"","YAHOO.INDEX_RUI - Close","YAHOO.INDEX_GSPC - Close","YAHOO.INDEX_RUA - Close"
"1",0.018919186911254,0.015731630730584,0.018702633751032
"2",0.0062866151540513,0.010150139628824,0.0040880213608324
"3",0.069861900893582,0.070449259395275,0.070258770884149
"4",0.049119571898615,0.049945680141803,0.048288152438397
"5",0.0088745670417537,0.0090764692534604,0.0084673728259449
"6",-0.022717179653606,-0.018826174949404,-0.025739942295847
"7",0.035671840044743,0.039438220788031,0.032542508235451
"8",-0.012825488971767,-0.01161539547026,-0.019013244819696
"9",-0.15096500675248,-0.14579671089616,-0.15464340856082
"10",0.065336447469094,0.062395537355842,0.066178327860571
"11",0.078471395362023,0.080294195730622,0.075355821624478
"12",0.060774932968824,0.059126034204993,0.060059652928416
"13",0.062050849977697,0.056375308302467,0.06194845888221
"14",0.035419291614168,0.041009412396378,0.033661011335752
"15",-0.033005828976624,-0.032282516957895,-0.036700988887756
"16",0.03700654061864,0.038794182487705,0.035302299563068
"17",0.04158863803203,0.037943981902563,0.044846520050235
"18",-0.023229054297015,-0.024970415973876,-0.020573313393618
"19",0.050817258135768,0.054438333435753,0.050259000813391
"20",-0.032370622608988,-0.032046098593294,-0.032092827348198
"21",-0.010485003837743,-0.0062541393220543,-0.012479469938375
"22",-0.028451417448446,-0.02855173771783,-0.02655370444078
"23",0.065317927782715,0.062539467221741,0.060893691588785
"24",0.024703403611476,0.019061874050758,0.027006194081211
"25",0.059765959208456,0.057843920772404,0.063247198842009
"26",-0.04152505957264,-0.050903522205207,-0.039807893509473
"27",-0.0041299858711011,-0.020108142219927,0.007863678731309
"28",0.088603623267489,0.096719895786069,0.075952170062002
"29",-0.03309565282773,-0.030795820042974,-0.035071365446776
"30",-0.026698462894321,-0.02191499762467,-0.028943868717537
"31",0.024900796292844,0.023933549204561,0.02900554270727
"32",-0.018332293940339,-0.016341262202667,-0.019273266033851
"33",0.073586828487102,0.06069903482594,0.073640681611594
"34",-0.047548602635699,-0.05348294765695,-0.046422055544294
"35",-0.012347916127362,-0.0049494956526581,-0.014580832332933
"36",-0.09260084397033,-0.080068560235064,-0.09333519453821
"37",0.011106296938186,0.0040533860603064,0.015787926714908
"38",0.03208158950992,0.03463659223801,0.033386152256287
"39",-0.094526330357761,-0.092290686012547,-0.092615803088082
"40",-0.067084447841039,-0.064204719583206,-0.065905484041615
"41",0.07952683662101,0.076814354537071,0.079365079365079
"42",0.0052967066322659,0.0050901989659532,0.0065731941934355
"43",-0.023777532873383,-0.025035435014572,-0.019692165124596
"44",-0.014242855375479,-0.010740129698296,-0.017045034931982
"45",-0.062375476522912,-0.064108385690579,-0.060451697245639
"46",-0.085682734619439,-0.081723389615201,-0.089130921536641
"47",0.019818467957398,0.018099025880454,0.022281530384703
"48",0.075418543307793,0.075175979920361,0.075452578063275
"49",0.0093772942668358,0.0075738294791346,0.012792461870159
"50",-0.013687307832182,-0.015573827607832,-0.013498170808629
"51",-0.021419233734455,-0.020766236064413,-0.021914961636829
"52",0.040196615742961,0.036738861330225,0.042916210429979
"53",-0.058137811805384,-0.061417652236816,-0.053310350231137
"54",-0.0102440388784,-0.0090814545184415,-0.012977339314386
"55",-0.074993818220354,-0.072455347939352,-0.073185865937715
"56",-0.075097380279539,-0.079004263401427,-0.080575409391115
"57",0.0034889242139598,0.0048814198898664,0.0030110997402188
"58",-0.10874753127057,-0.11002434311788,-0.10642597861277
"59",0.081459766400443,0.086448827396723,0.078039568740256
"60",0.056540948965871,0.057069635115607,0.058580303493228
"61",-0.058222222222222,-0.060332582157619,-0.058147813203517
"62",-0.025483718735252,-0.027414698461049,-0.025700218594864
"63",-0.017455425930002,-0.017003622764988,-0.018368245580927
"64",0.0089163698277214,0.0083576056589193,0.0090569261988679
"65",0.079360497390918,0.081044117993822,0.080314993966849
"66",0.055195539920591,0.050898660733761,0.058569944937589
"67",0.011736723075723,0.011322242862628,0.012069157010107
"68",0.018479978417543,0.016223704463828,0.021545890185463
"69",0.018674436645034,0.01787319122295,0.02059013106066
"70",-0.011608469539376,-0.011944325949147,-0.012210097891302
"71",0.057051583200226,0.054961494824141,0.058999040954783
"72",0.010328705267462,0.0071285131006653,0.01217548802576
"73",0.046171171171171,0.050765450765451,0.044056731948173
"74",0.017912405812702,0.017276422764228,0.019805436973323
"75",0.012177591249318,0.012209029908145,0.011873453572151
"76",-0.01495314897646,-0.016358935839433,-0.01316437007874
"77",-0.01920718570813,-0.016790829419025,-0.021770976187508
"78",0.012790835206056,0.012083446220537,0.012951840818212
"79",0.016533199866533,0.017989078059749,0.018400855561147
"80",-0.036270535523789,-0.034290522772694,-0.038931957871328
"81",0.003201580354558,0.0022873325345823,0.0024585027236353
"82",0.011152794988881,0.00936390639716,0.013897348764146
"83",0.014857469025954,0.014014247519245,0.015208764801669
"84",0.04094225074854,0.038594938948859,0.044678034727089
"85",0.034532625623749,0.032458128162751,0.033972333194204
"86",-0.026114072412787,-0.025290448214404,-0.027521877658117
"87",0.020410416568085,0.018903383646414,0.020028463842026
"88",-0.017235249563322,-0.019117647058824,-0.018312622629169
"89",-0.019597974141999,-0.02010858977291,-0.022844029905989
"90",0.033626387730219,0.02995202489519,0.036135268628223
"91",0.0025454771217483,-0.00014267729752419,0.0054688756635033
"92",0.037682685162249,0.035968203604375,0.039862712875031
"93",-0.010637662996449,-0.011222025960557,-0.011440239433862
"94",0.008143199674272,0.0069489400408086,0.007597193141305
"95",-0.018607990666088,-0.017740741042146,-0.019755409219191
"96",0.035452453169535,0.035186121076047,0.036496977683559
"97",0.00010303967027296,-0.00095239619681792,-0.00042840164727351
"98",0.02703776750758,0.025466838635253,0.032434225988857
