"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,11.7,1.4,0.571,0.1276,147,311.7,19.2,21.7,0.1603,0.0635,0.0696,-2.35,0.61,9.49,7.7,0.0082,0.94,18,12.82,25,0.2673,0.2683,113.7,0.77,0.34,6.5,4.51,0.33,3.67,135.4,0.2188,1.09,9.12,NA,-0.06,0.1864,NA,0.7125,0.0411,146.8,113.9,0.1888,0.1588,12,0.0351,119.6,0.3501,0.0709,0.77,0.0512,0.33,9.15,0.7139,341.6,0.0873,0.0816,73.6,9.94,21.5,54823,334.9,13.2,8.63,334.9,1,0.8
"2",2010-12-31,11.6,1.44,0.753,0.031288343558282,157.9,274.8,3.7,30.9,0.30323846908734,0.12023346303502,0.11244541484716,28.6553,0.34860557768924,NA,7,0.0096,0.9293,-4.3,-4.3,2.7,0,NA,71,0.53747161241484,0.21321321321321,NA,26.296296296296,0.27626459143969,-29.6553,101.9,0.20596797671034,NA,NA,NA,0.193,0.33524082021936,NA,0.6209,0.049490538573508,132.1,96.8,0.052685950413223,0.050049067713445,-5.2,-0.02023346303502,96.9,0.37704280155642,NA,0.61304623179227,-0.016731517509728,0.37665369649805,25.3553,NA,257,-0.032551097653293,-0.032932235592147,65.7,8.05,5.1,40375,333,10.7,9.0467289719626,333,1.05,0.62515337423313
"3",2009-12-31,11.5,1.92,0.8227,0.03003003003003,161.5,242.2,3.2,24.6,0.21115879828326,0.11489957963568,0.10156895127993,8.7377,0.30387747660143,NA,8.5,0.0021,0.2342,-27.7476,-27.7476,-19.2476,0,NA,91.9,0.6476391825229,0.39680483592401,NA,NA,0.42923867351705,-31.1853,116.5,0.22584640792733,NA,NA,NA,-0.383,0.34802939211757,NA,0.6303,0.043352601156069,141.9,111.5,0.044843049327354,0.042918454935622,-33.3,-0.15553479682391,106.9,0.4992993928071,NA,0.69040247678019,-0.12960107426436,0.52078468005605,3.4377,NA,214.1,-0.19554326990839,-0.2061919504644,68.6,9.74,5,17510,231.6,-15.5,NA,231.6,1,0.6996996996997
"4",2008-12-31,11.5,2.15,0.8663,0.14322120285423,168.1,309.8,4.7,18.4,0.21004566210046,0.053333333333333,0.059393156875404,-50.9077,0.20316287660164,NA,9.4,0.0039,0.232,-5.5,-5.5,3.9,0,NA,69.2,0.38920134983127,0.29610611895593,NA,17.74358974359,0.20057971014493,50.1077,87.6,0.19238218205294,NA,NA,NA,-0.0309,0.43783783783784,NA,0.6041,0.034538411878631,177.8,59.5,0.47226890756302,0.32077625570776,-10,-0.028985507246377,157.8,0.45739130434783,NA,0.35395597858418,-0.015942028985507,0.17246376811594,-55.6077,NA,345,-0.030933633295838,-0.059488399762046,97.8,5.5,28.1,31204,233.7,-28.2,NA,233.7,1.1,0.44648318042814
"5",2007-12-31,11.5,2.46,0.6722,0.098586572438163,255.1,361.8,5.6,16,0.22535211267606,0.044905978108336,0.044223327805417,-4.2884,0.26182683725082,2.8926174496644,9.4,0.010672853828306,0.46,22.9,16.3105,32.3,0.28775,NA,55,0.2059925093633,0.15080888401426,2.4017467248908,1.702786377709,0.1543642997474,24.3989,71,0.16998341625207,0.18,22.444444444444,0.295,-0.1602,0.69735069600359,NA,0.8333,0.096185737976783,267,43.1,0.64733178654292,0.39295774647887,14.9,0.041818692113388,181.9,0.51052483861914,0.030872483221476,0.16895335162681,0.064271681167555,0.12096547852933,-8.0884,-0.49590118309501,356.3,0.061088108614232,0.058408467267738,84.5,4.04,27.9,39829,364.7,-7,NA,364.7,1.1,0.25088339222615
"6",2006-12-31,8.8,1.66,0.5159,0.33148936170213,157.1,330.7,3.6,6.8,0.027048528241846,0.020820575627679,0.020562443302087,-13.3668,0.21709633649932,12.482014388489,9.2,0.01014409221902,1.76,23.1,17.4035,32.3,0.2466,NA,244.6,1.0718667835232,0.69135104578858,10.588744588745,7.5727554179567,0.74892835272505,36.3703,251.4,0.19383126700937,0.43,36.883720930233,0.145,0.1291,0.52007575757576,NA,0.9074,0.093740550347747,228.2,173.5,0.44899135446686,0.30986475735879,13.9,0.042559706062462,160.5,0.49142682180037,0.12661870503597,1.1043921069383,0.070728720146969,0.53123086344152,-18.9668,-1.0898248030556,326.6,0.076264417177914,0.088478676002546,77.1,15.86,77.9,240465,353.8,22.1,7.8506787330317,353.8,0.7,1.0697872340426
"7",2005-12-31,8.9,1.29,0.2781,0.3258971871969,139,300.3,4.8,6.6,0.033182503770739,0.022766471196965,0.021978021978022,-10.225,0.31643293779216,18.814285714286,8.3,0.013515565679575,1.78,15.6,12.4747,23.9,0.20034,NA,192.3,0.96342685370741,0.61713735558408,12.326923076923,8.0460251046025,0.66333218351156,26.1997,198.9,0.22077922077922,NA,NA,NA,0.2455,0.17875647668394,NA,0.6467,0.084582084582085,199.6,131.7,0.51025056947608,0.33785822021116,7,0.024146257330114,136.6,0.47119696447051,0.25428571428571,0.94748201438849,0.053811659192825,0.45429458433943,-13.725,-1.1002251380723,289.9,0.062498476953908,0.050359712230216,74.7,15.06,67.2,35443,311.6,9.5,13.863157894737,311.6,0.55,0.96459747817653
"8",2004-12-31,8.8,0.44,0.2957,0.22239502332815,NA,286.3,5.9,4.2,0.020761245674741,0.014814814814815,0.014669926650367,27.8371,0.29759891782212,36.227272727273,9,0.0069284064665127,1.056,12.4692,8.209,21.4692,0.34166,NA,198.1,1.0498145204028,0.69876543209877,15.887082222267,9.227150459378,0.85351141749246,-16.528,202.3,0.2333216905344,NA,NA,NA,0.2564,0.216,NA,0.5432,0.098498078938177,188.7,159.4,0.26913425345044,0.21206129510628,4.4,0.018957345971564,125.7,0.54157690650582,0.24,1.0626666666667,0.05372361051271,0.68677294269711,24.7371,3.0134041635243,232.1,0.043502946714361,0.029333333333333,57.2,17.32,42.9,12476,283.5,7.4,21.540540540541,283.5,0.45,1.0487299118714
"9",2003-12-31,8.9,0.87,0.3724,0.14347290640394,NA,245.7,1.5,4.7,0.034558823529412,0.022096850023507,NA,15.3931,0.4672395273899,NA,8.7,0.0029651593773165,0.356,15.5467,6.2187,24.2467,0.6,NA,131.3,0.83259353202283,0.61730136342266,8.4455384979549,5.4151765995083,0.70858067997841,-1.9744,136,0.26943426943427,NA,NA,NA,0.086,0.18141592920354,NA,0.5348,0.09035409035409,157.7,112.7,0.20674356699201,0.17132352941177,-11.3,-0.060982191041554,104.1,0.56179168915273,NA,0.81020848310568,0.0839,0.6082029141932,8.1931,1.3174995485825,185.3,0.039433532022828,-0.081236520488857,47.7,13.49,23.3,4550,212.7,3.9,28.897435897436,212.7,0.4,0.83743842364532
"10",2002-12-31,8.8,0.74,0.4149,0.22364217252396,NA,256.3,2.3,2.2,0.016081871345029,0.01301775147929,NA,-1.6,0.3919,47.4,9,0.0018565400843882,0.176,5.1,5.1,14.1,0,NA,134.6,NA,NA,26.392156862745,9.5460992907801,0.79644970414201,11.8,136.8,0.26882559500585,NA,NA,NA,-0.1908,0.30311614730878,NA,0.5304,0.074131876706984,185.6,94.8,0.44303797468354,0.30701754385965,2,0.011834319526627,113.2,0.6698224852071,0.088,0.65020576131687,0.030177514792899,0.56094674556213,-6.7,-1.3137254901961,169,0.027478448275862,0.013717421124829,46.4,10.94,42,5872,174.3,-10.9,NA,174.3,0.4,0.72521551724138
