"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-09-30,27.6,2.2,0.5136,0,242.8,317.1,6,82,0.3343,0.3083,0.2586,0,0.8,163.53,5.6,0,0,10,3.96,16,0.6,0.8171,163.3,1.02,0.61,16.49,10.54,0.61,NA,3.56,245.3,0.0924,0.82,10.98,0.11,0.1687,NA,0.7969,0.0549,160.8,245.3,0,0,1.5,0.0056,70.6,0.2654,0,1.01,NA,0.0372,0.92,0.4,0.101,266,0.0246,0.0062,73.1,9,0,183570,266,1.5,163.53,266,1.2,1.01
"2",2011-09-30,26.4,2.27,0.6309,0,232.6,292,6.3,88.6,0.3507521773555,0.3275415896488,0.30342465753425,0,0.45569820890791,9.0537634408602,6.5,0,0,26.2,25.5065,32.7,0.02647,0.03125,164,1.1388888888889,0.60628465804067,6.2595419847328,5.0152905198777,0.60628465804067,NA,25.7065,252.6,0.099315068493151,0.96,9.5208333333333,0.0621,0.26774193548387,NA,0.7466,0.070205479452055,144,252.6,0,0,27.9,0.10314232902033,72,0.26617375231054,0,1.0859845227859,NA,0.096857670979667,0.93382624768946,-0.2,-0.0078411428371591,270.5,0.177128375,0.11994840928633,64.2,9.14,0,242570,270.5,27.9,9.0537634408602,270.5,1.15,1.0859845227859
"3",2010-09-30,26.2,2.29,0.6973,0,172.2,234,8.1,86.5,0.40840415486308,0.34257425742574,0.36965811965812,0,0.41230460347053,5.0189573459716,3.5,0,0,40,38.9488,43.5,0.02628,0.03872437357631,125.3,1.4620770128355,0.49623762376238,3.1325,2.8804597701149,0.49623762376238,NA,34.3488,211.8,0.12008547008547,1.4,5.7357142857143,0.5678,0.48270356572645,NA,0.618,0.011111111111111,85.7,211.8,0,0,42.2,0.16712871287129,51.4,0.20356435643564,0,1.2299651567944,NA,0.15841584158416,0.83881188118812,4.6,0.11810376699667,252.5,0.45447841306885,0.24506387921022,56.6,8.03,0,488442,252.5,42.2,5.0189573459716,252.5,1.15,1.2299651567944
"4",2009-09-30,25.1,1.81,0.5467,0,122.8,161.9,2.8,83.5,0.59813753581662,0.54115359688918,0.51575046324892,0,0.32193158953722,NA,4.9,0,0,-6.0573,-6.0573,-1.1573,0,NA,56.1,1.4274809160305,0.36357744653273,NA,NA,0.36357744653273,NA,-3.9572,139.6,0.14329833230389,NA,NA,-0.3022,0.62889518413598,NA,0.6031,0.022235948116121,39.3,139.6,0,0,-5.1,-0.033052495139339,12.2,0.079066753078419,NA,1.1368078175896,NA,-0.039256318859365,0.90473104342191,-2.1,NA,154.3,-0.15412849872774,-0.041530944625407,47,5.65,0,83999,154.3,-5.1,NA,154.3,1.1,1.1368078175896
"5",2008-09-30,26.7,1.25,0.3534,0,127.4,176,4.6,50,1.2820512820513,0.21258503401361,0.28409090909091,0,0.54329371816638,NA,5,0,0,0.9,0.9,5.9,0,NA,-11,-0.1421188630491,-0.046768707482993,-12.222222222222,-1.864406779661,-0.046768707482993,NA,1.3,39,0.13977272727273,-0.7,NA,0.3146,0.67228915662651,NA,0.7155,0.011363636363636,77.4,39,0,0,-18.9,-0.080357142857143,31.5,0.13392857142857,NA,0.30612244897959,NA,0.0038265306122449,0.16581632653061,-0.4,-0.44444444444444,235.2,0.011627906976744,-0.14835164835165,52.3,1.59,0,47057,235.2,-1.2,NA,235.2,1.2,0.30612244897959
"6",2007-09-30,36.7,1.05,0.2737,0.0027985074626866,213.8,262.7,4.4,133.8,0.53864734299517,0.54523227383863,0.50932622763609,0,0.8,16.090909090909,5.1,0,0,-4.4,-4.3989,0.7,0.00026,NA,114.6,1.4218362282878,0.46699266503668,NA,163.71428571429,0.46699266503668,NA,-3.6989,248.4,0.088694328130948,0.2,32.55,0.1577,0.14935064935065,NA,0.6098,0.11001141987058,80.6,247.8,0.0024213075060533,0.0024154589371981,15.4,0.062754686226569,28.4,0.11572942135289,0,1.1590271281572,NA,-0.017929910350448,1.0097799511002,-0.7,NA,245.4,-0.054576377171216,0.072029934518241,52.8,6.51,0.6,73405,245.4,15.4,16.090909090909,245.4,1.65,1.1585820895522
"7",2006-09-30,37.2,1.84,0.3909,0.028758169934641,222.9,283.1,1,123.9,0.55861136158701,0.68302094818082,0.43765453903214,-10.066,0.69583013558455,NA,4,0,0,-29.6681,-29.6681,-25.6681,0,NA,97.9,0.92708333333333,0.44399092970521,NA,NA,0.53969128996692,NA,-16.6021,221.8,0.076651359943483,NA,NA,-0.0251,0.24531668153434,NA,0.491,0.09325326739668,105.6,215.2,0.030669144981413,0.0297565374211,-37.9,-0.20893054024256,46.7,0.2574421168688,NA,0.9654553611485,NA,-0.16355071664829,1.1863285556781,-13.066,NA,181.4,-0.28094791666667,-0.17003140421714,45.4,5.75,6.6,218501,220.5,-18.9,NA,220.5,1.7,0.96644880174292
"8",2005-09-30,37.2,4.43,0.9742,0.028758169934641,NA,283.1,1,123.9,0.492252681764,0.68264462809917,0.43765453903214,0.0257,0.90946417573394,NA,4,0,0,-29.6681,-29.6681,-25.6681,0,NA,127.8,1.2102272727273,0.70413223140496,NA,NA,0.7045203969129,NA,-26.6938,251.7,0.076651359943483,NA,NA,-0.0251,0.25291828793774,NA,0.7048,0.09325326739668,105.6,245.1,0.026927784577723,0.026221692491061,-37.9,-0.20893054024256,46.7,0.2574421168688,NA,1.0995962314939,NA,-0.16355071664829,1.351157662624,-2.9743,0.10025096950304,181.4,-0.28094791666667,-0.17003140421714,45.4,6.44,6.6,275654,181.5,-38,NA,181.5,1.8,1.0967320261438
"9",2004-09-30,36.2,4.31,1.0223,0,NA,300.9,2.6,137.5,0.4726710209694,0.75966850828729,NA,0,0.84319671329355,NA,3.3,0,0,-7.2219,-7.2219,-3.9219,0,NA,153.4,1.2223107569721,0.8475138121547,NA,NA,0.8475138121547,NA,-6.5219,290.9,0.018610834164174,-0.42,NA,0.4503,0.47842261904762,NA,0.6776,0,125.5,290.9,0,0,-3.6,-0.019889502762431,36.6,0.20220994475138,NA,1.1060836501901,NA,-0.0399,1.607182320442,-0.7,0.096927401376369,181,-0.057545019920319,-0.013688212927757,37.2,7.97,0,420410,181,-3.6,NA,181,1.8,1.1060836501901
"10",2003-09-30,28.3,4.21,1.1738,0,NA,158.1,1.4,58.4,0.13312058354228,0.59774820880246,NA,-0.1,0.7889,NA,5,0,0,-25.0676,-25.0676,-20.0676,0,NA,380.3,NA,NA,NA,NA,3.89252814739,NA,-21.4676,438.7,0.039848197343453,NA,NA,0.3482,0.79392824287028,NA,0.6962,0,73.5,438.7,0,0,-28.1,-0.28761514841351,4.5,0.046059365404299,NA,3.3260045489007,NA,-0.25657707267144,4.4902763561924,-3.6,NA,97.7,-0.34105551020408,-0.21304018195603,36.7,15.61,0,380743,97.6,-28.1,NA,97.6,1.7,5.174149659864
