"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,481.7,0.7,0.2182,0.7078,4304,17371,683,1252,0.0666,0.1841,0.0721,-45.58,0.8,NA,587,0,0,866,866,1453,0,17548.6,1.3,3.15,20.26,12.08,2.58,0.07,NA,815.58,18800.6,0.7495,0.43,42.16,NA,-0.015,0.1365,NA,0.9134,0,13477,8375.6,1.2447,0.5545,-96,-0.0141,252,0.0371,0,1.95,NA,0.1274,1.23,50.42,0.0582,6800,0.0643,-0.0223,131,18.13,10425,1880666,5570,146,57.37,5570,1.15,1.28
"2",2010-12-31,444.4,1.31,0.509,0.68836834686892,4643,17256,369,1327,0.072950567332219,0.20275019098548,0.076900788131664,18.9694,0.58939096267191,139.2,615,0,0,982,982,1597,0,16863.4,1.2425139994106,2.4755431591309,17.17250509165,10.55942391985,2.5765317035905,0.0352,NA,1209.0306,18190.4,0.75208623087622,0.12,136.08333333333,NA,-0.0061,0.14765100671141,NA,0.9263,0,13572,7934.4,1.2925993143779,0.56381387984871,57,0.0087089381207028,465,0.071046600458365,0,1.7088951109197,39.545454545454,0.15003819709702,1.2122841864018,-227.0306,-0.23119201392833,6545,0.072354848216917,0.012276545337067,151,16.33,10256,2569922,6812,-160.5,NA,6812,1.2,1.2209141553124
"3",2009-12-31,479.3,NA,NA,NA,-4652,18482,196,1915,0.08926032786274,0.24027603513174,0.10361432745374,-117.9478,NA,NA,554,0,0,793,793,1347,0,19539.1,2.2221198680769,2.9302789442112,24.6394703657,14.50564216778,2.4515809284818,0.174,NA,1268.9478,21454.1,0.66507953684666,0.32,41.6875,NA,0.3333,0.14251401120897,NA,0.9405,0,8793,6094.1,2.5204706191234,0.71594706839252,-521,-0.065370138017566,722,0.090589711417817,NA,NA,NA,0.099498117942284,0.76462986198243,-475.9478,-0.60018638621185,7970,0.090185374729899,NA,146,13.34,15360,2314754,6668,-12,NA,6668,1.2,2.0035580874113
"4",2008-12-31,479.3,NA,NA,NA,-4652,18482,196,1915,0.094783211245298,0.24027603513174,0.10361432745374,-91.2238,NA,NA,554,0,0,793,793,1347,0,18289,2.0799499601956,2.6265977308631,23.063051702396,13.577579806979,2.294730238394,NA,NA,1242.2238,20204,0.66507953684666,NA,NA,NA,0.3333,0.5169964485033,NA,0.9046,0,8793,4844,3.1709331131296,0.7602454959414,-521,-0.065370138017566,722,0.090589711417817,NA,NA,NA,0.099498117942284,0.6077791718946,-449.2238,-0.56648655661758,7970,0.090185374729899,NA,146,11,15360,3009298,6963,69,70.202898550725,6963,NA,1.8868135973104
"5",2007-12-31,479.3,NA,NA,NA,-4652,18482,196,1915,0.10508697799484,0.24027603513174,0.10361432745374,546.9807,NA,NA,554,0,0,793,793,1347,0,16308,1.8546571136131,8.4409937888199,20.564943253468,12.106904231626,2.0461731493099,NA,NA,604.0193,18223,0.66507953684666,0.13,56,NA,0.3333,0.57253450016829,NA,0.9003,0,8793,2863,5.3650017464198,0.84289085221972,-521,-0.065370138017566,722,0.090589711417817,NA,NA,NA,0.099498117942284,0.35922208281054,188.9807,0.23831106877778,7970,0.090185374729899,NA,146,7.28,15360,3383385,1932,-1332.1,NA,1932,NA,1.701811729548
"6",2003-12-31,415,4.61,1.1558,0.79275380517162,NA,27303.9,1886,991.8,0.050191545674914,NA,NA,-334.4,0.7977158677972,37.531531531531,583.9,0,0,1132.7765,736.2707,1716.6765,0.35003,18768.5,0.88086901834156,NA,16.568581710514,10.933044169941,2.1042098772353,-0.055,-0.02,-231.4293,19760.3,0.73546636194829,-0.25,NA,0.355,0.0974,0.48267898383372,0.04,0.7008,0.0016554411640828,21306.8,2083,8.4864618338934,0.89458662064847,55.5,0.0062223218790291,334.4,0.037490890744997,0,0.45073896955402,NA,0.127,0.23353326980212,967.7,1.3143263003485,8919.5,0.034555669631526,0.012009607686149,287.5,3.88,17677.3,3510500,NA,0,NA,0,2.15,0.88616774147256
"7",2002-12-31,380.8,2.78,1.1328,0.79821997317911,NA,23227,4036.3,579.5,0.033688334941692,0.077702838600679,NA,2385.2,0.5405,6.4714991762768,459.5,0,0,845.9,539.7772,1305.4,0.36189,16622.3,NA,NA,19.650431493084,12.733491650069,2.2288177637136,-0.045,0.065,-3037.0228,17201.8,0.81159857062901,0.27,17.703703703704,NA,-0.2077,0.52371916508539,NA,0.5472,0,18510.1,1964.1,7.7581080393055,0.88582008859538,303.5,0.040695101838319,-259.2,-0.034755091915955,0,0.50990420312054,NA,0.11342334973652,0.26335831802518,3576.8,6.6264371212874,7457.9,0.029161228140313,0.078792284327215,171,4.78,15237.7,7915335,7758.3,259.1,7.5804708606716,7758.3,1.95,0.89801243645361
"8",2001-12-31,NA,2.28,1.1065,0.8215,NA,21309.3,6171.7,1525.4,0.099052591250593,0.20097496706192,NA,-1.0886,0.3601,2.1349228224917,338.2,0,0,1512.3795,984.4078,1850.5795,0.3491,13874.5,NA,NA,9.1739540241057,7.4973812257188,1.8279973649539,0.01,NA,-4848.0036,15399.9,0.72198523649299,0.78,4.8589743589744,NA,2.0721,0.81547619047619,0,0.6539,0,15335.9502,1549.1,8.9411916596734,0.89940843771713,725.6,0.095599472990777,156.84,0.020664031620553,0,0.51454859496446,2.1349228224917,0.12969799954545,0.20409749670619,5832.4114,5.9247918412925,NA,0.064189554850667,0.24101508005049,157.4,3.79,13850.8,4219700,7590,604.1,2.5643105446118,7537.3,1.75,1.0041699274689
"9",2000-12-31,NA,1,0.6519,0.41694514993539,NA,9737.3,2967.5,588.7,0.056098723079855,0.25788505344314,NA,-1050.6366,0.46019328117809,15.02771789344,154.3,0,0,756.7482,451.9679,911.0482,0.40275,9905.3,NA,NA,13.089294431093,10.87242145915,4.3391011039075,0.33,NA,-1869.7077,10494,0.76603370544196,NA,6.448,NA,1.394,0.70605526161082,NA,0.7673,NA,7262.6,4879.5,1.1506301875192,0.53502001143511,324.7,0.14223760294375,-352.6,-0.15445943578062,0,2.1814645922747,45.538539071031,0.197988375,2.1375065708779,2321.6756,5.1368156740499,NA,0.062232239480351,0.14516273247496,121.6732,16.12,5614.5,NA,2282.8,655.5,7.4439359267735,6763.6,NA,1.3365939398571
"10",1999-12-31,NA,0.7,0.5337,0.68041612828413,NA,3991.6,929.7,349.4,0.032301604910879,0.22903965912815,NA,NA,0.19673974142777,91.092515592516,87.2,0,0,313.7,190.8143,278.0143,0.39173,10467.4,NA,NA,33.367548613325,37.650581418476,6.8616191412652,0.45,NA,-611.0673,10816.8,0.7181080268564,NA,NA,NA,-0.0249,0.50332770438065,NA,0.964,NA,2668.9,8763.1,0.23435770446532,0.18986206641521,NA,0.16230744018355,NA,-0.033300557194362,0,9.0846983205474,2.0242781242781,0.20563749590298,5.7444116683055,NA,4.4152875566207,NA,0.0714954846566,0.2566867095169,63.8,NA,NA,NA,NA,247.6,35.392164781906,1525.5,NA,3.5837391909353
