"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing Net Income","Trailing PE Ratio","Value Line Beta","EV to Book Value Ratio"
"1",2012-12-31,33.1,1.27,0.3603,0.047,271.5,3010.7,0,96.2,0.2561,0.032,0.8,40.7,0,0,0,77,51.84,77,0.3259,0.3258,279.4,1.48,3.63,3.63,NA,51.84,375.6,0,NA,NA,-0.31,0.2813,0.8045,0.0027,188.7,362.2,0.037,0.0357,8.9,0,0,1.33,NA,0,0,0.2747,0.0328,10.9,10.97,13.4,167944,14.8,24.47,1.05,1.32
"2",2011-12-31,26.2,1.66,0.5059,0.063118228921338,198.9,2395.7,0,157.4,0.58016955399926,0.065701047710481,0.49416880806483,49.596153846154,0,0,0,64.2,43.2361,64.2,0.32654,0.33333333333333,113.9,2.0746812386157,1.7741433021807,1.7741433021807,0.12,43.2361,271.3,0,NA,NA,NA,0.26241963763881,0.73,0.0037567308093668,54.9,257.9,0.051958123303606,0.049391817176557,5.2,0,0,1.2966314731021,4.1330128205128,0,0,0.78754338797814,0.026143790849673,13.6,7.23,13.4,107309,7.7,33.493506493507,1,1.2779086198775
"3",2010-12-31,26.2,1.6,0.5977,0.062792877225867,200,2043.5,0,135.2,0.49687614847482,0.066160998287252,0.43918353689142,63.09756097561,0,0,0,53.4,34.4953,53.4,0.35402,0.34920634920635,136.9,1.7506393861893,2.563670411985,2.563670411985,0.12,34.4953,272.1,0,NA,NA,-0.125,0.25731707317073,0.7614,0.0048935649620749,78.2,258.7,0.051797448782373,0.049246600514517,4.1,0,0,1.2935,5.2581300813008,0,0,0.44111677749361,0.0205,15,10.17,13.4,76607,3.2,80.84375,1.05,1.2750702905342
"4",2009-12-31,14.6,1.57,0.5673,0.090174966352624,135.2,1792.4,0,90.7,0.4692188308329,0.050602544074983,0.28203772254539,NA,0,0,0,29.5,29.5,29.5,0,NA,102.6,1.7720207253886,3.4779661016949,3.4779661016949,NA,NA,193.3,0,NA,NA,0.09,0.5489443378119,NA,0.0061370229859406,57.9,179.9,0.074485825458588,0.06932229694775,-9.7,0,NA,1.3306213017752,NA,NA,NA,0.50949913644214,-0.071745562130178,36.6,6.86,13.4,71276,-5.4,NA,1,1.3008075370121
"5",2008-12-31,14.6,NA,NA,0.070637849235635,176.3,1568.4,0,21.1,0.39074074074074,0.013453200714104,NA,2.8391608391608,0,0,0,49.9,30.2209,49.9,0.39437,NA,32.9,0.19513641755635,0.65931863727455,0.65931863727455,NA,NA,54,0,0.16,24.1875,NA,0.76263486655309,0.5428,0.039658250446315,168.6,40.6,0.33004926108374,0.24814814814815,14.3,0,0,0.23028927963698,NA,NA,NA,0.17924636417556,0.081111741349972,49.3,3.87,13.4,24995,1.8,22.555555555556,0.9,0.28465998945704
"6",2007-12-31,13.7,NA,NA,0,148.4,1334.8,0,13.4,0.072354211663067,0.010038957147138,NA,14.816,0,0,0,39,23.4027,39,0.39993,NA,171.8,1.2725925925926,4.4051282051282,4.4051282051282,NA,NA,185.2,0,1.08,11.814814814815,NA,0.4436553030303,0.7083,0.0029967036260114,135,185.2,0,0,12.5,0,0,1.2479784366577,NA,NA,NA,0.17335355555556,0.084231805929919,34.6,12.76,0,106497,14.4,12.861111111111,NA,1.2479784366577
"7",2006-12-31,13.6,NA,NA,0,134.9,917.5,0,26.6,0.064484848484849,0.028991825613079,NA,49.698795180723,0,0,0,27.3,17.5094,27.3,0.35863,NA,385.9,3.5632502308403,14.135531135531,14.135531135531,NA,NA,412.5,0,0.91,32.527472527472,NA,0.29018431204458,0.6084,0.0043596730245232,108.3,412.5,0,0,8.3,0,0,3.0578206078577,NA,NA,NA,0.16167498614958,0.061527057079318,13.5,29.6,0,27391,11.9,34.663865546219,NA,3.0578206078577
