"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-03-31,70.7,1.37,0.6096,8e-04,118.4,130.7,2.3,24.4,0.0468,0.2844,0.1867,-0.09,0.56,72.46,2.3,0,0,7,7.2,10,0,0,497.4,5.29,5.01,69.08,52.36,5.8,0.225,7.29,521.8,0.0291,0.17,43.41,0.16,0.4181,NA,0.4091,0.2816,94.1,521.7,2e-04,2e-04,7.2,0.0839,-0.6,-0.007,0,4.41,3.22,0.0839,6.08,-0.09,-0.013,85.8,0.0765,0.0608,50.7,7.38,0.1,978770,99.2,14.8,35.25,99.2,1.05,4.4
"2",2011-03-31,62.4,1.02,0.6386,0,15.9,26.6,2.1,18.4,0.074283407347598,0.26210826210826,0.69172932330827,-0.4088,0.391481365487,38.107692307692,1.3,0,0,6.3,6.2471,7.6,0.0084,0,229.3,NA,3.0861372812921,36.396825396825,30.171052631579,3.2663817663818,0.2625,5.8559,247.7,0.090225563909774,NA,NA,0.1203,0.42222222222222,NA,0.3055,0.052631578947368,-2.5,247.7,0,0,6.5,0.092592592592593,-7,-0.0997150997151,0,15.578616352201,1.4517216117216,0.08974358974359,3.52849002849,0.3912,0.062616148851638,70.2,NA,0.40880503144654,41.3,3.17,0,925577,74.3,6.2,39.951612903226,74.3,1,NA
"3",2010-03-31,63.2,1.6,0.692,0,13.3,23.7,1.1,18.1,0.12864250177683,0.28548895899054,0.76371308016878,-0.2748,0.36127167630058,36.076923076923,1,0,0,4,3.9969,5,0.00077,0,122.6,NA,1.8575757575758,30.65,24.52,1.9337539432177,0.275,4.1717,140.7,0.080168776371308,NA,NA,-0.0276,0.51121076233184,NA,0.2177,0,-4.8,140.7,0,0,3.9,0.061514195583596,-6.7,-0.10567823343849,0,10.578947368421,1.3118881118881,0.063091482649842,2.2192429022082,-0.1748,-0.043724519615119,63.4,NA,0.29323308270677,38.6,2.38,0,682272,66,5.1,27.588235294118,66,1,NA
"4",2009-03-31,62.7,1.21,0.6917,0,9,21.9,0.8,16.4,0.1826280623608,0.25347758887172,0.74885844748858,0.153,0.23131415353477,NA,1.3,0,0,-3.0987,-3.0987,-1.7987,0,NA,73.4,NA,1.1540880503145,NA,NA,1.1344667697063,NA,-2.7517,89.8,0.068493150684932,NA,NA,0.039,0.54871794871795,NA,0.1849,0,-7.4,89.8,0,0,-2.5,-0.038639876352396,-9,-0.13910355486862,NA,9.9777777777778,NA,-0.047892735703246,1.387944358578,-0.347,NA,64.7,NA,-0.27777777777778,44.9,1.5,0,241876,63.6,NA,NA,63.6,1,NA
"5",2008-03-31,62.1,1.69,0.7125,0.012658227848101,7.8,21.6,0.7,14.6,0.50694444444444,0.23701298701299,0.67592592592593,0.4364,0.28070175438597,NA,1.5,0,0,-3.6868,-3.6868,-2.1868,0,NA,14.2,NA,0.21913580246914,NA,NA,0.23051948051948,NA,-3.3232,28.8,0.092592592592593,0.06,7.8333333333333,0.1549,0.52941176470588,NA,0.1708,0,-6.7,28.7,0.0034843205574913,0.0034722222222222,0,0,-8.4,-0.13636363636364,NA,3.6794871794872,NA,-0.059850649350649,0.46590909090909,-0.3636,NA,61.6,NA,0,41.9,0.47,0.1,79604,64.8,3.3,8.6969696969697,64.8,1.25,NA
"6",2007-03-31,61.8,5.62,0.7975,0,5.4,20,1.4,11.9,0.22326454033771,0.2241054613936,0.595,0.4595,0.20062695924765,NA,1.4,0,0,-14.3033,-14.3033,-12.9033,0,NA,41.4,NA,0.72504378283713,NA,NA,0.77966101694915,NA,-14.7628,53.3,0.14,0.03,34,0.6477,0.36296296296296,NA,0.0757,0,-6.5,53.3,0,0,-9.9,-0.1864406779661,-6.1,-0.11487758945386,NA,9.8703703703704,NA,-0.26936534839925,1.0037664783428,0.4595,NA,53.1,NA,-1.8333333333333,40.4,1.02,0,399931,57.1,-7.5,NA,57.1,1,NA
"7",2006-03-31,61.1,4.83,0.8973,0.0049504950495049,20.1,31.1,1.9,19,0.25537634408602,0.59561128526646,0.61093247588424,2.41,0.160481444333,NA,0.8,0,0,-25.0057,-25.0057,-24.2057,0,NA,55.4,46.166666666667,1.2505643340858,NA,NA,1.7366771159875,NA,-28.5158,74.4,0.09967845659164,NA,NA,1.449,0.53736654804271,NA,0.1413,0,1.2,74.3,0.0013458950201884,0.0013440860215054,-24.1,-0.75548589341693,-6.2,-0.19435736677116,NA,3.6965174129353,NA,-0.78387836990596,2.3291536050157,3.51,NA,31.9,-20.8381,-1.1990049751244,33.8,1.17,0.1,987138,44.3,-21.8,NA,44.3,0.9,3.6831683168317
"8",2005-03-31,53.8,2.89,1.9838,0,NA,39.1,1.6,31.8,0.3372216330859,1.59,0.81329923273657,-3.0304,0.29136001613066,NA,0.2,0,0,-19.9145,-19.9145,-19.7145,0,NA,62.5,NA,3.125,NA,NA,5.4347826086956,0.93,-18.284,94.3,0.046035805626599,-0.38,NA,-0.1222,0.62545454545455,NA,0.0625,0,-2.1,94.3,0,0,-19.1,-1.6608695652174,-4.1,-0.35652173913044,NA,3.1750841750842,NA,-1.7316913043478,8.2,-1.6304,0.08187194638108,11.5,9.4830714285714,-0.64309764309764,21.6,1.85,0,2555815,20,-23.5,NA,20,1.05,3.1750841750842
"9",2004-03-31,38.3,2.15,1.9898,0,NA,15.6,0.1,13.2,0.067519181585678,1.3333333333333,NA,-0.0452,0.21610212081616,NA,0.6,0,0,-3.2931,-3.2931,-2.6931,0,NA,182.3,NA,18.414141414141,NA,NA,19.602150537634,NA,-2.748,195.5,0.012820512820513,NA,NA,-0.3706,0.64372469635628,NA,0.1538,0,-0.4,195.5,0,0,-3,-0.32258064516129,-0.7,-0.075268817204301,NA,15.2734375,NA,-0.3541,21.021505376344,-0.5452,0.16554502565115,9.3,8.232825,-0.234375,8.8,4,0,834229,9.9,-8.5,NA,9.9,0.95,15.2734375
"10",2003-03-31,28.5,3.05,2.1478,0,NA,6.7,0.1,3.6,0.023622047244094,0.32727272727273,NA,0.8,0.3128,NA,1.8,0,0,-8.5815,-8.5815,-6.7815,0,NA,148.8,NA,NA,NA,NA,13.527272727273,NA,-6.8815,152.4,0.11940298507463,NA,NA,-0.2568,0.95868772782503,NA,0.0203,0,-0.8,152.4,0,0,-11.4,-1.0363636363636,-1.6,-0.14545454545455,NA,54.428571428571,NA,-0.78013636363636,13.854545454545,-1.7,NA,11,NA,-4.0714285714286,15.3,4.68,0,1363732,9.3,-8.1,NA,9.3,0.6,NA
