"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-04-30,91.5,2.31,0.6684,0.053,771.5,969.4,77,234.5,0.1559,0.2462,0.2419,-5.48,0.8,33.97,56.2,0,0,39,37.55,96,0.0445,0.0444,1269.2,2.19,1.36,32.3,13.29,1.33,0.215,0.04,22.23,1503.7,0.169,0.16,101.81,NA,0.3643,0.0298,NA,0.1306,580.2,1460.5,0.0296,0.0287,43,0.0451,303.5,0.3186,0,1.89,1.58,0.0413,1.53,15.32,0.408,952.6,0.0647,0.0557,234,16.29,43.2,2121390,935.4,20.8,70.22,935.4,1.9,1.85
"2",2011-04-30,89.9,2.86,0.9359,0.054112554112554,699.2,885.1,64.1,314.8,0.19908929926638,0.33178752107926,0.35566602643769,5.388,0.50753285607437,17.434389140271,43.5,0,0,111.7,106.3485,155.2,0.04791,0.047413793103448,1266.4,2.9839773798304,1.3059709188409,11.337511190689,8.159793814433,1.3347386172007,NA,0.08,80.3604,1581.2,0.14201785109027,0.93,18.010752688172,0.2704,0.57977720651243,0.0295,0.9336,0.019658795616314,424.4,1541.2,0.025953802232027,0.025297242600557,88.4,0.093170320404722,244.6,0.25779932546374,0,2.204233409611,NA,0.11772765598651,1.6243676222597,25.988,0.24436656264471,948.8,0.25058542177191,0.12643020594966,200.6,16.75,40,4393659,969.7,51.2,30.1015625,969.7,1.9,2.1390692640693
"3",2010-04-30,75.8,2.98,0.9638,0.29816790819408,348.6,626.7,31.4,207,0.086796092079333,0.3286235910462,0.33030157970321,45.8496,0.49284083834821,NA,30.5,0,0,11.3,11.3,41.8,0,NA,2177.9,7.5177770107007,2.7078204650006,192.73451327434,52.102870813397,3.4575329417368,NA,0.1,-35.4496,2384.9,0.14233285463539,1.63,18.21472392638,-0.0839,0.56002060793405,0.04,NA,0.03733843944471,289.7,2236.8,0.066210658082976,0.062099039792025,-22.8,-0.03619622162248,165.6,0.26289887283696,NA,6.4165232358003,NA,0.017939355453246,3.5510398475949,46.7496,4.1371295064394,629.9,0.039005868139455,-0.065404475043029,168.4,29.69,148.1,2787074,804.3,72.9,30.683127572016,804.3,1.9,4.8014898328971
"4",2009-04-30,59.7,2.96,0.9392,0.58734723220704,114.8,380.7,23.9,37.2,0.05343292157426,0.068736141906874,0.097714736012608,-2.8839,0.3236797274276,NA,41,0,0,-14.1,-14.1,26.9,0,NA,659,2.7344398340249,1.2495259764884,NA,24.498141263941,1.2176644493718,0.14,NA,5.8839,696.2,0.22064617809299,NA,NA,-0.2047,0.72938350680544,NA,0.2335,0.081428946677174,241,532.8,0.30668168168168,0.23470267164608,-254.8,-0.47080561714708,113.1,0.2089800443459,NA,4.6411149825784,NA,-0.026053215077605,0.98447893569845,-19.9839,NA,541.2,-0.05850622406639,-2.219512195122,181.1,8.92,163.4,2474147,527.4,-114.5,NA,527.4,1.9,2.5025161754134
"5",2008-04-30,308.8,2.46,0.7828,0.67370954800749,122,493.5,27.2,110,0.25480657864258,0.24988641526579,0.22289766970618,-10.9502,0.35769034236076,NA,40.9,0,0,-17,-17,23.9,0,NA,321.7,1.2190223569534,0.61640160950374,NA,13.460251046025,0.73080417991822,0.16,NA,7.6502,431.7,0.18196555217832,NA,NA,0.0511,0.74222222222222,NA,0.4978,0.23768996960486,263.9,179.8,1.4010011123471,0.5835070650915,-76.4,-0.17355747387551,59,0.13402998636983,NA,1.4737704918033,NA,-0.038618809631986,0.40845070422535,-24.6502,NA,440.2,-0.064418340280409,-0.62622950819672,156.8,0.38,251.9,2743651,521.9,-62.7,NA,521.9,1.75,1.1545867879112
"6",2007-04-30,308.6,2.56,0.7514,0.58595317725753,185.7,546.7,22.3,113.2,0.15936928058567,0.27048984468339,0.20706054508871,1.4318,0.43651849880224,NA,26.9,0,0,-1.6,-1.6,25.3,0,NA,597.1,1.7807933194154,1.4545676004872,NA,23.600790513834,1.4267622461171,NA,NA,1.5682,710.3,0.15383208340955,NA,NA,0.1377,0.51985559566787,NA,0.768,0.27967806841046,335.3,447.5,0.5872625698324,0.36998451358581,-26.1,-0.06236559139785,74.9,0.17897252090801,NA,2.4098007539041,NA,-0.0038231780167264,1.0692951015532,-3.1682,NA,418.5,-0.004771846107963,-0.140549273021,142.1,1.44,262.8,4385754,410.5,-33.3,NA,410.5,2.05,1.583723522854
"7",2006-04-30,305.5,3.76,0.778,0.5738020707922,177,505.9,22.9,96.9,0.078761277737137,0.26598956903651,0.19153983000593,-4.1629,0.45244215938303,NA,52.9,0,0,-15.5,-15.5,37.4,0,NA,1133.4,3.5596733668342,2.9151234567901,NA,30.304812834225,3.1111721108976,0.1833,NA,18.6629,1230.3,0.16248270409172,NA,NA,0.099,0.48579161028417,NA,0.6933,0.28404823087567,318.4,992,0.24022177419355,0.19369259530196,-24.9,-0.068350260774087,61.9,0.16991490529783,NA,5.6045197740113,NA,-0.042547351084271,2.7230304693934,-34.1629,NA,364.3,-0.048680904522613,-0.1406779661017,113.2,3.23,238.3,4465817,388.8,-6.6,NA,388.8,2.2,2.96243679268
"8",2005-04-30,258.9,4.88,1.0591,0.64813460131675,NA,489,21.2,102.4,0.11277533039648,0.32384566729918,0.20940695296524,4.2485,0.92153715418752,NA,52.2,0,0,-65.6784,-65.6784,-13.4784,0,NA,805.6,2.6181345466363,2.5477545857052,NA,NA,2.8689458689459,NA,NA,-38.9269,908,0.17852760736196,NA,NA,0.3004,0.51234567901235,NA,0.322,0.32147239263804,307.7,642.2,0.41388975397073,0.29273127753304,-99.5,-0.35434472934473,33.7,0.12001424501424,NA,4.4504504504505,NA,-0.23389743589744,2.287037037037,-26.7515,0.40731040534629,280.8,-0.21344946376341,-0.68953568953569,117.5,2.08,265.8,7522920,316.2,-89.3,NA,316.2,2.5,2.2140941233845
"9",2004-04-30,222.5,4.6,1.16,0.53088133240805,NA,494.7,13.5,143.4,0.18943196829591,0.60685569191706,NA,8.0311,0.79310344827586,NA,50.3,0,0,-32.6285,-32.6285,17.6715,0,NA,613.6,2.1239183108342,2.5966991112992,NA,34.722536601266,3.3060344827586,0.15,NA,-3.8596,757,0.21770770163736,-0.18,NA,0.0388,0.58148148148148,NA,0.3021,0.21952698605215,288.9,527.5,0.43507109004739,0.30317040951123,-113.8,-0.61314655172414,29.4,0.15840517241379,NA,2.6010848126233,NA,-0.1758,2.8421336206897,-28.7689,0.88171002016094,185.6,-0.11294039460021,-0.56114398422091,105.2,2.19,229.5,663655,236.3,-81.4,NA,236.3,2.3,1.7510987739995
"10",2003-04-30,207.3,5.49,1.4521,0.25474254742547,NA,423.6,18.8,119.4,0.15928495197439,0.71711711711712,NA,111.8,0.8315,NA,46.8,0,0,-82.5309,-82.5309,-35.7309,0,NA,630.2,NA,NA,NA,NA,3.784984984985,0.3,NA,-54.5309,749.6,0.26463644948064,-0.2,NA,0.0498,0.714859437751,NA,0.3335,0.17162417374882,249.6,655.6,0.14338010982306,0.12540021344717,-159.2,-0.95615615615616,30.6,0.18378378378378,NA,2.384,NA,-0.49568108108108,3.9375375375375,-28,NA,166.5,-0.33065264423077,-0.57890909090909,95.7,2.92,94,3059480,160.7,-113.7,NA,160.7,2.3,2.5248397435897
