"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,13.8,2.48,0.594,NA,-241.6,759.2,27.6,30.8,0.0735,0.0614,0.0406,-4.28,0.8,NA,66.4,0,0,5,4.5,71,0,388.3,39.22,0.68,86.29,5.48,0.77,NA,47.58,419.1,0.3726,NA,NA,-0.01,0.3199,NA,0.4404,0.0065,9.9,136.8,2.0636,0.6736,-16.1,-0.0321,-31.7,-0.0632,NA,NA,NA,0.009,0.27,-43.08,-9.5728,501.7,0.4545,NA,40.3,9.34,282.3,38291,569.4,-16.7,NA,569.4,1.65,10.3
"2",2010-12-31,11.2,2.32,0.6119,NA,-157.9,750.3,22.8,5.8,0.014013046629621,0.011460185734045,0.0077302412368386,0.3089,0.63327341068802,NA,65.1,0,0,12.6,12.6,77.7,0,408.1,5.2053571428571,0.81587365053978,32.388888888889,5.2522522522522,0.80636237897649,NA,54.5911,413.9,0.40263894442223,NA,NA,0.058,0.48937813827733,NA,0.4586,0.008796481407437,78.4,171.8,1.4091967403958,0.58492389466055,-0.5,-0.00098794704603833,-26.5,-0.052361193440032,NA,NA,NA,0.024896265560166,0.33945860501877,-41.9911,-3.332624520532,506.1,0.16071428571429,NA,39.5,12.75,242.1,38698,500.2,-25.8,NA,500.2,1.55,4.91567695962
"3",2009-12-31,10.3,1.63,0.5778,NA,-144,772.7,34.5,10.5,0.027357998957791,0.023680649526387,0.01358871489582,-2.4691,0.69228106611284,NA,54.5,0,0,-42.6,-42.6,11.9,0,373.3,3.7255489021956,0.77367875647668,NA,31.36974789916,0.84190347316193,NA,-20.1309,383.8,0.41594409214443,NA,NA,-0.1849,0.32231404958678,NA,0.315,0.01138863724602,100.2,129.1,1.9728892331526,0.66362688900469,-27.3,-0.061569688768606,-28,-0.063148398737032,NA,NA,NA,-0.096075778078484,0.29115922417682,-22.4691,NA,443.4,-0.4251497005988,NA,40.6,11.94,254.7,19578,482.5,-7.5,NA,482.5,1.6,3.4670280036134
"4",2008-12-31,9.7,1.69,0.5374,NA,-221.6,813,31.3,39.9,0.1110183639399,0.078327444051826,0.049077490774908,1.7364,0.50614067733532,NA,51.5,0,0,-15.7,-15.7,35.8,0,319.5,36.724137931034,0.69140878597706,NA,8.9245810055866,0.62720848056537,NA,2.7636,359.4,0.39569495694957,NA,NA,-0.0163,0.44889420203228,NA,0.4012,0.013284132841328,8.7,89.2,3.0291479820628,0.75180856983862,-45.2,-0.088731841382018,-18.7,-0.036709854731056,NA,NA,NA,-0.0308205732234,0.17510797016097,-18.4636,NA,509.4,-1.8045977011494,NA,40.5,8.91,270.2,28318,462.1,-45,NA,462.1,1.7,7.3950617283951
"5",2007-12-31,9.4,1.58,0.4885,NA,-177.4,782.5,31.4,19.7,0.051182125227332,0.039102818578801,0.02517571884984,0,0.50767656090072,NA,36.1,0,0,-7.1,-7.1,29,0,365.2,4.5479452054794,0.72489082969432,NA,12.593103448276,0.72489082969432,NA,-2.4,384.9,0.40370607028754,NA,NA,0.0728,NA,NA,0.4283,0.015974440894569,80.3,107.5,2.5804651162791,0.72070667705898,-23.5,-0.046645494243747,-7.5,-0.014886859865026,NA,NA,NA,-0.014092894005558,0.21337832473204,-4.7,NA,503.8,-0.088418430884184,NA,44.8,11.1,277.4,31082,503.8,-23.5,NA,503.8,1.55,3.849
"6",2006-12-31,9,3.56,0.5128,NA,-126.3,761.4,20.9,26.7,0.061891515994437,0.060489352061622,0.035066981875493,2.673,0.32761310452418,NA,29.8,0,0,-1.7,-1.7,28.1,0,404.7,2.6450980392157,0.79415227629513,NA,14.402135231317,0.91685545990032,NA,4.527,431.4,0.56671920147097,NA,NA,0.1411,0.40621178772316,NA,0.4154,0.017467822432361,153,125.4,2.4401913875598,0.70931849791377,-10.7,-0.024241051200725,-17.3,-0.039193475305845,NA,NA,NA,-0.0038513819664703,0.28409605799728,-6.227,NA,441.4,-0.011111111111111,NA,42.9,13.61,306,2800,509.6,NA,NA,509.6,1.05,2.4006677796327
"7",2005-12-31,8,NA,NA,0.73854660347551,33.3,457.8,13.2,9.3,0.036074476338247,0.031525423728814,0.020314547837484,-3.1038,NA,15.95145631068,12.6,0,0,-9.4,-9.4,3.2,0,248.5,2.1148936170213,0.60477001703578,NA,77.65625,0.84237288135593,NA,-6.8962,257.8,0.33049366535605,0.3,65.566666666667,-0.051,0.28544061302682,NA,0.3429,0,117.5,164.3,0.56908094948265,0.36268425135764,10.3,0.034915254237288,7.9,0.026779661016949,0,4.9339339339339,NA,-0.031864406779661,0.55694915254237,-2.5038,NA,295,-0.08,0.30930930930931,33.4,19.67,93.5,13100,410.9,NA,NA,410.9,0.8,2.0331230283912
"8",2004-12-31,8,0,0,0.73738170347003,NA,457.8,13.2,9.3,0.032224532224532,0.026271186440678,0.020314547837484,1.58,NA,18.941747572816,12.6,0,0,-9.355,-9.355,3.245,0,279.3,2.3729821580289,0.78898305084746,NA,86.070878274268,0.94677966101695,NA,-11.535,288.6,0.33049366535605,NA,NA,-0.051,0.33082855447894,NA,0.3452,0,117.7,195.1,0.47924141465915,0.32397782397782,10.3,0.034915254237288,7.9,0.026779661016949,0,5.8942598187311,NA,-0.03171186440678,0.66135593220339,2.18,-0.23303046499198,295,-0.079481733220051,0.30930930930931,33.4,22.76,93.5,10300,354,-1.1,NA,354,0.75,2.2760252365931
"9",2003-12-31,8,0,0,0.73738170347003,NA,457.8,13.2,9.3,0.028198908429351,0.02888198757764,NA,0.7231,NA,22.941747572816,12.6,0,0,3.245,3.245,15.845,0,320.5,2.7230246389125,0.99534161490683,98.767334360555,20.227201009782,1.0864406779661,NA,1.9219,329.8,0.33049366535605,NA,NA,-0.051,0.37132519222071,NA,0.3308,0,117.7,236.3,0.39568345323741,0.28350515463918,10.3,0.034915254237288,7.9,0.026779661016949,0,7.1389728096677,NA,0.011,0.80101694915254,1.3231,0.407719829725,295,0.027570093457944,0.30930930930931,33.4,30.35,93.5,9300,322,15.7,15.050955414013,322,0.7,2.6009463722398
"10",2002-12-31,7.7,1.22,0.6715,0.84485666104553,NA,451.1,7.3,9.8,0.041420118343195,0.032536520584329,NA,2.4,0.399,9.9562043795621,11.5,0.045161290322581,6.16,4.4,4.4,15.9,0,226.8,NA,NA,51.545454545454,14.264150943396,0.75298804780877,0.2,8.6,236.6,0.42008423852804,NA,NA,0.2706,0.32272265492719,NA,0.2962,0,109,136.4,0.73460410557185,0.42349957734573,13.7,0.045484727755644,-2.6,-0.0086321381142098,0.44963503649635,7.4130434782609,0.4978102189781,0.01460823373174,0.45285524568393,-4.2,-0.95454545454545,301.2,0.040366972477064,0.7445652173913,31.7,17.3,100.2,20609,298.5,5.8,23.51724137931,298.5,0.6,2.0807339449541
