"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,9.7,1.2,0.3146,0.1149,278.1,2068.2,0,174.9,0.8146,0.0846,NA,0.8,11.52,0,0.0109,1.94,64,44.57,64,0.3002,0.3018,39.8,0.29,0.62,0.62,NA,44.57,214.7,0.0193,1.67,11.49,-0.145,NA,0.1471,NA,0.5176,0.0327,139.3,178.6,0.2021,0.1681,15.5,0,0.1148,0.64,NA,0,0,NA,0.32,0.0557,12.2,19.19,36.1,26407,NA,16.9,10.57,NA,0.75,0.68
"2",2010-12-31,8.1,1.9,0.6212,0.13060781476122,240.3,2035.5,0,169.2,0.9210669569951,0.083124539425203,NA,0.28171281390856,18.222222222222,0,0,0,64.9,47.2569,64.9,0.27185,0.27027027027027,14.5,0.13526119402985,0.22342064714946,0.22342064714946,NA,47.2569,183.7,0.020486366985999,1.37,10.649635036496,-0.17,NA,0.13211678832117,NA,0.5197,0.03129452223041,107.2,147.6,0.24457994579946,0.19651605879151,8.1,0,0,0.61423220973783,NA,0,0,NA,0.44082961753731,0.033707865168539,19.2,14.59,36.1,21468,NA,13.4,11.014925373134,NA,0.7,0.66461649782923
"3",2009-12-31,8.1,2.01,0.6831,0.15480274442539,197.1,2057.5,0,121.1,0.92584097859327,0.058857837181045,NA,0.29278290147855,13.152777777778,0,0,0,60.5,44.1372,60.5,0.27046,0.27272727272727,9.7,0.086529884032114,0.1603305785124,0.1603305785124,0.09,44.1372,130.8,0.021190765492102,0.61,19.508196721311,-0.06,NA,0.27031650983747,NA,0.3087,0.03086269744836,112.1,94.7,0.38120380147835,0.27599388379205,7.2,0,0,0.480466768138,1.4614197530864,0,0,NA,0.39373033006244,0.036529680365297,26.1,11.9,36.1,12919,NA,6.5,14.569230769231,NA,0.8,0.56089193825043
"4",2008-12-31,0,1.91,0.6311,NA,NA,NA,0,0,0,NA,NA,0.19014419267945,NA,0,0,0,NA,NA,NA,0,NA,91.3,NA,NA,NA,0.09,NA,91.3,NA,0.61,18.508196721311,NA,NA,0.66857646540326,NA,0.3589,NA,NA,91.3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,11.29,0,26901,NA,7,13.042857142857,NA,0.75,NA
"5",2007-12-31,0,1.18,0.2962,NA,0,0,0,0,0,NA,NA,0.35111411208643,NA,0,0,0,0,0,0,0,NA,60.6,NA,NA,NA,0.09,NA,60.6,NA,1.14,6.7894736842105,NA,NA,0.57264957264957,NA,0.3056,NA,0,60.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.74,0,10650,NA,10,6.06,NA,0.65,NA
"6",2006-12-31,6.3,0.67,0.1797,0,126.9,1126.7,0,20.5,0.13124199743918,0.018194727966628,NA,0.62326099053979,13.016666666667,0,0,0,33.4,22.9635,33.4,0.31247,NA,135.7,1.2753759398496,4.062874251497,4.062874251497,0.1,NA,156.2,0.021478654477678,1.89,11.291005291005,NA,NA,0.19734789391576,NA,0.3863,0.016774651637525,106.4,156.2,0,0,12,0,0,1.230890464933,1.3016666666667,NA,NA,NA,0.21582238721805,0.094562647754137,12.9,21.34,0,11702,NA,14.3,10.923076923077,NA,0.7,1.230890464933
"7",2005-12-31,6.3,0.3,0.2004,0,126.9,1126.7,0,20.5,0.093864468864469,0.018194727966628,NA,0.67864271457086,18.2,0,0,0,33.4,22.9635,33.4,0.31247,NA,197.9,1.859962406015,5.9251497005988,5.9251497005988,NA,NA,218.4,0.021478654477678,NA,NA,NA,NA,0.098940563835518,NA,0.351,0.016774651637525,106.4,218.4,0,0,12,0,0,1.7210401891253,NA,NA,NA,NA,0.21582238721805,0.094562647754137,12.9,30.25,0,4034,NA,14.9,14.657718120805,NA,0.85,1.7210401891253
"8",2004-12-31,6.3,0.77,0.2543,0,NA,1040.6,0,37.8,0.19894736842105,0.03632519700173,0,0.60558395595753,15.702479338843,0,0,0,NA,NA,NA,0.32017,NA,152.2,1.7595375722543,NA,NA,NA,NA,190,0.022871420334423,NA,NA,NA,0,0.10840824960338,NA,0.357,0.019700172977129,86.5,190,0,0,12.1,0,0,1.5285599356396,NA,0,NA,NA,NA,0.097345132743363,13.4,27.09,0,8542,NA,13.6,13.970588235294,0,0.8,1.5285599356396
"9",2003-12-31,6.3,0.58,0.2455,0,NA,1040.6,0,37.8,0.2135593220339,NA,0,0.47250509164969,14.628099173554,0,0,0,NA,NA,NA,0.32017,NA,139.2,1.6092485549133,NA,NA,NA,NA,177,0.022871420334423,NA,NA,NA,0,0.13703195451872,NA,0.3298,0.019700172977129,86.5,177,0,0,12.1,0,0,1.4239742558327,NA,0,NA,NA,NA,0.097345132743363,13.4,28.9,0,210,NA,10.3,17.184466019417,0,0.75,1.4239742558327
"10",2002-12-31,6.4,0.9,0.3357,0,NA,884.2,0,28.7,0.17134328358209,NA,0,0.5905,24.632352941176,0,0.022925373134328,3.84,24.2,16.4763,24.2,0.31916,NA,138.8,NA,5.7355371900826,5.7355371900826,NA,16.4763,167.5,0.02261931689663,1.9,14.005263157895,NA,0,0.25460499386001,NA,0.3148,0.0040714770413934,91.4,167.5,0,0,6.8,0,0.56470588235294,1.3946711074105,NA,0,0,0,0.18026617067834,0.05661948376353,16.5,26.61,0,4777,0,12.4,13.508064516129,0,0.8,1.5185995623632
