"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,5.5,0.53,0.2215,0.6357,160.6,2743.2,0,50.2,0.1094,0.0183,NA,0.6,10.69,0,0.0148,2.64,50,45.83,50,0.0852,0.0824,408.6,1.05,8.16,8.16,NA,45.83,458.8,0,NA,NA,0.145,NA,0.1824,NA,0.5568,0.001,390.6,178.6,1.5689,0.6107,16.7,0,0.1427,1.11,NA,0,0,NA,0.1173,0.104,14.6,32.95,280.2,2275,NA,18.5,9.65,NA,0.75,1.04
"2",2010-12-31,5.5,0.3,0.3004,0.63948284435604,145,2441.7,0,37.2,0.089660159074476,0.015235286890281,NA,0.58255659121172,11.595588235294,0,0.0169,2.6651,48.3,44.2452,48.3,0.08395,0.081081081081081,377.7,1.034794520548,7.8198757763975,7.8198757763975,NA,44.2452,414.9,0,NA,NA,0.035,NA,0.17020845982595,NA,0.5504,0.0013105623131425,365,157.7,1.6309448319594,0.61990841166546,13.6,0,0.19596544117647,1.0875862068966,NA,0,0,NA,0.12121976712329,0.093793103448276,15.9,28.24,257.2,4491,NA,16.4,9.6158536585366,NA,0.7,1.031576330184
"3",2009-12-31,5.5,0.1,0.3354,0.67055610724925,132.7,2254,0,42.6,0.10150107219443,0.018899733806566,NA,0.48449612403101,14.666666666667,0,0.0178,2.6629,48.3,43.3546,48.3,0.10239,0.097345132743363,377.1,1.0469183786785,7.8074534161491,7.8074534161491,NA,43.3546,419.7,0,NA,NA,-0.05,NA,0.23633879781421,NA,0.5292,0.0015971606033718,360.2,149.6,1.8054812834225,0.64355492018108,10.2,0,0.26106666666667,1.1273549359457,NA,0,0,NA,0.12036247362576,0.076865109269028,20.8,26.79,270.1,5567,NA,12.8,11.6875,NA,0.65,1.041956305859
"4",2008-12-31,5.5,0.14,0.3432,0.69501392052645,120.5,1801.6,0,61.2,0.15466262319939,0.033969804618117,NA,0.27972027972028,13.455555555556,0,0.0219,2.6521,46,36.8212,46,0.19954,NA,334.5,1.0017969451932,7.2717391304348,7.2717391304348,NA,NA,395.7,0,NA,NA,-0.105,NA,0.45095763203715,NA,0.5404,0.0022202486678508,333.9,121.1,2.2675474814203,0.69396007076068,9,0,0.29467666666667,1.004979253112,NA,NA,NA,NA,0.11027601078167,0.074688796680498,23,22.03,274.6,9575,NA,9.9,12.232323232323,NA,0.6,1.0015186028853
"5",2007-12-31,5.5,0.18,0.2521,0.73291366906475,118.8,1680.3,0,67,0.16369411189836,0.0398738320538,NA,0.47600158667196,12.072463768116,0,0.031692677070828,2.64,39.7,27.6241,39.7,0.30418,NA,342.3,0.90603493912123,8.6221662468514,8.6221662468514,NA,NA,409.3,0,NA,NA,-0.115,NA,0.32313125367863,NA,0.4846,0,377.8,83.3,3.9135654261705,0.79648179819204,6.9,0,0.38260869565217,0.70117845117845,NA,NA,NA,NA,0.07311819481207,0.058080808080808,31.3,16,326,34749,NA,8.6,9.6860465116279,NA,0.75,0.92018884892086
"6",2006-12-31,5.5,0.56,0.2004,0.5983452425724,106.8,1644.3,0,60.5,0.22457312546399,0.036793772425956,NA,0.39920159680639,23.468085106383,0,0.023934723481414,2.64,37.5,24.7361,37.5,0.34037,NA,208.9,1.0170399221032,5.5706666666667,5.5706666666667,NA,NA,269.4,0,NA,NA,-0.07,NA,0.18922332140602,NA,0.4563,0,205.4,110.3,1.4424297370807,0.590571640683,4.7,0,0.56170212765957,1.0327715355805,NA,NA,NA,NA,0.12042904089581,0.044007490636704,30.8,19.55,159.1,1100,NA,5.7,19.350877192983,NA,0.5,1.0131628431741
"7",2005-12-31,5.5,0.15,0.1669,0.76756756756757,103.2,1728.8,0,47.6,0.097024052181003,0.027533549282739,NA,0.52726183343319,21.710144927536,0,0.01762349799733,2.64,40.2,27.531,40.2,0.31515,NA,443,1.1175580221998,11.019900497512,11.019900497512,NA,NA,490.6,0,NA,NA,0.005,NA,0.11090538789113,NA,0.4141,0,396.4,149.8,2.2750333778371,0.6946596004892,6.9,0,0.38260869565217,1.4515503875969,NA,NA,NA,NA,0.069452497477296,0.066860465116279,19.4,27.3,340.8,6167,NA,5,29.96,NA,0.55,1.104954954955
"8",2004-12-31,5.5,0.31,0.1883,0.72807472755579,NA,1833.7,0,36.2,0.082328860586764,0.019741506244206,0,0.32926181625066,17.876404494382,0,0.016399043389136,2.64,NA,NA,NA,0.359,NA,403.5,1.1554982817869,NA,NA,NA,NA,439.7,0,NA,NA,0.085,0,0.15018793920575,NA,0.2846,0,349.2,159.1,1.7636706473916,0.63816238344326,8.9,0,0.29662921348315,1.5181297709924,NA,0,NA,NA,NA,0.084923664122137,14.1,29.27,280.6,13898,NA,7.6,20.934210526316,0,0.55,1.1408925791386
"9",2003-12-31,5.5,0.13,0.2291,0.61233644859813,NA,1688.9,0,64.3,0.20131496556043,NA,0,0.11348756001746,13.299145299145,0,0.016298811544991,2.64,NA,NA,NA,0.43419,NA,255.1,1.2554133858268,NA,NA,NA,NA,319.4,0,NA,NA,0.13,0,0.14268311253236,NA,0.475,0,203.2,155.6,1.0526992287918,0.51283656856606,11.7,0,0.22564102564103,1.5004821600772,NA,0,NA,NA,NA,0.11282545805207,14.9,29.45,163.8,14561,NA,10,15.56,0,0.6,1.1940186915888
"10",2002-12-31,5.5,0.33,0.2622,0.66398659966499,NA,1557.2,0,63.2,0.15624227441285,NA,0,0.2744,15.281481481481,0,0.012796897721764,2.64,44.9,28.3557,44.9,0.36847,NA,341.3,NA,7.6013363028953,7.6013363028953,0.07,28.3557,404.5,0,NA,NA,NA,0,0.19354838709677,NA,0.4031,0,235.3,206.3,0.96073679108095,0.48998763906057,13.5,0,0.19555555555556,2.0568295114656,2.1830687830688,0,0,0,0.12050869953251,0.1345962113659,14.8,35.23,198.2,4322,0,12,17.191666666667,0,0.55,1.4504887377816
