"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,21.6,1.52,0.481,0,121.5,345.1,8.7,57.4,0.5493,0.1244,0.1663,0,0.79,NA,30.4,0.0496,5.18,-5,-5.4,25,0,47.1,0.73,0.11,NA,1.88,0.1,NA,-0.02,16.3,104.5,0.4735,-0.04,NA,NA,NA,0.2864,0.024,0.5976,0.1203,64.1,104.5,0,0,-10.9,-0.0236,-0.1,-2e-04,51.84,0.86,NA,-0.0117,0.23,-21.7,NA,461.5,-0.0842,-0.0897,187.7,4.65,0,47796,447.6,0.1,1045,447.6,1.45,0.86
"2",2010-12-31,21.3,2.93,1.1501,0,199.9,420,10.6,86.3,0.86908358509567,0.17709829673712,0.20547619047619,1.9463,0.33692722371968,NA,38.1,0.0521,5.1735,-133.9842,-133.9842,-95.8843,0,13,0.11443661971831,0.027807486631016,NA,NA,0.026677611327724,NA,-0.02,-108.4305,99.3,0.42071428571429,-0.16,NA,NA,-0.0834,0.40078431372549,0.024,0.719,0.11142857142857,113.6,99.3,0,0,-124.2,-0.25487379437718,-47.9,-0.098296737122922,NA,0.49674837418709,NA,-0.2749522881182,0.20377590806485,-25.5537,NA,487.3,-1.1794388204225,-0.62131065532766,213,4.75,0,75771,467.5,-131.2,NA,467.5,1.55,0.49674837418709
"3",2009-12-31,20.8,NA,NA,0,321.6,404.4,11.4,24.5,0.13300760043431,0.047269920895234,0.060583580613254,-1.1062,NA,NA,45.4,0,0,-12,-12,33.4,0,159.7,0.53752945136318,0.32459349593496,NA,4.7814371257485,0.30812270885588,NA,-0.035,23.1062,184.2,0.50272007912957,0.37,23.513513513514,NA,-0.1975,0.27111716621253,0.02,0.5862,0.12858555885262,297.1,184.2,0,0,-1.5,-0.0028940767895042,21.8,0.042060582674127,NA,0.57276119402985,NA,-0.023152614316033,0.35539262975111,-35.1062,NA,518.3,-0.04039044092898,-0.0046641791044776,0,8.7,0,81389,492,NA,NA,492,1.6,0.57276119402985
"4",2008-12-31,20.5,NA,NA,0.023883448770002,408.7,557.7,18.1,9.9,0.077891424075531,0.015534285265966,0.017751479289941,-1.422,NA,NA,40.3,0,0,-57.3159,-57.3159,-17.0159,0,117.2,0.2866927592955,0.21587769386627,NA,NA,0.18390083163345,NA,NA,-33.6939,127.1,0.47283485745024,-0.68,NA,NA,-0.1383,0.81929555895865,0.017,0.4785,0.2499551730321,408.8,117.1,0.085397096498719,0.0786782061369,-31.2,-0.04895653538365,9.6,0.015063549348815,NA,0.28651822852948,NA,-0.089935524870548,0.18374391966107,-23.622,NA,637.3,-0.1402052592955,-0.076339613408368,0,5.76,10,148049,542.9,-44.5,NA,542.9,NA,0.30355863386673
"5",2007-12-31,20.5,NA,NA,0.81359931359931,86.9,619.7,41.1,6.9,0.016483516483517,0.0093407337214025,0.011134419880587,-0.4822,NA,2.3392857142857,52.3,0.26081424936387,10.25,27,27,79.3,0,411.7,0.89636403222295,0.61816816816817,15.248148148148,5.1916771752837,0.55733044537701,NA,NA,38.6822,418.6,0.49669194771664,-0.43,NA,NA,NA,0.85134518923849,NA,0.7633,0.25835081491044,459.3,39.3,9.6513994910941,0.90611562350693,16.8,0.022742656017328,-4.9,-0.0066332746717206,0.61011904761905,0.45224395857307,NA,0.036550697170705,0.053201570326249,-11.6822,-0.43267552106052,738.7,0.058785107772698,0.19332566168009,NA,2.18,379.3,181072,666,16.8,2.3392857142857,666,NA,0.8978978978979
"6",2004-12-31,91.7,0.22,0.3083,0.40659457167091,NA,16312,1521,877,0.056180495054579,0.047761681734016,0.053764100049044,-115.7522,0.14271813168991,13.227813974388,970,0.0094637223974763,110.04,1210.3099,753.5268,2180.3099,0.37741,14733.4,1.7221975452951,0.80238536107178,12.173245876944,6.757479750929,0.88049961154605,0.05,0.05,318.279,15610.4,0.52139529180971,15.91,7.9698302954117,0.72,0.1457,0.29351427404348,0.142,0.8679,0.059894556154978,8555,11775.4,0.32567895782734,0.24566955363091,890.2,0.053200262953445,-1189,-0.07105719237435,0.12361267130982,2.1038770770055,2.6455627948776,0.072330717743381,0.70372318173669,435.2478,0.57761424032611,16733,0.088080285288252,0.15904949079864,537,126.8,3835,746600,18362,890.2,13.227813974388,18362,0.9,1.6550466497031
"7",2003-12-31,89.9,0.48,0.3167,0.42463096649068,NA,13983,1358,518,0.045127847715294,0.032890977204902,NA,7.2347,0.30312598673824,14.905082064465,1053,0.014958863126402,107.88,1957.7448,1334.2227,3010.7448,0.31849,10960.5,1.2507702841493,0.69594894913963,5.598533578023,3.6404613237229,0.76587939347355,-0.025,0.01,1021.9879,11478.5,0.57054995351498,7.42,10.811320754717,NA,0.1904,0.3348023883992,0.162,0.8294,0.069870557105056,8763,7537.5,0.52285240464345,0.34333754410419,505.7,0.035336454475578,72,0.0050310949619174,0.21332806011469,1.4115168539326,NA,0.1368,0.52669275382573,312.2347,0.23401994601983,14311,0.15225638008079,0.094700374531835,532,80.22,3941,508100,15749,505.7,14.905082064465,15749,0.9,1.23677405452
"8",2002-12-31,89.2,0.36,0.3279,0.54020127691808,NA,13262,1534,197,0.020298605887626,0.016510224606101,NA,160,0.2402,8.6367967747847,1320,0.022711166748,107.04,777.7,633.7011,2097.7,0.18516,9508.1,NA,NA,12.225922592259,4.5326309767841,0.79685719074757,-0.07,-0.01,419.7011,9705.1,0.53023676670186,4.38,12.191780821918,NA,-0.1148,0.16331096196868,NA,0.764,0.073669129844669,9044,4713.1,1.0591754895928,0.51436873396462,545.7,0.045734160241368,22,0.0018437814280925,0.19615173172073,1.1092257001647,NA,0.065177673483071,0.39499664767013,214,0.33769865762638,11932,0.070068671826625,0.12843021887503,954.3,53.4,4992,818839,14023,651,7.2397849462366,14023,0.85,1.0513157894737
"9",2001-12-31,NA,0.64,0.3635,0.5358,NA,15369,2501,37,0.0034592694396918,0.0027585178558115,NA,-80.9966,0.3086,5.3237037037037,967,0.0213,107.1582,2654.0305,1707.3113,3621.0305,0.35671,10658.9,NA,NA,4.016118126751,2.9436095608695,0.79466935062999,-0.04,NA,254.3079,10695.9,0.5312642331967,5.36,10.494402985075,0.625,0.1182,0.26323639075317,0,0.7621,0.063894853276075,10535,5030.9,1.1260410662108,0.52964219934741,945,0.070454037128159,573,0.042719749496757,0.11339488888889,1.0252496433666,-1.3309259259259,0.12728780141244,0.37507641840006,1453.0034,0.851047736126,NA,0.16206087141386,0.1925820256776,2024,56.25,5665,324700,13413,0,NA,11517,0.85,1.0152728998576
"10",2000-12-31,NA,0.8,0.3101,0.25679569084304,NA,10274,938,312,0.041476124641072,0.026015175519053,NA,111.5639,0.77394388906804,5.5388663967611,714,0.019450332578028,106.44,2498.1419,1476.177,3212.1419,0.40909,7210.4,NA,NA,2.8863052174898,2.2447327124621,0.60121737680314,0.06,NA,1007.68,7522.4,0.42077087794432,NA,9.2238805970149,NA,0.7409,0.2542490461325,NA,0.7149,NA,5621,5472.4,0.37460711936262,0.27251940869935,988,0.082381389143667,330,0.027516051029767,0.10773279352227,1.4093226886428,92.314439946019,0.123086553,0.45629950804636,468.497,0.31737182630396,NA,0.26261822275912,0.25444244141128,1611.8592,61.8,2050,NA,11993,1166,4.6933104631218,14216,NA,1.2678914545761
