"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-06-30,10.1,1.75,0.4144,0.019,82.5,144.6,4.2,47,0.3301,0.2102,0.325,-0.16,0.8,14.82,1.8,0,0,15,9.52,16,0.3481,0.3493,95.4,2.57,0.43,6.53,5.82,0.43,7.27,142.4,0.0989,1.11,12.5,NA,0.015,0.333,NA,0.472,0.0629,37.1,140.8,0.0114,0.0112,9.5,0.0425,12.5,0.0559,0,1.71,0.0653,0.63,2.24,0.2357,223.6,0.2565,0.1152,23.9,13.87,1.6,54884,220.8,9,15.64,220.8,0.75,1.69
"2",2011-06-30,10.2,1.32,0.6542,0.0234375,75,122.6,3.2,24.5,0.27404921700224,0.1204523107178,0.19983686786297,0.7935,0.28660959951085,8.6732673267327,1.6,0,0,10.7,10.4771,12.3,0.02083,0.019417475728155,64.9,1.2409177820268,0.30993314231137,6.0654205607477,5.2764227642276,0.31907571288102,8.0836,89.4,0.092985318107667,NA,NA,0.03,0.1648,0.34155363748459,NA,0.4339,0.077487765089723,52.3,87.6,0.020547945205479,0.020134228187919,10.1,0.049655850540806,26.9,0.1322517207473,0,1.168,0.052605703048181,0.4306784660767,2.3935,0.22845119201985,203.4,0.20032732313575,0.13466666666667,22,8.7,1.8,30000,209.4,7.4,11.837837837838,209.4,0.75,1.1640625
"3",2010-06-30,10.2,1.33,0.668,0.028700906344411,64.3,119.9,1.5,30.6,0.35581395348837,0.17586206896552,0.25521267723103,-0.0978,0.24326347305389,10.382716049383,1.5,0,0,7.9,7.9,9.4,0,0,55.4,1.5561797752809,0.32265579499126,7.0126582278481,5.8936170212766,0.3183908045977,7.9978,86,0.074228523769808,0.64,12.890625,NA,-0.235,0.29775715390565,NA,0.2862,0.19933277731443,35.6,84.1,0.022592152199762,0.022093023255814,8.1,0.046551724137931,7.4,0.042528735632184,0,1.3079315707621,0.045402298850575,0.48333333333333,-0.0978,-0.012381783791649,174,0.22191011235955,0.12597200622084,18.2,8.25,1.9,32099,171.7,8.6,9.7790697674419,171.7,0.65,1.2990936555891
"4",2009-06-30,10,1.06,0.6606,0.29434447300771,54.9,155,1.2,36.3,0.48207171314741,0.16358720144209,0.2341935483871,-0.5903,0.14532243415077,NA,1.9,0,0,-3.4089,-3.4089,-1.5089,0,NA,39,0.93975903614458,0.18055555555556,NA,NA,0.17575484452456,-2.1187,75.3,0.063225806451613,NA,NA,NA,-0.0481,0.69230769230769,NA,0.2248,0.14838709677419,41.5,52.4,0.43702290076336,0.30411686586985,-11.2,-0.050473186119874,22.2,0.10004506534475,NA,0.95446265938069,-0.015362415502479,0.23614240648941,-1.2903,NA,221.9,-0.08214265060241,-0.2040072859745,19.1,6.04,22.9,12209,216,-6.5,NA,216,0.6,0.96786632390745
"5",2008-06-30,9.8,0.93,0.3308,0.26528497409326,70.9,142.7,1.3,2.9,0.0725,0.012619669277633,0.020322354590049,1.1962,0.24183796856106,NA,2.2,0,0,-7.8301,-7.8301,-5.6301,0,NA,37.1,0.39636752136752,0.16496220542463,NA,NA,0.16144473455178,-8.1263,40,0.12123335669236,NA,NA,NA,0.1485,0.61144578313253,NA,0.2644,0.16257883672039,93.6,14.4,1.7777777777778,0.64,-13.1,-0.057006092254134,56.1,0.24412532637076,NA,0.20310296191819,-0.034073542210618,0.06266318537859,0.2962,NA,229.8,-0.083654914529914,-0.18476727785614,18.9,1.56,25.6,1100,224.9,-15.1,NA,224.9,0.5,0.41450777202072
"6",2007-06-30,9.8,-0.44,0.2179,0.16425120772947,86.5,137,2.5,4,0.060790273556231,0.019990004997501,0.029197080291971,-2.8553,0.29371271225333,NA,2.6,0,0,-12.5049,-12.5049,-9.905,0,NA,61.8,0.62110552763819,0.29330802088277,NA,NA,0.30884557721139,-9.5497,65.8,0.12919708029197,NA,NA,NA,0.1774,0.31192660550459,NA,0.2297,0.16496350364963,99.5,48.8,0.34836065573771,0.25835866261398,-7.8,-0.038980509745127,53.9,0.26936531734133,NA,0.56416184971098,-0.062493503248376,0.24387806096952,-2.9553,NA,200.1,-0.12567788944724,-0.090173410404624,18,5.02,17,7600,210.7,-6.7,NA,210.7,0.4,0.63574879227053
"7",2006-06-30,9.9,NA,0.1646,0.1733561058924,96.8,150.1,1,23.5,0.21759259259259,0.13758782201405,0.15656229180546,-3.1622,0.38882138517618,877,2.1,0,0,-1.7,-1.7,0.4,0,NA,84.5,0.90277777777778,0.46479647964796,NA,211.25,0.49473067915691,2.5622,108,0.11725516322452,NA,NA,NA,0.0087,0.075139596989561,NA,0.2308,0.14990006662225,93.6,87.7,0.23147092360319,0.18796296296296,0.1,0.00058548009367681,49.1,0.28747072599532,0,0.90599173553719,-0.0099531615925059,0.51346604215457,-4.2622,NA,170.8,-0.018162393162393,0.0010330578512397,15.8,8.38,20.3,4100,181.8,-1.1,NA,181.8,0.4,0.92228864218617
"8",2005-06-30,9.3,0.01,0.1811,0,NA,129.5,6.2,30,0.34129692832765,0.18832391713748,0.23166023166023,-2.1451,0.011043622308117,10.851851851852,1.7,0,0,4.9044,3.5015,6.6044,0.28604,NA,57.9,0.86160714285714,0.36346516007533,11.805725471006,8.7668826842711,0.34629186602871,1.1466,87.9,0.12664092664093,NA,NA,NA,0.031,0.10987570147375,NA,0.2251,0,67.2,87.9,0,0,8.1,0.048444976076555,45.4,0.27153110047847,0,0.90432098765432,0.029332535885168,0.52571770334928,2.3549,0.67253284509157,167.2,0.052106330714286,0.083333333333333,13.2,8.96,0,900,159.3,4.4,19.977272727273,159.3,0.5,0.90432098765432
"9",2004-06-30,8.8,0.21,0.1927,0,NA,114.4,6.1,29.5,0.39228723404255,0.17373380447585,NA,2.3394,0.21795537104307,NA,1.8,0,0,-3.4132,-3.4132,-1.6132,0,NA,45.7,0.76936026936027,0.26914016489988,NA,NA,0.28385093167702,-10.0526,75.2,0.10489510489511,NA,NA,0.03,-0.0534,0.13513820307623,NA,0.1931,0,59.4,75.2,0,0,-2.6,-0.016149068322981,42.8,0.26583850931677,NA,0.8458942632171,-0.0212,0.46708074534161,6.6394,-1.9452065164618,161,-0.057461279461279,-0.029246344206974,14.5,9.07,0,100,169.8,1.9,39.578947368421,169.8,0.45,0.8458942632171
"10",2003-06-30,8.3,0.3,0.2806,0,NA,116,0.7,33.8,0.43112244897959,0.19894055326663,NA,-2.2,0.2352,8.7111111111111,1.7,0.0052933673469388,0.415,6.1,4.4839,7.8,0.26494,NA,44.6,NA,NA,7.3114754098361,5.7179487179487,0.26250735726898,5.4839,78.4,0.071551724137931,NA,NA,NA,0.134,0.24146423374007,NA,0.1967,0,57.4,78.4,0,0,9,0.052972336668629,44.2,0.26015303119482,0.046111111111111,0.85964912280702,0.035903472630959,0.46144791053561,-1,-0.22302182982275,169.9,0.078116132404181,0.098684210526316,13.1,9.4,0,6954,169.5,3.2,24.5,169.5,0.45,0.77700348432056
