"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,39.3,1.2,0.3677,0.0298,205.2,379.5,2.2,295.9,0.3068,1.0127,0.7797,-0.34,0.8,31.31,4.6,0,0,35,33.55,40,0.0441,0.0438,668.6,NA,2.25,19.05,16.84,2.29,0.18,36.29,964.5,0.0103,0.7,35.51,0.32,0.1374,NA,0.9722,0.0232,-84.4,958.2,0.0066,0.0065,30.6,0.1047,-21.2,-0.0726,0,4.67,1.74,0.1201,3.28,-2.74,-0.0817,292.2,NA,0.1491,190.6,24.86,6.3,222671,296.9,43.9,21.83,296.9,1,NA
"2",2010-12-31,38.8,0.54,0.4255,0.039365079365079,151.3,342.1,2.4,240,0.25831449790119,1.2565445026178,0.70154925460392,-11.6,0.61692126909518,NA,4,0,0,-16.6346,-16.6346,-12.6346,0,NA,689.1,NA,2.4052356020942,NA,NA,3.6078534031414,0.27,-3.4347,929.1,0.0093539900613856,0.66,36.121212121212,2.4181,0.29166666666667,NA,NA,0.062262496346098,-82.5,922.9,0.0067179542745693,0.0066731245291142,-11.8,-0.061780104712042,-23.2,-0.12146596858639,NA,6.0998017184402,NA,-0.087092408376963,4.8319371727749,-13.2,NA,191,NA,-0.077990746860542,163.9,23.84,6.2,700662,286.5,21.6,42.726851851852,286.5,1.05,NA
"3",2009-12-31,37.9,0.26,0.5219,0.049168975069252,137.3,319.5,1.1,272.1,0.27098894532417,4.9744058500914,0.85164319248826,-79.204,0.5269208660663,NA,2.8,0,0,-81.3328,-81.3328,-78.5328,0,NA,732,NA,5.2851985559567,NA,NA,13.382084095064,0.25,-0.4288,1004.1,0.0059467918622848,NA,NA,0.1331,0.23735289622497,NA,NA,0.053521126760563,-127.7,997,0.0071213640922768,0.007071008863659,-83.9,-1.5338208409506,-51.7,-0.94515539305302,NA,7.2614712308813,NA,-1.4868882998172,18.226691042047,-80.904,NA,54.7,NA,-0.61107064821559,124.5,27.26,7.1,646962,138.5,-38,NA,138.5,1.1,NA
"4",2008-12-31,37.6,0.12,0.5695,0.032227930873424,207.2,281.5,1.8,246,0.25223008305137,5.1464435146443,0.87388987566608,-2.105,0.30904302019315,NA,3.5,0,0,-73.4218,-73.4218,-69.9218,0,NA,729.3,NA,14.470238095238,NA,NA,15.257322175732,0.25,-69.6168,975.3,0.0081705150976909,NA,NA,-0.0799,0.30698816700156,NA,0.9695,0.058969804618117,-31.9,968.4,0.0071251548946716,0.0070747462319286,-74.3,-1.5543933054393,-38.7,-0.80962343096234,NA,4.6737451737452,NA,-1.5360217573222,20.259414225941,-3.805,NA,47.8,NA,-0.35859073359073,109.9,25.2,6.9,698866,50.4,-81.6,NA,50.4,1.1,NA
"5",2007-12-31,28.6,NA,NA,0.097457627118644,63.9,127.3,1.3,95.1,0.12879198266522,2.4075949367089,0.74705420267086,4.0527,NA,NA,2.3,0,0,-39.509,-39.509,-37.209,0,NA,643.3,NA,13.864224137931,NA,NA,16.286075949367,NA,-42.5617,738.4,0.013354281225452,-2.16,NA,0.1954,0.42400639105253,NA,NA,0.10919088766693,-24.3,731.5,0.0094326725905673,0.0093445287107259,-38,-0.9620253164557,-23.2,-0.5873417721519,NA,11.447574334898,NA,-1.0002278481013,18.518987341772,3.0527,NA,39.5,NA,-0.59467918622848,48.2,20.51,6.9,698513,46.4,-67.8,NA,46.4,1.3,NA
"6",2006-12-31,23.7,NA,NA,0.28838951310861,19,84.4,0.5,53.8,0.084088777743045,1.963503649635,0.63744075829384,6.1204,NA,NA,1.8,0,0,-23.52,-23.52,-21.72,0,NA,586,NA,16.277777777778,NA,NA,21.386861313869,NA,-28.3404,639.8,0.014218009478673,-1.26,NA,NA,0.27668772064651,NA,NA,0.12085308056872,-27.1,632.1,0.01218161683278,0.012035010940919,-24.5,-0.89416058394161,-19.5,-0.71167883211679,NA,33.268421052632,NA,-0.85839343065693,23.069343065693,4.8204,NA,27.4,NA,-1.2894736842105,31.6,20.74,7.7,212821,36,-31.2,NA,36,NA,NA
"7",2005-12-31,0.2,NA,NA,NA,5.8,31,0.5,21.1,0.064983061287342,NA,0.68064516129032,NA,NA,NA,1.2,0,0,-1.2,-1.2,0,0,NA,303.6,NA,NA,NA,NA,NA,NA,NA,324.7,0.080645161290323,-0.33,NA,NA,0.80701754385965,NA,0.2783,0.10967741935484,-6.4,315.8,0.028182393920203,0.02740991684632,-44.7,NA,-11.7,NA,NA,54.448275862069,NA,NA,NA,NA,NA,NA,NA,-7.7068965517241,18.1,15.84,8.9,97340,NA,NA,NA,NA,NA,NA
"8",2003-12-31,104.6,0,0,NA,NA,5.8,0,1,0.045662100456621,NA,NA,0,NA,NA,0.9,0,0,NA,NA,NA,0,NA,20.9,0.74910394265233,NA,NA,NA,NA,NA,NA,21.9,0.017241379310345,NA,NA,0,NA,NA,0,0,27.9,15.7,0.39490445859873,0.28310502283105,-7.8,NA,1.3,NA,NA,NA,NA,NA,NA,-0.9,NA,NA,NA,NA,2.3,0.11,6.2,2267,NA,0,NA,0,1.25,NA
"9",2002-12-31,6.6,0,0,NA,NA,0.5,0,0,0,0,NA,-0.8,0,NA,0,0,0,-1.589,-1.589,-1.589,0,NA,10.1,NA,NA,NA,NA,4.2083333333333,NA,-1.589,10.1,0,NA,NA,1.2727,NA,NA,NA,0,0.2,9.6,0.052083333333333,0.04950495049505,-1.7,-0.70833333333333,-0.1,-0.041666666666667,NA,NA,NA,-0.6621,4,0,NA,2.4,-7.9451999999999,NA,2.9,0.09,0.5,11606,0,NA,NA,0,NA,50.499999999999
"10",2001-12-31,NA,NA,NA,-0.0056,NA,1.7,0,0,0,0,NA,0,NA,NA,0,0,0,-0.811,-0.811,-0.811,0,NA,24.735,NA,NA,NA,NA,30.91875,NA,-0.811,24.735,0.058823529411765,NA,NA,NA,NA,0,0,0,1.339,1.035,0.096618357487923,0.0040428542551041,-0.9,-1.125,1.117,1.39625,NA,NA,NA,-1.01375,1.29375,0,NA,NA,-0.60567587752054,NA,1.6,0.23,0.1,NA,0.8,0,NA,0,NA,18.472740851382
"11",2000-12-31,NA,NA,NA,-3.6551724137931,NA,0.7,0,0.1,0.0083584085590104,0.0080645161290323,NA,NA,NA,NA,0.1,0,0,-8.4072,-8.4072,-8.3072,0,NA,11.864,NA,NA,NA,NA,0.95677419354839,NA,-9.2748,11.964,0.14285714285714,NA,NA,-0.082,NA,NA,NA,NA,-13.6,1.364,7.7712609970674,0.8859913072551,-9.1,-0.73387096774194,-11.8,-0.95161290322581,NA,NA,NA,-0.678,0.11,0.8676,NA,NA,NA,NA,11.2728,0.22,10.6,NA,12.4,NA,NA,NA,NA,NA
