"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,9.7,0.73,0.3812,0,136.6,1484.2,0,73.7,0.4946,0.0497,NA,0.48,NA,0,0,0,49,49.4,49,0,NA,75.3,1.2,1.52,1.52,49.4,149,0,NA,NA,-0.09,NA,0.2336,NA,0.4751,5e-04,62.9,149,0,0,-0.1,0,NA,1.09,0,0,NA,0.7854,-7e-04,5.3,13.1,0,16742,NA,-2.7,NA,NA,0.85,1.09
"2",2010-12-31,9.7,0.78,0.337,0.21551724137931,145.6,1618.2,0,41.1,0.28325292901447,0.025398591027067,NA,0.63056379821958,7.0066666666667,0,0,0,60.7,46.8507,60.7,0.22816,0.23076923076923,104,0.719723183391,1.7133443163097,1.7133443163097,46.8507,145.1,0,NA,NA,0.02,NA,0.5496251874063,NA,0.4374,0.00049437646768014,144.5,105.1,0.38058991436727,0.27567195037905,15,0,0,0.72184065934066,0,0,NA,0.32422621453287,0.10302197802198,8,10.79,40,45721,NA,-2.5,NA,NA,0.85,0.78178879310345
"3",2009-12-31,9.6,0.64,0.2878,0.52361111111111,137.2,1694.5,0,37,0.092453773113443,0.021835349660667,NA,0.73835997220292,11.084444444444,0,0.0341,8.5045,60.2,41.9233,60.2,0.3036,0.30555555555556,363.2,1.4470119521912,6.0332225913621,6.0332225913621,41.9233,400.2,0,1.66,14.867469879518,0.05,NA,0.17349823321555,NA,0.4029,0.00047211566833874,251,249.4,0.6046511627907,0.3768115942029,22.5,0,0.37797955555556,1.8177842565598,0,0,NA,0.16702501992032,0.16399416909621,9.7,24.68,150.8,22625,NA,19.8,12.59595959596,NA,0.85,1.3895833333333
"4",2008-12-31,9.6,0.67,0.2773,0,112.4,1582.8,0,41.5,0.14700673042862,0.02621935809957,NA,0.51929318427696,11.429149797571,0,0.0299,8.4408,61.3,41.909,61.3,0.31633,NA,240.8,3.3963328631876,3.9282218597064,3.9282218597064,NA,282.3,0,NA,NA,0.055,NA,0.28636047320807,NA,0.3675,0.00050543340914834,70.9,282.3,0,0,24.7,0,0.34173157894737,2.5115658362989,NA,NA,NA,0.59109973201693,0.21975088967972,16.2,29.7,0,26891,NA,23.1,12.220779220779,NA,0.9,2.5115658362989
"5",2007-12-31,9.6,0.62,0.2578,0,109,1470.6,0,56.6,0.17676452217364,0.038487692098463,NA,0.55857253685027,14.488687782805,0,0.026383510306059,8.448,57.2,37.4586,57.2,0.34513,NA,263.6,5.030534351145,4.6083916083916,4.6083916083916,NA,320.2,0,NA,NA,0.065,NA,0.31244979919679,NA,0.3577,0.00054399564803482,52.4,320.2,0,0,22.1,0,0.38226244343891,2.9376146788991,NA,NA,NA,0.71485809160305,0.20275229357798,18.1,35.93,0,61210,NA,24.9,12.859437751004,NA,0.9,2.9376146788991
"6",2006-12-31,10.2,1.36,0.2678,0,108.6,1392.6,0,43.6,0.14169645758856,0.031308344104553,NA,0.68707991038088,13.615044247788,0,0.029171270718232,8.976,59.4,37.9251,59.4,0.36153,NA,264.1,4.0630769230769,4.4461279461279,4.4461279461279,NA,307.7,0,0.57,50.736842105263,0.09,NA,0.2077519379845,NA,0.3149,0.00057446502944133,65,307.7,0,0,22.6,0,0.39716814159292,2.8333333333333,NA,NA,NA,0.58346335384615,0.20810313075506,13.5,28.92,0,25307,NA,22.1,13.923076923077,NA,1.15,2.8333333333333
"7",2005-12-31,10.4,1.47,0.2429,0,102,1408.3,0,48.5,0.12281590276019,0.034438684939288,NA,0.55990119390696,17.868778280543,0,0.023175487465181,9.152,54.5,33.9524,54.5,0.37702,NA,346.4,6.4747663551402,6.3559633027523,6.3559633027523,NA,394.9,0,NA,NA,0.115,NA,0.15595505617978,NA,0.2728,0.00056806078250373,53.5,394.9,0,0,22.1,0,0.41411764705882,3.871568627451,NA,NA,NA,0.63462448598131,0.21666666666667,9.1,38.13,0,16023,NA,22.8,17.320175438597,NA,0.85,3.871568627451
"8",2004-12-31,10.8,0.62,0.2138,0,NA,1348.2,0,37.6,0.10485220301171,0.027889037234832,0,0.5799812909261,17.157894736842,0,0.023689665383476,8.64,NA,NA,NA,0.39149,NA,321,4.6793002915452,NA,NA,NA,358.6,0,NA,NA,0.14,0,0.18056220286526,NA,0.2425,0.00059338377095386,68.6,358.6,0,0,20.9,0,0.4133971291866,3.376647834275,0,NA,NA,NA,0.19679849340866,7.3,33.77,0,11452,NA,22.1,16.226244343891,0,0.7,3.376647834275
"9",2003-12-31,10.9,0.08,0.228,0.16638935108153,NA,1328.8,0,52.1,0.12912019826518,NA,0,0.070175438596491,18.004694835681,0,0.021788990825688,8.284,NA,NA,NA,0.39698,NA,351.4,5.1600587371512,NA,NA,NA,403.5,0,NA,NA,0.15,0,0.10016669192302,NA,0.2303,0.00060204695966285,68.1,383.5,0.052151238591917,0.049566294919455,21.3,0,0.38892018779343,3.8273453093812,0,NA,NA,NA,0.2125748502994,9.7,34.88,20,2500,NA,20.6,18.616504854369,0,0.6,3.3569051580699
"10",2002-12-31,11.5,0.19,0.2783,0,NA,1272.7,0,48,0.12958963282937,NA,0,0.1542,17.389671361502,0,0.023596112311015,8.74,51.6,31.0998,51.6,0.39729,NA,322.4,NA,6.2480620155039,6.2480620155039,31.0998,370.4,0,NA,NA,NA,0,0.12212600776351,NA,0.223,0.00062858489824782,60.8,370.4,0,0,21.3,0,0.41032863849765,3.4044117647059,0,0,0,0.51151046052632,0.19577205882353,16.1,34,0,4853,0,21.1,17.554502369668,0,0.6,5.3026315789474
