"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,52.7,0.23,0.2832,0.2202,339.2,496.7,43.2,219.3,0.1614,0.6384,0.4415,6.17,0.2,77.48,23.2,0,0,29,25.95,52,0.1021,0.0994,1139.5,5.28,3.06,39.43,21.87,3.32,0.105,-0.22,1358.8,0.1633,0.38,62.13,NA,0.1638,0.032,NA,0.0356,215.7,1263,0.0759,0.0705,16.3,0.0475,73.8,0.2148,0,3.72,0.0841,3.68,26.17,1.0083,343.5,0.1203,0.0481,200.2,23.61,95.8,503411,372.2,13.2,95.68,372.2,0.8,3.12
"2",2010-12-31,51.4,0.05,0.3349,0.24972647702407,274.3,431.6,25.3,218.7,0.16544367955216,0.74362461747705,0.50671918443003,5.9537,0.59719319199761,236.65384615385,18.7,0,0,10,7.1516,28.7,0.28484,0.28767123287671,1103.2,7.5098706603131,3.3228915662651,110.32,38.439024390244,3.751105066304,0.14,-5.4021,1321.9,0.13090824837813,0.31,76.741935483871,0.2262,0.22648335745297,0.042,NA,0.045412418906395,146.9,1230.6,0.074191451324557,0.069067251683183,5.2,0.017681060863652,46.2,0.15708942536552,0,4.4863288370397,0.034002040122407,4.1842910574634,12.5537,1.7553679206546,294.1,0.048683458134786,0.018957345971564,175.3,23.79,91.3,554284,332,7,175.8,332,0.8,3.6157002188184
"3",2009-12-31,48.8,0.45,0.4025,0.00093023255813954,214.8,276.7,26.1,122.1,0.085199916265439,0.53576129881527,0.44127213588724,9.0341,0.49689440993789,NA,16.2,0,0,-30.8768,-30.8768,-14.6768,0,NA,1311,14.111948331539,4.6161971830986,NA,NA,5.7525230364195,0.17,-49.8109,1433.1,0.16154680159017,0.31,88.096774193548,0.3038,0.25108225108225,NA,NA,0.04553668232743,92.9,1432.9,0.00013957708144323,0.00013955760240039,-29,-0.12724879333041,36.7,0.16103554190434,NA,6.6708566108007,-0.13548380868802,6.2874067573497,18.9341,NA,227.9,-0.33236555435953,-0.13500931098697,167.2,27.31,0.2,505568,284,-5.1,NA,284,0.8,6.6655813953488
"4",2008-12-31,47.9,0.43,0.4102,0.00043516100957354,229.7,275.5,15.5,149.9,0.17458653622176,0.87405247813411,0.54410163339383,6.4963,0.31204290589956,NA,9.4,0,0,-19.7072,-19.7072,-10.3072,0,NA,708.7,8.8698372966208,3.4386220281417,NA,NA,4.132361516035,0.17,-32.3035,858.6,0.10889292196007,0.02,869,0.2874,0.23471800067545,0.054,NA,0.05989110707804,79.9,858.5,0.00011648223645894,0.00011646866992779,-13.7,-0.079883381924198,32.2,0.18775510204082,NA,3.7374836743579,-0.11491049562682,5.0058309037901,12.5963,NA,171.5,-0.24664768460576,-0.059643012625163,126.9,17.38,0.1,381376,206.1,-15.5,NA,206.1,0.8,3.7362924281984
"5",2007-12-31,47,NA,NA,0.00085800085800086,232.9,266.6,9.1,189.1,0.27295034642032,1.447932618683,0.7093023255814,-5.1054,NA,NA,7.9,0,0,-33.145,-33.145,-25.245,0,NA,503.7,11.447727272727,3.1054254007398,NA,NA,3.8568147013783,NA,-29.2396,692.8,0.05138784696174,0.03,500,0.0181,0.29783693843594,NA,0.9254,0.035258814703676,44,692.6,0.0002887669650592,0.00028868360277136,-26.6,-0.20367534456355,21.1,0.16156202143951,NA,2.9738085015028,-0.25379004594181,5.3032159264931,-3.9054,NA,130.6,-0.753295,-0.11421210820095,109.1,15,0.2,282739,162.2,-38.8,NA,162.2,0.95,2.972114972115
"6",2006-12-31,37.7,NA,NA,0.013740458015267,129.2,154.7,5,95.5,0.18929633300297,0.92718446601942,0.61732385261797,-2.5049,NA,NA,8.5,0,0,-6.3,-6.3,2.2,0,NA,409,11.521126760563,3.4026622296173,NA,185.90909090909,3.9708737864078,NA,-0.2951,504.5,0.060116354234001,-0.03,NA,NA,0.31474103585657,NA,0.5418,0.076923076923077,35.5,502.7,0.0035806644121743,0.0035678889990089,-8.6,-0.083495145631068,15,0.14563106796117,NA,3.890866873065,-0.061165048543689,4.8805825242718,-6.0049,NA,103,-0.17746478873239,-0.06656346749226,64.5,12.18,1.8,419235,120.2,-1.4,NA,120.2,NA,3.8511450381679
"7",2005-12-31,3.9,NA,NA,NA,13.6,68.5,5.6,15.2,0.027079992873686,0.16539717083787,0.22189781021898,NA,NA,NA,7.1,0,0,-9.4802,-9.4802,-2.3802,0,NA,546.1,19.02787456446,NA,NA,NA,5.9423286180631,NA,NA,561.3,0.14452554744526,-0.51,NA,NA,0.43206326383896,NA,0.2664,0.21313868613139,28.7,531,0.057062146892655,0.053981827899519,-15.3,-0.1664853101197,4.9,0.053318824809576,NA,39.044117647059,-0.10315788900979,5.7780195865071,NA,NA,91.9,-0.33032090592335,-1.125,50.5,16.39,30.3,194468,NA,NA,NA,NA,NA,12.785876993166
