"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-06-30,110.9,0.81,0.2161,0,967.4,10701.6,0,90.1,0.0457,0.0084,NA,0.8,24.99,0,0.0112,22.18,335,211.26,335,0.3698,0.3698,1881.7,2.14,5.61,5.61,0.33,211.26,1971.8,0.0057,0.93,19.12,0.3,NA,0.1685,0.584,0.2683,0,877.3,1971.8,0,0,78.9,0,0.2506,2.04,0.76,0,0,0.2408,0.0816,79.9,17.78,0,212464,88.5,22.28,NA,0.75,2.04
"2",2011-06-30,112.9,1.24,0.3442,0,901.3,9602.1,0,76.2,0.051801495581237,0.0079357640516137,NA,0.54474142940151,23.725806451613,0,0,0,291.9,183.5642,291.9,0.37114,0.37119675456389,1394.8,1.6904617622106,4.7783487495718,4.7783487495718,0.795,183.5642,1471,0.0059257870674123,0.78,17.282051282051,NA,NA,0.11324234599779,0.573,0.2749,0,825.1,1471,0,0,62,0,0,1.6320869854654,0.29843781700142,0,0,0.22247513513514,0.068789526239876,90.8,13.48,0,211321,74.7,19.692101740295,NA,0.75,1.6320869854654
"3",2010-06-30,114.7,0.83,0.3494,0,819.3,8136.4,0,317.8,0.20549628192693,0.039059043311538,NA,0.53663423010876,NA,0,0,0,192.6,192.6,192.6,0,NA,1228.7,2.4500498504487,6.3795430944964,6.3795430944964,NA,192.6,1546.5,0.0054200875079888,0.62,21.161290322581,NA,NA,0.15722266560255,0.568,0.2703,0,501.5,1546.5,0,0,-64.9,0,NA,1.8875869644819,NA,0,0,0.38404785643071,-0.079213963139265,129.4,13.12,0,178460,50.7,30.502958579882,NA,0.75,1.8875869644819
"4",2009-06-30,114.7,0.83,0.3405,0,819.3,8136.4,0,317.8,0.2537122784608,0.039059043311538,NA,0.32892804698972,NA,0,0,0,192.6,192.6,192.6,0,NA,934.8,1.8640079760718,4.8535825545171,4.8535825545171,0.24,NA,1252.6,0.0054200875079888,NA,NA,NA,NA,0.33300395256917,0.566,0.2588,0,501.5,1252.6,0,0,-64.9,0,NA,1.5288661052118,NA,NA,NA,0.38404785643071,-0.079213963139265,129.4,10.94,0,258854,-59.9,NA,NA,0.7,1.5288661052118
"5",2008-06-30,109,0.34,0.2173,0,828.5,6419.1,0,22.8,0.01562821303722,0.0035518997990372,NA,0.55223193741371,91.18125,0,0,0,113.5,72.6003,113.5,0.36035,NA,1436.1,1.7824252203053,12.652863436123,12.652863436123,0.125,NA,1458.9,0.0046268168434827,0.31,43.322580645161,NA,NA,0.15110477548111,NA,0.257,0,805.7,1458.9,0,0,16,0,0,1.7608931804466,7.2945,NA,NA,0.090108321956063,0.019312009656005,152.7,13.43,0,359901,19.1,76.38219895288,NA,0.75,1.7608931804466
"6",2007-06-30,116.3,NA,NA,0,900.2,5497.2,0,39.8,0.023652463303025,0.0072400494797351,NA,NA,59.25,0,0,0,113.1,74.6686,113.1,0.3398,NA,1642.9,1.9094607159461,14.52608311229,14.52608311229,NA,NA,1682.7,0.0050753110674525,0.13,103.38461538462,NA,NA,0.16533139111435,NA,0.2641,0,860.4,1682.7,0,0,28.4,0,0,1.8692512774939,NA,NA,NA,0.086783612273361,0.031548544767829,96.6,13.44,0,397166,20.8,80.899038461538,NA,0.8,1.8692512774939
"7",2006-06-30,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,1831.3,NA,NA,NA,NA,NA,1831.3,NA,0.14,112.35714285714,NA,NA,0.1828764551258,NA,0.1893,NA,0,1831.3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,15.73,0,199254,NA,NA,NA,NA,NA
"8",2005-06-30,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.055396370582617,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,11.03,0,317871,0,NA,0,0,NA
