"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,150.2,2.45,0.5974,0.8758,404.2,4040.6,6.7,30.6,0.0093,0.0557,0.0076,126.91,0.8,7.13,52.4,0,0,70,70.4,123,0,0,3275.8,1.02,3,46.53,26.68,5.96,NA,-10.81,3306.4,0.0688,NA,NA,-0.02,0.3101,NA,0.9091,0.8292,3224.2,455.8,6.2541,0.8621,63.9,0.1163,128.6,0.234,0,1.13,NA,0.1281,0.83,81.21,1.1536,549.5,0.0218,0.1581,93.3,2.67,2850.6,157290,1091.8,7.9,57.7,1091.8,1.55,1.02
"2",2010-12-31,42,1.62,1.4334,NA,-341.3,319.6,2.5,12.8,0.012630747977107,0.048613748575769,0.040050062578223,5.7315,0.27033626342961,14.244897959184,9.1,0,0,73.9,65.4835,83,0.11389,0.1144578313253,1000.6,4.160498960499,3.039489671932,13.539918809202,12.055421686747,3.8002278769465,NA,66.352,1013.4,0.12421777221527,NA,NA,0.0192,0.45226130653266,NA,0.8608,0.67897371714643,240.5,418.8,1.419770773639,0.58673771462404,29.4,0.11165970375997,22.9,0.086973034561337,0,NA,NA,0.28066843904292,1.5905810862134,-0.8685,-0.013262526251569,263.3,0.27228078586279,NA,20.6,3.34,594.6,334571,329.2,84.4,4.9620853080569,329.2,1.55,4.000789577576
"3",2009-12-31,41.6,2.61,1.5621,NA,-372.5,334.1,3.1,16.2,0.019693654266958,0.06328125,0.048488476504041,0.8241,0.24806350425709,NA,11.1,0,0,56.2,56.2,67.3,0,NA,806.4,3.2941176470588,3.063829787234,14.348754448399,11.982169390788,3.15,NA,63.3759,822.6,0.14067644417839,NA,NA,-0.1824,0.46082337317397,NA,0.4583,0.65100269380425,244.8,189.1,3.3500793231095,0.77011913445174,-126.7,-0.494921875,29.3,0.114453125,NA,NA,NA,0.21953125,0.738671875,-7.1759,-0.12768572064057,256,0.22957516339869,NA,23,4.31,633.5,61135,263.2,28.4,6.6584507042254,263.2,1.55,3.151724137931
"4",2008-12-31,41.4,2.19,1.5018,NA,-248.1,543.5,6.1,53,0.066936094973478,0.17014446227929,0.097516099356026,-4.2932,0.16513517112798,NA,12.5,0,0,75.9,75.9,88.4,0,NA,738.8,1.8708533806027,2.8241590214067,9.733860342556,8.3574660633484,2.3717495987159,NA,86.5932,791.8,0.10137994480221,NA,NA,-0.0017,0.73837209302326,NA,0.3752,0.70653173873045,394.9,95.8,7.2651356993737,0.87900985097247,-374.6,-1.2025682182986,26.8,0.086035313001605,NA,NA,NA,0.24365971107544,0.30754414125201,-10.6932,-0.14088487640027,311.5,0.19220055710306,NA,20,2.28,696,152688,261.6,-418.9,NA,261.6,1.55,1.7678053136861
"5",2007-12-31,43.6,2.65,0.6539,0.86056568489949,119.3,1060.5,4.8,32.3,0.038906287641532,0.098385622905879,0.03045733144743,0.7754,0.35479431105674,20.413043478261,14.6,0,0,76.3,38.15,90.9,0.6,NA,797.9,0.96914854852423,2.4864443751948,10.457404980341,8.7777777777778,2.4303990252818,0.12,47.1746,830.2,0.058180103724658,0.45,5.5333333333333,-0.0396,0.92625698324022,NA,0.5907,0.83158887317303,823.3,93.9,7.8413205537806,0.88689472416285,4.6,0.014011574779165,34.4,0.10478221139202,0,0.78709136630344,1.7010869565217,0.23240938166311,0.28601888516601,-9.0246,-0.23655600617822,328.3,0.046337908417345,0.038558256496228,26.8,2.49,736.3,316938,320.9,19.2,4.890625,320.9,1.45,0.97031323048153
"6",2006-12-31,42.6,0.71,0.228,0.69034273637784,337,1333.1,9.2,2.4,0.0021615779519049,0.007179180376907,0.0018003150551346,0.231,0.73684210526316,19.197860962567,17.4,0,0,60.9,60.9,78.3,0,NA,1107.9,1.020259692421,3.3400663249925,18.192118226601,14.149425287356,3.3140891414897,0.1638,68.869,1110.3,0.053634386017553,NA,NA,0.4804,0.246946362188,NA,0.7073,0.83332083114545,1085.9,359,2.0927576601671,0.67666396469423,18.7,0.055937780436734,29.7,0.088842357164224,0,1.0652818991098,1.1720305837953,0.18217170206401,1.073885731379,-7.969,-0.1308540208764,334.3,0.05608251220186,0.055489614243323,42,6.4,751.3,1171545,331.7,-5,NA,331.7,1.05,1.0202150142424
"7",2005-12-31,61.8,1,0.2533,0.49264069264069,586,1406.4,9.3,5.1,0.0050112999901739,0.01555826723612,0.0036262798634812,-0.1898,0.8,8.645472061657,21.2,0,0,63.5,63.5,84.7,0,NA,1012.6,0.88059831289677,3.0731411229135,15.946456692913,11.955135773318,3.0890787065284,0.1504,75.5898,1017.7,0.062286689419795,0.15,69.266666666667,0.142,0.2407492005482,NA,0.7672,0.87236916951081,1149.9,448.7,1.2681078671718,0.55910386164882,51.9,0.15832824893228,36.6,0.11165344722392,0,0.76569965870307,0.57483191899315,0.19371568029286,1.3688224527151,-12.0898,-0.19039072220914,327.8,0.055222193234194,0.088566552901024,17,10.39,569,303926,329.5,40.1,11.189526184539,329.5,1.5,0.88112554112554
"8",2004-12-31,68.9,0.15,0.3041,0.35490282685512,NA,1616.4,12.1,32,0.024996094360256,0.097087378640777,0.01979707993071,1.3207,0.098651759289707,24.940625,21.2,0,0,77.8389,42.6394,99.0389,0.45221,NA,1248.2,0.94104342581423,3.7870145631068,16.035675717064,12.603123579473,3.8994064354889,0.1863,50.4187,1280.2,0.057658995298194,0.38,32.657894736842,0.0884,0.17196476445806,NA,0.9528,0.87156644394952,1326.4,798.1,0.60405964164892,0.37658178409623,32,0.099968759762574,44.5,0.13901905654483,0,0.91076115485564,1.3387345679012,0.24317069665729,2.4932833489535,-7.7793,-0.18244441175081,320.1,0.032146707586399,0.036517174483624,18.6,12.41,482.1,545878,329.6,28.6,27.905594405594,329.6,1.7,0.94243227326266
"9",2003-12-31,66.1,0.6,0.4306,0.38321799307958,NA,1477.6,9.6,6.7,0.0043376926065001,0.021564209848729,NA,4.59,0.27868091035764,70.959731543624,19.4,0,0,87.4764,34.9906,106.8764,0.6,NA,1537.9,1.2158273381295,4.9497907949791,17.580741777211,14.389519108054,5.4535460992908,0.2435,40.2006,1544.6,0.061654033567948,0.44,34,0.0594,0.26893095768374,NA,0.7289,0.87960205739036,1264.9,1057.3,0.46089094864277,0.31548621002201,14.9,0.052836879432624,45.1,0.15992907801418,0,1.3480810914191,2.9141573529209,0.3102,3.7492907801418,-5.21,-0.14889831603132,282,0.027662708514507,0.018997832462068,15,14.96,487.3,169156,310.7,25.4,41.625984251968,310.7,1.55,1.2146901541365
"10",2002-12-31,62.7,2.39,0.952,0.36832880553851,NA,1355.5,11.9,60.4,0.032546610626145,0.23911322248614,NA,-48.8,0.5516,NA,16.9,0,0,60.9,-79.8484,77.8,2.31114,NA,1795.4,NA,NA,29.481116584565,23.077120822622,7.1076801266825,0.2201,-74.8484,1855.8,0.067945407598672,NA,NA,-0.2964,0.26910873954427,NA,0.8267,0.82464035411287,1094.9,1435.5,0.29278996865204,0.22647914645975,-45.1,-0.17854315122724,25.5,0.10095011876485,NA,1.9915371809101,NA,0.24109263657957,5.6828978622328,-5,NA,252.6,-0.072927597040826,-0.062569367369589,15.1,22.04,420.3,383289,283.5,NA,NA,283.5,1.5,1.6397844552014
"11",2001-12-31,NA,1.73,1.0792,0.4302,NA,965.3,10.1,5.3,0.0034735876261633,0.026328862394436,NA,1.4717,0.2807,NA,48.2,0,0,39.3093,39.3093,87.5093,0,NA,1520.5,NA,NA,38.680414049602,17.375296111385,7.5534028812717,0.246,75.9376,1525.8,0.085983632031493,-0.54,-30.092592592593,-0.1091,0.40223285486443,0,0.8345,0.82036672537035,873.083,1071.3,0.29870251096798,0.20972604535326,-30.6,-0.15201192250373,9.66,0.047988077496274,NA,2.5272469922151,NA,0.19527719821162,5.3219076005961,-36.6283,-0.93179731005131,NA,0.045023554461603,-0.072186836518047,18,16.25,320,107600,201.3,-68.9,NA,232,1.65,1.7476001708887
