"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,269.3,1.11,0.2204,0.1793,11557,55179,84,1716,0.1711,0.0311,NA,0.8,12.2,0,0.0215,161.58,NA,NA,NA,0.2988,0.2987,8311.7,0.67,0.115,NA,10027.7,0.0056,2.43,11.53,0.035,NA,0.1012,NA,0.9905,0.0025,12366,7502.7,0.3365,0.2518,615,0,0.201,0.65,1.06,84,NA,NA,0.0532,6036,28.01,2525,176090,NA,804,9.33,NA,1.3,0.71
"2",2010-12-31,269.1,1.94,0.4872,0.17046573267702,10954,55331,53,2292,0.24292012887909,0.041423433518281,NA,0.66707717569786,10.419434372734,0,0.015,107.763,NA,NA,NA,0.36551,0.36551026042146,7143.2,0.65455878310272,0.12,NA,9435.2,0.0060183260739911,2.67,10.01872659176,NA,NA,0.19545023696683,NA,0.9882,0.0025483002295277,10913,7184.2,0.31332646641241,0.23857469899949,689.5,0,0.15629151559101,0.65585174365529,0.86828619772782,53,NA,NA,0.062945042906701,5935,26.75,2251,203392,NA,820,8.7612195121951,NA,1.3,0.71451722832261
"3",2009-12-31,273,2.04,0.5665,0.19251023990638,9660,55298,63,4089,0.42413052723293,0.073944808130493,NA,0.59576345984113,7.0333556982651,0,0,0,NA,NA,NA,0.25318,0.25318539727989,5551.9,0.70509271018542,0.085,NA,9640.9,0.0065101812000434,2.46,10.99593495935,NA,NA,0.15261514441842,NA,0.9865,0.002549820970017,7874,7337.9,0.3138500115837,0.23887811303924,1043.3,0,0,0.75961697722567,0.8274536115606,63,NA,NA,0.10800207039338,6129,27.05,2303,219275,NA,901.3,8.1414623321868,NA,1.35,0.80589317060938
"4",2008-12-31,269,2.29,0.5693,0.23033016228316,6877,51688,104,3619,0.44222051150458,0.070016251354279,NA,0.37941331459687,11.514473684211,0,0,0,NA,NA,NA,0.19864,NA,4564.7,0.8586719337848,0.075,NA,8183.7,0.007603312180777,2.94,8.1632653061224,NA,NA,0.61057108140948,NA,NA,0.00272790589692,5316,6125.7,0.33596160438807,0.25147549396972,532,0,0,0.89075178129999,1.5352631578947,NA,NA,NA,0.07735931365421,6542,24,2058,554096,NA,744,8.2334677419355,NA,1.35,0.91591494124231
"5",2007-12-31,271.7,1.78,0.3423,0.15112486409635,10150,56732,160,4771,0.81363620860193,0.084097158570119,NA,0.58428279287175,3.8268087916234,0,0,0,0,0,0,0.27717,NA,1092.8,0.15207347620373,0.105,NA,5863.8,0.0066629062962702,2.91,5.6494845360825,NA,NA,0.60955443270556,NA,0.9944,0.0025029965451597,7186,4056.8,0.44542496549004,0.30816194276749,1060.1,0,0,0.39968472906404,0.36445798015461,NA,NA,0,0.1044433497537,6863,16.44,1807,275446,NA,740.9,5.4755027669051,NA,1.25,0.4904072927992
"6",2006-12-31,271.1,1.38,0.1749,0.18081180811808,9768,60283,131,5794,0.51761720983419,0.096113332116849,NA,0.8,8.2332149038899,0,0.017998141099407,162.66,0,0,0,0.27603,NA,5399.6,0.88084828711256,0.15,NA,11193.6,0.0045949936134565,4.23,7.5342789598109,NA,NA,0.23391118499169,NA,NA,0.0023555562928189,6130,9037.6,0.23855890944499,0.19261006289308,1097.7,0,0.14818256354195,0.92522522522522,0.54888099359266,NA,NA,0,0.11237714987715,6968,31.87,2156,662700,NA,989.2,9.1362717347351,NA,0.9,0.93874538745388
"7",2005-12-31,256,1.23,0.1624,0.14920107906205,8950,58786,45,4334,0.3689327000017,0.073725036573334,NA,0.8,40.716429699842,0,0,0,0,0,0,0,NA,7413.4,1.2245457548728,NA,NA,11747.4,0.0033511380260606,4.02,10.029850746269,NA,NA,0.15073581940277,NA,0.9952,0.0024835845269282,6054,10309.4,0.13948435408462,0.12241006520592,253.2,0,0,1.1518882681564,NA,NA,NA,0,0.028290502793296,6885,40.32,1438,280800,NA,235.4,43.795242141037,NA,1,1.1308625336927
"8",2004-12-31,256,0.69,0.1984,0.15787066678862,NA,62500,41,5958,0.58320281910728,0.095328,0,0.69556451612903,14.221105527638,0,0,0,NA,NA,NA,0.16242,NA,4258,0.74375545851528,NA,NA,10216,0.00376,3.16,10.373417721519,NA,0,0.15893062161719,NA,0.9883,0.002592,5725,8490,0.20329799764429,0.16895066562255,597,0,0,1.0039020929408,NA,41,NA,NA,0.064841968067774,7194,32.78,1726,210300,NA,597,14.221105527638,0,1,0.93441873227842
"9",2003-12-31,223.6,0.54,0.2074,0.27713178294574,NA,68503,65,7677,0.74578148223705,NA,0,0.52073288331726,NA,0,0,0,NA,NA,NA,0,NA,2616.9,0.42160463992267,NA,NA,10293.9,0.0045837408580646,2.85,9.2842105263158,NA,0,0.17284894837476,NA,0.9906,0.0023648599331416,6207,6861.9,0.50015301884318,0.33340133477108,-1775.8,0,NA,0.92081320450886,NA,65,NA,NA,-0.1983690795353,6945,26.46,3432,90100,NA,-1775.8,NA,0,1.05,0.8312257751938
"10",2002-12-31,223.6,0.48,0.2695,0.2420711407044,NA,61731,88,7134,0.89226305125447,NA,0,0.3942,13.113784461153,0,0,0,0,0,0,0.3254,NA,861.4,NA,NA,-88,7995.4,0.0059775477474851,2.41,9.7800829875519,NA,0,0.19120209059234,NA,0.9869,0.0028186810516596,5030,5232.4,0.52805595902454,0.34557370488031,399,0,0,0.60483181135129,NA,88,0,0,0.046121835625939,6995,23.57,2763,322488,0,301,17.383388704319,0,1.05,0.17125248508946
