"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-09-30,13.4,1.72,0.4463,0.1272,105,199.6,9.3,22.4,0.0751,0.0414,0.1122,0,0.8,14.59,12.4,0.0331,9.38,35,21.34,48,0.3921,0.3918,275.9,2.82,0.51,7.86,5.81,0.51,24.44,298.3,0.256,1.69,12.76,0.43,-0.045,0.2206,0.8867,0.0065,97.9,283,0.0541,0.0513,19.4,0.0358,56.3,0.104,0.4835,2.7,0.0648,0.52,-3.1,-0.1453,541.5,0.2179,0.1848,255.6,21.57,15.3,78847,541.5,19.4,14.59,541.5,1.05,2.48
"2",2011-09-30,13.2,2.02,0.8158,0.25241935483871,92.7,198.8,12.3,15.3,0.060355029585799,0.028052805280528,0.076961770623743,0,0.30644765873989,9.6608695652174,12.8,0,0,39.4,25.1778,52.2,0.36097,0.36111111111111,238.2,2.1913523459062,0.43674367436744,6.0456852791878,4.5632183908046,0.43674367436744,25.6778,253.5,0.28118712273642,1.62,10.320987654321,0.14,-0.0147,0.35006675567423,0.8311,0.0060362173038229,108.7,222.2,0.14086408640864,0.12347140039448,23,0.042170883755042,63.6,0.11661166116612,0,2.3969795037756,0.072240557389072,0.40740740740741,-0.5,-0.019858778664459,545.4,0.23162632934683,0.24811218985976,257.4,16.72,31.3,89392,545.4,23,9.6608695652174,545.4,1,2.0443548387097
"3",2010-09-30,6.1,1.86,0.8796,0.53544776119403,49.8,196,12.6,20.6,0.071727019498607,0.038772821381517,0.10510204081633,-0.007,0.2700090950432,NA,15,0,0,23.2,9.28,38.2,0.6,1,266.6,3.0785219399538,0.50188253012048,11.491379310345,6.979057591623,0.50178806700546,11.687,287.2,0.32040816326531,NA,NA,NA,-0.0654,0.37906647807638,0.6451,0.0045918367346939,86.6,229.8,0.24978241949521,0.19986072423398,-7.9,-0.014869188782232,37,0.069640504423113,NA,4.6144578313253,0.043666478449087,0.43252399774139,-2.407,-0.25937112612525,531.3,0.10715935334873,-0.15863453815261,259.5,37.93,57.4,19228,531.2,16.9,13.597633136095,531.2,0.95,2.6791044776119
"4",2009-09-30,6.1,1.66,0.8669,0.4678953626635,89.5,256.2,15.7,12.1,0.063717746182201,0.021431101664896,0.047228727556596,-3.0407,0.15688083977391,NA,16,0,0,11.4,11.4,27.4,0,NA,177.8,1.1390134529148,0.33471385542169,15.59649122807,6.4890510948905,0.31491321289408,14.7407,189.9,0.25800156128025,NA,NA,-0.235,-0.046,0.68607954545455,0.5283,0.19945355191257,156.1,111.2,0.70773381294964,0.41442864665613,-1.3,-0.0023025150549061,51.4,0.091037902940135,NA,1.2424581005587,0.0201912858661,0.19695359546582,-3.3407,-0.29304087352636,564.6,0.073030108904548,-0.014525139664805,271.6,19,78.7,15737,531.2,6.3,17.650793650794,531.2,0.85,1.1290130796671
"5",2008-09-30,6.1,1.31,0.6992,0.4678953626635,89.5,256.2,15.7,12.1,0.10159529806885,0.021431101664896,0.047228727556596,0,0.18306636155606,NA,16,0,0,11.4,11.4,27.4,0,NA,107,0.68545803971813,0.18951470067304,9.3859649122807,3.9051094890511,0.18951470067304,11.7,119.1,0.25800156128025,NA,NA,-0.235,-0.046,0.55881218665638,0.5582,0.19945355191257,156.1,40.4,1.9480198019802,0.6607892527288,-1.3,-0.0023025150549061,51.4,0.091037902940135,NA,0.45139664804469,0.0201912858661,0.071555083244775,-0.3,-0.026315789473684,564.6,0.073030108904548,-0.014525139664805,271.6,8.12,78.7,2856,564.6,-1.5,NA,564.6,0.8,0.70808561236623
