"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,110.3,2.06,0.462,0.633,377.2,4449.9,421.5,42,0.037,0.0065,0.0094,-6.66,0.8,42.88,185,0,0,31,30.8,216,0,1093.3,1.11,0.18,35.5,5.07,0.17,NA,0.01,-199.04,1135.3,0.4877,-0.27,NA,NA,-0.005,0.5025,0.021,0.5406,0.0083,985.9,484.6,1.3428,0.5732,11.3,0.0017,96,0.0148,NA,1.28,NA,0.0048,0.07,229.84,7.4625,6468,0.0312,0.03,215.4,4.6,650.7,8728931,6019.6,-53.9,NA,6019.6,1.8,1.1
"2",2010-12-31,110,2.61,0.7299,0.50394614670381,641.1,4188.6,266.3,216.8,0.13977177486945,0.036325251746729,0.051759537793057,21.9454,0.61652281134402,NA,197.1,0.0245,22.0451,-61.1,-61.1,136,0,1334.3,1.2405169207884,0.21013922136828,NA,9.8110294117647,0.2235644991036,NA,0.055,-152.2454,1551.1,0.48541278708877,0.68,12.147058823529,NA,0.4561,0.52885848653271,0.018,0.6072,0.0089051234302631,1075.6,899.8,0.72382751722605,0.4198955579911,-59.9,-0.010036358762127,343.5,0.057554077375467,NA,1.4035251910778,NA,-0.010237421041167,0.15076319890086,91.1454,NA,5968.3,-0.056805503904797,-0.093433161753237,210.8,8.26,651.3,8862760,6349.6,-7.7,NA,6349.6,1.8,1.2001702259362
"3",2009-12-31,109.4,2.59,0.8264,0.40797793623032,880.1,4274.7,109.5,461.7,0.18905085578577,0.11325058869702,0.10800757947926,191.3341,0.52940464666021,NA,204.6,0.012,22.0284,-70.1,-70.1,134.5,0,1980.5,1.9323836471851,0.33581456863809,NA,14.724907063197,0.4857976844584,0.23,0.065,-166.3341,2442.2,0.46225466114581,1.38,11.86231884058,NA,-0.4618,0.40456812811762,0.014,0.6197,0.0087257585327625,1024.9,1835.7,0.33039167619982,0.24834165915977,-74.6,-0.018298665620094,428.4,0.10508241758242,NA,2.0857857061697,NA,-0.017194858712716,0.4502796310832,96.2341,NA,4076.8,-0.068396916772368,-0.084763095102829,192.7,16.37,606.5,7357869,5897.6,33.4,54.961077844311,5897.6,1.75,1.6428090945782
"4",2008-12-31,110.4,3.02,0.8259,0.39549116342971,968,4682,166.8,562.7,0.18420794186008,0.073610402522141,0.1201836821871,-316.95,0.35839690035113,605.35,202.1,0.009,21.7926,727.5,727.5,929.6,0,2492,2.3993837858656,0.59116572567253,3.4254295532646,2.6807228915663,0.32599453187342,0.135,0.04,1079.75,3054.7,0.44026057240495,0.4,53.375,NA,0.1025,0.63654753877276,0.015,0.8009,0.0079880392994447,1038.6,2421.4,0.26154290906087,0.20731986774479,4,0.00052326570124145,706.6,0.092434886124302,5.44815,2.5014462809917,44.840740740741,0.095168949413288,0.31675889224651,-352.25,-0.48419241378917,7644.3,0.70046216060081,0.0041322314049587,223.6,21.35,633.3,8692300,4215.4,-545,NA,4215.4,1.85,1.9076375444951
"5",2007-12-31,111.5,3.21,0.6864,0.42732748461438,874.7,5197.4,104.4,713.6,0.44731398483044,0.10189918606312,0.13729941894024,-92.445,0.45454545454545,2.4312612844983,196.3,0.023657967324422,22.3,664.2,435.496,860.5,0.34433,881.7,1.0834357335955,0.11192637258013,1.3274616079494,1.0246368390471,0.12590318434956,0.195,0.06,619.841,1595.3,0.39748720514103,3.95,2.3594936708861,NA,0.1418,0.86712661300626,0.012,0.8973,0,813.8,942.6,0.69244642478252,0.40913934683132,387.7,0.055361987719549,740.3,0.10571183778381,0.057518700025793,1.0776266148394,0.12468006587171,0.094845066400114,0.13459945737541,-184.345,-0.42329894239156,7003,0.53513887195871,0.4432376814908,223.5,9.32,652.7,3132013,7877.5,541.3,1.7413633844449,7877.5,1.95,1.0444546287809
"6",2006-12-31,110.3,4.99,0.6359,0.72784231823522,417,5517.6,76.2,519.4,0.084020835355398,0.08558246828143,0.094135131216471,-148.9417,0.42774021072496,52.125514403292,194,0,0,214.6,142.9687,408.6,0.33379,5662.4,5.5908372827804,0.82143530674713,26.385834109972,13.858051884484,0.9330037897512,0.22,0.06,409.7104,6181.8,0.38665361751486,3.06,13.539215686275,0.125,0.0696,0.55376421476896,0.016,0.8707,0,1012.8,5066.6,0.22010815931789,0.1804005305898,97.2,0.016015818091943,1096.6,0.18068874608667,0,12.150119904077,2.369341563786,0.035360026363487,0.83483275663207,-266.7417,-1.8657356248903,6069,0.1411617950237,0.23309352517986,207.7,41.43,1115.2,3070047,6893.3,303.2,16.710422163588,6893.3,1.7,4.0345907844929
"7",2005-12-31,109.8,6.61,0.7847,0.83488093455144,220.5,5487.9,173.8,519.6,0.17391886464051,0.0920069412473,0.094681025528891,-31.566,0.28545941123996,16.528684907326,196.4,0,0,245.8,245.8,442.2,0,2468,3.0252512870802,0.42088030150582,10.040683482506,5.5811849841701,0.43701526366115,0.87,0.035,299.966,2987.6,0.4113595364347,1.2,14.083333333333,NA,0.076,0.38673139158576,0.017,NA,0.014085533628528,815.8,1872.7,0.59534362150905,0.37317579327889,113.3,0.020062329567589,823.4,0.14580160781953,0,8.492970521542,0.18998488399225,0.04352445373092,0.3316039239296,-54.166,-0.22036634700133,5647.4,0.30129933807306,0.51383219954648,208.4,16.9,1114.9,1528500,5863.9,129.1,14.505809450039,5863.9,1.4,2.2372322899506
"8",2004-12-31,109.2,2.4,0.8485,0.84897865503787,NA,5452.7,98.8,377.1,0.19008972678697,0.066764632980419,0.069158398591524,81.1866,0.56570418385386,5.9787961696306,206.2,0,0,251.3572,251.3572,457.5572,0,1606.7,1.7276344086022,0.28446230657555,6.3920983209513,3.5114734614279,0.30795622256723,NA,0.045,277.5706,1983.8,0.4263025657014,0.87,9.1264367816092,NA,0.2841,0.49059689288635,0.013,0.8496,0.017807691602325,930,874.1,1.2695343782176,0.55938098598649,146.2,0.028022157054415,983,0.18841163053687,0,4.4280648429585,NA,0.048177641692063,0.16753876526173,-26.2134,-0.10428755316652,5217.3,0.27027656989247,0.74062816616008,206.4,7.94,1109.7,1445200,5648.2,146.2,5.9787961696306,5648.2,1.45,1.517710963201
"9",2003-12-31,108.6,1.81,0.765,NA,NA,5025.6,79.6,54.7,0.018257676902537,0.012098290314732,NA,69.6433,0.47320261437909,NA,221.7,0,0,324.1443,324.1443,545.8443,0,2941.3,2.5514399722415,0.65054298542455,9.0740439891685,5.3885325622319,0.72773832793132,NA,0.05,396.6011,2996,0.48430038204393,1.46,9.4657534246575,NA,-0.0636,0.68532206969377,0.04,0.7091,0.023360394778733,1152.8,1735.7,0.72610474160281,0.4206608811749,-242.1,-0.059900536902788,586.9,0.14521117351609,NA,NA,NA,0.0802,0.42944800455254,-72.4567,-0.22353227325111,4041.7,0.28118003122831,NA,243.6,13.82,1260.3,1312500,4521.3,-242.1,NA,4521.3,1.3,NA
"10",2002-12-31,107.9,1.42,0.6002,0.71415456067397,NA,5399.7,93.8,282.5,0.14983557865705,0.065866169270226,NA,-223.4,0.5194,NA,225.4,0,0,105.4,-165.3252,330.8,2.56855,1602.9,NA,NA,15.207779886148,4.8455259975816,0.37372347866636,0.36,0.015,-33.7252,1885.4,0.48739744800637,-1.64,NA,NA,0.072,0.67293233082707,0.04,0.5581,0.037687278922903,1569.2,563,2.3488454706927,0.70138962554365,-38.9,-0.0090697132198648,619.4,0.14441594777337,NA,1.0636689967882,NA,0.024574492888785,0.13126602937748,-131.6,NA,4289,-0.1053563408106,-0.073493293028528,268.8,5.24,1322.4,1292645,4108.1,NA,NA,4108.1,1.15,1.0214759112924
