"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,466.3,1.6,0.3125,0.1788,13506,117102,0,249,0.009,0.0021,NA,0.8,12.65,0,0.0263,652.82,NA,NA,NA,0.3436,0.3436,27538.1,1.7,0.12,NA,27787.1,0.0053,6.71,7.92,0.115,NA,0.1805,0.044,0.5802,0,16197,24847.1,0.1183,0.1058,1964,0,0.2504,1.84,1.05,0,NA,NA,0.1454,0,53.12,2940,2555211,NA,2607,9.53,NA,1.2,1.69
"2",2010-12-31,469.7,2.51,0.5748,0.19080728976067,11056,101039,0,2121,0.094679891794409,0.020991894219064,NA,0.50017397355602,8.1560774618871,0,0.0311,615.6183,NA,NA,NA,0.35895,0.35895404120444,20280.8,1.7571304799861,0.13,NA,22401.8,0.0061362444204713,6.42,6.7383177570093,0.115,NA,0.31159819363366,0.044,0.6146,0,11542,19794.8,0.13170125487502,0.11637457704292,2427,0,0.25365400906469,1.7904124457308,0.62739057399132,0,NA,NA,0.21951881331404,0,43.26,2607,4188472,NA,2107.9,9.3907680630011,NA,1.15,1.6395959891678
"3",2009-12-31,468.6,1.85,0.5513,0.20481813887577,8417,84106,83,2323,0.079757465889349,0.027619908211067,NA,0.52149464901143,14.70692853246,0,0.0217,584.9843,NA,NA,NA,0.33078,0.33077765607886,26802.8,3.2441055434519,0.17,NA,29125.8,0.0070506265902552,5.87,9.6132879045997,0.115,NA,0.18733455508043,0.045,0.6518,0,8262,26957.8,0.080421992892595,0.074435723653943,1833,0,0.31914034915439,3.2027800879173,0.86511344308591,83,NA,NA,0.21777355352263,0,56.43,2168,3271795,NA,1864.4,14.459236215404,NA,1.15,2.7516107699575
"4",2008-12-31,466.6,1.98,0.534,0.16036423422284,6639,79331,49,941,0.040795269309472,0.011861693411151,NA,0.34456928838951,17.383094098884,0,0.0258,562.3987,NA,NA,NA,0.34483,NA,22125.4,3.1761986792994,0.145,NA,23066.4,0.0075254314202519,4.91,9.4195519348269,0.13,NA,0.63024923181973,0.0459,0.6584,0,6966,21798.4,0.058169406928949,0.054971733777269,1254,0,0.4484838277512,3.2833860521163,1.1988340757851,NA,NA,NA,0.18888386805242,0,46.25,1268,6971258,NA,1914.1,11.388328718458,NA,1.15,2.9172125964335
"5",2007-12-31,486.5,0.81,0.2061,0.14253680413376,8795,65805,46,1563,0.069534656108195,0.023751994529291,NA,0.73750606501698,13.004950495049,0,0.022223068138561,467.04,0,0,0,0.34601,NA,20915,2.4056820795951,0.145,NA,22478,0.0075374211686042,4.41,10.394557823129,0.16,NA,0.39729921819474,0.0459,0.6288,0,8694,21016,0.069566044918158,0.065041373787703,1616,0,0.2890099009901,2.3895395110858,0.89689313758962,NA,NA,0,0.18374076179647,NA,45.84,1462,2749478,NA,1439,14.604586518416,NA,0.95,2.1914789899581
"6",2006-12-31,492.5,0.56,0.1347,0.12338413032055,8341,59805,23,1203,0.038156196179306,0.020115374968648,NA,0.8,21.182344731333,0,0.013304540048692,403.85,0,0,0,0.34416,NA,30325.3,3.6483758421559,0.13,NA,31528.3,0.0076582225566424,3.55,17.566197183099,0.17,NA,0.17169309744248,0.05,0.623,0,8312,30354.3,0.038676563122852,0.037236387626355,1433,0,0.28182135380321,3.6391679654718,1.6294111331795,NA,NA,0,0.17180194221316,NA,62.36,1174,2089024,NA,1562.6,19.425508767439,NA,0.8,3.3135365212822
"7",2005-12-31,498.9,0.25,0.1408,0.11696557870113,7927,56361,16,1297,0.05427277824737,0.023012366707475,NA,0.8,17.684055727554,0,0.016158492283721,369.186,0,0,0,0.34216,NA,22600.8,2.9428125,0.135,NA,23897.8,0.0079487588935612,3.23,14.241486068112,0.175,NA,0.08535647588707,0.202,0.5876,0,7680,22847.8,0.045956284631343,0.043937098812443,1292,0,0.28574767801858,2.8822757663681,1.3099300538929,NA,NA,0,0.16298725873597,NA,46,1050,1102000,NA,1411.2,16.19033446712,NA,0.85,2.6621142920798
"8",2004-12-31,503.6,0.22,0.1582,0.13093871930227,NA,59326,21,3813,0.15486842479357,0.064271988672757,0,0.27812895069532,19.797554806071,0,0.0094644009464401,221.584,NA,NA,NA,0.34799,NA,20807.9,4.2456437461742,0.14,NA,24620.9,0.0086808481947207,2.81,16.544483985765,0.185,0,0.16617733411627,0.1839,0.5841,0,4901,23479.9,0.048594755514291,0.046342741329521,1186,0,0.18683305227656,3.1004753730358,1.4141110575765,21,NA,NA,0.15660900567807,0,46.49,1141,824800,NA,1186,19.797554806071,0,0.9,2.8254418177645
"9",2003-12-31,510.9,0.23,0.1836,0.1737941322725,NA,50964,21,1052,0.04854816975246,NA,0,0.25054466230937,20.559026369168,0,0.0094363049416439,194.142,NA,NA,NA,0.35387,NA,20617.2,2.9486842105263,0.15,NA,21669.2,0.010164037359705,2.55,15.792156862745,0.185,0,0.11445389143231,0.0409,0.578,0,6992,20271.2,0.068964836812818,0.064515533568383,986,0,0.1968985801217,3.0501354198014,1.3706017579446,21,NA,NA,0.14835991573879,0,40.27,1398,389400,NA,0,NA,0,0.95,2.6938339134759
"10",2002-12-31,514.4,0.4,0.2448,0.1702569426421,NA,45058,25,1379,0.071401942712756,NA,0,0.3577,21.851420247633,0,0.0091442792702709,164.608,0,0,0,0.34567,NA,17934.2,NA,0.15,-25,19313.2,0.010697323449776,2.11,16.663507109005,NA,0,0.13725369363262,0.112,0.5548,0,6327,18001.2,0.072884029953559,0.067932812791252,823.8,0,0.19981548919641,2.8153268689396,1.4567613498422,25,0,0,0.128839537066,0,35.16,1312,1947927,0,958,18.790396659708,0,0.95,2.8345503398135
"11",2001-12-31,NA,0.5,0.3324,0.182,NA,37860,45,852,0.04723780798829,NA,0,0.2648,24.496943231441,0,0.0075,126.2205,NA,NA,NA,0.36448,NA,17184.4,NA,0.13,NA,18036.4,0.012017960908611,1.71,18.713450292398,0.165,NA,0.15964638585543,0.056,0.5405,0,5780,16829.4,0.07171972857024,0.066920227983411,687,0,0.18372707423581,3.1021935483871,1.8843802485724,45,NA,NA,0.12663594470046,0,32,1207,819900,0,0,NA,0,1.05,3.1204844290657
