"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,47.9,0.5,0.1823,0,781,14348,11,8429,2.6617,0.5875,NA,0.69,18.96,0,0.0358,113.52,NA,NA,NA,0.257,0.5335,-5262.2,NA,0.1,NA,3166.8,0,3,23.07,-0.045,NA,0.1376,0.067,0.2958,0,-7648,3166.8,0,0,167,0,0.7217,4.05,1.9,11,NA,NA,0.2138,4214,69.22,0,175344,NA,157.3,20.13,NA,0.7,NA
"2",2010-12-31,50.1,0.7,0.1968,0,912,14344,33,8567,2.2998657718121,0.59725320691578,NA,0.8,22.993827160494,0,0.0286,106.535,NA,NA,NA,0.33934,0.83783783783784,-4842,NA,0.115,NA,3725,0,3.19,24.501567398119,-0.05,NA,0.13045893216691,0.067,0.313,0,-7655,3725,0,0,162,0,0.65762345679012,4.0844298245614,1.9994632313473,33,NA,NA,0.17763157894737,3987,78.16,0,58648,NA,153.2,24.314621409922,NA,0.7,NA
"3",2009-12-31,51.2,0.75,0.2216,0,902,2666.5,16.2,76.5,0.023365199596836,0.028689293080818,NA,0.78971119133574,30.176036866359,0,0.0319,104.4438,NA,NA,NA,0.32081,0.28665351742275,3197.6,3.8735311932162,0.11,NA,3274.1,0,3.46,18.921965317919,-0.015,NA,0.27235890014472,0.062,0.3482,0,825.5,3274.1,0,0,108.5,0,0.96261557603687,3.629822616408,2.7432760787599,16.2,NA,NA,0.12028824833703,209.5,65.47,0,54678,NA,168.6,19.419335705813,NA,0.7,3.629822616408
"4",2008-12-31,51.3,0.82,0.2169,0,791.9,2613.4,8.3,61.1,0.029996563405174,0.023379505624857,NA,0.51636698939603,14.274001401542,0,0.0483,98.3823,NA,NA,NA,0.33693,NA,1975.8,2.7036124794745,0.06,NA,2036.9,0,2.74,14.240875912409,0.055,NA,0.17896274653031,0.066,0.3802,0,730.8,2036.9,0,0,142.7,0,0.68943426769446,2.5721682030559,2.3790002335903,NA,NA,NA,0.18019952014143,207.4,39.02,0,116555,NA,98.1,20.763506625892,NA,0.7,2.5721682030559
"5",2007-12-31,53.3,0.75,0.1809,0,1051.3,2878.6,0,31.1,0.016569875859129,0.010803862988953,NA,0.61912658927584,8.6773000462321,0,0.049980286642869,93.808,0,0,0,0.32114,NA,1845.8,1.8092530876299,0.03,NA,1876.9,0,3.01,12.501661129568,0.095,NA,0.48446794448116,0.007,0.408,0,1020.2,1876.9,0,0,216.3,0,0.43369394359686,1.7853134214782,2.892433348744,NA,NA,0,0.20574526776372,207.6,37.63,0,64237,NA,168.6,11.132265717675,NA,0.7,1.7853134214782
"6",2006-12-31,57.7,0.69,0.1446,0,1161.8,3039.4,4.9,60.2,0.020247544732948,0.019806540764625,NA,0.71922544951591,14.574509803922,0,0.03415579173954,101.552,0,0,0,0.33151,NA,2913,2.6443355119826,0.035,NA,2973.2,0,3.25,15.44,0.11,NA,0.10433472209911,0.013,0.7317,0,1101.6,2973.2,0,0,204,0,0.49780392156863,2.5591323807884,4.1641456582633,NA,NA,0,0.1755896023412,213.7,50.18,0,67458,NA,224,13.273214285714,NA,0.65,2.5591323807884
"7",2005-12-31,61.2,0.39,0.1285,0,1278.6,3101.3,2,31.7,0.009459862727544,0.010221520007739,NA,0.8,14.500216356556,0,0.029221128021486,97.92,0,0,0,0.32915,NA,3319.3,2.6620418638223,NA,NA,3351,0,3.11,18.64308681672,0.095,NA,0.089133089133089,NA,0.4494,0,1246.9,3351,0,0,231.1,0,0.42371267849416,2.6208352885969,NA,NA,NA,0,0.18074456436728,215.8,57.98,0,26432,NA,202.7,16.531820424272,NA,0.65,2.6208352885969
"8",2004-12-31,63,0.39,0.142,0,NA,2979.7,2.7,50.1,0.015203932993445,0.016813773198644,0,0.54929577464789,14.554770318021,0,0.024436090225564,81.9,NA,NA,NA,0.32217,NA,3245.1,2.6669132149901,NA,NA,3295.2,0.0045642178742827,3.21,16.573208722741,0.095,0,0.054703766799167,NA,0.3521,0,1216.8,3295.2,0,0,226.4,0,0.36174911660777,2.6009945536349,NA,2.7,NA,NA,0.17870392296156,208.2,53.2,0,14273,NA,248.2,13.276390008058,0,0.75,2.6009945536349
"9",2003-12-31,64.1,0.19,0.1594,0,NA,2754.6,0.3,87.2,0.026719779377968,NA,0,0.23839397741531,16.342013019529,0,0.017031159280046,56.408,NA,NA,NA,0.3465,NA,3176.3,2.9492107706592,NA,NA,3263.5,0.0050461046975968,NA,NA,0.075,0,0.13248638838475,NA,0.2676,0,1077,3263.5,0,0,199.7,0,0.28246369554332,2.8032125064422,NA,0.3,NA,NA,0.17153410066999,191.6,51.67,0,6415,NA,208.3,15.667306769083,0,0.75,2.8032125064422
"10",2002-12-31,64,-0.04,0.2759,0,NA,2357.7,3.2,85.7,0.032732411580475,NA,0,-0.0279,15.213248111563,0,0.018577648766328,48.64,0,0,0,0.33238,NA,2532.5,NA,NA,-3.2,2618.2,0.0061076472833694,NA,NA,NA,0,0.1280583029672,NA,0.2573,0,901.7,2618.2,0,0,172.1,0,0.28262638001162,2.6516102896496,NA,3.2,0,0,0.1742961312538,164,40.98,0,22379,0,190.5,13.743832020997,0,0.75,2.8085837861817
"11",2001-12-31,NA,0.11,0.3055,0,NA,1935.6,3.1,88.2,0.038580989458029,NA,0,0.0647,18.692559280458,0,0.0212,48.4653,NA,NA,NA,0.33144,NA,2197.9,NA,NA,NA,2286.1,0.0075428807604877,NA,NA,0.065,NA,0.12444973084328,0,0.4612,0,777.05,2286.1,0,0,122.3,0,0.39628225674571,2.6419738818907,NA,3.1,NA,NA,0.14133826418583,137.6,36.42,0,107700,0,168.9,13.53522794553,0,0.75,2.9420243227592
"12",2000-12-31,NA,0.75,0.3385,0,NA,1680.6,1.3,38.8,0.016451134195463,NA,NA,0.66469719350074,15.475721784777,0,0.018481238075048,43.588,NA,NA,NA,0.31951,NA,2319.7,NA,0.125,NA,2358.5,0.0082708556467928,NA,14.811764705882,NA,NA,0.23387398161298,NA,0.2788,NA,740.2,2358.5,0,0,152.4,0,0.28601049868766,3.0275994865212,123.80577427821,1.3,NA,NA,0.19563543003851,NA,37.77,0,NA,NA,148.8,15.850134408602,NA,NA,3.0275994865212
"13",1999-12-31,NA,0.7,0.2879,0,NA,1517.9,4.6,24.2,0.013669227293267,NA,NA,0.36470996873915,12.37176799441,0,0.022189335743335,39.284,-117.2,-117.2,-117.2,0.31448,NA,1746.2,NA,0.135,-121.8,1770.4,0.010079715396271,NA,12.217194570136,NA,0,0.15859030837004,NA,0.2637,NA,673.4,1770.4,0,0,NA,NA,0.2745213137666,2.5378440366972,0.91642725884515,NA,NA,-0.17404217404217,0.21788990825688,117.2,NA,NA,NA,NA,152,11.647368421053,0,NA,2.5378440366972
