"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,115.9,2.03,0.5736,0.2832,924.3,1823.9,68.6,104.5,0.0405,0.0538,0.0573,16.46,0.8,6.9,47.5,0.0314,69.54,550,341.3,597,0.3792,0.3792,2476.7,2.09,1.23,4.5,4.15,1.27,0.21,0.09,303.74,2581.2,0.2662,1.91,10.21,-0.055,0.02,0.3377,0.1724,0,1184.9,2216.1,0.1647,0.1414,321,0.1652,434.7,0.2237,0.2157,2.4,0.33,0.2829,1.14,37.56,0.1101,1943.3,0.288,0.3473,197.1,19.5,365.1,900806,2016.9,322.4,6.87,2016.9,1.4,2
"2",2010-12-31,115.8,1.88,0.7173,0.41482164821648,761.2,1707.6,37.7,304.7,0.11246447421843,0.21018141684486,0.17843757320216,89.3841,0.48794088944654,16.613323124043,44.7,0.032,69.4304,171.4,159.5494,216.1,0.06914,0.069137562366358,2404.6,2.4140146571629,1.2795870583227,14.029171528588,11.127255900046,1.6586880044147,0.5,0.09,77.1653,2709.3,0.27734832513469,3.12,5.7820512820513,-0.265,0.0743,0.41800246609124,0.1605,0,996.1,2169.7,0.2486979766788,0.19916583619385,130.6,0.090087604331931,301.7,0.20811202317721,0.53162633996937,2.8503678402522,0.33226646248086,0.11823135821204,1.4966544802373,82.3841,0.51635488374881,1449.7,0.1601740829234,0.17157120336311,173.9,18.04,539.6,534017,1879.2,271.6,7.9885861561119,1879.2,1.4,2.082795202952
"3",2009-12-31,49,1.46,0.7253,0.6624176299017,312.5,1325,23.7,31.1,0.011351193517775,0.02723292469352,0.023471698113208,59.075,0.44809044533297,NA,47,0.023,48.9118,-25.3,-25.3,21.7,0,NA,2708.7,3.0278336686787,1.9652470434593,NA,124.82488479263,2.3718914185639,NA,NA,-61.075,2739.8,0.3771320754717,2.55,16.662745098039,NA,-0.1328,0.54934378728481,0.0148,0,894.6,2126.6,0.28834759710336,0.22381195707716,-34.7,-0.030385288966725,285.5,0.25,NA,6.80512,NA,-0.02215411558669,1.8621716287215,35.775,NA,1142,-0.02828079588643,-0.11104,155.6,42.49,613.2,96122,1378.3,99.3,21.415911379658,1378.3,1.3,2.9597061683051
"4",2008-12-31,49,1.42,0.6779,0.66760769552488,317.9,1358.7,68.1,13.6,0.00927314877949,0.010327283772496,0.010009567969383,-64.9949,0.31863106652899,92.011111111111,51.3,0,0,46.8,46.8,98.1,0,NA,1453,1.5411540093339,1.3367065317387,31.047008547008,14.811416921509,1.1033487736351,NA,NA,94.9949,1466.6,0.35732685655406,NA,NA,-0.215,0.003,0.5779484862178,0.0185,0,942.8,828.1,0.77104214466852,0.43536069821355,9,0.0068342319082694,372.3,0.28270939327208,0,2.6049072035231,NA,0.035538005923001,0.62882527147088,-48.1949,-1.0298053314797,1316.9,0.049639372083157,0.028310789556464,173.8,16.25,638.5,9569,1087,-32.6,NA,1087,1.35,1.5334588038478
"5",2007-12-31,48.9,0.98,0.4356,0.59594966574912,411,1455,47.3,72.2,0.067546075404622,0.055101885064489,0.049621993127148,-5.4163,0.51423324150597,NA,48.9,0.1056840285282,48.9,84.2,42.1,133.1,0.6,NA,996.7,1.054708994709,0.74877920516866,11.83729216152,7.488354620586,0.76066549645119,NA,NA,49.1163,1068.9,0.36185567010309,NA,NA,NA,0.0252,0.60968152866242,0.0258,0,945,462.7,1.3101361573374,0.56712508185986,-66.7,-0.050904373044341,341.2,0.26039838204991,NA,1.1257907542579,NA,0.064260093108448,0.353125238495,-7.0163,-0.16665763293677,1310.3,0.044550264550264,-0.16228710462287,167.2,12.05,606.2,18100,1331.1,-2.4,NA,1331.1,1.4,1.0508257963036
"6",2006-12-31,49,1.09,0.3013,0.54458663416616,448.4,1421.5,50.9,63.3,0.043255432554325,0.049476317023605,0.044530425606753,-4.7435,0.76999668104879,8.8897411313519,44.3,0,0,146.6,146.6,190.9,0,NA,1400.1,1.5197004233149,1.0784102287607,9.5504774897681,7.3342063907805,1.0943410973894,NA,NA,144.7435,1463.4,0.32500879352796,NA,NA,NA,0.0691,0.44687321801939,0.0296,0,921.3,927.2,0.57830025884383,0.36640699740331,104.3,0.081522588713459,321.1,0.25097702047835,0,2.0677966101695,NA,0.1145849617008,0.72471471002032,1.8565,0.012663944836011,1279.4,0.15912297840009,0.23260481712757,163.8,16.02,536.2,33700,1298.3,72.3,12.824343015214,1298.3,1.45,1.4862888482632
