"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,83.1,1.7,0.5101,0,204.5,266.1,7.8,161.4,0.4005,0.7303,0.6065,0.08,0.8,NA,6.4,0,0,8,8.4,15,0,NA,241.6,5.61,0.96,28.76,16.32,1.09,NA,0.135,6.92,403,0.0481,0.18,27.56,-0.03,0.2744,0.024,0.7968,0.115,43.1,403,0,0,-11.6,-0.0525,0.6,0.0027,NA,1.97,NA,0.038,1.82,1.48,0.1765,221,0.1949,-0.0567,121.8,4.96,0,610638,251.4,-8.2,NA,251.4,1.3,1.97
"2",2010-12-31,78.2,1.56,0.5707,0,191.2,250.6,4.7,190.5,0.49738903394256,0.9958180867747,0.76017557861133,-0.6943,0.54757315577361,46.707317073171,7.7,0,0,11.5,7.9801,19.2,0.30608,0.30508474576271,192.5,275,0.89869281045752,16.739130434783,10.026041666667,1.0062728698379,NA,0.11,11.6744,383,0.045490822027135,0.23,20.434782608696,0.2259,0.41666666666667,0.017,0.7715,0.014365522745411,0.69999999999999,383,0,0,8.2,0.042864610559331,-5.8,-0.030318870883429,0,2.0031380753138,NA,0.060115002613696,2.0020909566126,-3.6943,-0.46294048972323,191.3,11.400114285714,0.042887029288703,102,4.7,0,1264638,214.2,3.2,119.6875,214.2,1.25,2.0031380753138
"3",2009-12-31,75.4,1.65,0.5699,0,171.5,225.4,4.1,150.6,0.27421704297159,1,0.6681455190772,2.09,0.5483418143534,NA,13.4,0,0,-42.3905,-42.3905,-28.9905,0,NA,398.6,19.071770334928,2.2777142857143,NA,NA,2.6467463479416,NA,0.05,-35.1805,549.2,0.063886424134871,0.05,147,-0.4613,0.57487922705314,0.026,0.7017,0.00088731144631766,20.9,549.2,0,0,-129.1,-0.85723771580345,12.9,0.085657370517928,NA,3.202332361516,NA,-0.28147742363878,3.6467463479416,-7.21,NA,150.6,-2.0282535885167,-0.75276967930029,123.2,7.35,0,1001196,175,-60.5,NA,175,1.25,3.202332361516
"4",2008-12-31,74.1,1.33,0.5079,0,278.9,326.5,7,185,0.95656670113754,0.67419825072886,0.5666156202144,-0.3644,0.39377830281552,19.148514851485,16.7,0,0,-2.2,-2.2,14.5,0,NA,8.4,0.089456869009585,0.048165137614679,NA,0.57931034482759,0.030612244897959,-0.005,0.02,7.8644,193.4,0.059418070444104,NA,NA,-0.0253,0.3820395738204,0.043,0.6141,0.15957120980092,93.9,193.4,0,0,10.1,0.036807580174927,1,0.0036443148688047,0,0.69343850842596,NA,-0.0080174927113703,0.70481049562682,-10.0644,NA,274.4,-0.023429179978701,0.036213696665472,156.5,2.58,0,624277,174.4,-38,NA,174.4,1.25,0.69343850842596
"5",2007-12-31,84.3,1.39,0.4547,0,313.8,412.9,13.4,249.7,0.83233333333333,0.77909516380655,0.60474691208525,-1.6387,0.45744446888058,15.789473684211,13,0,0,28.2,14.1,41.2,0.51959,NA,50.3,0.78471138845554,0.16749916749917,1.7836879432624,1.2208737864078,0.15694227769111,0.01,0.09,15.3387,300,0.05860983288932,0.06,70,0.1144,0.43820224719101,0.032,0.7788,0.14168079438121,64.1,300,0,0,19,0.059282371294852,-26,-0.081123244929797,0,0.95602294455067,15.789473684211,0.08798751950078,0.93603744149766,-1.2387,-0.087850322523539,320.5,0.21996879875195,0.060548119821542,148.3,4.2,0,479378,300.3,14.8,20.27027027027,300.3,1.3,0.95602294455067
"6",2006-12-31,86.5,3.31,0.4549,0,305.2,380.2,13.5,250.6,0.64010217113665,0.84949152542373,0.65912677538138,-1.0511,0.56276104638382,10.84487534626,7.1,0,0,43,30.991,50.1,0.27928,NA,140.9,2.5805860805861,0.4373060211049,3.2767441860465,2.812375249501,0.47762711864407,0.085,0.075,25.6421,391.5,0.048395581273014,0.27,15.222222222222,0.2924,0.53433835845896,0.026,0.5756,0.034455549710679,54.6,391.5,0,0,36.1,0.12237288135593,11.4,0.03864406779661,0,1.2827653997379,1.2758676877953,0.14576271186441,1.3271186440678,5.3489,0.17259489076596,295,0.5676,0.11828309305373,131.2,4.11,0,1199903,322.2,29.7,13.181818181818,322.2,1.6,1.2827653997379
"7",2005-12-31,80.5,3.42,0.4586,0.0011318619128466,176.5,233,6.2,151.6,0.14249459535671,0.71374764595104,0.65064377682403,-0.2147,0.66288704753598,25.326190476191,6.1,0,0,45.3,39.0414,51.4,0.13816,NA,912.3,36.346613545817,3.3864142538975,20.139072847682,17.749027237354,4.295197740113,0.32,0.15,39.156,1063.9,0.041201716738197,0.39,32.615384615385,0.1908,0.28321678321678,0.0229,0.7363,0.058369098712446,25.1,1063.7,0.00018802293879853,0.00018798759281887,42,0.19774011299435,0.8,0.0037664783427495,0,6.0266288951841,0.79144345238095,0.21327683615819,5.0080037664783,-0.1147,-0.0029376356007528,212.4,1.5554323505976,0.23796033994334,84,12.72,0.2,761197,269.4,35.1,30.304843304843,269.4,1.9,6.0209394453877
"8",2004-12-31,78.1,3.15,0.6954,0.0040783034257749,NA,154.9,6,93.5,0.12747102931152,0.4746192893401,0.60361523563589,0.5634,0.90595340811044,NA,6.2,0,0,-0.3978,-0.1591,5.8022,0.6,NA,640,21.993127147766,3.248730964467,NA,110.30298852159,3.6951501154734,NA,0.21,-0.5225,733.5,0.061329890251775,0.33,27.484848484848,0.5487,0.41485809682805,0.056,0.5043,0.094899935442221,29.1,733,0.00068212824010914,0.00068166325835038,-0.7,-0.0040415704387991,4.1,0.023672055427252,NA,6.003276003276,NA,-0.002296766743649,4.2321016166282,0.3634,-2.2837790294657,173.2,-0.0054680412371134,-0.0057330057330057,103.6,9.07,0.5,679287,197,23.8,30.798319327731,197,2.15,5.9828711256117
"9",2003-12-31,72.4,2.48,0.8849,0.026521060842434,NA,87.7,5.1,37.3,0.029152012504885,0.2368253968254,NA,1.1478,0.56051531246469,NA,5.8,0,0,1.242,1.242,7.042,0,NA,1242.2,46.350746268657,7.8869841269841,1000.1610305958,176.39875035501,12.00193236715,0.2833,NA,0.7942,1279.5,0.084378563283923,0.4,41.55,0.1688,0.4842045729983,NA,0.5427,0.1824401368301,26.8,1277.8,0.0013304116450149,0.0013286440015631,-15.3,-0.14782608695652,2.2,0.021256038647343,NA,20.477564102564,NA,0.012,12.345893719807,0.4478,0.36056850801652,103.5,0.04634328358209,-0.24519230769231,60.4,16.62,1.7,395663,157.5,7,182.54285714286,157.5,2.1,19.960998439938
"10",2001-12-31,NA,4.18,1.7459,0.0756,NA,90.2,1.8,41.2,0.082880708107021,0.79230769230769,NA,-0.1983,0.4187,NA,16.9,0,0,-16.0377,-16.0377,0.8623,0,NA,455.9,NA,NA,NA,528.70230778152,8.7673076923077,0.3,NA,-0.7394,497.1,0.096452328159645,-0.09,-69.111111111111,-0.1184,0.65891472868217,0,0.3701,0.23946784922395,31.615,491.6,0.011187957689178,0.011064172198753,-42.9,-0.825,-0.349,-0.0067115384615385,NA,7.3046062407132,NA,-0.30841730769231,9.4538461538462,-15.2983,NA,NA,-0.50728135378776,-0.63744427934621,45.7,6.22,5.5,456900,52,-36.9,NA,81.5,2.2,15.723548948284
