"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,54.4,1.15,0.2182,0.217,1109.2,5736.4,11.8,217,0.16,0.0378,NA,0.8,54.92,0,0.027,28.29,NA,NA,NA,0,0,1139.3,0.95,0.14,NA,1356.3,0.0077,1.37,14.07,-0.135,NA,0.112,0.04,0.7253,0.0014,1199.6,1048.9,0.2931,0.2266,19.1,0,0.5115,0.95,3.92,11.8,NA,NA,0.0172,1439.3,19.27,307.4,227156,NA,55.3,18.97,NA,0.9,0.96
"2",2010-12-31,53.7,1.52,0.367,0.19671516424179,1071.1,5231.8,6.5,161.2,0.13007342854837,0.030811575366031,NA,0.61307901907357,13.220568335589,0,0.0289,28.2353,NA,NA,NA,0.16975,0.16966292134832,1078.1,0.91972359665586,0.065,NA,1239.3,0.007989602049008,1.46,12.143835616438,-0.04,NA,0.22111361441905,0.04,0.6905,0.0014908826790015,1172.2,977,0.26847492323439,0.21165173888485,73.9,0,0.38207442489851,0.91214639156008,2.0339335900906,6.5,NA,NA,0.068994491644104,1416.6,17.73,262.3,185309,NA,26.8,36.455223880597,NA,0.9,0.92942852857357
"3",2009-12-31,53.2,0.85,0.3589,0.21503523884103,1002.4,5114.8,8.2,214.7,0.1697233201581,0.041976225854383,NA,0.62691557536918,13.293959731544,0,0.0281,27.8302,NA,NA,NA,0,0,1050.3,0.98870375600113,0.05,NA,1265,0.0090521623523891,1.52,11.940789473684,0.07,NA,0.14544904747505,0.03,0.7184,0.0015249863142254,1062.3,990.4,0.27726171243942,0.21707509881423,74.5,0,0.37356026845638,0.98802873104549,2.6587919463087,8.2,NA,NA,0.074321628092578,1422.7,18.15,274.6,138501,NA,71.1,13.929676511955,NA,0.9,0.99060297572435
"4",2008-12-31,52.9,0.9,0.3886,0.23522844383373,890.5,4941.3,8.1,216.8,0.18668733316111,0.043875093598851,NA,0.39114770972723,11.691699604743,0,0.0311,27.5981,NA,NA,NA,0.14566,NA,944.5,0.99672857745884,0.035,NA,1161.3,0.010462833667254,1.28,12.8515625,0.21,NA,0.39652069586083,0.03,0.6915,0.0059903264323154,947.6,887.4,0.30865449628127,0.2358563678636,75.9,0,0.36361185770751,0.9965188096575,3.3404856013552,NA,NA,NA,0.085233015160023,1484,16.45,273.9,247473,NA,97.2,9.1296296296296,NA,0.95,0.99733768464445
"5",2007-12-31,54.3,0.38,0.265,0.0045332593209363,1076,5002,14.5,198.6,0.17430226434966,0.039704118352659,NA,0.51320754716981,9.0905448717949,0,0.024888497135302,28.236,0,0,0,0.21697,NA,940.8,1.0663039782387,0.035,NA,1139.4,0.01171531387445,1.97,11.639593908629,0.31,NA,0.30109137598973,0.04,0.7265,0.0067173130747701,882.3,1134.5,0.0043190832966064,0.0043005090398455,124.8,0,0.22625,1.0543680297398,2.5972985347985,NA,NA,0,0.11598513011152,1554.9,22.93,4.9,335024,NA,103.1,11.003879728419,NA,0.85,1.0541215653622
"6",2006-12-31,57.3,1.31,0.2359,0.050590516481579,1077.2,4767.7,0,203.5,0.15815652444237,0.042683054722403,NA,0.64434082238237,8.7494661921708,0,0.024238184332547,29.796,0,0,0,0.2406,NA,1083.2,1.1633551713028,0.065,NA,1286.7,0.012374939698387,2.24,9.9598214285714,0.265,NA,0.20897382633984,0.0409,0.7636,0.0070474232858611,931.1,1229.3,0.046693240055316,0.044610243257947,140.5,0,0.21207117437722,1.1411994058671,1.3460717218724,NA,NA,0,0.1304307463795,1536,22.31,57.4,269704,NA,147.5,8.3342372881356,NA,0.95,1.1340560549974
"7",2005-12-31,28.4,1.26,0.2042,0.1056517775752,981.1,4393.6,0,179.5,0.099755474046905,0.0408548798252,NA,0.70519098922625,12.27935813275,0,0.014845262845263,24.992,0,0,0,0.27224,NA,1619.9,1.7655585831063,0.1,NA,1799.4,0.012108521485798,4.73,12.112050739958,0.17,NA,0.079341594229702,0.042,0.7332,0.0076474872541879,917.5,1683.5,0.068844668844669,0.064410359008558,137.1,0,0.18229029905179,1.7159310977474,1.227935813275,NA,NA,0,0.1397411069208,1459.5,57.29,115.9,85933,NA,158.9,10.594713656388,NA,0.9,1.640291704649
"8",2004-12-31,28,0.91,0.2195,0.11614390219461,NA,3929.4,0,98.7,0.059265041431488,0.025118338677661,0,0.82915717539863,13.761101243339,0,0.016572504708098,24.64,NA,NA,NA,0.25104,NA,1566.7,1.7423265124555,0.15,NA,1665.4,0.014022497073345,4.59,11.56862745098,0.04,0,0.17351281797486,0.049,0.7501,0.01099404489235,899.2,1549.5,0.074798322039367,0.069592890596854,112.6,0,0.21882770870338,1.7568027210884,0.91740674955595,0,NA,NA,0.12766439909297,1365.1,53.1,115.9,129122,NA,112.6,13.761101243339,0,0.9,1.6689046998697
"9",2003-12-31,27.3,0.75,0.2686,0.1338800970313,NA,3438.8,0,23.1,0.016818347287951,NA,0,0.5584512285927,21.68275862069,0,0.017221844550193,20.748,NA,NA,NA,0.22813,NA,1350.4,1.6026584381676,0.215,NA,1373.5,0.015499592881238,3.64,12.123626373626,-0.05,0,0.1980172188886,0.058,0.6847,0.012678841456322,842.6,1257.6,0.092159669211196,0.084382963232617,58,0,0.35772413793104,1.6772472659376,1.0085004009623,0,NA,NA,0.077353961056282,1219.2,44.13,115.9,43881,NA,58,21.68275862069,0,0.8,1.5865773362597
"10",2002-12-31,26.8,0.52,0.2838,0.15091145833333,NA,3029.8,0,26.9,0.027462991322103,NA,0,0.4055,21.86329113924,0,0.021102362204724,18.224,0,0,0,0.20378,NA,952.6,NA,0.21,0,979.5,0.017294870948578,2.73,11.421245421245,NA,0,0.20415982484948,0.056,0.6813,0.014126344973266,741.1,863.6,0.13420565076424,0.11832567636549,39.5,0,0.4613670886076,1.3243367581659,1.0411091018686,0,0,0,0.060573531666922,1053.5,31.18,115.9,73925,0,51.1,16.900195694716,0,0.75,1.2853865875051
"11",2001-12-31,NA,0.41,0.3042,0.0064,NA,2702.3,0,26.5,0.040769230769231,NA,0,0.237,24.570342205323,0,0.0237,15.3149,NA,NA,NA,0,NA,623.5,NA,0.165,NA,650,0.020501054657144,2.03,12.093596059113,-0.05,NA,0.23839496459481,0.062,0.5588,0.017207563927025,568.5,646.2,0.0058805323429279,0.0058461538461538,26.3,0,0.58231711026616,1.0930311231394,1.4891116488075,0,NA,NA,0.044485791610284,925.4,24.55,3.8,24900,0,0,NA,0,0.75,1.1433597185576
"12",2000-12-31,NA,0.7,0.259,0.0064912880081995,NA,2573,0,95.9,0.16452221650369,NA,NA,0.6,21.852830188679,0,0.02610948022794,15.12,NA,NA,NA,0,NA,487,NA,0.14,NA,582.9,0.022464049747377,NA,13.405882352941,NA,NA,0.17181577444312,0.061,0.4593,NA,485.7,579.1,0.0065619064064928,0.0065191284954538,26.5,0,0.57056603773585,1.0022499134649,156.09164420485,0,NA,NA,0.045863620629976,NA,22.79,3.8,NA,NA,29.7,19.498316498316,NA,NA,1.0022352132049
"13",1999-12-31,NA,0.65,0.2745,0.010760152724748,NA,2513.3,0,48.8,0.081796848809923,NA,NA,0.3551912568306,10.994413407821,0,0.026016260162602,15.36,-811.7,-811.7,-811.7,0.15277,NA,547.8,NA,0.075,-811.7,596.6,0.021724426053396,NA,NA,NA,0,0.27777777777778,0.075,0.4307,NA,527.4,590.4,0.01050135501355,0.010392222594703,NA,NA,0.28603351955307,1.0357894736842,1.4659217877095,NA,NA,-1.5390595373531,0.051929824561403,811.7,NA,NA,NA,NA,29.6,19.945945945946,0,NA,1.0354043734814
