"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,5.2,0.37,0.354,0.5788,143.6,454.5,6.6,0.5,0.0015,8e-04,0.0011,-5.48,0.26,6.16,15.1,0.0131,1.66,37,22.88,52,0.3767,0.3758,323.7,0.95,0.56,8.82,6.25,0.52,36.86,324.2,0.1256,4.78,5.13,0.295,0.215,0.1393,NA,0.3372,0.4519,340.4,126.9,1.5548,0.6086,20.6,0.0333,89.2,0.1442,0.0663,0.88,0.0593,0.21,-13.98,-0.6111,618.6,0.0672,0.1435,5.3,24.51,197.3,26450,580.6,25.1,5.06,580.6,1.15,0.95
"2",2010-12-31,5.2,0.96,0.4475,0.23533045089561,123.8,288.4,4.8,5.8,0.036569987389659,0.0066974595842956,0.020110957004161,-11.7921,0.67039106145251,5.084388185654,8.9,0.0122,1.4701,38.3,23.8532,47.2,0.3772,0.37631578947368,152.8,0.9788597053171,0.22404692082111,3.9895561357702,3.2372881355932,0.17644341801386,39.7454,158.6,0.14667128987517,3.82,6.3560209424084,0.39,-0.1503,0.2350583090379,NA,0.3447,0.2125520110957,156.1,120.5,0.31618257261411,0.24022698612863,23.7,0.027367205542725,55.5,0.064087759815243,0.062029535864979,0.97334410339257,0.044226327944573,0.1391454965358,-15.8921,-0.66624692519778,866,0.15280743113389,0.19143780290792,2.2,24.28,38.1,19280,682,19.5,6.1794871794872,682,1.2,0.97961704756022
"3",2009-12-31,5.2,1.24,0.5768,0,101.3,254,8.6,8,0.045274476513865,0.0078848807411788,0.031496062992126,-3.9222,0.54178224687933,7.3625,7.6,0.007,1.2369,38.5,23.9624,46.1,0.3776,0.37823834196891,168.7,1.8081457663451,0.18546613896218,4.3818181818182,3.6594360086768,0.16627242262961,26.8846,176.7,0.097244094488189,4.73,6.9809725158562,0.53,-0.0412,0.34529147982063,NA,0.4295,0.11377952755906,93.3,176.7,0,0,24,0.023654642223536,37.9,0.037354622511334,0.0515375,1.7443237907206,0.037945988566923,0.17415730337079,-2.9222,-0.12195086317273,1014.6,0.25683172561629,0.23692003948667,1.3,33.02,0,15160,909.6,23.9,7.3933054393305,909.6,1.25,1.7443237907206
"4",2008-12-31,5.1,1.36,0.6198,0.080917874396135,76.1,276,10,0.6,0.0025220680958386,0.00057487783845933,0.0021739130434783,0.3328,0.32268473701194,12.168421052632,5.4,0.0044,1.0173,31.2,19.0102,36.6,0.3907,NA,237.3,2.8868613138686,0.22488627748294,7.6057692307692,6.4836065573771,0.22736418511066,14.0774,237.9,0.077898550724638,NA,NA,0.59,0.5835,0.430448109765,NA,0.4208,0.1036231884058,82.2,231.2,0.028979238754325,0.028163093736864,19,0.018204464884545,30.2,0.028935517869119,0.053541052631579,3.0381077529566,0.029893647599885,0.22151959375299,4.9328,0.25948011250273,1043.7,0.23126715328467,0.24967148488831,1.2,45.08,6.7,40112,1055.2,24.1,9.5933609958506,1055.2,1.25,2.8731884057971
"5",2007-12-31,5.1,1.28,0.5957,0.0017699115044248,56.4,171.8,8.7,0.1,0.00054585152838428,0.00015309246785058,0.00058207217694994,-11.0492,0.33573946617425,12.985815602837,3.5,0.0050136537411251,0.918,22.3,13.6686,25.8,0.38706,NA,183.1,3.2464539007092,0.1936746350751,8.2107623318386,7.0968992248062,0.28031230863441,19.5178,183.2,0.086728754365541,NA,NA,0.535,0.7018,0.39153722549545,NA,0.3354,0.077415599534342,56.4,183.1,0.00054614964500273,0.00054585152838428,14.1,0.021586037966932,24.7,0.037813839559094,0.065106382978723,3.2464539007092,0.03413962033068,0.28031230863441,-5.8492,-0.4279311839217,653.2,0.24235039007092,0.25,1.5,39.23,0.1,44780,945.4,18.2,10.06043956044,945.4,1.25,3.2424778761062
"6",2006-12-31,4.8,1.44,0.4899,0,38.2,98.5,5.6,8.7,0.034428175702414,0.023920813857575,0.088324873096447,-8.982,0.32659726474791,32.397435897436,1.9,0.0030391768895924,0.768,12,7.484,13.9,0.37633,NA,244,8.271186440678,0.43806104129264,20.333333333333,17.553956834532,0.67088259554578,12.7661,252.7,0.085279187817259,NA,NA,0.265,0.2797,0.585404215162,NA,0.2858,0.011167512690355,29.5,252.7,0,0,7.8,0.021446246906791,16.9,0.046466868298048,0.098461538461539,6.6151832460733,0.032994226010448,0.69480340940335,-5.282,-0.70577464070377,363.7,0.25369627118644,0.20418848167539,0.7,43.3,0,57344,557,12,21.058333333333,557,1,6.6151832460733
"7",2005-12-31,2.4,1.7,0.6357,0,30.2,73.9,1.7,12.7,0.16178343949045,0.045340949660835,0.17185385656292,-1.5273,0.25169104923706,12.661290322581,1.4,0.0085605095541401,0.672,9.8,6.0523,11.2,0.38242,NA,65.8,3.76,0.20146968769137,6.7142857142857,5.875,0.23491610139236,7.2796,78.5,0.062246278755074,NA,NA,0.14,0.2513,0.28892196997891,NA,0.1366,0.0148849797023,17.5,78.5,0,0,6.2,0.022134951802927,9.2,0.032845412352731,0.10838709677419,2.5993377483444,0.034987504462692,0.28025705105319,-1.2273,-0.20278487830412,280.1,0.3458448,0.20529801324503,0.6,33.9,0,4104,326.6,6.9,11.376811594203,326.6,1,2.5993377483444
"8",2004-12-31,2.3,0.93,0.7067,0.065040650406504,NA,60.4,2.7,0.1,0.0010288065843621,0.00036710719530103,0.0016556291390729,4.4389,0.26319513230508,28.117647058824,1.3,0.0057012542759407,0.552,5.5472,3.3907,6.8472,0.38875,NA,97.1,3.9632653061224,0.3564610866373,17.504326507067,14.180979086342,0.44953703703704,-2.4482,97.2,0.072847682119205,NA,NA,0.14,0.5624,0.31751836629017,NA,0.1622,0.018211920529801,24.5,95.6,0.01673640167364,0.016460905349794,3.4,0.015740740740741,17,0.078703703703704,0.16235294117647,4.1565217391304,0.025681481481481,0.44259259259259,5.8389,1.7220173169076,216,0.13839697959184,0.14782608695652,0.6,42.096,1.6,2721,272.4,5.7,16.771929824561,272.4,0.75,3.9512195121951
"9",2003-12-31,2.2,1.3,0.7085,0,NA,40.8,0.7,9.8,0.1804788213628,0.048756218905473,NA,1.7799,0.36697247706422,27.15,1.2,0,0,4.3712,2.6817,5.5712,0.38652,NA,44.5,4.7849462365591,0.22139303482587,10.180154418073,7.9874354947274,0.33085501858736,1.4017,54.3,0.073529411764706,NA,NA,0.075,-0.0122,0.47723807449357,NA,0.0555,0.026960784313725,9.3,54.3,0,0,2,0.014869888475836,3.6,0.026765799256506,0,2.8429319371728,0.0325,0.40371747211896,1.2799,0.47728599217464,134.5,0.28835209139785,0.10471204188482,0.4,24.99,0,10300,201,3.1,17.516129032258,201,0.6,2.8429319371728
"10",2002-12-31,2.2,0.62,0.5222,0,NA,31.7,0.5,4.2,0.14893617021277,0.03125,NA,1.7,0.2599,40.285714285714,1.4,0.012482269503546,0.352,1.8,1.025,3.2,0.43057,NA,24,NA,NA,13.333333333333,7.5,0.17857142857143,1.925,28.2,0.11041009463722,NA,NA,NA,0.185,0.28315741165672,NA,0.0205,0.034700315457413,12.8,28.2,0,0,0.7,0.0052083333333333,6.6,0.049107142857143,0.50285714285714,1.6588235294118,0.013392857142857,0.20982142857143,-0.9,-0.87807105350965,134.4,0.08007609375,0.041176470588235,0.3,12.9,0,1716,123.4,1.3,21.692307692308,123.4,0.45,1.875
"11",2001-12-31,NA,0.58,0.5276,0.0209,NA,33.2,2,0.2,0.008130081300813,0.0017921146953405,NA,1.4818,0.1921,26.888888888889,1.4,0.0144,0.3485,2.7558,1.8181,4.1558,0.34028,NA,24.4,NA,NA,8.854053269468,5.8713123826941,0.21863799283154,-0.2637,24.6,0.12650602409639,NA,NA,-0.01,-0.0674,0.39382940108893,0,0.0123,0.054216867469879,16.617,24.2,0.016528925619835,0.016260162601626,0.9,0.0080645161290323,8.598,0.077043010752688,0.3872,1.4666666666667,0.016290827741935,0.2168458781362,2.0818,1.1450690019747,NA,0.10940942263947,0.054545454545455,0.2,11.2,0.4,NA,111.6,0.8,30.25,130.8,0.6,1.4804116266474
"12",2000-12-31,NA,0.4,0.3866,0,NA,31.5,0.4,0.6,0.042857142857143,0.0049059689288634,NA,-0.2203,0.31039834454216,10,1.6,0.025142857142857,0.352,3.65677,2.321,5.2568,0.3653,NA,13.4,NA,NA,3.6644361007118,2.5490938351878,0.10956663941128,5.4452,14,0.10476190476191,NA,NA,NA,-0.2499,0.19431279620853,NA,0.013,NA,15.2,14,0,0,1.4,0.011447260834015,7.7,0.062959934587081,0.25142857142857,0.88607594936709,0.01897753,0.11447260834015,-3.1242,-1.3460985444912,NA,0.15269420519737,0.088607594936709,0.2324,7.4,0,NA,122.3,0.9,15.555555555556,113.2,NA,0.88607594936709
"13",1999-12-31,NA,0.5,0.4957,0,NA,31.3,1.2,0.1,0.0078740157480315,NA,NA,NA,0.15130119023603,5.08,2,0.026456692913386,0.336,6,3.8615,5.8615,0.35641,NA,12.6,NA,NA,2.1,2.1496057350116,0.099290780141844,6.018,12.7,0.1405750798722,NA,NA,NA,-0.1297,0.28571428571429,NA,0.024,NA,15,12.7,0,0,NA,0.022852639873916,NA,0.055161544523247,0.1344,0.84105960264901,0.047281323877069,0.10007880220646,NA,-0.2071712322027,NA,0.257436,0.19205298013245,0.7,NA,NA,NA,NA,2.9,4.3793103448276,126.9,NA,0.84105960264901
