"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,66,1.68,0.6511,0,232.7,331,11.7,71.9,0.1334,0.158,0.2172,23.25,0.65,27.08,11.2,0,0,24,23.7,35,0,0,467,2.9,0.85,19.7,13.38,1.03,0.41,0.075,-0.05,538.9,0.0541,0.72,11.99,-0.075,0.397,0.089,0.9209,0.0692,160.8,538.9,0,0,19.9,0.0437,115.4,0.2536,0,2.32,0.66,0.0521,1.18,23.75,1.0022,455.1,0.1474,0.0855,151.3,8.63,0,2516209,546.8,56.9,9.47,546.8,1.35,2.32
"2",2010-12-31,64.7,2.51,0.8579,0,205.6,293.5,9.5,19.5,0.04906894816306,0.045076282940361,0.066439522998296,0.6898,0.42254341997902,81.102040816326,20.3,0,0,7.8,6.4554,28.1,0.17238,0.18333333333333,377.9,2.0306286942504,0.869335173683,48.448717948718,13.448398576512,0.87355524734166,NA,0.065,16.5656,397.4,0.05144804088586,0.28,19.964285714286,0.1263,0.41257142857143,0.1,0.5243,0.085860306643952,186.1,397.4,0,0,4.9,0.011326860841424,142.1,0.32847896440129,0,1.9328793774319,NA,0.018030513176144,0.91863153028202,-10.1102,-1.5661520267194,432.6,0.034687995701236,0.023832684824903,150.8,5.59,0,591905,434.7,12.3,32.308943089431,434.7,1.45,1.9328793774319
"3",2009-12-31,64,2.47,0.8786,0,192.7,306,6.3,61.6,0.16505894962487,0.1621906266456,0.20130718954248,11.7656,0.39836102890963,NA,10.4,0,0,-8.4,-8.4,2,0,NA,311.6,2.3768115942029,0.72229949003245,NA,155.8,0.8204318062138,NA,0.08,-16.0656,373.2,0.046732026143791,0.48,11.5625,-0.176,0.42369668246446,0.072,0.4034,0.063725490196078,131.1,373.2,0,0,-1.3,-0.0034228541337546,86.6,0.22801474460242,NA,1.9366891541256,NA,-0.022116903633491,0.9826224328594,7.6656,NA,379.8,-0.064073226544622,-0.0067462376751427,156,5.55,0,388722,431.4,11,33.927272727273,431.4,1.4,1.9366891541256
"4",2008-12-31,63.8,2.11,0.7432,0,179.9,307.3,11.4,79.1,0.29274611398964,0.17229361794816,0.25740318906606,-17.2579,0.29063509149623,NA,11,0,0,-60.0778,-60.0778,-49.0778,0,NA,191.1,1.8958333333333,0.58085106382979,NA,NA,0.41624918318449,NA,0.065,-43.2199,270.2,0.06378132118451,-0.04,NA,0.0331,0.78691588785047,0.026,0.416,0.063455906280508,100.8,270.2,0,0,-68.3,-0.14876933130037,60.9,0.13265083859726,NA,1.5019455252918,NA,-0.13085992158571,0.58854280113265,-16.8579,NA,459.1,-0.59600982142857,-0.37965536409116,230.5,3.91,0,320674,329,-76.4,NA,329,1.35,1.5019455252918
"5",2007-12-31,63.5,1.26,0.4886,0,243.5,380.2,26.6,104.4,0.4679515912147,0.23603888763283,0.27459231983167,-13.4065,0.36021285304953,NA,9.5,0,0,-92.962,-92.962,-83.462,0,NA,118.7,0.85334291876348,0.23621890547264,NA,NA,0.26836988469365,NA,0.095,-96.6555,223.1,0.0894266175697,-0.08,NA,-0.1251,0.5439360929557,0.0509,0.5914,0.064439768542872,139.1,223.1,0,0,-93.1,-0.21049061722813,98.5,0.22269952520913,NA,0.91622176591376,NA,-0.21017863441103,0.50440877232647,3.6935,NA,442.3,-0.66831063982746,-0.382340862423,265,3.5,0,349956,502.5,-55.8,NA,502.5,1.1,0.91622176591376
"6",2006-12-31,63.1,1.04,0.3549,0.0017931858936043,334,450.4,20.3,148.1,0.33094972067039,0.29484371889309,0.3288188277087,16.5962,0.51845590307129,NA,17.9,0,0,-124.6387,-124.6387,-106.7388,0,NA,299.4,1.6053619302949,0.67462821090581,NA,NA,0.59605813259009,NA,0.07,-143.6349,447.5,0.061722912966252,-0.29,NA,-0.2344,0.33179723502304,0.037,0.537,0.057504440497336,186.5,446.9,0.0013425822331618,0.001340782122905,-145.1,-0.28887119251443,142.5,0.28369500298626,NA,1.3380239520958,NA,-0.24813607405933,0.88970734620745,18.9962,NA,502.3,-0.66830428954424,-0.43443113772455,261.8,5.6,0.6,681955,443.8,-151.8,NA,443.8,1.15,1.3374178123132
"7",2005-12-31,62.5,NA,0.4209,0,466.3,605.8,16.7,72.2,0.1198738170347,0.11111111111111,0.11918124793661,42.9767,0.39914468995011,34.417142857143,10.1,0,0,21,15.4432,31.1,0.26461,NA,530.1,1.3450900786602,0.9344262295082,25.242857142857,17.04501607717,0.81578947368421,0.165,0.05,-34.1335,602.3,0.039286893364147,-0.77,NA,-0.0086,0.30931549150798,0.05,0.4778,0.045559590623968,394.1,602.3,0,0,17.5,0.026931363496461,338.5,0.52092951677439,0,1.2916577310744,2.0858874458875,0.032317636195753,0.92690058479532,49.5767,3.2102619428944,649.8,0.039185968028419,0.037529487454429,248.5,9.48,0,417400,567.3,-84.6,NA,567.3,1.05,1.2916577310744
"8",2004-12-31,61,1.51,0.5246,0,NA,559.8,20.5,88.7,0.12046720086921,0.13470007593014,0.1584494462308,8.0185,0.57567670606176,NA,8,0,0,-14.0188,-14.0188,-6.0188,0,NA,647.6,1.8727588201272,0.98344722854973,NA,NA,1.0114009058254,0.1,0.055,-34.5373,736.3,0.044301536262951,0.34,34.117647058824,-0.0873,0.25050916496945,0.05,0.4924,0.052697391925688,345.8,736.3,0,0,-6.5,-0.010151491488365,282.1,0.44057473059503,NA,1.6945914844649,NA,-0.021894143370295,1.1499297204435,20.5185,-1.4636367466613,640.3,-0.04054025448236,-0.014959723820483,265.1,11.6,0,858100,658.5,-14.6,NA,658.5,1.15,1.6945914844649
"9",2003-12-31,59.2,0,0,0,NA,552.7,15.8,112.6,0.1394254581476,0.15750454609036,NA,13.1286,NA,11.108665749656,7.7,0,0,117.164,73.8532,124.864,0.36966,NA,695,2.297520661157,0.97216393901245,5.9318562015636,5.5660558687852,1.0220588235294,0.135,0.07,52.6246,807.6,0.037090645920029,0.73,18.246575342466,0.1755,0.46213151927438,0.13,0.6667,0.045232495024426,302.5,807.6,0,0,72.7,0.10691176470588,255.8,0.37617647058824,0,1.9455552878824,0.82286412960416,0.1723,1.1876470588235,21.2286,0.28744281276911,680,0.24414266366942,0.17513852083835,223,13.32,0,879300,714.9,72.7,11.108665749656,714.9,1.2,1.9455552878824
"10",2002-12-31,54.4,0,0,0,NA,397.7,14.8,73.3,0.045471464019851,0.13783377209477,NA,83.7,0,37.142857142857,11.9,0,0,71.4,42.9193,83.3,0.39889,NA,1538.7,NA,NA,21.550420168067,18.471788715486,2.8933809702896,NA,NA,40.0193,1612,0.050792054312296,1.52,18.263157894737,0.0485,0.44869831546708,0.16,0.5091,0.058335428715112,195.5,1612,0,0,43.4,0.081609627679579,151.4,0.28469349379466,0,5.9970238095238,NA,0.13426100037608,3.0312147423844,2.9,0.067568741991648,531.8,0.21953582608696,0.16145833333333,192,27.76,0,1165155,597.1,57.9,27.841105354059,597.1,NA,7.8705882352941
