"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-28,36,0.37,0.6755,0.1272,29.5,49,1,16.6,0.0743,0.2643,0.3388,0.16,0.14,168.46,2.3,0,0,3,1.35,5,0.5015,0.5185,206.7,12.02,3.24,76.56,41.34,3.29,0.275,2.49,223.3,0.0857,NA,NA,-0.04,0.4053,NA,0.7526,0.098,17.2,219,0.0196,0.0193,1.3,0.0207,11.1,0.1768,NA,7.42,6.13,0.043,3.49,-1.14,-0.8476,62.8,0.0783,0.0441,39.6,6.1,4.3,249788,63.7,-0.1,NA,63.7,1,6.61
"2",2010-12-28,35.1,0.41,1.0768,0.16104868913858,22.4,40.6,0.3,9.4,0.023653749370911,0.17090909090909,0.23152709359606,1.0545,0.22056092124814,NA,2.4,0,0,-1.9,-1.9,0.5,0,NA,388,22.42774566474,6.3815789473684,NA,776,7.0545454545455,NA,-0.8545,397.4,0.091133004926108,NA,NA,-0.2775,0.45555555555555,NA,0.734,0.13546798029557,17.3,393.1,0.010938692444671,0.010820332159034,-4.1,-0.074545454545454,10,0.18181818181818,NA,17.549107142857,NA,-0.034545454545454,7.1472727272727,-1.0455,NA,55,-0.10982658959538,-0.18303571428571,37,10.49,4.3,203594,60.8,1.2,327.58333333333,60.8,0.95,14.883895131086
"3",2009-12-28,34.7,1.59,1.091,0.28956228956229,21.1,58.7,0.6,6.3,0.029619181946403,0.083665338645418,0.10732538330494,-2.889,0.22914757103575,NA,3.7,0,0,-3.9259,-3.9259,-0.2259,0,NA,206.4,8.8205128205128,3.4172185430464,NA,NA,2.7410358565737,NA,2.0631,212.7,0.085178875638842,NA,NA,-0.146,0.38969072164948,NA,0.7222,0.20442930153322,23.4,204.1,0.042136207741303,0.040432534085566,-6.2,-0.082337317397078,14.6,0.19389110225764,NA,9.6729857819905,NA,-0.052136786188579,2.7104913678619,-5.989,NA,75.3,-0.1677735042735,-0.29383886255924,45.9,6.1,8.6,91219,60.4,-4.9,NA,60.4,1,7.1616161616162
"4",2008-12-28,29.5,1.66,1.0823,0.3574297188755,16,52.6,1.1,5,0.043402777777778,0.06675567423231,0.095057034220532,-0.1579,0.14783331793403,NA,3.6,0,0,-10.5732,-10.5732,-6.9732,0,NA,110.2,5.5376884422111,1.4972826086957,NA,NA,1.4712950600801,NA,-7.9152,115.2,0.11406844106464,NA,NA,0.2611,0.68712871287129,NA,0.3457,0.2490494296578,19.9,106.3,0.083725305738476,0.077256944444444,-23.2,-0.30974632843792,9.1,0.1214953271028,NA,6.64375,NA,-0.14116408544726,1.4192256341789,-2.6579,NA,74.9,-0.53131608040201,-1.45,50.7,3.1,8.9,175401,73.6,-14.3,NA,73.6,1,4.6265060240964
"5",2007-12-28,29.5,1.83,0.6099,0.14823529411765,36.2,54.2,0.7,10.9,0.12733644859813,0.18350168350168,0.20110701107011,-2.463,0.30168880144286,NA,2.5,0,0,-14.1424,-14.1424,-11.6424,0,NA,74.7,2.3639240506329,1.0275103163686,NA,NA,1.2575757575758,NA,-9.8794,85.6,0.1070110701107,-0.03,NA,-0.0837,0.6750700280112,NA,0.5113,0.21217712177122,31.6,79.3,0.079445145018916,0.073598130841122,-16,-0.26936026936027,11,0.18518518518519,NA,2.1906077348066,NA,-0.23808754208754,1.3350168350168,-4.263,NA,59.4,-0.44754430379747,-0.44198895027624,43.4,2.4,6.3,14550,72.7,-15.5,NA,72.7,1.15,2.0141176470588
"6",2006-12-28,25.6,1.2,0.4541,0.094017094017094,31.8,47.8,0.8,7.8,0.10878661087866,0.13854351687389,0.16317991631799,-0.3751,0.3347280334728,NA,2.4,0,0,-13.964,-13.964,-11.564,0,NA,63.9,2.3406593406593,1.0885860306644,NA,NA,1.1349911190053,NA,-11.9889,71.7,0.12133891213389,-0.55,NA,0.0629,0.54267650158061,NA,0.5129,0.2510460251046,27.3,68.4,0.048245614035088,0.04602510460251,-15,-0.2664298401421,8.8,0.1563055062167,NA,2.1509433962264,NA,-0.24802877442273,1.214920071048,-1.9751,NA,56.3,-0.51150256410256,-0.47169811320755,40.4,2.35,3.3,14807,58.7,-17.4,NA,58.7,0.95,2.042735042735
"7",2005-12-28,24.8,2.65,0.6144,0.040380047505938,40.4,52.8,1.2,12.7,0.070673344462994,0.24756335282651,0.2405303030303,-0.414,0.29947916666667,NA,2.5,0,0,-10.0924,-10.0924,-7.5924,0,NA,167,5.6802721088435,3.1450094161959,NA,NA,3.2553606237817,NA,-8.3784,179.7,0.10606060606061,-0.48,NA,-0.1735,0.25559947299078,NA,0.4772,0.23674242424242,29.4,178,0.0095505617977528,0.0094602114635504,-11.2,-0.21832358674464,11.8,0.23001949317739,NA,4.4059405940594,NA,-0.19673294346979,3.4697855750487,-1.714,NA,51.3,-0.34327891156463,-0.27722772277228,33.9,7.01,1.7,204055,53.1,-12.8,NA,53.1,1.15,4.2684085510689
"8",2004-12-28,20.7,2.55,0.7548,0.073529411764706,NA,52,1.7,9.3,0.046016823354775,0.17481203007519,0.17884615384615,0.3714,0.67567567567568,NA,2.7,0,0,-9.6692,-9.6692,-6.9692,0,NA,192.8,6.1206349206349,3.6240601503759,NA,NA,3.7292069632495,NA,-9.0405,202.1,0.11923076923077,NA,NA,-0.0878,0.5004003202562,NA,0.4643,0.24807692307692,31.5,199.1,0.015067805123054,0.014844136566056,-11.3,-0.21856866537718,12.8,0.24758220502901,NA,5.2671957671958,NA,-0.18702437137331,3.8510638297872,-0.6286,0.065013578475946,51.7,-0.30695746031746,-0.2989417989418,35.8,7.9,3,608629,53.2,-12.1,NA,53.2,1.35,4.953431372549
"9",2003-12-28,18.4,2.44,0.7741,0.078534031413613,NA,47.2,1.3,7.3,0.057936507936508,0.14455445544554,NA,0,0.63040950781553,NA,2.9,0,0,-3.2371,-3.2371,-0.3371,0,NA,118.7,3.8414239482201,2.3504950495049,NA,NA,2.3504950495049,NA,-1.6371,126,0.13983050847458,-0.51,NA,-0.0359,0.61290322580645,NA,0.5087,0.26483050847458,30.9,123,0.024390243902439,0.023809523809524,-8.4,-0.16633663366337,11.6,0.22970297029703,NA,3.4943181818182,NA,-0.0641,2.4356435643564,-1.6,0.49427719683045,50.5,-0.10475889967638,-0.23863636363636,34,6.07,3,23484,50.5,-10.5,NA,50.5,1.3,3.2984293193717
"10",2002-12-28,17,2.54,0.8789,0.15934065934066,NA,45.2,0.9,1,0.0046360686138155,0.020746887966805,NA,11.7,0.6348,NA,3.1,0,0,-7.1054,-7.1054,-4.0054,0,NA,214.7,NA,NA,NA,NA,4.454356846473,0.57,-4.9054,215.7,0.16371681415929,-0.3,NA,-0.039,0.68375136314068,NA,0.6729,0.3429203539823,35.4,209.9,0.027632205812292,0.02688919796013,-17.2,-0.35684647302905,11.6,0.24066390041494,NA,6.859477124183,NA,-0.14741535269709,4.3547717842324,-2.2,NA,48.2,-0.20071807909604,-0.56209150326797,31.3,11.46,5.8,262702,50.9,-14.2,NA,50.9,1.15,6.0649717514124
