"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-05-31,28,0.46,0.39,0.235,193,329.8,9.6,8.4,0.0116,0.0192,0.0255,3.65,0.29,30.96,23.3,0,0,37,23.35,60,0.3654,0.3631,713.4,2.92,1.55,19.39,11.87,1.63,33.4,721.8,0.1925,NA,0.1723,0.5135,0.3981,243.9,662.5,0.0895,0.0822,21.4,0.049,72.8,0.1666,0,3.43,0.0842,1.52,-10.05,-0.4304,436.9,0.0957,0.1109,85.2,24.69,59.3,74220,458.8,22.5,29.44,458.8,0.75,2.86
"2",2011-05-31,27.7,NA,NA,0.18239608801956,167.2,248.6,10.1,10.9,0.015289661944172,0.032191376255168,0.043845534995978,3.9533,NA,41.195121951219,18.2,0,0,29.9,18.1349,48.1,0.39348,0.39033457249071,702,3.6260330578512,1.9413716814159,23.478260869565,14.594594594595,2.0732427643237,22.2816,712.9,0.19790828640386,0.1991,0.32572877059569,0.5929,0.36162510056315,193.6,675.6,0.055210183540556,0.052321503717211,16.4,0.048434731246308,58.2,0.17188422917897,0,4.0406698564593,0.088304784406379,1.9952746603662,-4.1467,-0.22865589296885,338.6,0.093672252066116,0.098086124401914,66,25.49,37.3,144151,361.6,18,37.533333333333,361.6,0.6,3.4860635696822
"3",2010-05-31,26.7,NA,NA,0.16953473550032,130.3,188.6,1.9,16,0.043149946062567,0.05880191106211,0.084835630965005,1.9393,NA,31.577981651376,14.7,0,0,21.2,13.08,35.9,0.38302,0.38418079096045,354.8,2.5180979418027,1.2475386779184,16.735849056604,9.883008356546,1.3039323778023,23.9407,370.8,0.21208907741251,-0.3656,0.2579185520362,0.3672,0.31389183457052,140.9,344.2,0.077280650784428,0.071736785329018,10.9,0.040058801911062,42.9,0.15766262403528,0,2.6415963161934,0.077912532157295,1.2649761117236,-10.8607,-0.83033407128316,272.1,0.092831625266146,0.083653108211819,54.8,13.48,26.6,70422,284.4,11.8,29.169491525424,284.4,NA,2.3632887189293
"4",2009-05-31,1,NA,NA,0.97520661157025,0.9,79.9,2.6,3.8,0.017217942908926,0.031096563011457,0.04755944931164,NA,NA,32.508771929825,8.7,0,0,10.7,10.0688,19.4,0.05899,NA,216.9,6.6738461538462,NA,20.271028037383,11.180412371134,1.7749590834697,NA,220.7,0.26658322903629,NA,0.15241353097682,NA,0.2377972465582,32.5,185.3,0.19104155423637,0.16039873130947,5.7,0.046644844517185,20.8,0.17021276595745,0,205.88888888889,0.087561374795417,1.5163666121113,NA,NA,122.2,0.30980944615385,6.3333333333333,27.3,15.06,35.4,0,NA,NA,NA,NA,NA,6.0798898071625
"5",2001-05-31,NA,0.65,0.3315,0.038461538461538,NA,23.3,0.1,2.1,0.22826086956522,0.019444444444444,NA,0,0.58823529411765,NA,1.1,0,0,-0.972,-0.972,0.128,0,NA,7.1,NA,NA,NA,55.46875,0.065740740740741,0.028,9.2,0.1587982832618,NA,0.31034482758621,0.1666,NA,5.4,8.9,0.033707865168539,0.032608695652174,-4.8,-0.044444444444444,-0.9,-0.0083333333333333,NA,1.2361111111111,-0.009,0.082407407407407,-1,NA,NA,-0.18,-0.66666666666667,9.4392,2.5,0.3,NA,108,NA,NA,NA,NA,1.2266666666667
