"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,78.7,1.73,0.3756,0.5464,1507.2,10644.9,0,117.9,0.0355,0.0111,NA,0.8,15.06,0,0.0021,3.15,370,245.5,370,0.3372,0.3408,3206.7,1,8.66,8.66,0.09,245.5,3324.6,0,1.31,14.91,NA,NA,0.1599,NA,0.6045,0.0308,3205.2,1508.7,1.2036,0.5462,100.2,0,0.0279,1,1.67,0,0,NA,0.0766,0.0665,62.2,19.53,1815.9,373133,NA,112.7,13.39,NA,1.2,1
"2",2010-12-31,78.5,1.69,0.5155,0.61799646813293,1427.7,10802,0,87.3,0.025091975166705,0.008081836696908,NA,0.5819592628516,100.81896551724,0,0.0027,3.1577,378.8,378.8,378.8,0,NA,3391.9,0.92926221199419,8.9543294614572,8.9543294614572,0.08,378.8,3479.2,0,1.06,14.084905660377,NA,NA,0.30941704035874,NA,0.6274,0.030864654693575,3650.1,1169.5,1.9749465583583,0.66385950793286,11.6,0,0.27221120689655,0.8191496813056,12.602370689655,0,0,NA,0.10377797868551,0.0081249562232962,84.2,14.93,2309.7,535011,NA,90.7,12.894156560088,NA,1.2,0.93091453951945
"3",2009-12-31,63.5,0.91,0.624,0.7195324647472,1046.2,11588.2,0,100.1,0.025238263325097,0.0086380973749159,NA,0.46073717948718,NA,0,0.0025,3.2055,413,413,413,0,NA,3866.1,1.065011983141,9.3610169491525,9.3610169491525,0.08,413,3966.2,0,NA,NA,-0.16,NA,0.3972153972154,NA,0.6541,0.029297043544295,3630.1,1282.2,2.0932771798471,0.67671826937623,-67.4,0,NA,1.225578283311,NA,0,0,NA,0.11377097049668,-0.064423628369337,133.6,16.7,2684,659548,NA,-45.8,NA,NA,1.15,1.0632673851268
"4",2008-12-31,49.5,0.6,0.5456,0.7584774440477,1034.9,11582.6,0,84.8,0.023262193449279,0.0073213268178129,NA,0.32258064516129,7.829702970297,0,0.0054,2.1352,364.5,262.7899,364.5,0.27904,NA,3560.6,0.84774172043523,9.7684499314129,9.7684499314129,0.1233,NA,3645.4,0,NA,NA,0.08,NA,0.55217109526896,NA,0.3826,0.030114136722325,4200.1,395.4,8.2195245321194,0.89153453667636,50.5,0,0.042280396039604,0.38206590008697,0.63501240635012,NA,NA,NA,0.062567538868122,0.048796985215963,177.7,7.55,3250,900169,NA,-21.6,NA,NA,1.1,0.85075497677892
"5",2007-12-31,49.3,0.16,0.433,0.75262796202499,971.9,10402.5,0,118.4,0.029205002343307,0.011381879355924,NA,0.42494226327945,8.7418326693227,0,0.018873393491933,20.706,363.4,232.9757,363.4,0.3589,NA,3935.7,1.0328565805012,10.830214639516,10.830214639516,0.1403,NA,4054.1,0,1.53,15.522875816993,0.135,NA,0.56424581005587,NA,0.5276,0.034222542658015,3810.5,1097.1,2.6952875763376,0.72938506696924,125.5,0,0.16498804780876,1.1288198374318,0.62308144471295,NA,NA,NA,0.06114046450597,0.1291285111637,209.5,23.75,2957,677988,NA,84.3,13.014234875445,NA,1.15,1.0318664257171
"6",2006-12-31,51.9,0.6,0.1581,0.56776204225675,943.1,8026.5,0,114.8,0.044490950664651,0.014302622562761,NA,0.8,11.40731292517,0,0.016248975027954,21.798,290.4,184.7234,290.4,0.3639,NA,2465.5,1.1927337816264,8.4900137741047,8.4900137741047,0.083,NA,2580.3,0,2.48,9.5887096774194,0.145,NA,0.22011442336646,NA,0.4476,0.044814053447954,2067.1,1341.5,0.92344390607529,0.48009921326978,117.6,0,0.18535714285714,1.4224366451066,1.3743750512253,NA,NA,NA,0.089363572154226,0.12469515427844,160.1,23.78,1238.8,914629,NA,125.1,10.72342126299,NA,1,1.1825931527568
"7",2005-12-31,50.2,0.37,0.1757,0.2723168093312,773.6,6397.5,0,109.3,0.051973371374227,0.017084798749511,NA,0.8,17.420749279539,0,0.0099652605459057,18.072,228,142.5547,228,0.37476,NA,1993.7,2.0902704969595,8.744298245614,8.744298245614,0.1,NA,2103,0,2.27,15.202643171806,0.15,NA,0.08900095406842,NA,0.4033,0.043923407581086,953.8,1813.5,0.15963606286187,0.1376604850214,104.1,0,0.1736023054755,2.3442347466391,1.7420749279539,NA,NA,NA,0.14945976095617,0.13456566701138,92.6,34.51,289.5,197443,NA,113.8,15.935852372584,NA,1,1.9781770294422
"8",2004-12-31,50.7,0.86,0.2165,0.46246246246246,NA,6098,0,86.1,0.034957369062119,0.014119383404395,0,0.79445727482679,21.278801843318,0,0.010016694490818,18.252,NA,NA,NA,0.38177,NA,2376.9,1.9077775102336,NA,NA,0.1447,NA,2463,0,2.06,17.446601941748,0.165,0,0.14870907255157,NA,0.3407,0.047310593637258,1245.9,1847,0.33351380617217,0.25010150223305,86.8,0,0.21027649769585,2.5796089385475,1.4705460845417,0,NA,NA,NA,0.12122905027933,49.8,35.94,616,128732,NA,99,18.656565656566,0,1,1.8490990990991
"9",2003-12-31,49.6,0.7,0.2495,0.40543394777266,NA,5541.9,0,111.7,0.047513718150496,NA,0,0.56112224448898,34.687050359712,0,0.009727100783572,17.856,NA,NA,NA,0.36722,NA,2239.2,2.4080008603076,NA,NA,0.15,NA,2350.9,0,1.78,20.792134831461,0.19,0,0.22163608446465,NA,0.3044,0.053140619643083,929.9,1928.6,0.21896712641294,0.17963333191544,55.6,0,0.32115107913669,3.1141611496851,2.3124700239808,0,NA,NA,NA,0.089778782496367,33,37.01,422.3,76537,NA,82,23.519512195122,0,0.85,2.2570084485407
"10",2002-12-31,18,0.89,0.3078,0.21418826739427,NA,2754,0,70.8,0.066341829085457,NA,0,0.6347,20.301848049281,0,0.010195205825832,10.08,97.8,67.0869,97.8,0.31404,NA,996.4,NA,10.188139059305,10.188139059305,0.13,67.0869,1067.2,0,2.82,19.382978723404,NA,0,0.22658340767172,NA,0.2011,0.00239651416122,295.7,988.7,0.079397188226965,0.073556971514243,48.7,0,0.20698151950719,3.4329861111111,1.5616806191755,0,0,0,0.22687483260061,0.16909722222222,36.7,54.66,78.5,25352,0,50.8,19.462598425197,0,0.8,3.3696313831586
