"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-04-30,22.2,0.61,0.3855,0,299.2,369.2,15,141.4,0.2956,0.4351,0.383,-0.78,0.4,15.68,9,0,0,43,30.07,52,0.3006,0.2989,336.9,2.13,1.05,7.83,6.48,1.04,0.135,0.145,24.85,478.3,0.0637,1.66,13.1,NA,0.2507,0.17,0.6447,0,157.8,478.3,0,0,30.5,0.0938,76.6,0.2357,0,1.6,1.16,0.1323,1.47,5.22,0.1736,325,0.1906,0.1019,86.3,21.74,0,149275,321.7,30.8,15.53,321.7,0.75,1.6
"2",2011-04-30,22,0.4,0.4434,0,263.5,331.7,10.2,188.9,0.27160316319195,0.64581196581197,0.56949050346699,6.4916,0.42286874154262,26.853281853282,10.6,0,0,33.9,25.6606,44.5,0.24305,0.24269005847953,506.6,6.7908847184987,1.5217783118054,14.94395280236,11.384269662921,1.7319658119658,0.145,0.155,19.569,695.5,0.052758516731987,1.54,20.435064935065,0.1607,0.20628099173554,0.213,0.7517,0,74.6,695.5,0,0,25.9,0.088547008547009,47,0.16068376068376,0,2.6394686907021,1.8519504726401,0.11589743589744,2.3777777777778,6.0916,0.23739206194179,292.5,0.3439759383378,0.098292220113852,83.2,31.47,0,244183,332.9,35.9,19.373259052925,332.9,0.75,2.6394686907021
"3",2010-04-30,21.7,0.18,0.4161,0,233.4,282,10.8,164.4,0.28349715468184,0.65891783567134,0.58297872340426,1.8885,0.4506128334535,28.014492753623,9,0,0,29.9,20.5906,38.9,0.31135,0.31229235880399,415.5,6.0217391304348,1.5846681922197,13.896321070234,10.681233933162,1.6653306613226,0.135,0.155,16.9022,579.9,0.070921985815603,1.36,19.727941176471,-0.0047,0.26176890156919,0.224,0.6547,0,69,579.9,0,0,20.7,0.082965931863727,37.1,0.14869739478958,0,2.4845758354756,2.0751476113795,0.11983967935872,2.324248496994,3.6885,0.17913274232813,249.5,0.298415,0.088688946015424,66.9,26.83,0,182619,262.2,19,30.521052631579,262.2,0.75,2.4845758354756
"4",2009-04-30,21.5,NA,NA,0,207.4,253.2,13.3,138,0.22140221402214,0.55712555510698,0.54502369668246,-5.4499,NA,25.756198347107,5.4,0,0,32.5,23.3145,37.9,0.28263,NA,485.3,6.992795389049,2.2312643678161,14.932307692308,12.804749340369,1.9592248687929,0.14,0.175,20.8644,623.3,0.071879936808847,1.69,17.207100591716,0.1021,0.38044206296048,0.235,0.5642,0,69.4,623.3,0,0,24.2,0.097698829228906,44.7,0.18046023415422,0,3.0053037608486,1.8397284533648,0.1312071053694,2.5163504238999,2.4501,0.10508903477736,247.7,0.33594416426513,0.11668273866924,56,29.08,0,283344,217.5,8.9,70.033707865168,217.5,0.7,3.0053037608486
"5",2008-04-30,20.6,NA,NA,0,169.7,202.8,7.9,118.4,0.17095004331505,0.54891052387575,0.58382642998028,-2.9833,NA,32.364485981308,3.8,0,0,28.5,18.9058,32.3,0.33664,NA,574.2,11.19298245614,2.4728682170543,20.147368421053,17.777089783282,2.6620305980529,NA,NA,17.7891,692.6,0.050788954635108,1.33,27.676691729323,0.1372,0.35456772838642,0.256,0.5149,0,51.3,692.6,0,0,21.4,0.099211868335651,39,0.1808066759388,0,4.081319976429,NA,0.13212795549374,3.2109411219286,1.1167,0.05906611778684,215.7,0.36853333333333,0.12610489098409,50.1,36.81,0,417533,232.2,26.3,26.334600760456,232.2,0.8,4.081319976429
"6",2007-04-30,18.9,NA,NA,0,136.4,168.2,3,21.3,0.043827160493827,0.12262521588946,0.12663495838288,-16.3807,NA,23.478260869565,2.9,0,0,30.5,19.6231,33.4,0.35662,NA,464.7,4.0373588184188,2.3246623311656,15.23606557377,13.913173652695,2.6753022452504,0.2167,NA,35.9037,486,0.036860879904875,0.98,23.551020408163,NA,0.19955456570156,NA,0.38,0,115.1,486,0,0,20.7,0.11917098445596,108.6,0.62521588946459,0,3.5630498533724,1.0834453562328,0.17559009786989,2.7979274611399,-16.2807,-0.8296683297061,173.7,0.17048731537793,0.15175953079179,38,23.08,0,77117,199.9,23.5,20.68085106383,199.9,NA,3.5630498533724
