"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,185.6,0.64,0.2519,6e-04,1134.5,1394.8,0,540.9,0.0297,0.6905,0.3878,56.22,0.64,103.76,17.6,0,0,231,176.18,248,0.2367,0.2368,17648.8,29.7,16.95,76.47,71.05,22.53,0.305,0.23,137.56,18189.7,0.1189,1.48,63.34,NA,0.2681,0.038,0.9528,0.1227,594.3,18189,0,0,175.3,0.2238,170.9,0.2182,0,16.03,3.4,0.2946,23.22,38.62,0.2192,783.4,0.2964,0.1545,445.6,93.74,0.7,1528779,1041.1,242.6,74.98,1041.1,0.8,16.02
"2",2010-12-31,183.2,0.34,0.2351,0.0060122557521101,859.7,1012,12.8,267.1,0.021407904333678,0.49371534195933,0.26393280632411,76.2759,0.8,128.57216494845,15.8,0,0,150.6,98.0647,166.4,0.34884,0.3489932885906,12209.6,20.424222147876,17.153132902501,81.073041168659,73.375,22.568576709797,0.315,0.225,24.7888,12476.7,0.1602766798419,0.92,77.717391304348,0.359,0.28868277891733,0.04,0.9442,0.043577075098814,597.8,12471.5,0.00041695064747625,0.00041677687208957,97,0.17929759704251,241.6,0.44658040665434,0,14.506804699314,4.0816560301096,0.27837338262477,23.052680221811,73.2759,0.74722031929372,541,0.16404264971562,0.11283005699663,227.5,71.5,5.2,1438375,711.8,135.2,92.244822485207,711.8,0.8,14.425598335068
"3",2009-12-31,89,0.63,0.3262,0.015446224256293,688.4,786.4,35.3,176.2,0.023871133811117,0.45553257497415,0.22405900305188,31.6161,0.6131207847946,92.478042659975,12.5,0,0,87,83.2077,99.5,0.04359,0.043217286914766,7205.1,13.776481835564,14.53813559322,82.81724137931,72.413065326633,18.627456049638,NA,0.245,28.7915,7381.3,0.20943540183113,1.44,55.9375,0.3667,0.30168119551681,0.04,0.9764,0.061673448626653,523,7370.5,0.0014653008615426,0.0014631568964816,79.7,0.20604963805584,112.4,0.29058945191313,0,10.70671121441,NA,0.22492244053775,19.055067218201,54.4161,0.65397976374232,386.8,0.1590968833652,0.11577571179547,172.8,80.55,10.8,791977,495.6,92.1,80.027144408252,495.6,0.8,10.556779176201
"4",2008-12-31,81.5,0.54,0.3876,0.36860940695297,247,477.6,39.7,138,0.031258494156021,0.53261289077576,0.28894472361809,20.9352,0.33023735810114,129.02114803625,6.9,0,0,34.6,33.025,41.5,0.04552,NA,4276.8,16.890995260664,12.095022624434,123.60693641618,103.05542168675,16.506368197607,0.3837,NA,-20.7102,4414.8,0.2929229480737,0.89,54.85393258427,2.3369,0.23337484433375,NA,0.9756,0.10950586264657,253.2,4270.6,0.033765747201798,0.032662861284769,33.1,0.12774990351216,57.4,0.22153608645311,0,17.28987854251,3.3625527244267,0.13353917406407,16.482439212659,53.7352,1.6271051371076,259.1,0.13043052132701,0.13400809716599,133.5,48.82,144.2,910824,353.6,73.3,58.261937244202,353.6,0.8,11.28527607362
"5",2007-12-31,75.6,1.03,0.4818,0.65721997300945,101.6,334.4,68.8,105.8,0.03709417291915,1.4694444444444,0.31638755980861,-123.7688,0.33208800332088,NA,4.3,0,0,-99.7504,-99.7504,-95.4504,0,NA,2746.4,14.409233997901,12.744315545244,NA,NA,38.144444444444,0.41,NA,-40.4816,2852.2,0.3119019138756,0.27,134.03703703704,NA,0.32130063378341,NA,NA,0.059808612440191,190.6,2657.4,0.073304733950478,0.06829815580955,-92.3,-1.2819444444444,62.1,0.8625,NA,26.155511811024,NA,-1.3854222222222,36.908333333333,-59.2688,NA,72,-0.52334942287513,-0.90846456692913,100.2,36.19,194.8,705595,215.5,5.6,474.53571428571,215.5,1,9.6228070175439
"6",2006-12-31,35.5,1,0.4754,0.58585187645301,124.7,333.5,31.9,216.6,0.071499306793424,NA,0.64947526236882,-3.3084,0.53849389987379,NA,3.7,0,0,-3.7,-3.7,0,0,NA,2812.8,33.287573964497,73.25,NA,NA,NA,NA,NA,-28.5916,3029.4,0.11724137931035,NA,NA,0.1546,0.39036876355748,NA,NA,0.059970014992504,84.5,2853,0.061829652996845,0.058229352346999,-131.5,NA,-21.4,NA,NA,22.878909382518,NA,NA,NA,24.8916,NA,NA,-0.043786982248521,-1.0545308740978,54.9,74.61,176.4,709639,38.4,-119.3,NA,38.4,1.6,10.061109266025
"7",2005-12-31,28.2,1.36,0.4712,0.68930702156953,67.7,248.1,3,195.4,0.13669115075201,177.63636363636,0.7875856509472,8.5909,0.47538200339559,NA,3.7,0,0,-113.2745,-113.2745,-109.5745,0,NA,1234.1,54.848888888889,771.3125,NA,NA,1121.9090909091,NA,NA,-121.1654,1429.5,0.046755340588472,NA,NA,NA,0.3952707856598,NA,NA,0.080612656187021,22.5,1279.3,0.11740795747674,0.10507170339279,-108.8,-98.909090909091,-18.9,-17.181818181818,NA,18.896602658789,NA,-102.97683636364,1163,7.8909,NA,1.1,-5.0344231111111,-1.6070901033973,19,40.39,150.2,257950,1.6,-124.9,NA,1.6,1.4,6.5603487838458
"8",2004-12-31,28.2,1.52,0.5726,0.68930702156953,NA,248.1,3,195.4,0.25469238790407,130.26666666667,0.7875856509472,-6.8727,0.53091163115613,NA,3.7,0,0,-113.2745,-113.2745,-109.5745,0,NA,571.8,25.413333333333,381.2,NA,NA,519.81818181818,NA,NA,-105.7018,767.2,0.046755340588472,-3.99,NA,0,0.24043828819516,NA,0.9454,0.080612656187021,22.5,617,0.24343598055105,0.19577685088634,-108.8,-98.909090909091,-18.9,-17.181818181818,NA,9.1137370753324,NA,-102.97683636364,560.90909090909,-7.5727,0.06685287452754,1.1,-5.0344231111111,-1.6070901033973,19,20.25,150.2,365932,1.5,-124.7,NA,1.5,1.6,3.5208811381368
"9",2003-12-31,27.5,1.42,0.605,0.41801619433198,NA,319.6,3.1,266.5,0.32767736382639,57.934782608696,NA,0,0.46942148760331,NA,3.6,0,0,-65.9677,-65.9677,-62.3677,0,NA,546.8,18.28762541806,118.86956521739,NA,NA,118.86956521739,NA,NA,-65.4677,813.3,0.036921151439299,-3.83,NA,2.4891,0.32555780933063,NA,0.9576,0.062578222778473,29.9,689.4,0.17972149695387,0.15234230911103,-74.1,-16.108695652174,-6,-1.304347826087,NA,3.9965217391304,NA,-14.3408,149.86956521739,-0.5,0.007579469218866,4.6,-2.2062769230769,-0.4295652173913,14.5,24.72,123.9,38862,4.6,-73.1,NA,4.6,1.45,2.7439271255061
"10",2002-12-31,18.2,1.68,0.684,0.50737100737101,NA,266.1,3.1,215.4,0.43488794669897,239.33333333333,NA,20.4,0.5407,NA,3.2,0,0,-82.869,-82.869,-79.669,0,NA,279.9,NA,NA,NA,NA,311,NA,NA,-82.769,495.3,0.046223224351747,-4.28,NA,0,0.36788874841972,NA,0.8395,0.075159714393085,28.8,371.4,0.33360258481422,0.25015142337977,-81.9,-91,-10.7,-11.888888888889,NA,3.0872817955112,NA,-92.076655555556,412.66666666667,-0.1,NA,0.9,-2.8773954861111,-0.68079800498753,10.6,17.07,123.9,130149,0.7,-83.1,NA,0.7,1.35,9.71875
"11",2001-12-31,NA,1.77,1.1391,0.3762,NA,354.1,4.1,308.6,0.80135029862373,47.476923076923,NA,3.7844,0.2719,NA,3,0,0,-58.47,-58.47,-55.47,0,NA,76.5,NA,NA,NA,NA,11.769230769231,NA,NA,-63.3544,385.1,0.042078508895792,-4.77,-2.7547169811321,-0.4493,0.49356463346391,0,0.8121,0.056481219994352,20.814,261.2,0.47434915773354,0.32173461438587,-56.5,-8.6923076923077,-15.119,-2.326,NA,1.2710462287105,NA,-8.9953846153846,40.184615384615,4.8844,NA,NA,-2.8091669068896,-0.27493917274939,8,13.14,123.9,96700,6.5,-70.3,NA,4.9,1,18.501969828
"12",2000-12-31,NA,1,1.1631,0.24380165289256,NA,400.3,7,355.3,0.65626154414481,30.110169491525,NA,9.5512,0.25793139025019,NA,5,0,0,-53.08348,-53.0835,-48.0835,0,NA,186.1,NA,NA,NA,NA,15.771186440678,NA,NA,-55.3534,541.4,0.034224331751187,NA,NA,-0.5399,0.6983366528503,NA,0.7306,NA,29,417.5,0.29676646706587,0.22885112670853,-47.9,-4.0593220338983,-0.5,-0.042372881355932,NA,1.6033026113671,NA,-4.4986,35.381355932203,2.27,NA,NA,-1.8304648275862,-0.18394777265745,28.1229,23.5,123.9,NA,11.8,-26,NA,11.7,NA,1.4087952120739
"13",1999-12-31,NA,0.6,1.1254,0.1259842519685,NA,44.4,1.9,28.3,0.031416518650089,1.5297297297297,NA,NA,0.079971565665541,NA,0.9,0,0,-7.1,-7.1,-6.2,0,NA,872.5,NA,NA,NA,NA,47.162162162162,NA,NA,-8.084,900.8,0.16666666666667,NA,NA,2.6982,0.61176470588235,NA,0.7324,NA,9.8,896,0.0053571428571429,0.0053285968028419,NA,-1.254054054054,NA,0.054054054054054,NA,26.906906906907,NA,-0.38378378378378,48.432432432432,NA,NA,NA,-0.72448979591837,-0.6966966966967,3,NA,NA,NA,NA,-23.2,NA,18.5,NA,23.643044619423
