"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-11-30,36.2,1.29,0.286,0.2485,1158.4,2833.3,40.2,83.6,0.0511,0.008,0.0295,-5.3,0.8,8.33,24.7,0,0,256,167.91,281,0.3446,0.3457,1551.9,1.06,0.15,6.06,5.52,0.15,0.1,157.71,1635.5,0.0442,NA,NA,0.175,0.05,0.1961,0.7936,0.0787,1457.8,1252.5,0.3058,0.2342,150.3,0.0144,1141.7,0.1097,0,1.08,0.83,0.0246,0.12,10.2,0.0608,10409.8,0.1152,0.1297,374.3,34.38,383,125947,10361.5,158.9,7.88,10361.5,1,1.06
"2",2010-11-30,35.6,0.95,0.3978,0.28013052936911,992.7,2499.9,12.7,99.5,0.067700891338368,0.011550829454035,0.039801592063683,172.0708,0.62845651080945,9.2995708154506,16.3,0,0,199.1,126.536,215.4,0.36446,0.36546840958606,1370.2,1.0708870652599,0.13651489488891,6.8819688598694,6.3611884865367,0.15906478912481,0.1,-41.9348,1469.7,0.036801472058882,NA,NA,0.155,0.0542,0.23886639676113,0.7372,0.06716268650746,1279.5,1083.4,0.35656267306627,0.26284275702524,116.5,0.01352433800397,1041.7,0.12092963861576,0,1.0913669789463,0.92995708154506,0.023113267781892,0.12577053900001,168.4708,1.3314057987188,8614.1,0.098894891754592,0.11735670393875,292.5,30.46,386.3,211228,10037,137.5,7.8792727272727,10037,1,1.0657722987672
"3",2009-11-30,33.6,1.22,0.4816,0.27078321304464,818.4,2100.3,25,59,0.041584437552862,0.0076432790962794,0.028091225063086,69.1449,0.51910299003322,12.640589569161,19.6,0,0,149.7,95.0281,169.3,0.36521,0.36409516943043,1359.8,1.2788488667356,0.16296935485804,9.0835003340013,8.0318960425281,0.17615815110374,NA,20.4831,1418.8,0.045088796838547,NA,NA,0.11,-0.0551,0.17820163487738,0.7152,0.059800980812265,1063.3,1114.9,0.27258050049332,0.21419509444601,88.2,0.011426054513421,854.4,0.11068504508239,0,1.3622922776149,NA,0.019393201368017,0.14443206549901,74.5449,0.78445193250935,7719.2,0.089370885921189,0.10777126099707,273.4,31.2,303.9,198489,8343.9,108.6,10.266114180479,8343.9,1,1.264189610621
"4",2008-11-30,32,1.13,0.4646,0.4202626641651,679.8,2032.9,33.5,71.4,0.048684031092322,0.0091913184521511,0.035122239165724,-13.734,0.32716315109772,11.620525059666,18.8,0,0,151.8,98.9736,170.6,0.348,NA,1395.2,1.2669814747548,0.18251985191193,9.1910408432148,8.1781946072685,0.17960402667285,NA,98.0076,1466.6,0.041615426238379,NA,NA,0.105,0.0874,0.48872858431019,0.7045,0.06881794480791,1101.2,973.8,0.50605873896077,0.33601527342152,83.8,0.010787569835998,859.7,0.11066913828171,0,1.432480141218,NA,0.019541206457094,0.12535722561211,0.966,0.0097597737097521,7768.2,0.089877951325826,0.12327155045602,280.1,30.66,492.8,299589,7644.1,87.2,11.16743119266,7644.1,0.95,1.2507248848712
"5",2007-11-30,31.3,1.36,0.3545,0.39129996979156,604.5,1887.1,22.8,60.1,0.08410299468234,0.0085806884539056,0.031847808807164,-64.8286,0.45133991537377,5.1664025356577,15.8,0,0,112.1,72.1431,127.9,0.35644,NA,654.5,0.70150053590568,0.085633913384797,5.8385370205174,5.1172791243159,0.093445267771734,NA,129.9717,714.6,0.031476869270309,NA,NA,NA,0.0741,0.51935394040657,0.7072,0.062476816278947,933,326,1.1920245398773,0.54380072767982,63.1,0.009009009009009,710.7,0.10146913950401,0,0.53928866832093,NA,0.016004911409032,0.046544166987907,-57.8286,-0.80158258332523,7004.1,0.077323768488746,0.10438378825476,243.2,11.33,388.6,216803,7643,77.6,4.201030927835,7643,1,0.71956499848958
"6",2006-11-30,30.5,1.42,0.3036,0.16188759626413,511.5,1382.7,7.9,41.2,0.058739663530083,0.0064948372349649,0.029796774426846,-28.7695,0.55335968379447,11.72373540856,9.8,0,0,96.2,62.2106,106,0.35332,NA,660.2,1.1600773150589,0.097498301680598,6.8627858627859,6.2283018867925,0.1040750374399,NA,92.8801,701.4,0.026542272365661,NA,NA,NA,0.0682,0.14285714285714,0.5485,0.035148622260794,569.1,602.6,0.16395618984401,0.14086113487311,51.4,0.0081027823756601,426.5,0.067234176716324,0,1.1781036168133,NA,0.015165129660282,0.094994876645385,-30.6695,-0.49299470394112,6343.5,0.10931403268318,0.10048875855328,189.1,18.25,98.8,96200,6771.4,58.6,10.283276450512,6771.4,1.05,1.1492708504014
"7",2005-11-30,28.9,2.02,0.3458,0.063611051617049,437.2,1082.5,6.4,41.6,0.058699026386341,0.0073748404481634,0.038429561200924,-33.3802,0.50896471949103,17.146464646465,8.8,0,0,78.9,49.1705,87.7,0.3768,NA,667.1,1.5685398542205,0.10761933953894,8.4550063371356,7.6066134549601,0.11826336689831,NA,84.9507,708.7,0.031131639722864,NA,NA,NA,0.0167,0.25044768482988,0.4845,0.03972286374134,425.3,679,0.043740795287187,0.041907718357556,39.6,0.0070202808112325,337.5,0.059831938732095,0,1.5530649588289,NA,0.013987377676925,0.12037299673805,-35.7802,-0.72767722866719,5640.8,0.1156136374324,0.090576395242452,159.6,21.94,29.7,48400,6198.7,48.2,14.087136929461,6198.7,1.1,1.5178839151853
"8",2004-11-30,27.7,0,0,0.19244211446046,NA,999.7,6.4,33.8,0.063990912533131,0.0060726926462926,0.033810143042913,16.9798,NA,9.4442060085837,7.6,0,0,79.0182,52.3638,86.6182,0.33732,NA,494.4,1.1660377358491,0.088826604861747,6.2567864112318,5.7078073661194,0.093037260067746,0.1213,36.584,528.2,0.033910173051916,1.35,11.192592592593,NA,0.0273,0.29359243697479,0.2988,0.048714614384315,424,440.1,0.20018177686889,0.16679288148429,46.6,0.008769288671434,358.2,0.067406849830636,0,1.1904246686503,0.77858252337871,0.014869815581483,0.082818968761761,15.7798,0.30134923870069,5314,0.12349948296226,0.12604814714633,146,15.11,88.1,43600,5565.9,42.7,10.306791569087,5565.9,1.1,1.1537789427698
"9",2003-11-30,22.1,0,0,0.23486682808717,NA,789.9,2.9,25.9,0.037079455977094,0.0050900086471189,NA,60.84,NA,20.696666666667,6.9,0,0,64.7813,40.9217,71.6813,0.36831,NA,672.6,2.2088669950739,0.13218300448078,10.382619439487,9.3831951244215,0.16300712519994,NA,-15.9183,698.5,0.030256994556273,NA,NA,NA,1.1865,0.25450573457127,0.2428,0.02456007089505,304.5,620.9,0.12497986793365,0.11109520400859,30,0.007270612185546,260.9,0.063230090640299,0,2.4560917721519,NA,0.0157,0.15047743686685,56.84,1.3889931003633,4126.2,0.13438990037636,0.11867088607595,129.9,24.01,77.6,35100,5088.4,39.8,15.600502512563,5088.4,0,2.1141041162228
"10",2002-11-30,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0.033628318584071,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,14.1,0,NA,0,NA,NA,0,NA,NA
