"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,351.8,1.02,0.2301,0.4237,4798.2,32810.6,0,836.6,0.1333,0.0255,NA,0.8,15.79,0,0.041,112.58,864,572.98,864,0.3365,0.3365,5437.3,0.73,6.3,6.3,0.115,572.98,6273.9,0.0097,0.76,10.43,-0.05,NA,0.1876,0.009,0.7262,0.0521,7488.9,2746.6,1.2842,0.5622,173.9,0,0.7348,0.57,1.37,0,0,0.0765,0.0362,83.2,7.93,3527.3,3516763,153.2,17.93,NA,0.9,0.75
"2",2010-12-31,209.1,1.08,0.3032,0.4606261581976,2765.1,21083.9,0,213.8,0.043999917680229,0.010140438913104,NA,0.70085751978892,17.789886039886,0,0.0375,93.6637,596,393.813,596,0.33924,0.33898305084746,4645.3,0.9455696460195,7.7941275167785,7.7941275167785,0.15,393.813,4859.1,0.010320671223066,0.99,8.7171717171717,-0.005,NA,0.29502572898799,0.013,0.7722,0.048567864579134,4912.7,2497.7,0.94542979541178,0.48597476899014,140.4,0,0.66712072649573,0.903294636722,1.1859924026591,0,0,0.0801622244387,0.050775740479549,71.2,8.63,2361.4,4079992,206.3,12.107125545322,NA,0.85,0.94783965668585
"3",2009-12-31,185.3,0.61,0.3072,0.11366267129681,2373.7,14584.8,0,232.3,0.072716459024604,0.015927541001591,NA,0.69173177083333,36.400503778338,0,0.0428,123.7006,371.4,245.5623,371.4,0.33882,0.33888426311407,2962.3,1.2111783465533,7.9760366182014,7.9760366182014,0.135,245.5623,3194.6,0.010709780044978,0.97,14.412371134021,-0.035,NA,0.13979318268863,0.015,0.7628,0.060275080906149,2445.8,2890.2,0.10532143104283,0.095285794778689,79.4,0,1.5579415617129,1.2175927876311,2.6963336132102,0,0,0.10040160765394,0.033449888359944,73.6,13.98,304.4,2142200,148.3,19.488873904248,NA,0.85,1.192860610134
"4",2008-12-31,115.5,0.55,0.2989,0.14398498316127,1550.5,9331.4,0,110.6,0.037963821096351,0.011852455151424,NA,0.45500167280027,30.005656108597,0,0.0391,103.7128,293.3,194.4403,293.3,0.33706,NA,2802.7,1.6479684835656,9.5557449710194,9.5557449710194,0.055,NA,2913.3,0.010287845339392,0.73,19.054794520548,-0.015,NA,0.26511627906977,0.0229,0.9657,0.080266626658379,1700.7,2652.5,0.098322337417531,0.089520475062644,88.4,0,1.1732211538462,1.7107384714608,5.4555738379268,NA,NA,0.11432957135297,0.057013866494679,118.7,13.91,260.8,2360435,75.3,35.225763612218,NA,0.85,1.6084028046155
"5",2007-12-31,101.4,0.13,0.1959,0.092847087215928,1353.2,8096.2,0,115,0.065240823736314,0.014204194560411,NA,0.77590607452782,22.188524590164,0,0.034961211673439,56.784,192,129.8016,192,0.32395,NA,1647.7,1.196847533958,8.5817708333333,8.5817708333333,0.11,NA,1762.7,0.010325831871742,0.83,19.481927710843,NA,NA,0.3833796725363,NA,0.7268,0.092648402954473,1376.7,1624.2,0.085272749661372,0.078572644238952,73.2,0,0.77573770491803,1.2002660360627,2.0171385991058,NA,NA,0.094284593593376,0.054093999408809,159.4,16.17,138.5,1416160,101.4,16.01775147929,NA,0.95,1.181671917946
"6",2006-12-31,106.8,0.29,0.1427,0.11603899827949,1387.2,7945.5,0,187.7,0.1262612673214,0.023623434648543,NA,0.8,14.194776931447,0,0.045847451130701,59.808,217.5,143.3325,217.5,0.341,NA,1298.9,0.94014186450492,5.9719540229885,5.9719540229885,0.13,NA,1486.6,0.012233339626203,0.82,13.463414634146,NA,NA,0.15215572960231,NA,0.7153,0.094153923604556,1381.6,1304.5,0.13959371406669,0.12249428225481,91.9,0,0.65079434167574,0.94038350634371,1.0919059178036,NA,NA,0.1037438477128,0.066248558246828,132.2,11.04,182.1,2101145,116.7,11.17823479006,NA,0.85,0.94730134454852
"7",2005-12-31,112.8,0.21,0.138,0.20148733441785,1374.4,8064.8,0,140.1,0.06982307500623,0.017371788513044,NA,0.8,17.8654467169,0,0.032622763149967,54.144,231.1,147.7353,231.1,0.36073,NA,1866.4,1.1804439946872,8.0761575075725,8.0761575075725,0.1433,NA,2006.5,0.01141999801607,0.86,17.279069767442,NA,NA,0.071155848663658,NA,NA,0.094323479813511,1581.1,1659.7,0.20895342531783,0.17283827560429,92.9,0,0.58282023681378,1.2075814901048,1.2467164491905,NA,NA,0.09343830055025,0.067593131548312,82.1,14.86,346.8,720513,94.5,17.562962962963,NA,0.8,1.1657564489891
"8",2004-12-31,82.5,0,0,0.36844253929373,NA,5078.4,0,67.6,0.030556434479953,0.013311279143037,0,NA,32.254826254826,0,0.027643400138217,33,NA,NA,NA,0.34139,NA,2144.7,1.5296341202482,NA,NA,0.155,NA,2212.3,0.012169187145558,0.85,17.023529411765,NA,0,0.11429621462698,NA,0.5775,0.068072621298047,1402.1,1670.8,0.32409624132152,0.2447678886227,51.8,0,0.63706563706564,1.8000430941607,2.0809565325694,0,NA,NA,0.055806938159879,42,14.47,541.5,394335,83,20.130120481928,0,0.85,1.5052731850037
"9",2003-12-31,70.7,0,0,0.20510861259688,NA,3589.5,0,174.3,0.12659790819291,NA,0,NA,33.116991643454,0,0,0,NA,NA,NA,0.34158,NA,1202.5,1.6210568886492,NA,NA,0.125,NA,1376.8,0.012174397548405,0.65,21.430769230769,0.06,0,0.15731573157316,NA,0.6302,0.031954311185402,741.8,1188.9,0.15804525191353,0.13647588611272,35.9,0,0,1.6326558637737,2.6493593314763,0,NA,NA,0.049299642955232,40.8,13.93,187.9,56265,60.2,19.749169435216,0,0.65,1.5028926973038
