"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-03-31,21.9,2.43,0.6283,0.0078,114.4,204.1,4.9,97.6,0.5383,0.4672,0.4782,-0.05,0.8,NA,8.8,0,0,-7,-7.4,1,0,83.7,4.73,0.4,NA,59.79,0.4,NA,-0.09,-3.45,181.3,0.0808,0.3,27.9,NA,-0.125,0.17,0.24,0.7852,0.1436,17.7,180.4,0.005,0.005,-7.1,-0.034,-20.6,-0.0986,NA,1.58,NA,-0.0354,0.86,-3.95,NA,208.9,-0.4181,-0.0621,87.2,8.37,0.9,34635,209.4,-6.7,NA,209.4,1.55,1.57
"2",2011-03-31,23,2.52,0.8454,0.018555334658714,148.1,312.4,7,74.4,0.41173215273935,0.11014063656551,0.2381562099872,-1.6048,0.47314880529927,NA,14.1,0,0,-15.232,-15.232,-1.132,0,106.3,1.3895424836601,0.18780918727915,NA,NA,0.15736491487787,NA,0.07,-6.5272,180.7,0.0848271446863,NA,NA,NA,0.0506,0.38600138600139,0.3,0.7745,0.13796414852753,76.5,177.9,0.015739179314221,0.015495296070836,-55.5,-0.082161361954108,9.9,0.014655810510733,NA,1.2012153950034,NA,-0.022549222797927,0.26336047372317,-8.7048,NA,675.5,-0.19911111111111,-0.37474679270763,173.2,7.95,2.8,160440,566,-51,NA,566,1.6,1.1974817760106
"3",2010-03-31,22.9,2.74,0.8961,0.0015060240963855,198.9,330.4,13.3,65.5,0.47258297258297,0.10227982510931,0.19824455205811,1.1038,0.43242941635978,39.514285714286,16.3,0,0,-5.7,-5.7,10.6,0,73.1,0.54674644727001,0.10894187779434,NA,6.8962264150943,0.11414740787008,NA,0.065,-3.8038,138.6,0.084745762711864,0.3,18.766666666667,NA,-0.1352,0.49253731343284,0.195,0.8259,0.25090799031477,133.7,138.3,0.0021691973969631,0.0021645021645022,3.5,0.0054653341661462,23.1,0.036071205496565,0,0.69532428355958,NA,-0.0089006870705809,0.21595877576515,-1.8962,NA,640.4,-0.042632759910247,0.017596782302665,167.2,5.63,0.3,134811,671,0.5,276.6,671,1.55,0.69578313253012
"4",2009-03-31,22.6,2.34,0.7631,0.0010368066355625,192.7,374.4,7.1,36.2,0.16204118173679,0.049541535513891,0.096688034188034,-3.162,0.31450661774341,NA,27.7,0,0,-7.4,-7.4,20.3,0,187.2,1.1946394384174,0.28116551516972,NA,9.2216748768473,0.25619269193924,NA,0.1,16.362,223.4,0.072115384615385,0.45,20.244444444444,NA,-0.0537,0.51676829268293,0.066,0.9636,0.22996794871795,156.7,223.2,0.00089605734767025,0.0008952551477171,-23.9,-0.032708361844806,35.6,0.048720405091009,NA,1.158277114686,NA,-0.010127275215547,0.30546051731217,-23.762,NA,730.7,-0.047223994894703,-0.1240269849507,206.1,9.11,0.2,106259,665.8,-11.8,NA,665.8,1.5,1.1581130119233
"5",2008-03-31,31.3,1.81,0.5184,0.00015951507417451,626.8,899.2,6.3,604.7,5.9052734375,1.2741255794353,0.67248665480427,89.9776,0.44753086419753,NA,7.9,0.036715542521994,3.756,-12.5036,-12.5036,-4.6036,0,-502.3,-22.626126126126,-0.60026290630975,NA,NA,-1.0583649388959,0.195,0.105,-100.8812,102.4,0.019239323843416,0.48,9.6875,-0.12,-0.7348,0.78510517339397,0.101,0.9797,0.11332295373666,22.2,102.3,0.00097751710654937,0.0009765625,-11.6,-0.024441635061104,-117.9,-0.24841972187105,NA,0.16320995532865,NA,-0.026345596291614,0.21554993678887,88.3776,NA,474.6,-0.56322612612613,-0.018506700701978,133.2,4.65,0.1,33019,836.8,-17.4,NA,836.8,1.45,0.1633434359547
"6",2007-03-31,31.3,2.45,0.4666,0.00015951507417451,626.8,899.2,6.3,604.7,1.5301113360324,1.2741255794353,0.67248665480427,29.711,0.39434204886412,NA,7.9,0.0095064540622627,3.756,-12.5036,-12.5036,-4.6036,0,-209.5,-9.436936936937,-0.35257489060922,NA,NA,-0.44142435735356,0.29,0.075,-40.6146,395.2,0.019239323843416,0.59,24.135593220339,-0.12,-0.7348,0.30775554946561,0.101,NA,0.11332295373666,22.2,395.1,0.00025310048089091,0.00025303643724696,-11.6,-0.024441635061104,-117.9,-0.24841972187105,NA,0.63034460753031,NA,-0.026345596291614,0.83249051833123,28.111,NA,474.6,-0.56322612612613,-0.018506700701978,133.2,14.24,0.1,395140,594.2,NA,NA,594.2,1.15,0.63040357313766
"7",2006-03-31,30.5,2.16,0.4476,0.1341874578557,385.2,761.8,3.2,147.9,0.25847605732261,0.084878048780488,0.19414544499869,1.317,0.37533512064343,14.855072463768,11,0.0071414634146341,3.66,61.2,34.4262,72.2,0.43748,424.3,1.4286195286195,0.24948550596813,6.9330065359477,5.8767313019391,0.24350071736011,0.165,0.06,40.9093,572.2,0.036623785770543,1.29,12.976744186046,-0.095,0.0137,0.27858002406739,0.09,0.8857,0.26739301653977,297,512.5,0.11648780487805,0.10433414889899,34.5,0.019799139167862,54.9,0.031506456241033,0.10608695652174,1.3304776739356,0.90030742204655,0.035121951219512,0.29411764705882,-6.483,-0.18831661959571,1742.5,0.11591321212121,0.089563862928349,167.8,16.74,59.7,112553,1700.7,33.8,15.162721893491,1700.7,1.05,1.2861317149921
"8",2005-03-31,28.8,0,0,0.15200204029584,NA,815.2,2,241.9,0.39243997404283,0.1469444781922,0.29673699705594,-1.015,NA,21.49806949807,11.6,0.0065861690450055,3.456,42.9294,26.5772,54.5294,0.38091,374.5,2.4933422103862,0.22749362167416,8.7236171727374,6.8678497340152,0.23075975106291,0.305,0.095,37.1922,616.4,0.037168792934249,0.98,18.591836734694,-0.195,0.2888,0.21503759398496,0.079,0.8989,0.22031403336604,150.2,556.8,0.10704022988506,0.096690460739779,25.9,0.015959085587528,-70.7,-0.043563990387578,0.13343629343629,1.6745864661654,0.70485473764162,0.026452301435702,0.34308953108633,-10.615,-0.39940423236651,1622.9,0.17694531963782,0.077894736842105,164.5,18.22,59.6,89642,1646.2,25.9,21.49806949807,1646.2,1.1,1.5720479469523
"9",2004-03-31,32.1,0,0,0.12046973071472,NA,759.7,1.6,149.9,0.23972493203262,0.094753476611884,NA,14.4243,NA,32.147727272727,9.9,0.0071556350626118,3.852,48.9717,23.2067,58.8717,0.52612,475.4,1.012782275245,0.30050568900126,9.7076514426297,8.0751899724961,0.33879703534778,0.47,0.05,17.0824,625.3,0.046202448334869,0.91,18.428571428571,-0.31,0.1955,0.25854332067656,0.113,0.7529,0.26168224299065,469.4,565.8,0.10516083421704,0.095154325923557,17.6,0.01254275940707,113.2,0.080672748004561,0.21886363636364,1.831067961165,0.68399419729207,0.0349,0.40322120866591,6.1243,0.26390169293912,1403.2,0.049439070554751,0.040515653775322,141.9,16.77,59.5,54297,1582,28,20.207142857143,1582,1.05,1.2660457582507
"10",2003-03-31,32.1,0,0,0.30500582072177,NA,773.9,8.4,318.5,0.64565173322522,0.27185046090816,NA,-17.3,0,90.575,16.8,0.010632072867789,3.852,13.4,10.6484,30.2,0.20534,174.8,NA,NA,13.044776119403,5.7880794701987,0.14919767838853,0.21,-0.045,19.0484,493.3,0.049360382478356,0.34,32.970588235294,NA,-0.5001,0.24697209057399,NA,0.5123,0.17715467114614,254.7,362.3,0.36157880209771,0.26555848368133,4,0.0034141345169,85.1,0.072635711847047,0.963,1.2137353433836,4.3130952380952,0.011437350631615,0.30923523386821,-8.4,-0.78884764759997,1171.6,0.041807789556341,0.013400335008375,135.9,11.21,131,92014,1178,4,90.575,1178,1.05,0.68629760502552
