"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,331,0.79,0.1613,0.1205,24516,87505,0,8447,0.2778,0.0965,NA,0.8,11.4,0,0.024,648.76,NA,NA,NA,0.1781,0.1781,21962.7,1.13,0.04,NA,30409.7,0,7.7,10.36,0.115,NA,0.0899,0.01,0.8928,0,19429,27049.7,0.1242,0.1105,2372,0,0.2257,1.1,2.85,0,NA,NA,0.0968,15372,79.8,3360,1092178,NA,2874.2,9.41,NA,0.85,1.09
"2",2010-12-31,335.5,1.06,0.2533,0.1275254443263,22974,83355,0,9501,0.35330472486037,0.11398236458521,NA,0.8,8.8572826496048,0,0.0269,633.0592,NA,NA,NA,0.17867,0.17867078825348,17390.8,1.0332600558493,0.025,NA,26891.8,0,7.48,9.3743315508021,0.175,NA,0.12903719577529,0.01,0.8856,0,16831,23533.8,0.14268838861552,0.12487077845291,2657,0,0.23826090327437,1.0243666753722,3.5429130598419,0,NA,NA,0.11565247671281,13708,70.12,3358,2127948,NA,2334.2,10.082169479908,NA,0.85,1.0212593042686
"3",2009-12-31,336.5,0.68,0.2499,0.14025581808492,19358,77980,0,3481,0.14361923779897,0.044639651192613,NA,0.8,7.6961299744432,0,0.0212,446.8896,NA,NA,NA,0.17176,0.17175687934684,20756.7,1.0904491725768,0.025,NA,24237.7,0,7.64,8.1479057591623,0.2,NA,0.14163324826832,0.01,0.8996,0,19035,21079.7,0.14981237873404,0.1302928908271,2739,0,0.1631579554582,1.0889399731377,3.0784519897773,0,NA,NA,0.14149188965802,13299,62.25,3158,2904861,NA,2884,7.3091886269071,NA,0.85,1.0764656244448
"4",2008-12-31,333.6,0.71,0.2474,0.16561411792481,14137,72057,0,3727,0.19012202089455,0.051722941560154,NA,0.54971705739693,6.5435138293728,0,0.0248,416.5706,NA,NA,NA,0.19781,NA,15876.2,1.2012863196126,0.05,NA,19603.2,0,7.9,6.379746835443,0.335,NA,0.28558225508318,0.01,0.8874,0,13216,16797.2,0.16705165146572,0.14313989552726,2567,0,0.16227914296845,1.1881728796774,1.3087027658746,NA,NA,NA,0.18158025040673,13080,50.4,2806,2359195,NA,2320,7.2401724137931,NA,0.85,1.1570087941923
"5",2007-12-31,329.7,0.36,0.169,0.097955430549546,14377,72090,0,3141,0.1654028436019,0.043570536828964,NA,0.8,6.5096627510421,0,0.019959718260667,342.888,0,0,0,0.1789,NA,15849,1.2147620142561,0.06,NA,18990,0,7.5,7.056,0.395,NA,0.32167152575316,0.01,0.8479,0,13047,17179,0.10541940741603,0.09536598209584,2639,0,0.12993103448276,1.1948946233567,1.0849437918403,NA,NA,0,0.18355707032065,11979,52.92,1811,879339,NA,2263.8,7.5885678946903,NA,0.95,1.1730911786508
"6",2006-12-31,326.5,0.9,0.1546,0.098497285010734,11978,67135,0,3088,0.14364260528984,0.04599687197438,NA,0.8,8.4805614632072,0,0.017686003470794,352.62,0,0,0,0.1834,NA,18409.8,1.7617033492823,0.1,NA,21497.8,0,7.37,8.2415196743555,0.305,NA,0.098454444539322,0.013,0.8857,0,10450,19937.8,0.078243336777378,0.072565564848496,2351,0,0.14998723947257,1.6645349807981,0.84805614632072,NA,NA,0,0.19627650692937,12030,60.74,1560,1720874,NA,2671.3,7.4637068094186,NA,1.25,1.5879598168119
"7",2005-12-31,323.3,1.18,0.1767,0.15993994524419,11812,62440,0,2573,0.11961266508919,0.041207559256887,NA,0.8,20.693382352941,0,0.016411084207694,323.3,0,0,0,0.22286,NA,18938.1,1.7138552036199,0.13,NA,21511.1,0,6.88,8.8037790697674,0.085,NA,0.12524014271338,0.012,0.9001,0,11050,19700.1,0.091928467368186,0.084189093072879,952,0,0.33960084033613,1.6678039282086,1.5917986425339,NA,NA,0,0.080596004063664,11792,60.57,1811,633000,NA,1959.3,10.054662379421,NA,1.35,1.5790281142186
"8",2004-12-31,284.5,1.16,0.2189,0.15823256052787,NA,56342.4,0,5033.8,0.29296427137228,0.089343016981882,0,1.0598446779351,15.595402766477,0,0.017202692595363,261.74,NA,NA,NA,0.19404,NA,12148.5,1.3572378196606,0.13,NA,17182.3,0,5.7,9.3824561403509,0.045,0,0.19420228967545,0.02,0.8188,0,8950.9,15333.4,0.12057991052213,0.1076049190155,983.2,0,0.26621236777868,2.0347408370711,1.1996463666521,0,NA,NA,0.099961365623538,11528.3,53.48,1848.9,349400,NA,983.2,15.595402766477,0,1.5,1.4704956053643
"9",2003-12-31,279.9,0.9,0.2642,0.13248232521602,NA,49552.8,0,4134.1,0.31173463232189,NA,0,0.68130204390613,9.7987990458172,0,0.019750764166471,235.116,NA,NA,NA,0.15787,NA,9127.5,1.0931268637948,0.245,NA,13261.6,0,5.59,7.608228980322,-0.065,0,0.18230907688352,0.02,0.883,0,8349.9,11912.4,0.11326013229912,0.10173734692646,1215.7,0,0.19339968742288,1.8229173042786,0.39995098146193,0,NA,NA,0.13760356770951,10215,42.53,1349.2,228900,NA,1215.7,9.7987990458172,0,1.5,1.3021995286724
"10",2002-12-31,262.7,0.7,0.3079,0.22345876189868,NA,43450.9,0,3200.2,0.25856232174454,NA,0,0.5016,21.535967578521,0,0.018785472337222,199.652,0,0,0,0,NA,9176.7,NA,0.325,0,12376.9,0,4.53,9.0706401766004,NA,0,0.26338797814208,NA,0.8695,0,4937.3,10628,0.16455589010162,0.14130355743361,493.5,0,0.40456332320162,1.7487165986574,0.66264515626218,0,0,0,0.08119981571673,7909.3,41.09,1748.9,1431942,0,NA,NA,0,1.5,1.8586474388836
