"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,50.1,0.33,0.1104,0.0893,3605.2,7744.9,0,1122.5,0.2658,0.1449,NA,0.75,NA,0,0.0141,54.61,NA,NA,NA,0,NA,3100.4,1.09,0.09,NA,4222.9,0,9.05,8.98,0.185,NA,0.0835,0.06,0.7945,0,2836.3,3869.3,0.0914,0.0837,-127.4,0,0.1246,1.07,NA,0,NA,NA,-0.0353,1012.8,81.26,353.6,500724,NA,438.2,8.83,NA,0.7,1.07
"2",2010-12-31,55.6,0.45,0.1671,0.12243897001449,3936.3,8138.3,0,1388.1,0.31832775306151,0.17056387697676,NA,0.8,6.5884183232498,0,0.0141,53.7407,NA,NA,NA,0.17179670722978,0.17179670722978,2972.5,0.95967585717053,0.075,NA,4360.6,0,7.85,9.4738853503185,0.285,NA,0.11819192293442,0.077,0.9113,0,3097.4,3811.4,0.14409403368841,0.12594597073797,578.5,0,0.092896698357822,0.96826969489114,0.8784557764333,0,NA,NA,0.1469654243833,849,74.37,549.2,547452,NA,550.7,6.9210096241148,NA,0.7,0.97215472076692
"3",2009-12-31,61.1,0.47,0.2099,0.085940185630801,3190.8,7801,0,1263,0.33480900246534,0.16190232021536,NA,0.8,3.9404221516114,0,0.0158,54.8623,NA,NA,NA,0.01022,0.010221273727957,2509.3,1.126357841817,0.075,NA,3772.3,0,8.8,7.2375,0.06,NA,0.11872344115862,0.068,0.7825,0,2227.8,3472.3,0.086398064683351,0.079527078970389,881.2,0,0.062258669995461,1.0882223893694,0.52538962021486,0,NA,NA,0.27616898583427,1206.4,63.69,300,346979,NA,886,3.9190744920993,NA,0.7,1.0806405408502
"4",2008-12-31,61.5,0.57,0.2554,0.15885903907932,2382.7,7984.1,0,2447,0.65619050172964,0.30648413722273,NA,0.43852779953015,113.0724137931,0,0.0183,60.0075,NA,NA,NA,0.0192,NA,1282.1,3.3240860772621,0.085,NA,3729.1,0,8.21,6.4738124238733,0.02,NA,0.18606574322927,0.05,0.8754,0,385.7,3279.1,0.13723277728645,0.12067254833606,29,0,2.0692251724138,1.3762118604944,13.302636916836,NA,NA,NA,0.012171066437235,1353.6,53.15,450,641116,NA,628.5,5.2173428798727,NA,0.7,1.316447205846
"5",2007-12-31,68.9,0.62,0.2375,0.11502735717012,2827.5,8286.4,0,2151.8,0.60222216002911,0.25967850936474,NA,0.57263157894737,5.0965055519268,0,0.020309506263817,63.388,0,0,0,0,NA,1421.3,1.260352930744,0.13,NA,3573.1,0,8.25,6.249696969697,0.075,NA,0.32352625362397,0.036,0.8627,0,1127.7,3121.1,0.14482073627888,0.12650079762671,612.4,0,0.10350751143044,1.1038373121132,0.39203888860976,NA,NA,0,0.21658709106985,1435.3,51.56,452,497572,NA,125.3,24.909018355946,NA,0.85,1.089525842354
"6",2006-12-31,72.1,0.99,0.2453,0.14427691986644,2480.5,7769,0,2625.4,0.52995559144126,0.33793280988544,NA,0.55442315532002,5.5211391293439,0,0.014417051057738,63.448,0,0,0,0.00117,NA,2328.6,5.7045565899069,0.22,NA,4954,0,8.54,6.7564402810304,0.055,NA,0.14987080103359,0.045,0.8755,0,408.2,4400.9,0.12567883841941,0.1116471538151,797.1,0,0.079598544724627,1.774198750252,0.25096086951563,NA,NA,0,0.32134650272123,1529.6,57.7,553.1,589554,NA,750.2,5.8663023193815,NA,0.85,1.6330432489452
"7",2005-12-31,71.5,0.85,0.2169,0.25588697017268,2253.8,6871.3,0,1827.6,0.3694285541024,0.26597587065039,NA,0.55325034578147,NA,0,0.013825966850829,60.06,0,0,0,0,NA,3119.5,3.0307004760517,0.1,NA,4947.1,0,10.51,5.708848715509,0.05,NA,0.2023598820059,NA,0.8825,0,1029.3,4344,0.13883517495396,0.12190980574478,-246.8,0,NA,1.927411482829,NA,NA,NA,0,-0.10950394888633,1543.3,60,603.1,157100,NA,384.8,11.288981288981,NA,0.75,1.731632188736
"8",2004-12-31,70,0.23,0.188,0.14629814988215,NA,5526.3,0,675,0.1861504095309,0.12214320612345,0,0.24468085106383,19.323995127893,0,0.018148820326679,56,NA,NA,NA,0.02379,NA,2951.1,1.0099243694603,0.1,NA,3626.1,0,-2.79,NA,0.265,0,0.20589250776844,NA,0.886,0,2922.1,3173,0.14279861329972,0.12495518601252,164.2,0,0.34104750304507,1.4799440298508,1.9323995127893,0,NA,NA,0.062102874432678,1349.3,44.08,453.1,280800,NA,120.3,26.375727348296,0,0.7,1.1708049465629
"9",2003-12-31,70.4,-0.07,0.2125,0.16253542346738,NA,4729.7,0,724,0.17609145080871,NA,0,-0.065882352941177,5.8684632659609,0,0.01473439317565,53.504,NA,NA,NA,0,NA,3387.5,1.4641051130224,0.0929,NA,4111.5,0,1,51.58,0.265,0,0.10789396458965,NA,0.8167,0,2313.7,3658.4,0.12385195713973,0.110203088897,623.4,0,0.085826114854026,1.7549649812914,0.63169679934993,0,NA,NA,0.26702647134413,1152.5,51.58,453.1,131000,NA,116.5,31.402575107296,0,0.65,1.4748717580801
"10",2002-12-31,69.8,-0.28,0.2547,0.18318186795138,NA,3745.7,0,657.6,0.1769121089021,NA,0,-0.2401,8.7584153288452,0,0.012381374722838,41.88,0,0,0,0,NA,3059.5,NA,0.1086,0,3717.1,0,6.99,6.9241773962804,NA,0,0.19053282588011,NA,0.7731,0,1319,3382.5,0.098920916481892,0.090016410642705,386.2,0,0.10844122216468,2.267091152815,0.80648391609992,0,0,0,0.25884718498659,923.7,48.4,334.6,385415,0,563.9,5.9984039723355,0,0.6,2.319560272934
