"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-01-01,53.7,1.36,0.6323,0.4035,67.4,142.8,3.5,10.9,0.0376,0.0652,0.0763,-0.23,0.54,NA,13.2,0,0,-10,-9.5,4,0,279,2.73,1.69,NA,75.41,1.67,NA,0.43,289.9,0.3284,NA,NA,-0.23,0.6573,0.2629,0.3627,102.1,244.3,0.1867,0.1573,-16.9,-0.101,16.4,0.098,NA,3.62,NA,-0.0568,1.46,-9.93,NA,167.3,-0.093,-0.2507,48.6,4.5,45.6,80379,165,-0.6,NA,165,1.3,2.57
"2",2011-01-01,53.7,1.8,0.7376,0.37640871525169,83,169.1,3.2,22,0.21317829457364,0.12521343198634,0.13010053222945,-0.3599,0.42367136659436,NA,15.2,0,0,-3.7,-3.7,11.5,0,81.2,0.73087308730873,0.47596717467761,NA,7.0608695652174,0.46215139442231,0.15,8.6599,103.2,0.31283264340627,NA,NA,-0.3034,0.45555555555556,0.2428,0.38024837374335,111.1,53.1,0.94350282485876,0.48546511627907,-14.5,-0.08252703471827,12.4,0.07057484348321,NA,0.63975903614458,NA,-0.021058622652248,0.30221969265794,-12.3599,NA,175.7,-0.033303330333033,-0.17469879518072,54.1,1.03,50.1,34824,170.6,-22.8,NA,170.6,1.25,0.77535687453043
"3",2010-01-01,35.3,2.08,0.8724,0.5003663003663,68.2,173.6,2.3,7.4,0.034709193245779,0.044578313253012,0.042626728110599,0.6458,0.35820724438331,NA,15.1,0,0,-7.6,-7.6,7.5,0,205.8,1.5941130906274,1.1916618413434,NA,27.44,1.2397590361446,0.2,4.5542,213.2,0.375,NA,NA,-0.2427,0.42307692307692,0.2475,0.38882488479263,129.1,144.9,0.47135955831608,0.3203564727955,-9.4,-0.056626506024096,16,0.096385542168675,NA,2.124633431085,NA,-0.045783132530121,0.87289156626506,-12.1542,NA,166,-0.058869093725794,-0.13782991202346,51.9,2.45,68.3,37934,172.7,-2,NA,172.7,1.25,1.5619047619048
"4",2009-01-01,35.2,2.11,0.7856,0.54893617021277,74.2,200.6,4.5,19.6,0.11264367816092,0.089661482159195,0.097706879361914,-3.3799,0.24439918533605,NA,16,0,0,5.2,5.2,21.2,0,154.4,1.0655624568668,0.86112660345789,29.692307692308,7.2830188679245,0.70631290027447,0.2,20.0799,174,0.36640079760718,NA,NA,-0.3839,0.59899749373434,0.26,0.36241276171485,144.9,83.7,1.078853046595,0.51896551724138,-41,-0.1875571820677,18.8,0.086001829826166,NA,1.1280323450135,NA,0.023787740164684,0.38289112534309,-14.8799,-2.8615138292631,218.6,0.035886818495514,-0.55256064690027,63.1,2.1,90.3,31728,179.3,-31.6,NA,179.3,1.2,1.0577507598784
"5",2008-01-01,27.6,NA,NA,0.38179148311307,210.5,407.9,10.6,19.5,0.1180387409201,0.070043103448276,0.047805834763422,5.0877,NA,15.304347826087,10.4,0,0,15.7,9.8665,26.1,0.37156,145.7,0.45389408099688,0.65190156599553,9.2802547770701,5.5823754789272,0.52334770114942,0.2833,4.5788,165.2,0.19661681784751,-0.01,NA,-0.2676,0.75,0.2853,0.65212061779848,321,35.2,3.6931818181818,0.78692493946731,2.3,0.0082614942528736,25.8,0.092672413793103,0,0.16722090261283,0.5402170076275,0.05639367816092,0.12643678160919,5.2877,0.53592573149906,278.4,0.030736785046729,0.010926365795725,75.3,1.18,130,3794,223.5,-22.6,NA,223.5,1.25,0.48516886930984
"6",2007-01-01,27,NA,NA,0.44645265713515,205.2,444,26.8,37,0.12325116588941,0.09956942949408,0.083333333333333,7.8249,NA,NA,15.6,0,0,54.4,54.4,70,0,263.2,0.7887323943662,0.89890710382514,4.8382352941177,3.76,0.70828848223897,0.2333,35.3751,300.2,0.17747747747748,0.16,26.0625,NA,0.48205411374931,0.3588,0.61171171171171,333.7,134.7,1.2286562731997,0.55129913391073,-1,-0.0026910656620022,36.9,0.09930032292788,NA,0.65643274853801,NA,0.14639397201292,0.36248654467169,19.0249,0.34972179129994,371.6,0.16302067725502,-0.0048732943469786,87.4,4.17,165.5,84957,292.8,6.6,20.409090909091,292.8,NA,0.80981926085784
"7",2006-01-01,15.7,NA,NA,0.53954719200235,156.6,425.6,15.9,3.3,0.0061636159880463,0.0099158653846154,0.0077537593984962,NA,NA,28.152,15.5,0,0,39.7,26.2457,55.2,0.3389,532.1,1.5798693586698,NA,13.403022670025,9.6394927536232,1.5988581730769,0.1833,NA,535.4,0.15390037593985,1.07,11.822429906542,NA,0.27989130434783,0.3276,0.65178571428571,336.8,351.9,0.52145495879511,0.34273440418379,12.5,0.037560096153846,42.5,0.12770432692308,0,2.2471264367816,1.5358428805237,0.11929086538462,1.0573918269231,NA,NA,332.8,0.077926573634204,0.079821200510856,83.6,12.65,183.5,94359,NA,NA,NA,NA,NA,1.5742428697442
