"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,56.7,1.42,0.4677,0.6603,426,1714.8,21.4,430,0.2462,0.5516,0.2508,25.93,0.76,17.84,38.7,0,0,106,75.47,145,0.2874,0.3891,1316.7,1.6,1.23,12.43,9.11,1.69,0.1833,66.83,1746.7,0.1025,1.39,11.35,0.075,0.153,NA,0.5388,0.3918,823.9,918.8,0.9011,0.474,51.5,0.0661,69.6,0.0893,0,2.16,0.97,0.1358,1.18,8.63,0.1144,779.6,0.0916,0.1209,151.5,15.77,827.9,125789,1070.1,80.3,11.44,1070.1,1.35,1.39
"2",2010-12-31,56.2,1.81,0.596,0.0032141422257935,248.1,305,16.8,139.8,0.15560997328584,0.49821810406272,0.45836065573771,9.0151,0.56627516778524,17.328185328185,9,0,0,53,47.5442,62,0.10294,0.10225303292894,758.6,6.9532538955087,1.2794737729803,14.31320754717,12.235483870968,2.7034925160371,0.175,30.7291,898.4,0.17377049180328,0.76,20.697368421053,0.425,0.37239057239057,NA,0.5297,0.10852459016393,109.1,897.6,0.00089126559714795,0.00089047195013357,51.8,0.18460441910192,8.1,0.028866714183892,0,3.6178960096735,0.99018201875345,0.18888096935139,3.1988595866001,16.8151,0.35367262280324,280.6,0.43578533455545,0.20878677952439,50.7,15.73,0.8,370607,592.9,50.9,17.634577603143,592.9,1.35,3.6094817195661
"3",2009-12-31,55.1,1.9,0.5927,0.002606882168926,191.3,228.2,13.1,96.8,0.08545197740113,0.50129466597618,0.42418930762489,2.3142,0.56942804116754,39.590909090909,7.6,0.0054,6.1144,32.4,31.7501,40,0.02006,0.020547945205479,1036,10.905263157895,4.1127431520445,31.975308641975,25.9,5.3650958052822,0.1967,23.9358,1132.8,0.18711656441718,0.9,21.9,-0.1329,0.47303271441202,NA,0.4778,0.14285714285714,95,1132.3,0.00044157908681445,0.00044138418079096,28.6,0.14810978767478,7.6,0.039357845675816,0.21379090909091,5.9189754312598,2.0127559273467,0.16778871051269,5.8638011393061,7.8142,0.24611740293428,193.1,0.33421111578947,0.1495033978045,35.4,19.71,0.5,623401,251.9,45.7,24.776805251641,251.9,1.35,5.9061522419187
"4",2008-12-31,54.2,1.79,0.5433,0.0040899795501022,146.1,189.9,14.2,65.5,0.11896113330912,0.29936014625229,0.34491837809373,-1.1185,0.41229523283637,18.771331058021,9.3,0.011,6.05,27.7,27.0762,37,0.02252,NA,485.1,5.9741379310345,2.5239334027055,17.512635379061,13.110810810811,2.2170932358318,0.16,23.2947,550.6,0.18167456556082,0.52,19.230769230769,-0.2949,0.65718927701056,NA,0.3346,0.16903633491311,81.2,550,0.0010909090909091,0.0010897203051217,29.3,0.13391224862889,9.2,0.042047531992687,0.20648464163822,3.7645448323066,1.1732081911263,0.12659963436929,2.5137111517368,3.7815,0.13966273729864,218.8,0.33345068965517,0.20054757015743,45.3,10,0.6,114088,192.2,25.2,21.825396825397,192.2,1.4,3.7532379004772
"5",2007-12-31,53.6,1.57,0.4815,0,156,215.9,8.5,75,0.25380710659898,0.24406117800195,0.34738304770727,0.8461,0.48182762201454,19.064516129032,11,0,0,17.6,15.3835,28.6,0.12594,NA,220.5,2.7222222222222,0.74796472184532,12.528409090909,7.7097902097902,0.71753986332574,0.2,17.0374,295.5,0.16535433070866,0.58,11.224137931034,0.0713,0.52634920634921,NA,0.3794,0.17415470125058,81,295.5,0,0,15.5,0.050439310120404,20.8,0.067686300032542,0,1.8942307692308,0.95322580645161,0.057273023104458,0.96160104132769,-1.6539,-0.10751298340199,307.3,0.18991920987654,0.099358974358974,71.4,6.51,0,131836,294.8,28.9,10.22491349481,294.8,1.45,1.8942307692308
"6",2006-12-31,53,1.12,0.4363,0,133.4,190.8,10,84,0.18412976764577,0.29619181946403,0.44025157232704,-1.9282,0.45840018336007,52.436781609195,10.9,0,0,3.7,2.9403,14.6,0.20533,NA,372.2,7.5344129554656,1.2316346790205,100.59459459459,25.493150684931,1.3124118476728,0.315,5.7685,456.2,0.15670859538784,0.31,24.193548387097,0.0223,0.25783132530121,NA,0.3853,0.068134171907757,49.4,456.2,0,0,8.7,0.030677009873061,29.4,0.10366713681241,0,3.4197901049475,1.6646597336252,0.013046544428773,1.6086036671368,-2.8282,-0.96188448263272,283.6,0.059519817813765,0.065217391304348,69.6,7.5,0,83211,302.2,17.2,26.523255813954,302.2,1.25,3.4197901049475
"7",2005-12-31,52.8,3.04,0.51,0,117.7,177.5,12.2,76.6,0.21613995485327,0.27753623188406,0.43154929577465,-0.1304,0.28235294117647,50.628571428571,10.9,0,0,3.4,3.3472,14.3,0.01554,NA,277.8,6.7591240875912,1.001441961067,81.705882352941,19.426573426573,1.0065217391304,0.3,2.1775,354.4,0.16056338028169,0.08,86,0.038,0.34408602150538,NA,0.3072,0.069859154929578,41.1,354.4,0,0,7,0.02536231884058,25.7,0.093115942028986,0,3.0110450297366,1.6876190476191,0.01231884057971,1.2840579710145,1.1696,0.34944140208231,276,0.081439513381995,0.05947323704333,67.5,6.88,0,72833,277.4,7.3,48.54794520548,277.4,0.9,3.0110450297366
"8",2004-12-31,52.5,2.09,0.5514,0,NA,180.2,14.9,64.1,0.24825716498838,0.23249909321727,0.35571587125416,1.2501,0.75807036634022,NA,8.7,0,0,-15.0504,-15.0504,-6.3504,0,NA,194.1,4.077731092437,0.70402611534276,NA,NA,0.73356009070295,NA,-22.5005,258.2,0.14317425083241,NA,NA,-0.0927,0.21470342522974,NA,0.2987,0.084905660377358,47.6,258.2,0,0,-24.4,-0.092214663643235,29.8,0.11262282690854,NA,2.3115487914056,NA,-0.056879818594104,0.97581254724112,7.4501,-0.49501098832488,264.6,-0.31618487394958,-0.21844225604297,82.1,4.86,0,52054,275.7,-9.4,NA,275.7,1,2.3115487914056
"9",2003-12-31,51.8,1.84,0.5446,0,NA,180.9,6.3,75.7,0.33749442710655,0.26683115967571,NA,-0.3647,0.67572530297466,NA,6.2,0,0,2.3312,2.3312,8.5312,0,NA,148.6,3.2025862068965,0.5237927388086,63.744541391055,17.418457938995,0.51633078526755,NA,2.5959,224.3,0.092868988391377,NA,NA,-0.0238,0.52380952380952,NA,0.2852,0.10392482034273,46.4,224.3,0,0,-9,-0.031271716469771,25.6,0.088950660180681,NA,1.8370188370188,NA,0.0081,0.77936066712995,-0.2647,-0.11354666166525,287.8,0.050240948275862,-0.073710073710074,78.7,4.11,0,11135,283.7,-17.8,NA,283.7,1.05,1.8370188370188
"10",2002-12-31,51.4,2.33,0.8531,0,NA,188.9,1.4,83,0.22127432684617,0.28366370471634,NA,-10.7,0.6017,NA,6.6,0,0,5.8,5.8,12.4,0,NA,292.1,NA,NA,50.362068965517,23.556451612903,0.99829118250171,NA,11,375.1,0.056643726839598,NA,NA,-0.2925,0.47208121827411,NA,0.2647,0.021175224986765,34.1,375.1,0,0,-27,-0.092276144907724,33.2,0.11346548188653,NA,3.203245089667,NA,0.019822282980178,1.281954887218,-5.2,-0.89655172413793,292.6,0.17008797653959,-0.23057216054654,87.7,7.63,0,32064,283.3,-35.6,NA,283.3,0.9,8.5659824046921
"11",2001-12-31,NA,2.49,0.9616,0.0967,NA,242.1,6.9,70.8,0.39267886855241,0.17167798254122,NA,-15.2169,0.4541,NA,12.5,0,0,10.3341,10.3341,22.8341,0,NA,109.5,NA,NA,10.595988039597,4.7954594225303,0.26551891367604,NA,31.151,180.3,0.073523337463858,0.08,39,-0.1358,0.40524781341108,0,0.2578,0.12598099958695,87.971,165,0.092727272727273,0.084858569051581,-58.2,-0.14112512124151,59.949,0.14536614936954,NA,1.1506276150628,NA,0.025058438409311,0.40009699321047,-20.8169,-2.0143892549908,NA,0.11747166679929,-0.40585774058577,148.2,3.12,15.3,5700,412.4,-27.8,NA,307.7,0.95,2.0495390526423
"12",2000-12-31,NA,1.25,1.0267,0.19029411764706,NA,364.2,13.8,40.4,0.14658925979681,0.084642782317201,NA,-0.1762,0.36524788156229,NA,13,0,0,-1.67055,-1.6705,11.3294,0,NA,235.2,NA,NA,NA,20.760054548102,0.49277184160905,0.3,-2.0718,275.6,0.06507413509061,NA,24.117647058824,-0.0032,0.58263772954925,NA,0.2055,NA,234.9,210.9,0.3067804646752,0.23476052249637,-22.8,-0.04776869893149,124.6,0.26105174942384,NA,1.0014245014245,NA,-0.0035,0.44186046511628,0.4013,NA,NA,-0.0071117496807152,-0.10826210826211,179.3693,4.1,64.7,NA,477.3,-1.1,NA,451.8,NA,1.0010897203051
"13",1999-12-31,NA,1.1,0.8627,0.14005602240896,NA,277.4,6.9,98.4,0.54818941504178,NA,NA,NA,0.1912599976817,3.8530927835051,7.1,0,0,65.4,42.0136,49.1136,0.35759,NA,81.1,NA,NA,1.2400611620795,1.6512733108991,0.20821566110398,0.31,52.7354,179.5,0.073179524152848,NA,14.814814814815,0.1736,0.93871523195455,NA,0.241,NA,115.8,149.5,0.20066889632107,0.16713091922006,NA,0.033376123234917,NA,0.15532734274711,0,0.81161780673181,0.12429331559694,0.16790757381258,0.38382541720154,NA,-0.0047603617246543,NA,0.36281186528497,0.07057546145494,88.4,NA,NA,NA,NA,13,11.5,389.5,NA,0.83800186741363
