"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-03-31,236.4,2.78,0.7185,NA,-46.7,395.3,11.4,55.5,0.1132,0.0851,0.1404,-0.73,0.8,NA,34.9,0,0,5,5.3,40,0,NA,434.7,5.28,0.7,82.02,10.81,0.67,0.68,NA,29.53,490.2,0.0643,NA,NA,-0.085,0.4872,0.062,0.8518,0.2067,82.3,305.7,0.6035,0.3764,-4.9,-0.0075,15.7,0.0241,NA,NA,0.0081,0.47,-24.23,-4.572,652.4,0.0644,NA,268.2,1.24,184.5,2755458,622,-33.4,NA,622,1.85,3.56
"2",2011-03-31,227.3,2.66,1.4613,NA,-61.1,431,12.3,77.9,0.098845324197437,0.11587089097129,0.18074245939675,-0.3923,0.30794498049682,121.93333333333,42,0,0,24.7,24.6296,66.7,0.00285,0.021739130434783,710.2,7.0737051792829,1.0763867838739,28.753036437247,10.647676161919,1.056373642719,NA,-0.01,54.7219,788.1,0.05800464037123,0.13,18.461538461538,-0.067,0.48829431438127,0.069,0.9007,0.2122969837587,100.4,548.7,0.43630399125205,0.30376855728968,4.5,0.0066934404283802,21.1,0.031384798453072,0,NA,0.036739550795776,0.81615350290049,-30.0923,-1.2217942586032,672.3,0.24531479083665,NA,258.3,2.4,239.4,3040208,659.8,2.6,211.03846153846,659.8,1.8,4.4200785193494
"3",2010-03-31,214.9,3.58,1.6025,NA,-91.3,504.1,8.6,116.8,0.10362878182947,0.17141179923687,0.231700059512,-0.0909,0.27301092043682,48.024096385542,50.6,0,0,29.3,27.2156,79.9,0.07114,0.072625698324022,1010.3,8.2947454844007,1.4920986560331,34.481228668942,12.644555694618,1.4826827120634,NA,NA,69.3065,1127.1,0.048601467962706,0.27,13.777777777778,-0.1761,0.56555772994129,0.069,0.7225,0.23784963300932,121.8,797.2,0.41382338183643,0.29269807470499,16.6,0.024361608453185,14.4,0.021132961549751,0,NA,0.042999706486645,1.1699442324626,-42.0909,-1.5465716290586,681.4,0.22344497536946,NA,250.7,3.72,329.9,3014807,677.1,0.5,1594.4,677.1,1.75,4.7238055322716
"4",2009-03-31,210.2,3.69,1.5406,NA,-120,549.4,5.4,87.3,0.083901970206631,0.10791100123609,0.15890061885693,-6.9471,0.1817473711541,NA,57.7,0,0,9.1,9.1,66.8,0,NA,953.2,4.7493771798705,1.3482319660538,104.74725274725,14.269461077844,1.1782447466007,NA,-0.01,68.3471,1040.5,0.052056789224609,0.14,20.928571428571,-0.1839,0.85840707964602,0.058,0.5632,0.28394612304332,200.7,632.5,0.64505928853755,0.39211917347429,-19.3,-0.023856613102596,55.1,0.068108776266996,NA,NA,0.011248454882571,0.78182941903585,-59.2471,-6.5106697999158,809,0.045341305430991,NA,295.2,2.93,408,1803610,707,4.7,134.57446808511,707,1.75,3.6128472222222
"5",2008-03-31,206.9,3.48,0.6856,0.68681318681319,228,1065.7,21.1,93.6,0.16380819040952,0.095931126370811,0.087829595570986,1.3753,0.36172695449241,NA,99.9,0,0,-8.1,-8.1,91.8,0,NA,477.8,0.7531525851198,0.52013934247768,NA,5.2047930283224,0.48969970277749,NA,0.015,69.3247,571.4,0.036877169935254,-0.02,NA,-0.0821,0.94303797468354,0.048,0.797,0.57980669982171,634.4,71.4,7.0028011204482,0.87504375218761,-60.2,-0.061699292815415,23.5,0.02408527211233,NA,0.31315789473684,-0.0083017320897817,0.073178231013631,-77.4247,NA,975.7,-0.012767969735183,-0.2640350877193,327.2,0.36,500,927026,918.6,-34.7,NA,918.6,1.55,0.78489010989011
"6",2007-03-31,197.8,1.63,0.3414,0.67254472905136,254.4,1125.8,17.2,95.6,0.092941862726035,0.094075969297382,0.084917392076745,0.7669,0.70298769771529,NA,85.2,0,0,-12.5,-12.5,72.7,0,NA,933,1.369440774989,0.86911970190964,NA,12.83356258597,0.9181263530801,NA,0.07,54.7331,1028.6,0.11778290993072,0.1,25,0.1627,0.3208722741433,0.044,0.9593,0.52282821104992,681.3,506.1,1.0324046631101,0.50797200077776,-49.4,-0.048612477858689,-13.6,-0.013383192284983,NA,1.9893867924528,-0.01230072820311,0.4980318834875,-67.2331,NA,1016.2,-0.018347277264054,-0.19418238993711,305.8,2.5,522.5,1423500,1073.5,-72.9,NA,1073.5,1.5,1.3239799201956
"7",2006-03-31,188.8,1.62,0.3435,0.3627295397869,281.1,663.3,20,223.3,0.37086862647401,0.2676495265492,0.33665008291874,-2.6758,0.8,NA,43.4,0,0,-20.9,-20.9,22.5,0,NA,378.8,1.7392102846648,0.4399024503542,NA,16.835555555556,0.45403332134724,NA,0.1,5.1758,602.1,0.058344640434193,0.08,29,0.0229,0.35810810810811,0.036,0.9146,0.14623850444746,217.8,442.1,0.36190907034608,0.26573658860654,-22.9,-0.027448160134244,83.3,0.09984418075033,NA,1.5727499110637,-0.025050940908546,0.52990530984059,-26.0758,NA,834.3,-0.095959595959596,-0.081465670579865,252.9,2.32,160,1395700,861.1,-22.4,NA,861.1,1.9,1.3649965994106
