"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,89.7,1.47,0.5901,0.065,2136.7,3264.4,120,195.3,0.0851,0.1912,0.0598,-4.16,0.62,22.12,224.5,0,0,307,139.61,531,0.545,0.545,2100.9,1.01,2.24,6.85,3.95,2.06,NA,248.26,2296.2,0.8236,NA,NA,0.01,0.357,NA,0.6836,0,2089.9,2147.7,0.0691,0.0647,97.1,0.0951,50.1,0.0491,0,1.01,NA,0.3004,2.1,-108.66,-0.7783,1021.2,0.0668,0.0454,31.4,24.6,148.5,1151502,936.5,28.2,76.16,936.5,1.6,1
"2",2010-12-31,89.3,1.61,0.6085,0.086563423149226,2040.8,3157.5,156,66.1,0.026677967469831,0.1282250242483,0.020934283452098,-6.6047,0.65735414954807,NA,160.6,0,0,74.9,74.9,235.5,0,NA,2411.6,1.1123103177898,2.4560545880436,32.197596795728,10.24033970276,4.6781765276431,NA,86.1047,2477.7,0.8837054631829,NA,NA,0.5419,0.32149762699947,NA,0.6547,0,2168.1,2284.3,0.084664886398459,0.078056261855753,-83.2,-0.16139670223084,-7.3,-0.014161008729389,NA,1.1193159545276,NA,0.14529582929195,4.431231813773,-11.2047,-0.1495953868009,515.5,0.03454637701213,-0.040768326146609,24.2,24.14,193.4,2792626,981.9,72.9,31.334705075446,981.9,1.6,1.1089875570674
"3",2009-12-31,80.3,1.74,0.7,0.091522333637192,1993.2,3054,219.1,22.8,0.0089894728541576,0.075848303393214,0.0074656188605108,-3.4482,0.58928571428571,NA,87.1,0,0,-25.2,-25.2,61.9,0,NA,2513.5,1.1576547531319,6.2015790772268,NA,40.605815831987,8.3616101131071,NA,-153.7518,2536.3,0.90998690242305,NA,NA,0.1197,0.35544340302812,NA,0.6046,0,2171.2,2335.5,0.085977306786555,0.079170445136616,-64.9,-0.21590153027279,-9.9,-0.032934131736527,NA,1.1717338952438,NA,-0.083832335329341,7.7694610778443,128.5518,NA,300.6,-0.011606484893147,-0.032560706401766,22.1,27.32,200.8,2079503,405.3,NA,NA,405.3,1.65,1.1560164083865
"4",2008-12-31,56.7,1.75,0.6614,0.20334862385321,1736.7,2923.9,365,28.6,0.015248453828108,0.1509234828496,0.0097814562741544,-7.8355,0.41124886604173,NA,27.3,0,0,-13.7,-13.7,13.6,0,NA,1847,0.85851073719438,7.237460815047,NA,135.80882352941,9.7467018469657,0.05,-343.5645,1875.6,0.79332398508841,NA,NA,-0.1454,0.63768115942029,NA,0.4604,0,2151.4,1432.3,0.30950219925993,0.23635103433568,NA,NA,-22.6,-0.11926121372032,NA,0.82472505326193,NA,-0.072295514511873,7.5583113456464,329.8645,NA,189.5,-0.0063679464534722,NA,29,18.06,443.3,5657536,255.2,-17.8,NA,255.2,1.7,0.86036697247706
"5",2007-12-31,550.5,1.49,0.5582,0.11952698914318,1727.4,2651.7,217,151.7,0.20746717724289,0.7045982350209,0.057208583173059,1.2144,0.53027588677893,11.237556561086,21,0,0,41.5,30.9341,62.5,0.2546,NA,579.5,0.32013037233455,2.7995169082126,13.963855421687,9.272,2.6915931258709,NA,-166.2803,731.2,0.75114077761436,0.02,44,-0.4979,0.87003610108303,NA,0.4456,0,1810.2,496.7,0.47211596537145,0.3207056892779,44.2,0.20529493729679,31.5,0.14630747793776,0,0.28754197059164,NA,0.1927542963307,2.3070134695773,197.2144,6.3753059590188,215.3,0.017088774721025,0.025587588282969,23.9,0.88,234.5,9625418,207,10,49.67,207,1.85,0.3726999337377
"6",2006-12-31,278,1.41,0.4235,0.2365308804205,581,849.6,148,341,0.22566342399577,1.5743305632502,0.40136534839925,-1.1634,0.62337662337662,17.287012987013,26.8,0,0,68.6,61.3785,95.4,0.10527,NA,1170.1,2.7859523809524,5.2565139263253,17.056851311953,12.265199161426,5.4021237303786,0.1575,-58.6581,1511.1,0.17255178907721,0.14,31.785714285714,0.1291,0.25593008739076,NA,0.4577,0,420,1331.1,0.13522650439486,0.11911852293032,77,0.35549399815328,42,0.19390581717451,0,2.2910499139415,1.0975881261595,0.31671283471838,6.1454293628809,120.0366,1.9556784235828,216.6,0.14613923333333,0.13253012048193,19.4,4.45,180,9891243,222.6,53.5,24.880373831776,222.6,1.65,1.9856767411301
"7",2005-12-31,249.9,3.33,0.5249,0.34509202453988,341.6,594.8,116.8,240.4,0.15448878606773,1.3952408589669,0.40416946872899,-8.3204,0.35054296056392,118.62931034483,20.9,0,0,9.1,7.7364,30,0.14985,NA,1315.7,4.6788762446657,6.4400391581008,144.58241758242,43.856666666667,7.6360998258851,NA,-79.8433,1556.1,0.23789509078682,0.28,17.678571428571,0.27,0.30789707187223,NA,0.3839,0,281.2,1376.1,0.13080444735121,0.11567379988433,11.6,0.067324434126524,44.8,0.26001160766106,0,4.0283957845433,NA,0.052814857806152,7.9866511897853,87.5796,11.320514034026,172.3,0.027511966571835,0.033957845433255,19.4,4.95,180,3631200,204.3,63.3,21.739336492891,204.3,1.15,2.9833205521472
"8",2004-12-31,240,0.79,0.6889,0.38027871621622,NA,525.8,10.5,322.1,0.27024079201275,1.9724433557869,0.61259033853176,7.0166,0.22935113949775,NA,18.8,0,0,-5.3634,-5.3634,13.4366,0,NA,869.8,5.7412541254125,5.3263931414574,NA,64.733445266078,6.6804915514593,NA,-4.0799,1191.9,0.18714340053252,NA,NA,0.0458,0.27027027027027,NA,0.334,0,151.5,1011.8,0.17799960466495,0.15110328047655,-1.2,-0.0092165898617512,27.6,0.21198156682028,NA,3.4473594548552,NA,-0.041193241167435,7.7711213517665,-1.2834,0.23929218591496,130.2,-0.035401716171617,-0.0040885860306644,14.5,4.01,180.1,2611000,163.3,24.2,41.809917355372,163.3,0.9,2.5166807432432
"9",2003-12-31,213.1,0.87,0.7616,0.05727923627685,NA,259.5,19.9,81.7,0.093757172366307,0.70674740484429,NA,1.3742,0.22846638655462,NA,16.6,0,0,11.4793,11.4793,28.0793,0,NA,789.7,6.179186228482,6.8313148788927,68.793393325377,28.123920468103,7.2783410138249,NA,6.8051,871.4,0.39961464354528,NA,NA,-0.2977,0.43738317757009,NA,0.3094,0,127.8,859.4,0.013963230160577,0.013770943309617,-22.4,-0.20645161290323,21,0.19354838709677,NA,4.3513924050633,NA,0.1058,7.9207373271889,4.6742,0.40718454508438,108.5,0.089822378716745,-0.11341772151899,12.3,3.83,12,923400,115.6,-16.9,NA,115.6,0.75,4.1594272076372
"10",2002-12-31,118.6,1.11,0.8429,0.64112291350531,NA,173.1,10.3,9.6,0.0086393088552916,0.11175785797439,NA,99.7,0.2892,NA,13.5,0,0,-25.6634,-25.6634,-12.1634,0,NA,1101.6,NA,NA,NA,NA,12.824214202561,NA,-22.4634,1111.2,0.54246100519931,NA,NA,-0.495,0.67836257309941,NA,0.2319,0,122.2,1026.7,0.082302522645369,0.076043916486681,-62.1,-0.72293364377183,14.6,0.16996507566938,NA,21.706131078224,NA,-0.29875948777648,11.95227008149,-3.2,NA,85.9,-0.21001178396072,-1.3128964059197,8.8,5.06,84.5,4601622,98.4,-50,NA,98.4,0.5,9.0147299509002
"11",2001-12-31,NA,0.74,0.7683,0.8445,NA,210.4,7,18.2,0.056662515566625,0.26300578034682,NA,6.7424,0.1679,NA,11.3,0,0,-18.7089,-18.7089,-7.4089,0,NA,303,NA,NA,NA,NA,4.378612716763,NA,-21.1513,321.2,0.56986692015209,NA,NA,-0.4294,0.52439024390244,0,0.0583,0,154.127,175.7,0.82811610700057,0.45298879202989,-51.3,-0.74132947976879,44.863,0.64830924855491,NA,6.5559701492537,NA,-0.2703598265896,2.5390173410405,2.4424,NA,NA,-0.12138625938349,-1.9141791044776,8.7,1.76,145.5,4716400,69.2,-53.6,NA,79.6,0.45,2.0839956659119
