"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,78.3,NA,NA,NA,NA,NA,0.05,NA,NA,78.3,NA,1.78,4.74,NA,NA,0.2274,NA,0.2274,NA,NA,78.3,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,8.43,0,30472,NA,NA,NA,NA,NA,NA
"2",2008-12-31,51.5,1.66,0.5342,0.50467395401432,1314.1,3633.2,561,2,0.00050164288043342,0.0017614937466972,0.00055047891665749,-91.3358,0.46424560089854,6.1467038068709,228.3,0,0,795.9,471.8493,1024.2,0.40715,3984.9,1.5031686156168,6.3102137767221,5.0067847719563,3.8907439953134,3.5096882156068,0.015,0.125,230.4851,3986.9,0.79577232192007,NA,NA,0.31,0.5547,0.4839491217444,0.083,0.9333,0.016679511174722,2651,2648,0.50562688821752,0.33582482630615,430.8,0.37942575303858,205.8,0.18125770653514,0,2.0150673464729,4.097802537914,0.70098643649815,2.3322177206271,241.3642,0.51152822310856,1135.4,0.17798917955488,0.32782893234914,48.4,48.02,1338.9,866591,631.5,154.9,17.094899935442,631.5,1.55,1.5027892951376
"3",2007-12-31,53.3,1.42,0.4764,0.54490040796736,948.2,2784.6,335.9,1.7,0.00074590847264271,0.002251953901179,0.00061050061050061,1.6188,0.52057094878254,66.5,184,0,0,110.2,55.1,294.2,0.59935,2277.4,1.0939571524642,1.8860455486542,20.666061705989,7.7409925220938,3.0168234203206,0.145,0.185,-98.4188,2279.1,0.86910148674855,2.45,10.416326530612,0.19,0.1727,0.63306327556148,0.091,0.9157,0.021762551174316,2081.8,1143.8,0.99256863087952,0.49813522881839,17.2,0.02278447476487,-2.7,-0.0035766326665783,0,1.2062855937566,4.5862068965517,0.14597959994701,1.5151675718638,153.5188,2.7861848265861,754.9,0.026467480065328,0.018139632988821,39.1,25.52,1135.3,498665,1207.5,221.2,5.1708860759494,1207.5,1.55,1.0938804895608
"4",2006-12-31,53,1.79,0.3313,0.45071274878967,816.9,2006.9,340.6,0.8,0.000326543940569,0.0012482446559526,0.00039862474463102,4.502,0.60368246302445,19.25974025974,113.5,0,0,260.1,162.5989,373.6,0.37486,2449.1,1.6476722282024,3.3613779851771,9.4159938485198,6.5554068522484,3.8213449836168,0.095,0.14,-69.0031,2449.9,0.8553988738851,2.15,15.6,0.375,0.3147,0.27881904130038,0.086,NA,0.0301958244058,1486.4,1779.6,0.37665767588222,0.27360300420425,92.4,0.14417225776252,-32.9,-0.051334061476049,0,2.1784796180683,2.0273410799727,0.40583554376658,2.7767202371665,231.602,1.4243760397529,640.9,0.10939108853606,0.11311053984576,21.4,33.54,670.3,498100,728.6,26.9,66.156133828996,728.6,1.25,1.6473238300161
"5",2005-12-31,49.8,0.95,0.3301,0.55421490298386,546.8,1705.7,321.8,1.7,0.0008509360296326,0.0037174721189591,0.00099665826346954,12.3139,0.53317176613147,11.352282515073,85.6,0,0,274.2,179.9849,359.8,0.3436,1996.1,1.6296024165238,3.5279250618593,7.2797228300511,5.5478043357421,4.3649682921496,0.095,0.13,-68.529,1997.8,0.86990678313889,2.14,11.46261682243,NA,0.5173,0.24270534660145,0.089,0.9766,0.034589904438061,1224.9,1318,0.51578148710167,0.3402743017319,116.1,0.25388147824185,-51.9,-0.11349223704352,0,2.4103877103146,1.1949771068498,0.59960638530505,2.8821342663459,248.5139,1.3807488035618,457.3,0.14693842762674,0.21232626188734,14.7,24.53,679.8,398100,565.8,98.2,13.421588594705,565.8,1.1,1.628729822273
"6",2004-12-31,49.3,0.45,0.2664,0.44672897196262,NA,1123.4,186.5,1.1,0.0005591703944693,0.0026908023483366,0.00097917037564536,-4.9145,0.33783783783784,19.303288672351,48.5,0,0,187.9717,125.9091,236.4717,0.33017,1966.1,2.2998011463329,4.8094422700587,10.459553219979,8.3143141441449,6.5865996649916,0.145,0.19,-7.1764,1967.2,0.88935374755207,2.57,12.416342412451,NA,0.2521,0.30226114492108,0.264,0.8953,0.033825885704112,854.9,1584.8,0.24129227662797,0.19438796258642,82.1,0.2750418760469,-13.3,-0.044556113902848,0,3.3462837837838,1.3312612877483,0.62972093802345,5.3092127303183,133.0855,1.0569964978563,298.5,0.14727931197918,0.17335304054054,11,31.91,382.4,308500,408.8,82.1,19.303288672351,408.8,1.05,2.2981308411215
"7",2003-12-31,30.3,0.31,0.2684,0.33604586646939,NA,672.1,155,0.4,0.00031350419311858,0.0015031942878617,NA,0.4598,0.23099850968703,17.423566878981,33.5,0,0,173.5709,110.1984,207.0709,0.36511,1275.5,2.3607255228577,4.793310785419,7.3485837426858,6.1597271581332,5.7950931394821,0.22,0.2,-11.7614,1275.9,0.91772057729504,3.08,10.918831168831,NA,0.362,0.25399523971438,0.264,0.7941,0,540.3,1094.2,0.16605739352952,0.14240927972412,62.8,0.28532485233985,2.2,0.0099954566106315,0,3.0479108635097,0.79198031268095,0.7886,4.9713766469786,121.9598,1.106729202474,220.1,0.20395780733926,0.17493036211699,8.7,33.63,181.7,92200,266.1,67.5,16.21037037037,266.1,1,2.3597188829295
"8",2002-12-31,30.2,0,0,0.35907419424616,NA,549.9,159.5,13.1,0.014489547616414,0.081518357187306,NA,-10.8,0,19.474934036939,34.5,0,0,89.4,55.8687,123.9,0.37507,891,NA,NA,9.9664429530201,7.1912832929782,5.5444928438083,0.05,NA,-69.1313,904.1,0.89034369885434,1.99,12.311557788945,NA,0.1771,0.1889782979761,NA,0.5774,0,449.2,738.1,0.22490177482726,0.18360800796372,37.9,0.23584318606098,-0.5,-0.0031113876789048,0,2.4910563617955,3.8949868073879,0.55631611698818,4.5930304915992,125,2.2373870526743,160.7,0.12437386910062,0.12791090111374,6.2,24.5,166,89275,197.6,52.8,13.979166666667,197.6,1,1.9835262689225
"9",2001-12-31,NA,NA,NA,0.2271,NA,402,89.9,0.1,0.00015398829688944,0.00073583517292127,NA,-0.0111,NA,33.350877192983,31.7,0,0,98.7206,50.4393,130.4206,0.48907,649.3,NA,NA,6.5771480319204,4.9785079964362,4.7777777777778,0.1,NA,-7.7496,649.4,0.90671641791045,NA,NA,NA,NA,0.24390243902439,0,0.5691,0,348.294,570.3,0.13869893038751,0.12180474283954,17.1,0.12582781456954,2.099,0.015445180279617,0,2.1177125881916,3.3350877192982,0.37115022927152,4.19646799117,58.1889,1.1536417309411,NA,0.1448182172475,0.063497957668028,12.1,18.99,79.1,10600,135.9,25.2,22.630952380952,135.2,NA,1.8645167588302
"10",2000-12-31,NA,NA,NA,0.34336583298008,NA,343.8,29.1,0.9,0.001623962468423,0.0082644628099174,NA,2.2105,NA,NA,22.1,0,0,85.90032,-14.4587,108.0003,1.16832,553.3,NA,NA,6.4411867150204,5.1231329684949,5.0808080808081,0.125,NA,-22.0725,554.2,0.89848749272833,NA,NA,NA,2.0459,0.23611111111111,NA,0.457,NA,308.9,392.2,0.41305456399796,0.29231324431613,-2.1,-0.019283746556474,0.3,0.0027548209366391,NA,2.6535859269283,NA,-0.132770816,3.6014692378329,7.6138,NA,NA,-0.046807192820978,-0.014208389715832,4.3342,13.05,162,NA,108.9,NA,NA,NA,NA,1.7888960619755
