"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,33.2,1.01,0.198,0.4531,538.1,5598.4,0,128.5,0.1145,0.023,NA,0.8,11.68,0,0.0393,26.56,198,144.87,198,0.2687,0.2689,993.8,1.16,5.02,5.02,0.05,144.87,1122.3,0,1.67,12.14,0.005,NA,0.1204,NA,0.3931,0.0268,855.4,676.5,0.659,0.3972,57.9,0,0.4812,1.26,2.34,0,0,NA,0.1694,0.1076,23,20.27,445.8,93292,NA,55.2,12.26,NA,0.9,1.14
"2",2010-12-31,34.5,1.04,0.2448,0.45489835529676,533.6,5338.9,0,99.7,0.084120823489706,0.018674258742438,NA,0.8,12.890243902439,0,0.0358,26.4884,215.6,154.8978,215.6,0.28155,0.28160200250313,1085.5,1.2346451319381,5.0347866419295,5.0347866419295,0.05,154.8978,1185.2,0,1.7,13.017647058823,0.02,NA,0.18867475612658,NA,0.3822,0.024799115922756,879.2,739.9,0.60183808622787,0.37571717853527,57.4,0,0.46147073170732,1.3866191904048,2.5780487804878,0,0,NA,0.17618041401274,0.1075712143928,30.4,22.13,445.3,90128,NA,58.6,12.626279863481,NA,0.9,1.2107467565635
"3",2009-12-31,34.4,0.69,0.3195,0.5550563777308,505.1,5464,0,108,0.07291385363219,0.019765739385066,NA,0.7433489827856,16.367307692308,0,0.0324,27.5756,219.5,157.1598,219.5,0.28401,0.28374655647383,1373.2,1.3368380062305,6.2560364464692,6.2560364464692,0.05,157.1598,1481.2,0,1.66,14.548192771084,0.025,NA,0.15096430946575,NA,0.3788,0.024798682284041,1027.2,851.1,0.74033603571848,0.42539832568188,52,0,0.53030076923077,1.6850128687389,3.2734615384615,0,0,NA,0.15299825253115,0.10294991090873,48.5,24.15,630.1,69870,NA,56.8,14.984154929577,NA,0.95,1.3047921071177
"4",2008-12-31,32.6,0.64,0.3605,0.62102861154994,431.8,5336.1,0,107.4,0.075761851015801,0.020127059088098,NA,0.42163661581137,12.157534246575,0,0.0387,27.477,218.8,151.1711,218.8,0.30909,NA,1310.2,1.2695736434108,5.9881170018281,5.9881170018281,0.05,NA,1417.6,0,1.53,13.313725490196,0.095,NA,0.29572961863439,NA,0.3786,0.025899064860104,1032,710,0.99661971830986,0.49915349887133,58.4,0,0.47049657534247,1.6442797591478,2.4315068493151,NA,NA,NA,0.14648363178295,0.13524779990736,76.1,20.37,707.6,148948,NA,53.2,13.345864661654,NA,0.95,1.2441635948745
"5",2007-12-31,32.3,0.49,0.3272,0.5573752228164,397.3,5201.8,0,155.5,0.11545029326602,0.029893498404398,NA,0.46454767726161,16.831013916501,0,0.030522088353414,25.84,199.7,139.3686,199.7,0.30211,NA,1191.4,1.6054440102412,5.9659489233851,5.9659489233851,0.05,NA,1346.9,0,1.79,15.620111731844,0.12,NA,0.34031606027196,NA,0.3648,0.021838594332731,742.1,846.6,0.59095204346799,0.37144554161408,50.3,0,0.51371769383698,2.1308834633778,3.3662027833002,NA,NA,NA,0.18780303597898,0.12660458092122,106.6,27.96,500.3,274936,NA,52.4,16.156488549618,NA,0.95,1.5005570409982
"6",2006-12-31,34.3,1.28,0.2541,0.54978258445758,403.8,5087.6,0,130.9,0.10437764133642,0.025729223995597,NA,0.62967335694608,13.613595706619,0,0.036057818659658,27.44,186.8,130.4723,186.8,0.30154,NA,1123.2,1.466318537859,6.0128479657388,6.0128479657388,0.05,NA,1254.1,0,1.66,12.680722891566,0.115,NA,0.21505623135185,NA,0.2931,0.022662945200094,766,761,0.64796320630749,0.39319033569891,55.9,0,0.49087656529517,1.8845963348192,2.7227191413238,NA,NA,NA,0.17032940992167,0.1384348687469,87.8,21.05,493.1,223195,NA,54.9,13.861566484517,NA,1,1.3982606756606
"7",2005-12-31,32.3,1.14,0.1725,0.5675430643699,333.9,4426.8,0,134.5,0.10090022505626,0.030383120990332,NA,0.69565217391304,17.076335877863,0,0.027434063477872,24.548,169,116.7722,169,0.30904,NA,1198.5,1.8797051442911,7.0917159763314,7.0917159763314,NA,NA,1333,0,0.4,63.775,0.04,NA,0.11101712835695,NA,0.2551,0.011611096051324,637.6,894.8,0.48971837282074,0.32873218304576,52.4,0,0.46847328244275,2.6798442647499,NA,NA,NA,NA,0.18314341279799,0.15693321353699,49.9,25.51,438.2,84554,NA,55.3,16.180831826401,NA,0.75,1.7264603030696
"8",2004-12-31,32.9,0.61,0.1668,0.5543332438959,NA,4212.3,0,98.4,0.086247699184854,0.023360159532797,0,0.73141486810552,14.554,0,0.03520148216767,25.004,NA,NA,NA,0.30475,NA,1042.5,1.6112828438949,NA,NA,0.075,NA,1140.9,0,1.6,13.49375,0.02,0,0.14139256727894,NA,0.2292,0.011300239773995,647,727.7,0.56781640786038,0.36217021649575,50,0,0.50008,2.1905478627333,1.9405333333333,0,NA,NA,NA,0.15051173991571,39.8,21.59,413.2,68435,NA,51.9,14.02119460501,0,0.7,1.530587603971
"9",2003-12-31,32.8,0.14,0.1835,0.5550452131477,NA,4046.9,0,125.6,0.10009563277016,NA,0,0.15258855585831,18.430997876858,0,0.030460921843687,24.928,NA,NA,NA,0.31309,NA,1129.2,1.977236911224,NA,NA,0.07,NA,1254.8,0,1.51,16.523178807947,-0.02,0,0.14174924601465,NA,0.2034,0.012330425757988,571.1,868.1,0.44545559267365,0.3081766018489,47.1,0,0.52925690021231,2.8003225806452,2.632999696694,0,NA,NA,NA,0.15193548387097,45.9,24.95,386.7,15999,NA,49.5,17.537373737374,0,0.65,1.8010621501364
"10",2002-12-31,32.6,0.17,0.2796,0.55351962131623,NA,3723.7,0,121.8,0.11291369240753,NA,0,0.1346,15.915555555556,0,0.030952247975426,22.168,147.2,99.3217,147.2,0.32526,NA,956.9,NA,6.5006793478261,6.5006793478261,0.07,99.3217,1078.7,0,1.44,15.138888888889,NA,0,0.14295942110512,NA,0.1739,0.012997824744206,533.1,716.2,0.50614353532533,0.33605265597478,45,0,0.49262222222222,2.4493844049248,2.2736507936508,0,0,0,0.18630975051585,0.15389876880985,63.3,21.8,362.5,27902,0,46.7,15.336188436831,0,0.6,1.7949728006003
