"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","Reinvestment Amount","Reinvestment Rate","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2012-03-31,25.6,0.91,0.2287,0,186.5,1101.4,0,40.3,0.1439,0.0366,NA,0.8,35.46,0,0.0219,6.14,18,11.96,18,0.3464,0.3471,239.8,1.64,13.1,13.1,11.96,280.1,0.0074,NA,NA,0.175,NA,0.1122,0.1172,0,146.2,280.1,0,0,7.9,0,0.6536,1.5,0,0,0.0818,0.0424,12.6,11.27,0,9215,9.4,29.8,NA,0.75,1.5
"2",2011-03-31,26.1,0.78,0.2391,0,180,1122.6,0,58.1,0.23889802631579,0.051754854801354,NA,0.78419071518193,27.636363636364,0,0.0253,6.153,22,14.1579,22,0.35646,0.35766423357664,185.1,1.5184577522559,8.4136363636364,8.4136363636364,14.1579,243.2,0.0073935506859077,0.35,26.514285714286,0.11,NA,0.15669515669516,0.1164,0,121.9,243.2,0,0,8.8,0,0.6992,1.3511111111111,0,0,0.11614339622641,0.048888888888889,14.9,9.28,0,16182,8.4,28.952380952381,NA,0.75,1.3511111111111
"3",2010-03-31,26.4,0.4,0.2319,0,176,1067.7,0,33.5,0.12679788039364,0.031375854640817,NA,0.8,41.936507936508,0,0.0237,6.2615,18.1,12.0698,18.1,0.33316,0.32978723404255,230.7,1.6189473684211,12.745856353591,12.745856353591,12.0698,264.2,0.0089912896881146,NA,NA,-0.005,NA,0.14812862414338,0.1379,0,142.5,264.2,0,0,6.3,0,0.99389523809524,1.5011363636364,0,0,0.084700378947368,0.035795454545454,17.7,10.81,0,16369,8.6,30.720930232558,NA,0.75,1.5011363636364
"4",2009-03-31,26.7,0.3,0.2175,0,173.2,959.8,0,51.1,0.19691714836224,0.053240258387164,NA,0.55172413793103,50.882352941176,0,0.0206,5.3457,15.4,10.5445,15.4,0.31529,NA,208.4,1.7067977067977,13.532467532467,13.532467532467,NA,259.5,0.0096895186497187,NA,NA,NA,NA,0.21526717557252,0.1505,0,122.1,259.5,0,0,5.1,0,1.0481764705882,1.4982678983834,NA,NA,0.08635981981982,0.029445727482679,20.1,9.37,0,16121,5.6,46.339285714286,NA,0.75,1.4982678983834
"5",2008-03-31,27.3,0.25,0.175,0,172.4,899.1,0,52.2,0.17014341590613,0.058058058058058,NA,0.64,127.83333333333,0,0.017796610169492,5.46,7.1,5.5988,7.1,0.21144,NA,254.6,2.1181364392679,35.859154929577,35.859154929577,NA,306.8,0.01001001001001,NA,NA,NA,NA,0.18181818181818,0.1389,0,120.2,306.8,0,0,2.4,0,2.275,1.7795823665893,NA,NA,0.046578835274542,0.013921113689095,22.1,11.47,0,4566,4.9,62.612244897959,NA,0.7,1.7795823665893
"6",2007-03-31,28.8,0.91,0.1511,0,184.6,805,0,41.1,0.15038419319429,0.051055900621118,NA,0.79417604235606,109.32,0,0.021075740944018,5.76,7.4,4.7849,7.4,0.35339,NA,232.2,1.6181184668989,31.378378378378,31.378378378378,NA,273.3,0.010434782608696,NA,NA,NA,NA,0.16531421022834,0.1385,0,143.5,273.3,0,0,2.5,0,2.304,1.4804983748646,NA,NA,0.033344348432056,0.013542795232936,19.6,9.71,0,48304,2.2,124.22727272727,NA,0.75,1.4804983748646
"7",2006-03-31,30.3,NA,NA,0,197.7,834.9,0,22.6,0.062465450525152,0.027069110073063,NA,NA,97.783783783784,0,0.016749585406302,6.06,10.3,6.5233,10.3,0.36667,NA,339.2,1.9371787549971,32.932038834951,32.932038834951,NA,361.8,0.010540184453228,NA,NA,NA,NA,0.10103277952402,0.1042,0,175.1,361.8,0,0,3.7,0,1.6378378378378,1.8300455235205,NA,NA,0.037254705882353,0.018715225088518,15.1,12.19,0,159855,2.7,134,NA,0.75,1.8300455235205
"8",2005-03-31,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,0,0.019880715705765,0,NA,NA,NA,0,NA,303,NA,NA,NA,NA,303,NA,NA,NA,NA,0,0.11915269196823,0.0776,NA,0,303,0,0,0,0,NA,NA,0,NA,NA,NA,0,10.06,0,47403,5.4,56.111111111111,0,0,NA
"9",2004-03-31,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,378.6,NA,NA,NA,NA,378.6,NA,NA,NA,NA,0,0.15151515151515,0.0675,NA,0,378.6,0,0,0,0,NA,NA,0,NA,NA,NA,0,12.07,0,4002,0,NA,0,0,NA
