"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,105.4,2.71,0.9379,0.7601,48.1,324.7,11.1,10.3,0.04,0.0188,0.0317,13.02,0.72,NA,25.7,0,0,-19,-19,7,0,NA,247.2,1.3,0.41,NA,36.9,0.45,NA,-17.42,257.5,0.2076,NA,NA,NA,0.4592,0.2443,0.0059,190.2,105.1,1.45,0.5918,-39.3,-0.0718,130.5,0.2384,NA,2.19,NA,-0.0347,0.19,-1.58,NA,547.3,-0.0999,-0.817,313.9,1.01,152.4,196747,601.9,-53.4,NA,601.9,1.65,1.28
"2",2010-12-31,73.8,3.09,1.264,0.66367713004484,75,328,15.7,7.7,0.034810126582278,0.014446529080675,0.023475609756098,0.2073,0.32634493670886,NA,28.1,0,0,-41.445,-41.445,-13.345,0,NA,213.5,0.99163957268927,0.39996253278381,NA,NA,0.40056285178236,NA,-29.2523,221.2,0.26036585365854,NA,NA,-0.0823,0.53571428571429,0.1042,0,215.3,73.2,2.0218579234973,0.66907775768535,-86.3,-0.16191369606004,138.1,0.25909943714822,NA,0.976,NA,-0.077757973733583,0.13733583489681,-12.1927,NA,533,-0.19249883882954,-1.1506666666667,321.4,0.72,148,561849,533.8,-47.4,NA,533.8,1.65,0.99192825112108
"3",2009-12-31,71,2.57,1.2306,0.34648940589946,157.3,327.6,20.9,9.1,0.044893931919092,0.016284896206156,0.027777777777778,-2.6026,0.34535998699821,108.45454545454,28.1,0,0,24.5,9.8,52.6,0.6,0.77551020408163,193.6,0.83592400690846,0.3538658380552,7.9020408163265,3.680608365019,0.34645669291339,0.25,19.6026,202.7,0.31532356532356,NA,NA,0.0216,0.70925110132159,0.1638,0,231.6,119.3,0.69907795473596,0.41144548593981,1.1,0.0019685039370079,124.3,0.22244094488189,0,0.75842339478703,4.3381818181818,0.043843951324266,0.21349319971367,-9.8026,-1.0002611280733,558.8,0.042314335060449,0.006993006993007,295.5,1.66,83.4,567742,547.1,-64,NA,547.1,1.7,0.84212712920648
"4",2008-12-31,70.8,NA,NA,0.45,136.4,333,68.7,11.4,0.034358047016275,0.020917431192661,0.034234234234234,0.2769,NA,15.617021276596,20.8,0,0,36.1,23.8426,56.9,0.33954,NA,320.4,1.3541842772612,0.58638360175696,8.8753462603878,5.6309314586995,0.58788990825688,0.25,-24.3343,331.8,0.33753753753754,NA,NA,0.1458,0.7062423500612,0.3476,0.036036036036036,236.6,220.2,0.50681198910082,0.33634719710669,14.1,0.025871559633028,107.8,0.19779816513762,0,1.6143695014663,0.62468085106383,0.066238532110092,0.40403669724771,48.1769,2.0206229734783,545,0.1007717920541,0.10337243401759,263.1,3.1,111.6,432419,546.4,3.6,61.166666666667,546.4,1.35,1.3379032258065
"5",2007-12-31,57.6,NA,NA,0.65397536394177,61.8,233.4,22.2,19.3,0.077665995975855,0.049870801033592,0.082690659811482,-28.3609,NA,8.4967741935484,13.3,0,0,31.1,31.1,44.4,0,NA,229.2,1.4387947269303,0.44888366627497,7.3697749196141,5.1621621621622,0.5922480620155,NA,50.5609,248.5,0.27806341045416,0.13,15.307692307692,NA,NA,0.4127,0.013710368466153,159.3,131.7,0.88686408504176,0.47002012072435,15.5,0.040051679586563,88.8,0.22945736434108,0,2.1310679611651,NA,0.080361757105943,0.34031007751938,-19.4609,-0.62575338368354,387,0.19522912743252,0.25080906148867,184.4,1.99,116.8,411781,510.6,13.2,9.9772727272727,510.6,NA,1.3913773796193
"6",2006-12-31,19.9,NA,NA,0,125.3,125.5,0,0.2,0.00069759330310429,NA,0.001593625498008,NA,NA,98.862068965517,0,0,0,0,0,0,7e-04,NA,286.5,2.2901678657074,NA,NA,NA,NA,NA,NA,286.7,0,NA,NA,NA,0.37987679671458,NA,0,125.1,286.7,0,0,2.9,NA,124.9,NA,0,2.2881085395052,NA,NA,NA,NA,NA,NA,0,0.023144453312051,1.1,13.49,0,44900,NA,NA,NA,NA,NA,2.2881085395052
