"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,36.4,1.53,0.4181,0.1294,316.1,411.2,2.8,25.2,0.0393,0.1491,0.0613,-0.52,0.8,8.32,7.5,0.0122,7.28,69,66.82,76,0.0288,0.0286,616.2,1.82,3.26,8.96,8.08,3.65,0.2,72.04,641.4,0.0214,1.76,9.16,0.575,0.31,0.2761,0.8214,0.7979,337.9,594.4,0.0791,0.0733,71.4,0.4225,-4.3,-0.0254,0.1052,1.88,0.42,0.4071,3.52,-5.22,-0.0781,169,0.1977,0.2259,59.1,16.12,47,503198,189.3,69.2,8.59,189.3,1.1,1.77
"2",2010-12-31,36,1.32,0.4566,0.13338328962158,231.3,303.3,1.8,29.7,0.036830357142857,0.22465960665658,0.097922848664688,0.5065,0.60227770477442,13.064406779661,6,0,0,52.5,51.9414,58.5,0.01064,0.011725293132328,776.7,3.2744519392917,4.8513429106808,14.794285714286,13.276923076923,5.875189107413,0.2,55.6349,806.4,0.025717111770524,1.63,13.558282208589,0.605,0.2937,0.39958496656675,0.8423,0.77052423343224,237.2,770.8,0.046185781006746,0.044146825396825,59,0.44629349470499,2.4,0.018154311649017,0,3.3324686554259,0.65322033898305,0.39712556732224,5.8305597579425,-3.6935,-0.071108878563004,132.2,0.21897723440135,0.25507998270644,44,22.1,35.6,759972,160.1,69.9,11.027181688126,160.1,1.1,3.0213563132259
"3",2009-12-31,34.4,1.24,0.4706,0.2372654155496,170.7,262.2,3.1,21,0.02373149508419,0.21494370522006,0.080091533180778,0.8484,0.58436039099022,21.438144329897,4,0,0,39.2,38.2059,43.2,0.02536,0.025125628140704,863.9,4.2598619329389,6.7281931464174,22.038265306122,19.997685185185,8.842374616172,NA,38.2575,884.9,0.030129672006102,1.44,16.4375,0.64,0.1325,0.63726059199071,0.6853,0.78947368421053,202.8,831.8,0.063837460928108,0.060006780427167,38.8,0.3971340839304,2.7,0.027635619242579,0,4.8728763913298,NA,0.40122824974411,8.5138178096213,-0.0516,-0.001350223537608,97.7,0.18839195266272,0.22729935559461,33.2,23.67,53.1,579268,128.4,55.2,15.06884057971,128.4,1.1,3.9539767649687
"4",2008-12-31,9.9,NA,NA,0.42915309446254,70.1,141.2,0.6,11,0.019147084421236,0.14705882352941,0.077903682719547,-0.2997,NA,19.113553113553,3.3,0,0,29.3,27.886,32.6,0.04826,NA,563.5,5.0402504472272,6.5069284064665,19.232081911263,17.28527607362,7.533422459893,NA,30.8857,574.5,0.026912181303116,2.97,16.441077441077,0.65,0.7881,0.59741328630218,0.6154,0.78116147308782,111.8,521.8,0.10099655040245,0.091731940818103,27.3,0.36497326203209,-1.9,-0.025401069518717,0,7.4436519258203,NA,0.39171122994652,6.975935828877,-2.9997,-0.10757134607348,74.8,0.2494273881932,0.38944365192582,28,48.83,52.7,181056,86.6,34.6,15.080924855491,86.6,1.05,4.678338762215
"5",2007-12-31,10.2,NA,NA,0.37913223140496,60.1,108.5,1.8,49.5,0.2037037037037,1.1565420560748,0.45622119815668,-0.1682,NA,16.244094488189,2.6,0,0,12.8,12.2831,15.4,0.04038,NA,193.5,4.0909090909091,2.8967065868264,15.1171875,12.564935064935,4.5210280373832,NA,13.2514,243,0.031336405529954,NA,NA,NA,0.228,0.38250428816466,0.5348,0.40276497695852,47.3,206.3,0.1778962675715,0.15102880658436,12.7,0.29672897196262,0.3,0.0070093457943925,0,3.432612312812,NA,0.29906542056075,4.8200934579439,-0.9682,-0.078825496930541,42.8,0.25968575052854,0.21131447587354,20.3,23.9,36.7,40177,66.8,23.9,8.6317991631799,66.8,1.3,2.5103305785124
"6",2006-12-31,2.8,NA,NA,0.31233595800525,26.2,47.4,0.5,5,0.020678246484698,0.17064846416382,0.10548523206751,0.0362,NA,38.316666666667,1.8,0,0,6.7,6.0144,8.5,0.10233,NA,236.8,7.1540785498489,5.9348370927318,35.34328358209,27.858823529412,8.0819112627986,NA,7.2782,241.8,0.046413502109705,NA,NA,NA,0.1679,0.51646811492642,0.2855,0.65400843881856,33.1,229.9,0.051761635493693,0.049214226633581,6,0.20477815699659,-0.1,-0.0034129692832764,0,8.7748091603053,NA,0.22866894197952,7.8464163822526,-1.2638,-0.2101331532758,29.3,0.18170359516616,0.22900763358779,14.8,75.03,11.9,3061,39.9,9.9,23.222222222222,39.9,1.3,6.3464566929134
"7",2005-12-31,2.7,NA,NA,0.12844036697248,19,28,0.5,6.7,0.083333333333333,0.27800829875519,0.23928571428571,0.2004,NA,18.046511627907,1.3,0,0,4.7,4.4007,6,0.06369,NA,73.7,4.8807947019868,2.8129770992366,15.68085106383,12.283333333333,3.0580912863071,NA,5.0002,80.4,0.053571428571429,NA,NA,NA,0.2812,0.42334414080593,0.0927,0.55357142857143,15.1,77.6,0.036082474226804,0.034825870646766,4.3,0.17842323651452,-2.3,-0.095435684647303,0,4.0842105263158,NA,0.19502074688797,3.2199170124481,-0.5996,-0.13624898787628,24.1,0.2914342384106,0.22631578947368,12.2,27.95,2.8,5900,26.2,5.2,14.923076923077,26.2,1.5,3.6880733944954
"8",2004-12-31,2.9,0,0,0.29083665338645,NA,31.3,0.4,5.8,0.095867768595041,0.24576271186441,0.185303514377,0.108,NA,24.181818181818,1.2,0,0,2.394,2.2503,3.594,0.06001,NA,54.7,2.8341968911917,2.3177966101695,22.848788638262,15.219810795771,2.735,NA,2.9423,60.5,0.047923322683706,NA,NA,NA,0.1018,0.41687657430731,0.038,0.53993610223642,19.3,53.2,0.13721804511278,0.12066115702479,2.2,0.11,0.6,0.03,0,2.9887640449438,NA,0.1197,2.66,-0.692,-0.30750962591783,20,0.11659772331606,0.12359550561798,10.9,19.765,7.3,2405,23.6,3.5,15.2,23.6,1.95,2.4103585657371
"9",2003-12-31,2.3,0,0,0.014705882352941,NA,12,0.6,7.9,0.19362745098039,0.44886363636364,NA,-0.6667,NA,23.941176470588,0.4,0,0,2.1283,2.0126,2.5283,0.05439,NA,32.9,NA,1.8693181818182,15.458201774169,13.012593342615,2.2847222222222,NA,2.4792,40.8,0.11666666666667,NA,NA,NA,0.1282,0.34139680062427,0.033,0,-1.1,40.7,0.0024570024570025,0.0024509803921569,1.7,0.11805555555556,-3,-0.20833333333333,0,6.0746268656716,NA,0.1478,2.8263888888889,-0.4667,-0.23187706707043,14.4,-1.8296006138182,0.25373134328358,8.5,15.05,0.1,1600,17.6,2.6,15.653846153846,17.6,0,6
"10",2002-12-31,2.3,0,0,0.06,NA,10,0.5,5,0.23364485981308,0.39370078740157,NA,0.9,0,42.2,0.4,0,0,0.8,0.6818,1.2,0.14771,NA,16.4,NA,NA,20.5,13.666666666667,1.2913385826772,NA,0.5818,21.4,0.11,NA,NA,NA,-0.0185,0.65059399021663,0.0117,0,0,21.1,0.014218009478673,0.014018691588785,0.5,0.039370078740158,-1.7,-0.13385826771654,0,4.4893617021277,NA,0.062992125984252,1.6614173228347,0.1,0.14666369428246,12.7,NA,0.1063829787234,8,9.35,0.3,6505,14,1,21.1,14,NA,NA
