"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-10-31,6.4,1.99,0.4173,0.0071,126.2,186.5,1.7,45,0.3038,0.2494,0.2413,5.29,0.8,13.26,2.1,0,0,17,12.39,20,0.2878,0.2885,103.1,1.26,0.53,5.93,5.29,0.57,7.5,148.1,0.0617,NA,NA,-0.405,-0.005,0.2013,NA,0.7175,0,82.1,147.2,0.0061,0.0061,11.1,0.0615,62.8,0.3481,0,1.17,0.0965,0.82,4.89,0.3947,180.4,0.1509,0.088,38.5,23,0.9,11624,195.6,14.3,10.29,195.6,1.35,1.17
"2",2010-10-31,6.4,1.49,0.542,0,114.7,160.3,0.6,48.3,0.34524660471766,0.45609065155807,0.30131004366812,26.2517,0.62269372693727,NA,2.1,0,0,-11.4463,-11.4463,-9.3463,0,NA,91.6,1.3795180722892,0.54981992797119,NA,NA,0.86496694995279,-36.198,139.9,0.073611977542109,NA,NA,-0.095,0.1634,0.33549124143184,NA,0.7056,0,66.4,139.9,0,0,-5.7,-0.053824362606232,45.8,0.43248347497639,NA,1.2197035745423,-0.10808555240793,1.3210576015109,24.7517,NA,105.9,-0.17238343373494,-0.049694856146469,29.8,21,0,30919,166.6,7.3,19.164383561644,166.6,1.35,1.2197035745423
"3",2009-10-31,6.4,1.18,0.547,0,120.4,144.7,1.7,28.8,0.19354838709677,0.31648351648352,0.19903248099516,2.5668,0.61700182815356,NA,2.1,0,0,-5.0484,-5.0484,-2.9484,0,NA,120,1.3100436681223,1.271186440678,NA,NA,1.3186813186813,-7.2152,148.8,0.090532135452661,NA,NA,NA,-0.5949,0.26076742364918,NA,0.6152,0,91.6,148.8,0,0,-2.3,-0.025274725274725,68.7,0.75494505494506,NA,1.2358803986711,-0.055476923076923,1.6351648351648,2.1668,NA,91,-0.055113537117904,-0.019102990033223,30.9,23.65,0,20525,94.4,-5.8,NA,94.4,1.35,1.2358803986711
"4",2008-10-31,6.4,1.27,0.5709,0,123.5,177.4,4.6,33.1,0.35026455026455,0.14776785714286,0.18658399098083,-39.9,0.40637589770538,4.2,3,0,0,35.8,23.5969,38.8,0.34087,NA,61.4,0.67920353982301,0.67472527472527,1.7150837988827,1.5824742268041,0.27410714285714,61.8969,94.5,0.076662908680947,NA,NA,NA,0.1858,0.42260869565217,NA,0.6033,0,90.4,94.5,0,0,22.5,0.10044642857143,67.2,0.3,0,0.76518218623482,0.15982142857143,0.421875,-38.3,-1.6230977231117,224,0.2610271460177,0.18218623481781,46.8,14.8,0,44025,91,-2.3,NA,91,1.45,0.76518218623482
"5",2007-10-31,6.4,1.71,0.5231,0,97.6,163.8,3.3,39.8,0.5,0.21170212765957,0.24297924297924,-6.9128,0.5199770598356,3.8086124401914,2.1,0,0,31,19.7637,33.1,0.36246,NA,39.8,0.68858131487889,0.17767857142857,1.2838709677419,1.202416918429,0.21170212765957,25.4765,79.6,0.06959706959707,3.58,3.3519553072626,NA,0.2571,0.63053339590177,NA,0.6464,0,57.8,79.6,0,0,20.9,0.11117021276596,36.1,0.19202127659574,0,0.8155737704918,0.16489361702128,0.42340425531915,-5.7128,-0.28905287953833,188,0.34193321799308,0.2141393442623,40.1,12,0,146483,224,22.5,3.5377777777778,224,1.7,0.8155737704918
"6",2006-10-31,6.3,4.19,0.6354,0.050377833753149,75.4,124.1,1.2,29.9,0.10509666080844,0.2013468013468,0.24093473005641,-7.1286,0.41548630783758,18.096774193548,1.5,0,0,22.6,15.1384,24.1,0.33016,NA,254.6,5.1434343434343,1.3542553191489,11.265486725664,10.564315352697,1.7144781144781,22.567,284.5,0.073327961321515,3.13,13.02875399361,0.815,0.1598,0.32820569168223,NA,0.781,0,49.5,280.5,0.014260249554367,0.014059753954306,15.5,0.1043771043771,26.8,0.18047138047138,0,3.7201591511936,0.15218855218855,1.8888888888889,-7.4286,-0.49071416926797,148.5,0.30582593939394,0.20557029177719,30.7,40.78,4,110270,188,20.9,13.421052631579,188,1.65,3.5831234256927
"7",2005-10-31,6.2,6.77,0.9369,0.065079365079365,58.9,94.1,1.9,17.6,0.086401570937653,0.1402390438247,0.18703506907545,-4.7324,0.19639235777564,12.170731707317,1.3,0,0,16.5,16.5,17.8,0,NA,186.1,4.0991189427313,1.2515131136516,11.278787878788,10.455056179775,1.4828685258964,20.6324,203.7,0.096705632306057,2.28,13.907894736842,0.12,0.2199,0.30853850183342,NA,0.6005,0,45.4,199.6,0.020541082164329,0.02012763868434,16.4,0.13067729083665,25.6,0.20398406374502,0,3.3887945670628,0.13147410358566,1.590438247012,-4.1324,-0.25045031993239,125.5,0.36343612334802,0.27843803056027,26.1,31.71,4.1,43766,148.7,15.4,12.961038961039,148.7,1.15,3.2333333333333
"8",2004-10-31,6,2.94,1.0203,0.10672853828306,NA,73.4,0.8,8.2,0.042421107087429,0.065338645418327,0.11171662125341,4.7587,0.57630108791532,29.952380952381,1.2,0,0,8.9194,7.3884,10.1194,0.17164,NA,185.1,5.3037249283668,1.4749003984064,20.752610052739,18.291670619486,1.8584337349398,3.0297,193.3,0.11171662125341,1.94,15.886597938144,NA,0.2211,0.51479289940828,NA,0.3483,0,34.9,188.7,0.024377318494966,0.023797206414899,6.3,0.063253012048193,18.3,0.18373493975904,0,4.9012987012987,0.089551807228916,1.894578313253,4.3587,0.58993973295558,99.6,0.21170318193696,0.16363636363636,21.4,30.82,4.6,118039,125.5,16.4,11.506097560976,125.5,1,4.4849187935035
"9",2003-10-31,5.6,2.5,0.969,0.24274406332454,NA,58,0.5,5.3,0.048802946593002,0.053212851405622,NA,5.5861,0.51599587203302,198.8,1.4,0,0,3.5032,1.4013,4.9032,0.6,NA,103.3,3.1687116564417,1.0371485943775,29.487325873487,21.067874041442,1.3682119205298,-3.2848,108.6,0.1448275862069,NA,NA,NA,0.073,0.75519630484988,NA,0.3415,0,32.6,99.4,0.092555331991952,0.084714548802947,0.5,0.0066225165562914,17.5,0.2317880794702,0,3.4634146341463,0.0464,1.3165562913907,4.6861,3.3441515722995,75.5,0.042984049079755,0.017421602787456,18.7,16.18,9.2,29145,99.6,6.3,15.777777777778,99.6,0.85,2.8654353562005
"10",2002-10-31,5.6,1.25,0.6576,0.24119241192412,NA,57.2,1.2,4.4,0.11827956989247,0.062411347517731,NA,-0.1,0.4172,NA,1.9,0,0,-3.303,-3.303,-1.403,0,NA,32.8,NA,NA,NA,NA,0.46524822695036,-2.603,37.2,0.15384615384615,NA,NA,NA,-0.2364,0.59119496855346,NA,0.3845,0,32.5,28.3,0.31448763250883,0.23924731182796,-8.3,-0.1177304964539,17.2,0.24397163120567,NA,1.0107142857143,-0.046850354609929,0.40141843971631,-0.7,NA,70.5,-0.10162923076923,-0.29642857142857,19.7,5.01,8.9,11351,75.7,0.4,70.75,75.7,0.6,1.0092307692308
