"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","Expected Growth in Earnings Per Share","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,39.2,0.56,0.1974,0.2671,1034.1,4442.2,53.6,114.1,0.1065,0.0257,NA,0.71,11.5,0,0.0423,29.4,NA,NA,NA,0.2592,0.3818,957.4,0.74,0.14,1071.5,0.0178,NA,NA,0.15,NA,0.1824,0.9007,0.0822,1296.9,694.6,0.5426,0.3517,60.4,0,0.5776,0.67,0.82,53.6,NA,0.0584,1638.6,17.79,376.9,336064,50.9,13.65,NA,0.75,0.76
"2",2010-12-31,41.5,0.7,0.2895,0.25603666461454,1087.6,4214.2,36.9,104.4,0.08695652173913,0.024773385221394,NA,0.64766839378238,7.0025423728814,0,0.0362,29.9121,NA,NA,NA,0.33854,0.35973955507325,1096.2,0.8075138121547,0.1933,1200.6,0.020976697831142,NA,NA,0.205,NA,0.1696053736356,0.9392,0.088723838450951,1357.5,826.3,0.45298317802251,0.31176078627353,118,0,0.2534920338983,0.7597462302317,0.36226292668812,36.9,NA,0.10849577050386,1314.1,20.17,374.3,289074,78,10.59358974359,NA,0.75,0.82126000410425
"3",2009-12-31,45,0.65,0.3369,0.18287181082763,1050.5,3313,26.3,201.4,0.15405798210051,0.060790824026562,NA,0.59364796675571,9.4300791556728,0,0.0194,20.8007,NA,NA,NA,0.32141,0.32119402985075,1105.9,1.0200147574248,0.2367,1307.3,0.0053727739209176,2.55,10.039215686275,0.18,NA,0.1432219621196,0.9683,0.089948686990643,1084.2,1072.2,0.21926879313561,0.17983630383233,113.7,0,0.18294353562005,1.0206568300809,0.39839793644583,26.3,NA,0.10823417420276,886.2,25.6,235.1,278092,110.7,9.6856368563686,NA,0.8,1.0168792781581
"4",2008-12-31,23.3,0.67,0.3632,0.23154516276937,335.2,1533,17.2,136.3,0.13160181519745,0.088910632746249,NA,0.35242290748899,16.255652173913,0,0.0121,11.3099,NA,NA,NA,0.35838,NA,899.4,2.9989996665555,0.225,1035.7,0.010371819960861,3.18,7.3616352201258,NA,NA,0.22364532019704,0.9093,0.040834964122635,299.9,934.7,0.10805606076816,0.097518586463262,57.5,0,0.19669339130435,2.7884844868735,0.72247342995169,NA,NA,0.17153937947494,344,23.41,101,337959,94.3,9.9119830328738,NA,0.8,2.3743695552499
"5",2007-12-31,23.2,0.38,0.3679,0.24610136452242,309.4,1354.6,15.8,77.7,0.11803129272368,0.057360106304444,NA,0.39141070943191,12.356984478936,0,0.0083258568096178,4.64,0,0,0,0.35866,NA,580.6,1.7451157198678,0.25,658.3,0.012180717554998,2.87,9.8292682926829,NA,NA,0.39197530864197,NA,0.037501845563266,332.7,557.3,0.18123093486452,0.15342548989822,45.1,0,0.10288248337029,1.8012281835811,0.49427937915743,NA,0,0.14576599870717,259.2,28.21,101,605548,38.9,14.3264781491,NA,0.9,1.604044834308
"6",2006-12-31,20,-0.34,0.3881,0.2329564919493,183.9,954.1,22.8,100.6,0.11877213695395,0.10543968137512,NA,0.45349136820407,27.237762237762,0,0.0051347881899872,4,0,0,0,0.34818,NA,746.4,4.9332452081956,0.25,847,0.02159102819411,2.45,12.979591836735,NA,NA,0.227116423776,0.8632,0.0056597840897181,151.3,779,0.087291399229782,0.080283353010626,28.6,0,0.13986013986014,4.2359978249048,1.0895104895105,NA,0,0.15551930396955,245.1,31.8,68,165412,47.9,16.263048016702,NA,1.1,3.3624454148472
"7",2005-12-31,19.9,NA,NA,0.24661810613944,144.8,657.5,5.4,38.8,0.057067215767025,0.059011406844107,NA,NA,30.408653846154,0,0.0031462450592885,1.99,0,0,0,0.34769,NA,641.1,4.1792698826597,0.2,679.9,0.012015209125475,1.62,19.179012345679,NA,NA,0.36948770876337,0.7404,0.0088212927756654,153.4,632.5,0.074940711462451,0.069716134725695,20.8,0,0.095673076923077,4.3680939226519,1.5204326923077,NA,0,0.14364640883978,211.8,31.07,47.4,136501,33.9,18.657817109144,NA,0.9,3.5374609781478
"8",2004-12-31,0,0,0,NA,NA,0,0,0,0,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,442.4,NA,0.2,442.4,NA,1.02,21.549019607843,NA,0,0.4,0.7096,NA,0,442.4,0,0,0,0,NA,NA,NA,0,NA,NA,0,21.98,0,189906,17.4,25.425287356322,0,0,NA
"9",2003-12-31,0,0,0,NA,NA,0,0,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,0.98,12.183673469388,NA,0,0.19239904988123,0,NA,0,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,11.94,0,50871,0,NA,0,0,NA
