"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,11.3,0.88,0.2776,0.1937,375.5,870.2,24.1,27.8,0.0442,0.0034,0.0319,29.19,0.79,20.59,22.4,0.0159,8.59,46,27.72,68,0.3935,0.3935,601.8,1.37,0.07,13.17,8.84,0.07,0.055,0.085,-3.17,629.6,0.1143,2.91,16.27,NA,0.1849,0.9196,0.0186,437.9,539.4,0.1672,0.1433,26.2,0.0032,330.6,0.0407,0.2921,1.44,3.74,0.0056,0.07,30.89,1.1145,8114.9,0.0633,0.0698,388.4,47.35,90.2,36724,8831.4,29.4,18.35,8831.4,0.8,1.35
"2",2010-12-31,11.1,1.13,0.3509,0.01972972972973,362.7,708.8,13.9,20.5,0.045353982300885,0.0028210491550614,0.028922121896163,21.9319,0.56996295240809,25.124293785311,19.7,0.0173,7.6933,28.9,18.8064,48.6,0.34926,0.34926470588235,431.5,1.2346208869814,0.055015809873521,14.930795847751,8.8786008230453,0.059379644410194,0.05,0.085,2.6745,452,0.11949774266366,2.68,14.776119402985,0.0514,0.15622770723356,0.918,0.012838600451467,349.5,444.7,0.016415561052395,0.016150442477876,17.7,0.0024357351241262,276.5,0.038049760554852,0.43465028248588,1.226082161566,5.0248587570621,0.003976991247867,0.061196124841746,16.1319,0.8577874549537,7266.8,0.053809402002861,0.048800661703887,354.3,39.6,7.3,50872,7843.2,21.9,20.305936073059,7843.2,0.8,1.2216216216216
"3",2009-12-31,10.5,1.24,0.377,0.10660173160173,330.2,677.9,21.1,30.1,0.068989227595691,0.0046083654847204,0.044401829178345,21.6209,0.56366047745358,8.3911205073996,25.8,0,0,65,46.7246,90.8,0.28116,0.28115501519757,406.2,1.1964653902798,0.057519930896784,6.2492307692308,4.4735682819383,0.062189968767224,0.145,NA,29.8037,436.3,0.12361705266263,2.1,16.947619047619,0.1052,0.1843949044586,0.9525,0.0054580321581354,339.5,396.9,0.099269337364575,0.090304836121934,47.3,0.007241717190275,266.3,0.040771020883091,0,1.201998788613,0.57869796602756,0.0099516198175026,0.060766121624104,16.9209,0.36214055068001,6531.6,0.13762768777614,0.14324651726227,334.6,35.59,39.4,62600,7061.9,25.3,15.687747035573,7061.9,0.85,1.1804653679654
"4",2008-12-31,10.7,1.21,0.3717,0.15083798882682,273.6,612.6,19.9,27.1,0.071353343865192,0.0044831180002978,0.044237675481554,12.3986,0.36588646758138,18.502793296089,17.4,0,0,30.1,23.8404,47.5,0.20796,NA,352.7,1.1951880718401,0.055352406660494,11.717607973422,7.4252631578947,0.05834670548727,0.16,NA,8.9418,379.8,0.1211230819458,4.09,8.0586797066015,0.0566,0.36065573770492,0.7651,0.0060398302317989,295.1,331.2,0.14673913043478,0.12796208530806,17.9,0.0029611738821155,229.2,0.037916259987758,0,1.2105263157895,1.1564245810056,0.004979404125792,0.054789988254562,14.8986,0.62493139864563,6044.9,0.080787543205693,0.065423976608187,329,32.96,48.6,54257,6371.9,46.2,7.1688311688312,6371.9,0.85,1.1787709497207
"5",2007-12-31,10.4,NA,NA,0.16010085092972,266.5,577.1,20.8,24.9,0.092945128779395,0.0044776924598536,0.04314676832438,-15.1323,NA,9.0082987551867,15.3,0,0,37.7,24.1642,53,0.35904,NA,243,0.83105335157319,0.041024428950078,6.4456233421751,4.5849056603774,0.043697962560017,NA,NA,33.7965,267.9,0.12008317449316,1.24,17.467741935484,0.0226,0.34972557628979,0.7761,0.0069312077629527,292.4,217.1,0.23399355135882,0.18962299365435,24.1,0.0043338308547178,232.2,0.041755830890683,0,0.81463414634146,NA,0.0067794781420274,0.039040443093744,-9.6323,-0.39861929233072,5560.9,0.082640875512996,0.090431519699812,293.1,21.66,50.8,40149,5923.3,15.6,13.916666666667,5923.3,0.9,0.84431137724551
"6",2006-12-31,10.2,NA,NA,0.30239327296248,215.7,555.6,12.8,22.6,0.057859703020993,0.0042525967183501,0.040676745860331,-8.098,NA,14.422330097087,13.6,0,0,38.5,23.3264,52.1,0.39412,NA,368,1.2840195394278,0.066910307460136,9.5584415584416,7.063339731286,0.06924582267048,NA,NA,32.2244,390.6,0.098992080633549,1.79,14.715083798883,0.0441,0.21357602734282,0.839,0.0071994240460763,286.6,297.1,0.3147088522383,0.23937532002048,20.6,0.0038762607255758,232,0.043654975161824,0,1.3773759851646,NA,0.0072444678609062,0.05590471172663,-8.898,-0.38145644084159,5314.4,0.081390020935101,0.095503013444599,257.7,26.34,93.5,64795,5499.9,26.6,11.169172932331,5499.9,NA,1.2632600258732
"7",2005-12-31,9.8,NA,NA,0.3018154311649,184.6,510.4,6.6,35.1,0.08256880733945,0.0071762998098587,0.068769592476489,-12.6965,NA,18.868852459016,13.5,0,0,44,25.1253,57.5,0.42897,NA,390,1.7008286088094,0.074764205198988,8.8636363636364,6.7826086956522,0.079736664553986,NA,NA,44.7218,425.1,0.080133228840125,NA,NA,0.159,0.22361167137287,0.594,0,229.3,345.3,0.23110338835795,0.18772053634439,18.3,0.0037414896444563,190.9,0.039030075034246,0,1.8705308775731,NA,0.0089959313855779,0.070597616078183,-19.5965,-0.77994960496583,4891.1,0.10957400784998,0.099133261105092,225.7,33.45,79.8,33403,5216.4,23.7,14.569620253165,5216.4,NA,1.607791225416
"8",1999-12-31,NA,0.25,0.6642,0.015723270440252,NA,51.6,3.2,0,0,NA,NA,NA,0.056458897922313,7.054054054054,3.7,0,0,9.6,8.0993,11.7993,0.15632,NA,26.6,NA,NA,2.7708333333333,2.2543656723502,0.41368584758943,0.3,NA,8.5778,26.6,0.17248062015504,NA,8.2123255813953,0.3559,0.70114942528736,0.294,NA,31.8,26.1,0.019157088122605,0.018796992481203,NA,0.048211508553655,NA,0.10730948678072,0,0.83386581469649,0.23513513513514,0.14930015552099,0.40590979782271,NA,-0.061733516657184,NA,0.2546958490566,0.099041533546326,18.2,NA,NA,NA,NA,3.1,8.4193548387097,64.3,NA,0.83647798742138
