"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,13.8,0.77,0.1604,0.3505,187.7,2053.1,0,32.9,0.0809,0.016,NA,0.8,12.94,0,0.0361,11.04,76,56.5,76,0.2576,0.2579,373.9,1.46,4.91,4.91,0.1,56.5,406.8,0,1.83,12.25,0.015,NA,0.1109,0.347,3e-04,256.1,305.5,0.3316,0.249,23.6,0,0.4313,1.63,1.29,0,0,0.2206,0.1257,10.1,22.42,101.3,37540,25.6,11.93,NA,0.8,1.41
"2",2010-12-31,13.7,0.58,0.1881,0.37352507374631,169.9,1902.9,0,17.7,0.045326504481434,0.0093015923064796,NA,0.8,12.573913043478,0,0.0343,9.9196,73.2,52.4756,73.2,0.28312,0.28125,372.8,1.4706114398422,5.0928961748634,5.0928961748634,0.1,52.4756,390.5,0,1.7,12.076470588235,0.025,NA,0.19141075963981,0.3379,0.00036785958274213,253.5,289.2,0.35027662517289,0.25941101152369,23,0,0.4312852173913,1.7021777516186,1.2573913043478,0,0,0.20700440236686,0.13537374926427,13.2,20.53,101.3,23469,23.4,12.358974358974,NA,0.8,1.4398967551622
"3",2009-12-31,13.6,0.44,0.2622,0.39764705882353,153.6,1791.5,0,25.8,0.058134294727355,0.014401339659503,NA,0.7627765064836,21.006134969325,0,0.0288,9.8611,66,46.3115,66,0.29831,0.29741379310345,418,1.8237347294939,6.3333333333333,6.3333333333333,0.1,46.3115,443.8,0,1.67,14.700598802395,0.045,NA,0.12756113681428,0.3326,0.00039073402176947,229.2,342.4,0.29614485981308,0.22848129788193,16.3,0,0.60497668711656,2.2291666666667,2.1006134969325,0,0,0.20205732984293,0.10611979166667,18,24.55,101.4,22620,19.9,17.206030150754,NA,0.8,1.7403921568627
"4",2008-12-31,13.5,0.41,0.2762,0.43444227005871,144.5,1628.8,0,24.9,0.061029411764706,0.015287328094303,NA,0.49239681390297,13.6866359447,0,0.0311,9.2367,62.7,42.8304,62.7,0.3169,NA,383.1,1.6613183000867,6.1100478468899,6.1100478468899,0.085,NA,408,0,1.28,16.6796875,0.085,NA,0.2085677196019,0.3221,0.00042976424361493,230.6,297,0.37373737373737,0.27205882352941,21.7,0,0.42565437788018,2.0553633217993,1.6101924640824,NA,NA,0.18573447528187,0.15017301038062,24.5,21.35,111,39180,18.5,16.054054054054,NA,0.85,1.5968688845401
"5",2007-12-31,13.6,0.5,0.2608,0.40385477364411,133,1482.2,0,38.9,0.084878900283657,0.026244771285926,NA,0.58282208588957,15.278008298755,0,0.025116784356328,9.248,63.2,44.7519,63.2,0.2919,NA,419.4,2.2768729641694,6.6360759493671,6.6360759493671,0.095,NA,458.3,0,1.63,16.656441717791,0.105,NA,0.30361010830325,0.3198,0.00047227094858993,184.2,368.2,0.24470396523628,0.19659611608117,24.1,0,0.38373443983402,2.7684210526316,1.608211399869,NA,NA,0.24295287730727,0.1812030075188,31.4,27.15,90.1,14323,22.7,16.220264317181,NA,0.95,2.0542357687136
"6",2006-12-31,14.4,NA,NA,0.30430379746835,137.4,1426.3,0,44,0.10958904109589,0.030849049989483,NA,NA,14.908296943231,0,0.026994727592267,9.216,61.1,41.3183,61.1,0.32376,NA,357.5,2.328990228013,5.8510638297872,5.8510638297872,0.1,NA,401.5,0,1.65,13.472727272727,0.105,NA,0.15165783794389,0.3541,0.00049078034074178,153.5,341.4,0.17603983596954,0.14968866749689,22.9,0,0.40244541484716,2.4847161572052,1.4908296943231,NA,NA,0.26917435830619,0.16666666666667,27.5,22.23,60.1,50875,24.2,14.107438016529,NA,1,2.0329113924051
"7",2005-12-31,14.5,NA,NA,0.32583065380493,125.8,1330.4,0,34.1,0.072368421052632,0.025631389055923,NA,NA,19,0,0,0,56.1,38.5227,56.1,0.31332,NA,437.1,2.8662295081967,7.7914438502674,7.7914438502674,0.1,NA,471.2,0,0.41,68.292682926829,0.135,NA,0.14447868901752,0.3085,0.00052615754660253,152.5,410.4,0.14814814814815,0.12903225806452,21.6,0,0,3.2623211446741,1.9,NA,NA,0.25260818360656,0.17170111287758,19,28,60.8,27313,22.1,18.570135746606,NA,0.75,2.5251875669882
"8",2004-12-31,13.9,0,0,0.30346475507766,NA,1212,0,31,0.078880407124682,0.025577557755776,0,NA,18.10582010582,0,0,0,NA,NA,NA,0.3176,NA,362,2.6539589442815,NA,NA,0.1,NA,393,0,NA,NA,0.155,0,0.10760034158839,0.2492,0,136.4,342.2,0.14845119812975,0.129262086514,18.9,0,0,2.9348198970841,1.810582010582,0,NA,NA,0.16209262435677,13,25.02,50.8,11734,19.2,17.822916666667,0,0.7,2.3476702508961
