"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,86.8,1.57,0.4838,0.4286,1151.6,3119.3,91.2,388.3,0.0769,0.0772,0.1245,211.28,0.8,12.1,90.3,0,0,563,362.58,654,0.3563,0.412,4660.8,2.86,0.6,8.27,7.13,0.93,150.4,5049.1,0.5363,7.19,6.79,NA,0.4668,NA,0.0132,1627.1,4185.3,0.2064,0.1711,345.8,0.0688,390.7,0.0777,0,3.63,0.112,0.83,212.18,0.5852,5029.1,0.2228,0.3003,98,48.79,863.8,670445,7748.7,424.5,9.86,7748.7,1.8,2.51
"2",2010-12-31,86.4,1.18,0.5926,0.40888050745757,689.6,1740.2,32.4,200,0.095542922658004,0.049022010882886,0.11492931846914,35.9616,0.78045899426257,113.02797202797,86.8,0,0,92.1,46.8817,178.9,0.49097,0.49110320284698,1893.3,1.9587212911235,0.37013215514545,20.557003257329,10.583007266629,0.46406686602284,65.3201,2093.3,0.62136536030341,4.12,4.5461165048544,0.2995,0.34103260869565,0.979,0.023732904263878,966.6,1616.3,0.29511848048011,0.22786987053934,14.3,0.0035050737781264,141.7,0.034732094710525,0,2.3438225058005,0.022574636011569,0.39617138095005,-18.4384,-0.39329639686038,4079.8,0.04850161700807,0.020736658932715,92,18.73,477,2470466,5115.2,293.3,5.5107398568019,5115.2,1.85,1.7943596776959
"3",2009-12-31,86.3,1.8,0.719,0.42904549820976,653.8,1614.5,48.8,36.9,0.020745488277956,0.011765456110704,0.022855373180551,49.1427,0.66063977746871,18.550432276657,84.9,0,0,208.8,146.8845,293.7,0.29653,0.29614604462475,1741.8,1.571737953438,0.45200467107824,8.3419540229885,5.9305413687436,0.5553677900711,133.8418,1778.7,0.70480024775472,NA,NA,-0.3754,0.39863325740319,0.6089,0.02558067513162,1108.2,1287.4,0.38162187354358,0.27621296452465,69.4,0.022127985205497,214.9,0.068520230845263,0,1.9691037014377,0.066575263845933,0.41048369097344,13.0427,0.088795661663274,3136.3,0.13254334596643,0.10614866931783,68.9,15.18,491.3,460035,3853.5,21.5,59.879069767442,3853.5,1.9,1.5533141210375
"4",2008-12-31,86.2,NA,NA,0.46113074204947,579.5,1610.5,86.5,8.9,0.0082361650934666,0.0017742867965152,0.0055262340887923,-56.9071,NA,3.048488008342,82.2,0,0,199.4,141.2769,281.6,0.29149,NA,1071.7,1.0048757618378,0.36776363199616,5.3746238716148,3.8057528409091,0.21365204042982,193.884,1080.6,0.73207078547035,NA,NA,0.6887,0.63219741480611,0.5688,0.025706302390562,1066.5,584.7,0.84812724474089,0.45891171571349,191.8,0.038236877255238,135.8,0.027072825501884,0,1.0089732528041,0.039751998564622,0.11656466178904,-52.6071,-0.37236859981477,5016.1,0.1324677862166,0.33097497842968,35.2,6.86,495.9,340015,2914.1,98.9,5.9120323559151,2914.1,2,1.00483541008
"5",2007-12-31,86.1,NA,NA,0.5303399343429,443.5,1856.1,268.6,30.5,0.037492317148125,0.010280090329974,0.01643230429395,-6.2267,NA,NA,68.4,0,0,245.8,245.8,314.2,0,NA,783,0.85686145764938,0.14331734817147,3.1855166802278,2.4920432845322,0.26391182715966,51.8267,813.5,0.64231453046711,0.71,5.6338028169014,NA,0.87005137503778,0.5639,0.045363935132805,913.8,312.7,1.6015350175887,0.61561155500922,-14,-0.0047187299875291,7.4,0.0024941858505511,NA,0.70507328072153,0.082847416495332,0.10539620479288,193.9733,0.78915079342595,2966.9,0.26898664915736,-0.031567080045096,93.1,4,500.8,322068,5463.4,64.2,4.8707165109034,5463.4,NA,0.86148469765964
"6",2006-12-31,25.6,NA,NA,0.90284249767008,83.4,1449.5,240.2,41.9,0.02963644079785,0.013793784566763,0.028906519489479,NA,NA,3.3340292275574,51,0,0,281.6,173.2319,332.6,0.38483,NA,1371.9,1.6802204531537,NA,4.8718039772727,4.1247745039086,0.45163945219911,NA,1413.8,0.69486029665402,0.18,135.05555555556,0.2843,0.14006514657981,NA,0.058226974818903,816.5,638.8,1.2132122730119,0.54816805771679,191.6,0.063076112720569,76.1,0.025052673163023,0,7.6594724220623,0.092704766921254,0.21029760337108,NA,NA,3037.6,0.21216395835885,2.2973621103118,62.6,24.31,775,526850,NA,NA,NA,NA,NA,1.6470177073625
