"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,141.9,1.47,0.2977,0.0841,2311.7,21968.7,0,1493,0.4707,0.068,NA,0.8,12.07,0,0.0192,56.76,824,527.27,824,0.3603,0.3603,1678.6,1.63,2.04,2.04,0.16,527.27,3171.6,0,1.93,11.13,-0.125,NA,0.1129,0.024,0.866,0.0154,1030.9,2959.4,0.0717,0.0669,245.2,0,0.207,1.28,0.75,0,0,NA,0.5115,0.1061,107.1,21.49,212.2,741934,NA,274.2,10.79,NA,1.35,1.26
"2",2010-12-31,141.3,2.22,0.6989,0.10027665460736,2113.9,20700.5,0,1477.5,0.47022691830305,0.071375087558272,NA,0.48290170267563,15.821992378879,0,0.0101,29.3556,848.3,558.4359,848.3,0.3417,0.3415770609319,1664.6,1.9089449541284,1.9622774961688,1.9622774961688,0.595,558.4359,3142.1,0,1.73,11.416184971098,-0.385,NA,0.2610654651471,0.024,0.8525,0.016299123209584,872,2906.5,0.081059693789782,0.074981700136851,183.7,0,0.15980212302667,1.3749467808316,0.26591583830048,0,0,NA,0.64040813073394,0.086900988693883,116.7,19.75,235.6,1379697,NA,255.7,11.366836136097,NA,1.35,1.337348371994
"3",2009-12-31,110.5,1.27,0.8633,0.12898987133863,1590.9,20559.2,0,835.1,0.26469935655647,0.040619284797074,NA,0.39094173520213,35.601219512195,0,0.0065,18.9755,910.4,712.9342,910.4,0.2169,0.21680993314231,2319.8,2.3399233407303,2.5481107205624,2.5481107205624,0.24,712.9342,3154.9,0,1.26,15.515873015873,-0.11,NA,0.18580496249279,0.024,0.852,0.016411144402506,991.4,2919.3,0.08070427842291,0.074677485815715,82,0,0.23140792682927,1.8349990571375,1.4833841463415,0,0,NA,0.71911866048013,0.051543151675152,129.5,19.55,235.6,1309235,NA,355,8.2233802816901,NA,1.35,1.7272926361894
"4",2008-12-31,63.7,1.34,0.8622,0.13188535602329,1550.8,12422.8,0,878.9,0.49804499348331,0.07074894548733,NA,0.25052192066806,NA,0,0.0024,3.6698,379.5,379.5,379.5,0,NA,885.8,0.97608815426997,2.3341238471673,2.3341238471673,0.085,NA,1764.7,0,NA,NA,0.06,NA,0.6858943286476,0.039,0.8038,0.027159738545255,907.5,1529.1,0.15407756196455,0.13350711169037,-49.7,0,NA,0.98600722207893,NA,NA,NA,NA,0.41818181818182,-0.032047975238586,178.1,15.8,235.6,1453203,NA,-186,NA,NA,1.35,0.9878526645768
"5",2007-12-31,63.1,0.01,0.5775,0.16740088105727,1171.8,11852.2,0,160.3,0.1419212040726,0.013524915205616,NA,0.29090909090909,5.5452853598015,0,0.028235820561584,25.24,497.9,305.9745,497.9,0.38547,NA,969.2,0.77716301820223,1.9465756175939,1.9465756175939,-0.025,NA,1129.5,0,0.54,29.574074074074,0.22,NA,0.58364083640836,0.039,NA,0.028298543730278,1247.1,893.9,0.26356415706455,0.20858787073926,161.2,0,0.15657568238213,0.76284348864994,NA,NA,NA,NA,0.24534879881325,0.13756613756614,241,15.97,235.6,830193,NA,-19,NA,NA,1.05,0.80254369759841
"6",2006-12-31,61.4,1.06,0.2085,0.15290011633705,1019.4,10823.7,0,192.6,0.11309453904874,0.01779428476399,NA,0.7673860911271,10.592747559275,0,0.016168531928901,24.56,423.6,259.7769,423.6,0.38674,NA,1510.4,1.4942619707163,3.5656279508971,3.5656279508971,0.13,NA,1703,0,2.67,8.4307116104869,0.215,NA,0.2748643761302,0.039,0.9151,0.02257083991611,1010.8,1519,0.1211323238973,0.1080446271286,143.4,0,0.17126917712692,1.4900922111046,0.81482673532883,NA,NA,NA,0.25700132172537,0.14067098293114,200.3,22.51,184,1225995,NA,163,9.319018404908,NA,1,1.4151570550108
"7",2005-12-31,56.5,-0.08,0.2117,0.40496068736322,734.1,8278.3,0,151.2,0.056474806708251,0.018264619547492,NA,0.71799716580066,20.089483394834,0,0.0051889608302337,11.3,293.8,186.9097,293.8,0.36382,NA,2526.1,2.3335796766744,8.5980258679374,8.5980258679374,0.13,NA,2677.3,0,2.3,15.4,0.175,NA,0.09810625986323,NA,0.8527,0.019581315004288,1082.5,2177.7,0.22941635670662,0.18660590893811,108.4,0,0.10424354243542,2.9664895790764,1.5453448765257,NA,NA,NA,0.17266483510393,0.14766380602098,93.6,35.42,499.6,187271,NA,135.1,16.119170984456,NA,0.95,2.170138607441
"8",2004-12-31,52.5,0.66,0.2542,0.6437378775284,NA,6028.9,0,93.1,0.031085141903172,0.015442286320888,0,0.51927616050354,26.483333333333,0,0.0054809536859413,10.5,NA,NA,NA,0.35696,NA,2901.9,2.1487597186227,NA,NA,0.1883,NA,2995,0,1.95,18.71282051282,0.15,0,0.17393645665051,NA,0.8496,0.0085256016852162,1350.5,2065.7,0.44987171418889,0.31028380634391,78,0,0.13461538461538,4.0165273186856,1.4064436183395,0,NA,NA,NA,0.15166245382073,37.9,36.49,929.3,129836,NA,100.2,20.615768463074,0,1,2.0746744250485
"9",2003-12-31,48.9,0.24,0.2666,0.46544595392794,NA,4055.4,0,141.6,0.055241290523934,NA,0,0.18004501125281,38.103389830508,0,0.0048042277203939,9.78,NA,NA,NA,0.34205,NA,2421.7,4.5214712471994,NA,NA,0.1825,NA,2563.3,0,1.47,28.319727891157,NA,0,0.27705499704317,NA,0.8632,0.0093455639394388,535.6,2248.1,0.14020728615275,0.1229664885109,59,0,0.16576271186441,6.2102209944751,2.0878569770142,0,NA,NA,NA,0.16298342541437,29.9,41.63,315.2,73340,NA,88.7,25.344983089064,0,0.95,3.7851447135263
"10",2002-12-31,23.9,0.4,0.3071,0.15826135413764,NA,3321.5,0,295.3,0.21901653934584,NA,0,0.2894,26.519507186858,0,0.0074022454510259,9.56,122.3,86.5517,122.3,0.2923,NA,1053,NA,8.6099754701554,8.6099754701554,0.173,86.5517,1348.3,0,2.35,22.485106382979,NA,0,0.30423406279734,NA,0.8935,0.0079783230468162,63.6,1291.5,0.043979868370112,0.042127123043833,48.7,0,0.19630390143737,4.2750744786494,1.5329194905698,0,0,0,1.3608759433962,0.16120489904005,43.6,52.84,56.8,83434,0,55.2,23.396739130435,0,0.95,16.556603773585
