"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,65.3,0.78,0.2051,0.1126,6467.5,22855.4,0,1384.8,0.2426,0.0606,NA,0.8,NA,0,0.0331,161.94,NA,NA,NA,0,NA,4323.4,0.73,0.185,NA,5708.2,0,8.64,9.32,-0.04,NA,0.1611,0.018,0.7106,0.0199,5903.7,4887.2,0.168,0.1438,-593.9,0,0.3501,0.76,NA,0,NA,NA,-0.0918,4486.3,80.49,821,458823,NA,462.5,10.57,NA,0.7,0.78
"2",2010-12-31,67.5,0.78,0.2132,0.10226833916715,7206.9,23364.4,0,2160.5,0.42571428571429,0.092469740288644,NA,0.8,7.8894658753709,0,0.0382,162.5028,NA,NA,NA,0.0495,0.049532875022034,2914.5,0.49672768176705,NA,NA,5075,0,7.65,8.3934640522876,0.26,NA,0.24882066641707,0.012,0.7572,0.019495471743336,5867.4,4254,0.1929948283968,0.16177339901478,539.2,0,0.30137759643917,0.59026766015901,NA,0,NA,NA,0.074817189082685,4705.1,64.21,821,489166,NA,-366.6,NA,NA,0.7,0.63217030605762
"3",2009-12-31,82.6,0.36,0.1456,0.040398192778666,7624.9,23732.5,0,875.7,0.13873574144487,0.036898767512904,NA,0.8,6.1973725043964,0,0.0277,165.9507,NA,NA,NA,0.12381,0.12381038702076,5436.3,0.76890328420695,-0.005,NA,6312,0,9.45,8.5026455026455,0.165,NA,0.085702949345325,0.019,0.6885,0.019193089645002,7070.2,5991,0.053580370555834,0.050855513307985,966.7,0,0.17166721837178,0.78571522249472,NA,0,NA,NA,0.12678199058348,3948.7,80.35,321,389665,NA,714.3,8.3872322553549,NA,0.7,0.79437194024591
"4",2008-12-31,57.7,0.4,0.1548,0.1448249043165,4178.3,16279.3,0,955.4,0.19004614894971,0.058688027126474,NA,0.72351421188631,9.1575153699385,0,0.0254,109.7178,NA,NA,NA,0.19551,NA,4071.8,1.0359496247297,0.005,NA,5027.2,0,9.91,7.5338042381433,0.42,NA,0.20489567204896,0.033,0.9632,0.026383198294767,3930.5,4319.6,0.16381146402445,0.14075429662635,471.7,0,0.23260089039644,1.033817581313,18.315030739877,NA,NA,NA,0.11289280329321,3989.4,74.66,707.6,725212,NA,669.1,6.4558361978778,NA,0.7,1.0289199533351
"5",2007-12-31,57.4,0.29,0.134,0.16879519926142,4300.8,16036.9,0,752.2,0.1645699783403,0.046904326896096,NA,0.8,4.7603763856664,0,0.028598196636972,105.616,0,0,0,0.10077,NA,3818.5,0.86270389950748,0.09,NA,4570.7,0,10.75,6.6297674418605,0.635,NA,0.27119938884645,0.031,0.9191,0.026781984049286,4426.2,3693.1,0.23763234139341,0.19200560089264,775.8,0,0.13613817994328,0.85870070684524,0.52893070951849,NA,NA,0,0.18038504464286,3757.1,71.27,877.6,477412,NA,396.4,9.316599394551,NA,0.8,0.88264714969875
"6",2006-12-31,57.1,1.06,0.1684,0.18818887506969,3765,14948.2,0,1122.5,0.20789732002297,0.075092653296049,NA,0.8,6.3551651440618,0,0.021720149501294,98.212,0,0,0,0.10941,NA,4276.8,1.2149654839351,0.15,NA,5399.3,0,9.97,8.1303911735206,NA,NA,0.11822140124027,0.026,NA,0.028732556428199,3520.1,4521.7,0.19408629497755,0.16253958846517,711.5,0,0.13803513703443,1.2009827357238,0.42367767627079,NA,NA,0,0.18897742363878,3689.5,81.06,877.6,422914,NA,797.6,5.6691323971916,NA,0.9,1.1629905656313
"7",2005-12-31,56.7,1.06,0.1644,0.16793066088841,3299,13744.1,0,1232.3,0.26430593685656,0.08966029059742,NA,0.8,NA,0,0.022442113595884,90.72,0,0,0,0,NA,3430.1,1.2766963189042,0.215,NA,4662.4,0,8.79,8.0807736063709,0.025,NA,0.096882640586797,0.02,0.9891,0.03124977262971,2686.7,4042.4,0.15337423312883,0.13297872340426,-213.7,0,NA,1.225341012428,NA,NA,NA,0,-0.064777205213701,3615.9,71.03,620,126800,NA,401.8,10.060726729716,NA,1,1.1896912477673
"8",2004-12-31,54.9,0,0,0.11280802519785,NA,12511.2,0,464.7,0.11579865437329,0.03714272012277,0,NA,9.1243958280336,0,0.023262932353841,83.448,NA,NA,NA,0,NA,3548.3,1.0642133045408,0.08,NA,4013,0,4.87,13.416837782341,0.105,0,0.11811023622047,0.015,0.8798,0.034329241000064,3334.2,3586.8,0.11882457901193,0.10620483428856,393.1,0,0.2122818621216,1.0767614301582,1.1405494785042,0,NA,NA,0.11727676840001,3733.7,65.34,426.2,186800,NA,393.1,9.1243958280336,0,1.15,1.062174108679
"9",2003-12-31,53.7,0,0,0.078169414440023,NA,10903,0,605,0.16936341750182,NA,0,NA,8.2852199703411,0,0.022113821138211,73.032,NA,NA,NA,0.00036,NA,2967.2,1.3359747861324,0.285,NA,3572.2,0,7.83,7.8544061302682,-0.155,0,0.10897606974469,0.012,0.8994,0.039392827662111,2221,3352.2,0.065628542449734,0.061586697273389,404.6,0,0.18050420168067,1.2978937587115,0.29070947264355,0,NA,NA,0.15595127967931,3589.6,61.5,220,61600,NA,456.2,7.3480929416922,0,1.1,1.2692581011939
"10",2002-12-31,52.4,0,0,0.096187478139209,NA,8738,0,714.4,0.21736087869291,NA,0,0,14.822136297728,0,0.021187595787002,64.976,0,0,0,0.08846,NA,2572.3,NA,0.555,0,3286.7,0,6.92,8.2543352601156,NA,0,0.13871995366348,0.01,0.8877,0.049153124284733,1982.8,3066.7,0.071738350670101,0.066936440806888,206.9,0,0.31404543257612,1.4835042569659,0.26706551887799,0,0,0,0.10008707430341,2655.4,57.12,220,243124,0,NA,NA,0,1.05,1.2973068388138
