"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,197.3,1.16,0.2694,0.4186,6868,61008,0,982,0.0916,0.0161,NA,0.8,14.69,0,0.0205,118.38,1536,1138.96,1536,0.2585,0.2585,9736.5,0.9,6.34,6.34,0.325,1138.96,10718.5,0,2.75,11.03,-0.32,NA,0.1415,0.02,0.8418,0,10830,5774.5,0.8562,0.4613,393,0,0.2451,0.84,0.45,0,0,NA,0.1052,0.0572,90,30.34,4944,1873581,NA,483,11.96,NA,1.25,0.91
"2",2010-12-31,176.5,1.35,0.3473,0.51445813427206,5793,53667,0,668,0.059138595015714,0.012447127657592,NA,0.8,19.836538461538,0,0.0154,79.4255,1608,1327.2432,1608,0.1746,0.17460317460318,10627.5,0.94357631181746,6.6091417910448,6.6091417910448,0.415,1327.2432,11295.5,0,2.29,11.266375545851,-0.375,NA,0.33917858790955,0.0229,0.8328,0,11263,5157.5,1.1901114881241,0.54340223983002,260,0,0.30548269230769,0.89029863628517,0.47798887859129,0,0,NA,0.11784100150937,0.044881753840842,115,25.8,6138,3512579,NA,407,12.67199017199,NA,1.2,0.946735395189
"3",2009-12-31,151.2,1.12,0.404,0.693939013678,4878,59249,0,774,0.041627898221402,0.013063511620449,NA,0.74257425742574,470.83125,0,0.0094,70.813,1886,1886,1886,0,NA,17819.3,1.1751055130572,9.448197242842,9.448197242842,0.13,1886,18593.3,0,1.79,23.597765363128,-0.155,NA,0.22796678274846,0.032,0.8594,0,15164,7533.3,1.4681480891508,0.59483792548929,16,0,4.42581375,1.5443419434194,36.217788461538,0,0,NA,0.12437351622263,0.003280032800328,372,42.24,11060,2678520,NA,84,89.682142857143,NA,1.2,1.1666018320994
"4",2008-12-31,150.5,1.17,0.385,0.74980075712293,5023,67548,0,913,0.046751943303667,0.013516314324628,NA,0.4987012987013,21.01220657277,0,0.0068,30.4341,2235,1750.2062,2235,0.21691,NA,18615.6,0.97143453530241,8.3291275167785,8.3291275167785,-0.08,NA,19528.6,0,NA,NA,-0.02,NA,0.46751476601545,0.031,0.7805,0,19163,4475.6,3.3633479310037,0.77081818461129,213,0,0.14288300469484,0.89102130201075,NA,NA,NA,NA,0.091332575797109,0.042404937288473,734,29.57,15053,3514381,NA,-26,NA,NA,1.2,0.97273361227336
"5",2007-12-31,150,0.8,0.3097,0.63287415698092,5117,62331,0,1440,0.12291828494849,0.023102469076383,NA,0.54246044559251,4.218804664723,0,0.068415051311288,198,2414,1669.3534,2414,0.30847,NA,10275.1,0.82213954232677,4.2564623032312,4.2564623032312,-0.06,NA,11715.1,0,2.02,9.8267326732673,0.025,NA,0.56408399710355,0.027,0.7963,0,12498,2894.1,3.0479250889741,0.75295985522958,686,0,0.28862973760933,0.565585303889,NA,NA,NA,NA,0.13356964474316,0.13406292749658,1167,19.85,8821,2221464,NA,313,9.2463258785943,NA,1.05,0.84051513847037
"6",2006-12-31,157.6,0.52,0.1535,0.53584939650513,5153,58001,0,1434,0.11428024959954,0.024723711660144,NA,0.8,8.438746803069,0,0.06113803397433,403.456,2265,1571.6382,2265,0.30612,NA,11114.1,1.1495759205627,4.9068874172185,4.9068874172185,0.03,NA,12548.1,0,4.85,8.2309278350515,0.015,NA,0.23447009950729,0.028,0.6937,0,9668,6599.1,0.90148656634996,0.47409567982404,782,0,0.5159283887468,1.2806326411799,2.812915601023,NA,NA,NA,0.16256083988415,0.1517562584902,1005,39.92,5949,2265000,NA,751,8.7870838881491,NA,1,1.130255809764
"7",2005-12-31,172.9,0.45,0.1434,0.43869753018053,5068,53013,0,1609,0.12022176394991,0.030351045969856,NA,0.8,10.943786295006,0,0.0433048203256,408.044,2116,1424.4489,2116,0.32682,NA,11774.6,1.5868733153639,5.5645557655955,5.5645557655955,0.04,NA,13383.6,0,4.92,11.926829268293,0.01,NA,0.09054618036654,0.025,0.6702,0,7420,9422.6,0.42037229639378,0.29595923368899,861,0,0.47391869918699,1.8592344119968,2.7359465737515,NA,NA,NA,0.1919742425876,0.16988950276243,548,58.68,3961,570500,NA,801,11.76354556804,NA,1.05,1.4822903976077
"8",2004-12-31,178.7,0.96,0.2152,0.45639442018954,NA,51766,0,1139,0.082712445354596,0.022002859019434,0,0.89219330855019,12.529194187583,0,0.038793863516135,393.14,NA,NA,NA,0.31802,NA,12631.6,1.5307319437712,NA,NA,0.08,NA,13770.6,0,4.75,11.938947368421,0.01,0,0.087601887601888,0.02,0.6233,0,8252,9484.6,0.4518904329123,0.31124279261615,757,0,0.51933949801849,1.8579040156709,1.5661492734478,0,NA,NA,NA,0.14828599412341,315,56.71,4286,502100,NA,794,11.945340050378,0,1,1.4663614098605
"9",2003-12-31,178.7,0.85,0.2258,0.48441126021592,NA,52592,0,1527,0.099266068166601,NA,0,0.75287865367582,16.008925869894,0,0.03428383055876,371.696,NA,NA,NA,0.3064,NA,13855.9,1.6526598282443,NA,NA,0.075,NA,15382.9,0,4.5,13.482222222222,0.1,0,0.11684901531729,0.032,0.6356,0,8384,10581.9,0.45369924115707,0.3120997991276,661,0,0.56232375189107,2.0708219178082,2.1345234493192,0,NA,NA,NA,0.1293542074364,370,60.67,4801,212600,NA,647,16.355332302937,0,1.05,1.5521037231359
"10",2002-12-31,174.8,0.53,0.2873,0.51323428121618,NA,53301,0,1902,0.12875449320688,NA,0,0.4052,15.900665557404,0,0.036583196425395,349.6,2374,1617.6673,2374,0.31859,NA,12870.3,NA,5.4213563605729,5.4213563605729,0.05,1617.6673,14772.3,0,3.82,14.267015706806,NA,0,0.19004475493942,0.04,0.6492,0,8261,9556.3,0.54581794209056,0.35309328946745,601,0,0.58169717138103,1.9317364059026,3.1801331114809,0,0,0,0.19581979663479,0.12148777036588,479,54.5,5216,920984,0,NA,NA,0,1.1,1.5579590848566
