"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,100,NA,NA,0.1971,788.5,1137.4,6.2,56.2,0.0398,0.1325,0.0494,3.96,NA,NA,43.5,0,0,86,34.56,130,0.6,1,1356,1.46,2.84,15.69,10.44,3.2,0.225,NA,67.9,1412.2,0.008,0.55,22.64,NA,0.4433,NA,0.4316,0.8562,925.9,1218.6,0.1589,0.1371,-2.6,-0.0061,31.4,0.074,0,1.55,NA,0.2037,2.87,-33.34,-0.9647,424.2,0.0373,-0.0033,150.7,12.45,193.6,171918,477.7,43.1,28.27,477.7,NA,1.44
"2",2010-12-31,87.4,NA,NA,0.32203573362209,626.1,1125.6,4.5,115.6,0.051738799624043,0.52402538531278,0.10270078180526,NA,NA,NA,35.2,0,0,36.1,36.1,71.3,0,NA,2118.7,2.6224780294591,NA,58.689750692521,29.715287517532,9.6042611060744,NA,NA,66.8,2234.3,0.0055970149253731,0.58,37.068965517241,NA,0.24235560588902,NA,0.288,0.82169509594883,807.9,1936.9,0.15354432340338,0.1331065658148,-2.4,-0.010879419764279,-50.6,-0.22937443336355,NA,3.0935952723207,NA,0.16364460562103,8.7801450589302,-30.7,-0.85041551246537,220.6,0.044683747988612,-0.003833253473886,64,21.5,297.4,0,NA,NA,NA,NA,NA,2.4193827828912
"3",2007-12-31,18.9,1.15,0.5095,0,217.3,228.4,0.8,125.1,0.18489506355306,1.3085774058577,0.54772329246935,-8.4803,0.48675171736997,33.330049261084,2.7,0,0,27.7,16.3776,30.4,0.40875,NA,551.5,5.9815618221258,3.6306780776827,19.909747292419,18.141447368421,5.7688284518829,0.205,0.22,26.758,676.6,0.0078809106830123,1.34,28.358208955224,0.1588,0.43317914739342,0.302,NA,0.31173380035026,92.2,676.6,0,0,20.3,0.21234309623431,14.4,0.15062761506276,0,3.113667740451,1.6258560615163,0.28974895397489,7.0774058577406,-10.3803,-0.63381196773241,95.6,0.17763150759219,0.093419236079153,39.4,38,0,371496,151.9,21,32.219047619048,151.9,1.55,3.113667740451
"4",2006-12-31,18.2,2.58,0.5434,0,170.2,176.7,1.5,109.9,0.12475876944035,1.3789209535759,0.62195812110922,-1.745,0.47110783952889,74.652542372881,2.4,0,0,14,9.7658,16.4,0.30244,NA,771,12.786069651741,8.463227222832,55.071428571429,47.012195121951,9.6737766624843,0.17,0.145,12.4109,880.9,0.0096208262591964,1.23,37.113821138211,0.413,0.24393063583815,0.354,NA,0.25183927560838,60.3,880.9,0,0,11.8,0.14805520702635,12.2,0.15307402760351,0,5.1756756756757,4.3913260219342,0.17565872020075,11.05269761606,-2.645,-0.27084653390595,79.7,0.16195422885572,0.069330199764982,38.3,45.65,0,620162,91.1,19.9,44.266331658291,91.1,1.6,5.1756756756757
"5",2005-12-31,15.9,2.54,0.7057,0,52.9,62.6,0.2,3.5,0.0050857308921825,0.071428571428571,0.05591054313099,-3.06,0.26073402295593,72.442105263158,0.9,0,0,14.3,8.9346,15.2,0.3752,NA,684.7,13.86032388664,9.4052197802198,47.881118881119,45.046052631579,13.973469387755,0.1,0.165,12.6946,688.2,0.017571884984026,0.75,50.6,0.2452,0.34948186528497,0.432,NA,0.66613418530351,49.4,688.2,0,0,9.5,0.19387755102041,6.3,0.12857142857143,0,13.009451795841,7.2442105263158,0.29183673469388,14.044897959184,-3.76,-0.42083396756892,49,0.18086315789474,0.17958412098299,21.1,37.95,0,209943,72.8,8.5,80.964705882353,72.8,1.15,13.009451795841
"6",2004-12-31,15.8,1.11,0.7974,0,NA,46,1.1,27.7,0.058340353833193,0.62247191011236,0.60217391304348,0.7977,0.27840481565087,33.673758865248,0.7,0,0,8.9942,8.9942,9.6942,0,NA,447.1,30.623287671233,10.047191011236,49.71003406655,46.120550929632,11.405612244898,0.2407,NA,7.7965,474.8,0.028260869565217,0.57,51.78947368421,0.0253,0.48936170212766,NA,0.635,0.0043478260869565,14.6,474.8,0,0,14.1,0.35969387755102,5.9,0.15051020408163,0,11.224586288416,1.3989928901225,0.22944285714286,12.112244897959,1.1977,0.13316464034803,39.2,0.61603835616438,0.33333333333333,19.6,29.52,0,151431,44.5,14.3,33.202797202797,44.5,1.05,11.224586288416
"7",2003-12-31,15.1,0,0,0,NA,29,0.4,20.9,0.095173041894353,0.53589743589744,NA,0.1967,NA,18.148760330579,0.7,0,0,9.4391,9.4391,10.1391,0,NA,198.7,49.675,5.0948717948718,21.05064656314,19.597322849867,5.4289617486339,0.2,NA,9.5424,219.6,0.027586206896552,0.58,23.5,0.2766,0.49964260185847,NA,0.431,0.003448275862069,4,219.6,0,0,12.1,0.33060109289618,3,0.081967213114754,0,8.8192771084337,0.90743801652893,0.2579,6,-0.1033,-0.010941535831081,36.6,2.359785,0.4859437751004,18.6,13.63,0,9540,39,11.7,18.769230769231,39,1,8.8192771084337
"8",2002-12-31,14,0,0,0,NA,15.2,0.7,11,0.056122448979592,0.41353383458647,NA,9.2,0,42.608695652174,0.6,0,0,4.6,4.6,5.2,0,NA,185,NA,NA,40.217391304348,35.576923076923,6.9548872180451,0.455,NA,4.5,196,0.059210526315789,0.57,21.421052631579,0.4557,0.72159583694709,NA,0.2994,0.013157894736842,-0.4,196,0,0,4.6,0.17293233082707,-1.6,-0.06015037593985,0,18.490566037736,0.93645484949833,0.17293233082707,7.3684210526316,0.1,0.021739130434783,26.6,NA,0.43396226415094,14.3,12.21,0,145422,35.2,8.2,23.90243902439,35.2,NA,NA
"9",2001-12-31,NA,NA,NA,0.5241,NA,12.5,0,9.8,0.12710765239948,0.53551912568306,NA,-0.0044,NA,NA,0.7,0,0,-0.1021,-0.1021,0.5979,0,NA,67.3,NA,NA,NA,112.5606288677,3.6775956284153,NA,NA,0.6023,77.1,0.088,NA,NA,0.2011,NA,0,0.013,0.008,-1.387,72.8,0.059065934065934,0.055771725032425,-0.9,-0.049180327868852,-1.854,-0.10131147540984,NA,18.2,NA,-0.0055792349726776,3.9781420765027,-0.7044,NA,NA,NA,-0.225,12.9,4.75,4.3,NA,18.3,-0.9,NA,18.3,NA,NA
"10",1999-12-31,NA,NA,NA,0.011299435028249,NA,33.5,0.4,22.5,4.6875,NA,NA,NA,NA,NA,1.2,0,0,-24.5,-24.5,-23.3,0,NA,-17.7,NA,NA,NA,NA,-1.1721854304636,NA,NA,-21.4438,4.8,0.074626865671642,NA,NA,0.0456,0.97058823529412,NA,0.0146,NA,-4.8,4.6,0.043478260869565,0.041666666666667,NA,-0.14569536423841,NA,-0.60264900662252,NA,0.26285714285714,NA,-1.6225165562914,0.3046357615894,NA,NA,NA,NA,-0.12571428571429,10.2,NA,NA,NA,NA,-2.2,NA,15.1,NA,NA
