"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,10.9,0.55,0.1523,0.1823,166,273.5,8.2,15.1,0.052,0.0557,0.0552,5.91,0.8,16.56,2.8,0.0293,7.41,23,15.24,26,0.3429,0.388,275.3,1.47,0.95,11.87,10.59,1.02,3.94,290.4,0.1137,1.58,14.78,-0.065,0.03,0.1064,NA,0.3184,0.1678,187.9,253.4,0.146,0.1274,15.3,0.0564,85.2,0.3143,0.4412,1.53,0.0856,0.93,11.31,0.7418,271.1,0.0811,0.0922,83.5,23.36,37,9846,289.9,16.8,15.08,289.9,0.8,1.43
"2",2010-12-31,11.4,0.89,0.2493,0.028184892897407,172.4,223.4,1.5,12.1,0.044176706827309,0.052792321116928,0.054162936436885,9.8462,0.8,19.627737226277,2.8,0.026,6.9914,18.8,12.4699,21.6,0.33671,0.35680751173709,261.8,1.5837870538415,1.0119829918825,13.925531914894,12.12037037037,1.1422338568935,3.9236,273.9,0.11504028648165,NA,NA,-0.05,0.0153,0.10854206807964,NA,0.3872,0,165.3,268.9,0.018594272963927,0.018254837531946,13.7,0.05977312390925,76.5,0.33376963350785,0.51032116788321,1.5597447795824,0.082024432809773,1.1732111692845,8.5462,0.68534928790507,229.2,0.075437701149425,0.079466357308585,71.5,24.55,5,10111,258.7,14.9,18.046979865772,258.7,0.8,1.5439684329199
"3",2009-12-31,11.3,0.64,0.3181,0,164.3,207.2,1.3,34,0.11588275391956,0.15090989791389,0.16409266409266,-0.0253,0.66802892172273,22.921875,3,0.0247,7.247,16.8,10.9733,19.8,0.34683,0.36,259.4,1.9907904834996,1.151865008881,15.440476190476,13.10101010101,1.1513537505548,12.6986,293.4,0.12982625482626,NA,NA,0.005,0.0193,0.12557748845023,NA,0.3189,0.052606177606178,130.3,293.4,0,0,12.8,0.056813138038171,57,0.25299600532623,0.5661703125,1.7857577601948,0.0745672436751,1.3022636484687,-1.7253,-0.1572276816045,225.3,0.084215318495779,0.077906269020085,67.7,24.49,0,11271,225.2,12.9,22.744186046512,225.2,0.85,1.7857577601948
"4",2008-12-31,11.4,0.65,0.3386,0.008125,158.7,190.6,2.2,18.1,0.068586585827965,0.081752484191509,0.094963273871983,-1.4087,0.40165386887183,15.447058823529,2.7,0.0259,6.8013,24.5,15.7807,27.2,0.35589,NA,245.8,1.7322057787174,1.1337638376384,10.032653061225,9.0367647058824,1.1102077687443,17.6894,263.9,0.14690451206716,NA,NA,0.085,-0.0329,0.2456864216054,NA,0.3028,0.057187827911857,141.9,262.6,0.0049504950495049,0.0049261083743842,17,0.076784101174345,67.8,0.30623306233062,0.40007882352941,1.6546943919345,0.11065943992773,1.1860885275519,-1.9087,-0.12094981157173,221.4,0.11120997181113,0.10712035286704,56.6,23.64,1.3,14964,216.8,12,21.883333333333,216.8,0.85,1.649375
"5",2007-12-31,11.5,0.49,0.3212,0.0037174721189591,160.8,190.2,2.7,13.5,0.035657686212361,0.058039552880482,0.070977917981073,-0.3022,0.44831880448319,16.506550218341,2.6,0.017037037037037,6.44,34.1,21.7145,36.7,0.36321,NA,365.1,2.4685598377282,1.5622593068036,10.706744868035,9.9482288828338,1.5696474634566,21.9167,378.6,0.15089379600421,NA,NA,0.135,0.0688,0.27609785746847,NA,0.3106,0.057308096740273,147.9,378,0.0015873015873016,0.0015847860538827,22.9,0.098452278589854,63.9,0.27472055030095,0.28122270742358,2.3507462686567,0.14660361134996,1.6251074806535,-0.2022,-0.0093113929487998,232.6,0.14681906017579,0.14241293532338,55.3,32.36,0.6,7297,233.7,NA,NA,233.7,0.9,2.3457249070632
"6",2006-12-31,11.7,1.63,0.2943,0.069095477386935,148.2,189.6,3.2,16.9,0.049386323787259,0.076470588235294,0.089135021097046,-2.819,0.57084607543323,15.123287671233,2.3,0.01554347826087,5.148,33.4,20.9822,35.7,0.37179,NA,325.3,2.2860154602951,1.4082251082251,9.7395209580838,9.1120448179272,1.4719457013575,22.9012,342.2,0.14978902953587,NA,NA,0.155,0.0426,0.20385964912281,NA,0.3141,0.057489451476793,142.3,331.2,0.033212560386473,0.032144944476914,21.9,0.099095022624434,62.3,0.28190045248869,0.23506849315069,2.2348178137652,0.15113122171946,1.4986425339367,-1.919,-0.091458628955308,221,0.14745055516514,0.14777327935223,51.9,26.46,11,13637,231,22.7,14.590308370044,231,1.05,2.1494974874372
"7",2005-12-31,11.6,1.82,0.2954,0.065663474692203,136.6,175.5,1.8,23.7,0.07876370887338,0.11312649164678,0.13504273504274,-0.6263,0.43331076506432,15.015463917526,2.3,0.014335736354274,4.176,30.7,18.9981,33,0.38117,NA,277.2,2.2628571428571,1.306314797361,9.0293159609121,8.4,1.3231503579952,20.1244,300.9,0.15612535612536,NA,NA,0.15,-0.0679,0.15647482014389,NA,0.3333,0.062108262108262,122.5,291.3,0.032955715756952,0.031904287138584,19.4,0.092601431980907,48.6,0.23198090692124,0.21525773195876,2.1325036603221,0.14653937947494,1.3904534606205,-1.1263,-0.059287485335353,209.5,0.1550863755102,0.14202049780381,46.1,24.85,9.6,12811,212.2,20.4,14.279411764706,212.2,0.8,2.0581395348837
"8",2004-12-31,11.5,-0.05,0.3169,0.08695652173913,NA,156.4,1.1,10.7,0.045551298424862,0.050164088138772,0.068414322250639,-2.8404,-0.031555695803092,11.009852216749,2.6,0.014659685863874,3.22,32.9462,20.3047,35.5462,0.3837,NA,224.2,1.8621262458472,1.051101734646,6.8050336609381,6.3072846042615,1.0053811659193,24.6451,234.9,0.17838874680307,NA,NA,0.15,0.0134,0.16647957440578,NA,0.3035,0.069693094629156,120.4,223.5,0.051006711409396,0.0485312899106,20.3,0.091031390134529,65.3,0.29282511210762,0.15862068965517,1.8671679197995,0.14774080717489,1.0022421524664,-4.3404,-0.21376303923759,223,0.16864404534884,0.16959064327485,50,19.1,11.4,10439,213.3,19.7,11.345177664975,213.3,0.6,1.79176201373
"9",2003-12-31,5.6,-0.48,0.3226,0.22020520915548,NA,151.2,9.8,13.3,0.046519762154599,0.05993690851735,NA,1.7243,-0.2975821450713,15.087719298246,2.3,0.010232558139535,2.464,29.5862,18.994,31.8862,0.35801,NA,272.6,2.4038800705467,1.2284812978819,9.2137612898995,8.5491582873834,1.2632066728452,9.7697,285.9,0.19642857142857,NA,NA,0.13,0.202,0.20837808807734,NA,0.2805,0.072089947089947,113.4,258,0.10813953488372,0.097586568730325,17.1,0.079240037071362,61,0.28266913809083,0.14409356725146,2.6113360323887,0.1371,1.1955514365153,9.2243,0.48564106288336,215.8,0.1674958703545,0.17307692307692,49.2,43,27.9,423,221.9,18.9,13.650793650794,221.9,0.55,2.2565114443568
"10",2002-12-31,5.7,-0.44,0.2932,0.30831973898858,NA,146.2,8.2,9.4,0.043139054612207,0.051876379690949,NA,1.8,-0.3287,13.643939393939,2.1,0.012659633536924,2.28,21.4,13.4469,23.5,0.37164,NA,208.5,NA,NA,9.7429906542056,8.8723404255319,1.1506622516556,7.3469,217.9,0.15184678522572,NA,NA,NA,0.3613,0.30843664438889,NA,0.2524,0.073871409028728,113.2,180.1,0.20988339811216,0.17347407067462,13.2,0.072847682119205,65.8,0.36313465783665,0.17272727272727,2.123820754717,0.11810154525386,0.9939293598234,6.1,0.45363601911637,181.2,0.11878890459364,0.15566037735849,37.7,32.5,37.8,3355,215.4,16.6,10.849397590361,215.4,0.45,1.8418727915194
