"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,31.2,1.04,0.209,0,508.5,4120.5,0,146.2,0.1187,0.0355,NA,0.8,18.01,0,0.0253,31.2,147,109.31,147,0.2584,0.2581,1085.5,3,7.36,7.36,0.07,109.31,1231.7,0,2.37,16.46,0.07,NA,0.1522,NA,0.4097,0.0175,362.3,1231.7,0,0,68.4,0,0.4245,2.42,2.57,0,0,NA,0.3017,0.1345,7.8,39.01,0,280333,NA,73.5,16.76,NA,0.75,2.42
"2",2010-12-31,31.2,0.95,0.2465,0,441.7,3776.4,0,124.2,0.11792631978732,0.032888465204957,NA,0.7606490872211,18.034246575343,0,0.0284,29.9109,133.5,99.3414,133.5,0.25587,0.25510204081633,929,2.9259842519685,6.9588014981273,6.9588014981273,0.0793,99.3414,1053.2,0,2.17,15.405529953917,0.07,NA,0.38829389788294,NA,0.4193,0.019198178159093,317.5,1053.2,0,0,58.4,0,0.51217260273973,2.3844238170704,2.2741798960079,0,0,NA,0.31288615748032,0.13221643649536,13.1,33.43,0,97451,NA,66.4,15.861445783133,NA,0.75,2.3844238170704
"3",2009-12-31,20.7,0.38,0.2027,0,415.7,3279.5,0,139.9,0.13024858020669,0.042658941911877,NA,0.8,19.96468401487,0,0.0262,28.1414,129.1,95.9949,129.1,0.25643,0.25587828492393,934.2,3.3872371283539,7.2362509682417,7.2362509682417,0.09,95.9949,1074.1,0,2.78,18.435251798561,0.075,NA,0.12453512915871,NA,0.3465,0.019271230370483,275.8,1074.1,0,0,53.8,0,0.52307472118959,2.5838344960308,2.2182982238744,0,0,NA,0.34805977882524,0.12942025499158,16.5,51.25,0,46355,NA,55.3,19.423146473779,NA,0.75,2.5838344960308
"4",2008-12-31,20.6,0.3,0.2204,0,368.8,3212.4,0,137.6,0.12054314498467,0.042834018179554,NA,0.54446460980036,21.456766917293,0,0.0246,28.0809,126.2,90.9069,126.2,0.27966,NA,1003.9,4.3421280276817,7.9548335974643,7.9548335974643,0.0767,NA,1141.5,0,2.63,20.619771863118,0.085,NA,0.21042951422698,NA,0.3517,0.019922799153281,231.2,1141.5,0,0,53.2,0,0.52783646616541,3.0951735357918,2.7974924272873,NA,NA,NA,0.39319596885813,0.14425162689805,33.1,54.23,0,109955,NA,54.3,21.022099447514,NA,0.75,3.0951735357918
"5",2007-12-31,20.8,0.07,0.1773,0,335.5,3070.3,0,163.6,0.14844387986571,0.053284695306648,NA,0.721940214326,22.264646464646,0,0.025667362308321,28.288,118.7,84.0076,118.7,0.29227,NA,938.5,5.4595695171611,7.9064869418703,7.9064869418703,0.095,NA,1102.1,0,2.56,21.56640625,0.085,NA,0.30744462874427,NA,0.3096,0.021235709865486,171.9,1102.1,0,0,49.5,0,0.57147474747475,3.2849478390462,2.3436469962786,NA,NA,NA,0.48870012216405,0.14754098360656,52,55.21,0,164293,NA,52.7,20.912713472486,NA,0.8,3.2849478390462
"6",2006-12-31,20.6,0.57,0.1755,0,300.9,2850.2,0,127.4,0.16140884327885,0.044698617640867,NA,0.8,17.158695652174,0,0.033406816166223,26.368,112,78.9029,112,0.29551,NA,661.9,3.8149855907781,5.9098214285714,5.9098214285714,0.0925,NA,789.3,0,2.38,15.134453781513,0.09,NA,0.11125142063392,NA,0.2323,0.023401866535682,173.5,789.3,0,0,46,0,0.57321739130435,2.6231306081755,1.8549941245593,NA,NA,NA,0.4547716426513,0.15287470920572,43,36.02,0,97930,NA,48.8,16.174180327869,NA,0.95,2.6231306081755
"7",2005-12-31,20.7,0.63,0.1349,0,276.3,2733.8,0,129.6,0.1488799540494,0.04740654034677,NA,0.8,19.784090909091,0,0.028535324526134,24.84,100.9,71.1799,100.9,0.29455,NA,740.9,5.0504430811179,7.3429137760159,7.3429137760159,NA,NA,870.5,0,2.22,18.855855855856,0.09,NA,0.12151702786378,NA,0.1766,0.024983539395713,146.7,870.5,0,0,44,0,0.56454545454546,3.1505609844372,NA,NA,NA,NA,0.4852072597137,0.15924719507781,26.9,41.86,0,42939,NA,44.9,19.387527839644,NA,0.7,3.1505609844372
"8",2004-12-31,20.7,0.49,0.1681,0,NA,2315.2,0,94.5,0.12720419975771,0.040817208016586,0,0.58298631766805,18.951530612245,0,0.031945236737022,23.184,NA,NA,NA,0.2873,NA,648.4,3.7918128654971,NA,NA,0.08,NA,742.9,0,2.05,17.10243902439,0.095,0,0.14448876263927,NA,0.1433,0.017493089149965,171,742.9,0,0,39.2,0,0.59142857142857,2.7981167608286,2.3689413265306,0,NA,NA,NA,0.14764595103578,15.4,35.06,0,26960,NA,43.6,17.038990825688,0,0.7,2.7981167608286
"9",2003-12-31,15.5,0.19,0.1953,0,NA,2092.6,0,111.9,0.15709672890636,NA,0,0.19457245263697,20.178470254957,0,0.030589293747188,21.08,NA,NA,NA,0.29292,NA,600.4,4.3008595988539,NA,NA,NA,NA,712.3,0,2.5,17.784,0.09,0,0.097968936678614,NA,0.1363,0.011803498040715,139.6,712.3,0,0,35.3,0,0.5971671388102,2.8322067594433,NA,0,NA,NA,NA,0.1403578528827,17,44.46,0,2874,NA,37.7,18.893899204244,0,0.6,2.8322067594433
"10",2002-12-31,15.5,0.32,0.2188,0,NA,1993.2,0,108.4,0.17236444585785,NA,0,0.3238,18.497058823529,0,0.030561297503578,19.22,78.3,54.7215,78.3,0.30113,NA,520.5,NA,6.6475095785441,6.6475095785441,NA,54.7215,628.9,0,NA,NA,NA,0,0.23352350973834,NA,0.1233,0.012492474413004,130.4,628.9,0,0,34,0,0.56529411764706,2.6335845896147,NA,0,0,0,0.41964356595092,0.14237855946399,24.1,41.42,0,8308,0,35.4,17.765536723164,0,0.55,3.9915644171779
