"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2010-12-31,121.2,0.97,0.5646,0.63484042553191,2746,10013,333,291,0.056730675504435,0.12526904864399,0.02906221911515,-121.1365,0.6199078993978,NA,392,0,0,-11,-11,381,0,4838.5,0.66931802462305,2.6910456062291,NA,12.699475065617,2.0828669823504,NA,NA,169.1365,5129.5,0.62648556876061,NA,NA,NA,-0.0626,0.51422319474836,0.0087,0.947,0.014081693798063,7229,355.5,13.428973277074,0.93069499951262,-235,-0.10116229014206,536,0.23073611708997,NA,0.12946103423161,NA,-0.0047352561343091,0.15303486870426,-180.1365,NA,2323,-0.001521648914096,-0.08557902403496,163,2.77,4774,2205772,1798,-278,NA,1798,1.4,0.68211436170213
"2",2009-12-31,120.7,1.04,0.6264,0.65202663240276,2979,10953,612,558,0.088661497394178,0.22609400324149,0.050944946589975,-27.6337,0.5787037037037,NA,356,0,0,254,254,610,0,5735.6,0.7166812445333,2.4797233030696,22.581102362205,9.4026229508197,2.3239870340357,0.265,0.005,25.6337,6293.6,0.64977631699078,NA,NA,NA,-0.0283,0.81899641577061,0.014,0.889,0.034693691226148,8003,711.6,7.8442945474986,0.88693275708656,-196,-0.079416531604538,440,0.17828200972447,NA,0.23887210473313,NA,0.10291734197731,0.28833063209076,228.3663,0.89907987595554,2468,0.03173809821317,-0.065793890567305,159,5.62,5582,8312599,2313,-182.8,NA,2313,1.45,0.73514776311179
"3",2008-12-31,843.4,1.4,0.574,0.5760961412074,4515,14213,611,805,0.10431650014902,0.22682445759369,0.056638288890452,-69.3829,0.43205574912892,9.2450292397661,376,0,0,674,468.5109,1050,0.30488,6911.9,0.7020008125127,2.4125305410122,10.255044510386,6.5827619047619,1.9475626937165,NA,0.04,302.8938,7716.9,0.76472243720538,-0.02,NA,NA,0.0177,0.47368421052632,0.011,0.4449,0.00042214873707169,9846,1580.9,3.8813334176735,0.79513794399305,171,0.048182586644125,360,0.10143702451395,0,0.35014396456257,NA,0.18991265145111,0.4454494223725,165.6171,0.35349675386932,3549,0.047583879748121,0.037873754152824,157,1.81,6136,11801862,2865,-784,NA,2865,1.55,0.72452351891841
"4",2007-12-31,750.5,1.35,0.4524,0.57069359756098,4506,13221,379,432,0.056844349119044,0.13922010957138,0.032675289312458,-55.086,0.5658709106985,6.0973484848485,325,0,0,562,555.6831,887,0.01124,7167.7,0.71221184419714,1.9335581332614,12.753914590747,8.0808342728298,2.3099258781824,NA,0.045,556.7692,7599.7,0.68202102715377,-0.02,NA,NA,-0.0652,0.73730297723293,0.011,0.4948,0.00045382346267302,10064,1609.7,3.7211902839038,0.78818900746082,264,0.085078955849178,283,0.091202062520142,0,0.35723479804705,NA,0.18111504995166,0.51875604253948,-1.086,-0.0019544336026721,3103,0.055214936406995,0.058588548601864,203,2,5990,7033240,3707,135,11.923703703704,3707,1.6,0.72405678353658
"5",2006-12-31,456,2.02,0.4086,0.58968325791855,2267,7630,155,651,0.094622093023256,0.32275656916212,0.085321100917431,-98.4036,0.56779246206559,NA,230,0,0,-205,-205,25,0,6229,1.2780057447682,2.1902250351617,NA,249.16,3.0882498760535,NA,-0.03,-31.5964,6880,0.64888597640891,0.32,22.25,NA,-0.3051,0.25717566016074,0.412,0.465,0.0015727391874181,4874,3622,0.89950303699613,0.47354651162791,-358,-0.17749132374814,240,0.11898859692613,NA,1.5977062196736,NA,-0.10163609320773,1.7957362419435,-173.4036,NA,2017,-0.042059909725072,-0.15791795324217,605,7.12,3258,7292041,2844,98,36.959183673469,2844,1.45,1.2452488687783
"6",2005-12-31,363.4,2.1,0.3879,0.71034368803701,2153,10126,195,1946,0.2463447053611,0.84133160397752,0.19217855026664,-21.07,0.8,NA,220,0,0,-862.0888,-862.0888,-642.0888,0,5953.5,1.3212383488682,2.7794117647059,NA,NA,2.5739299610895,NA,-0.085,-816.0188,7899.5,0.52567647639739,-0.27,NA,NA,-0.6072,0.23273657289003,0.01,0.5153,0.00029626703535453,4506,3600.5,1.1940008332176,0.54421165896576,-803,-0.34716817985301,-285,-0.12321660181582,NA,1.6723176962378,NA,-0.37271456982274,1.5566364029399,-46.07,NA,2313,-0.19132019529516,-0.37296795169531,539,7.24,4299,5519200,2142,-1016,NA,2142,2.85,1.2243490390577
"7",2004-12-31,379.7,2.27,0.8737,0.70046526552222,NA,9852,311,628,0.099603489294211,0.20277688085244,0.063743402354852,-176.8139,0.51962916332837,NA,323,0,0,158.7799,158.7799,481.7799,0,5677,0.94537885095754,1.8330642557313,35.753895801673,11.783389053798,0.9226393629124,NA,-0.125,347.5938,6305,0.62220868859115,-0.15,NA,NA,0.0516,0.27946127946128,0.015,0.4821,0.0015225334957369,6005,1939,2.2516761217122,0.69246629659001,-10,-0.0016252234682269,356,0.057857955468877,NA,1.3217450579414,NA,0.025805281976272,0.31513083048919,-188.8139,-1.189154999549,6153,0.026441282264779,-0.0053561863952866,457,4.83,4366,1650700,3097,-10,NA,3097,2.65,1.011551419862
"8",2003-12-31,375.6,3.21,1.0103,0.75269077276575,NA,13293,333,496,0.062072935699447,0.079961309044011,NA,20.7748,0.63545481540137,NA,454,0,0,579.8574,579.8574,1033.8574,0,7494.6,0.96418371285218,1.2082218281477,12.924901881049,7.2491622152146,1.2950751684811,NA,-0.115,680.0826,7990.6,0.63161062213195,-0.85,NA,NA,0.032,0.28345626975764,0.011,0.4466,0.094410592040924,7773,1766.6,3.5231518170497,0.77891522538983,-453,-0.078278900984966,289,0.049939519612925,NA,0.8638630806846,NA,0.1002,0.30527043373078,-100.2252,-0.17284449563121,5787,0.074598919336164,-0.22151589242054,461,4.6,6224,1131700,6203,-453,NA,6203,2.5,0.96633208368606
"9",2002-12-31,371.9,2.2,1.0305,0.78350622406639,NA,20030,735,113,0.012379356054382,0.020349360705925,NA,-244,0.4701,NA,518,0,0,-761.2214,-761.2214,-243.2214,0,9015.1,NA,NA,NA,NA,1.6234647938052,NA,-0.175,-978.2214,9128.1,0.38112830753869,-0.14,NA,NA,0,0.696875,0.054,0.3452,0.10529206190714,9527,1575.1,4.7952510951686,0.82744492282074,-3067,-0.55231406446966,1586,0.28561138123537,NA,0.75471969333972,NA,-0.13708291013866,0.28364847830002,217,NA,5553,-0.079901480004199,-1.469573550551,441,4.19,7553,4970305,5585,NA,NA,5585,2.55,0.94626850005248
"10",2001-12-31,NA,1.62,0.9114,0.4594,NA,24874,1845,218,0.044447162925357,0.0051607404952417,NA,-348.6903,0.3112,1.3807098765432,454,0,0,1447.2109,1024.9148,1901.2109,0.2918,4686.7,NA,NA,3.2384360841948,2.4651131549898,0.11094881871124,-0.03,NA,-17.3949,4904.7,0.32720913403554,-1.74,-1.4022988505747,0.42,0.3747,0.97001223990208,0.078,0.3449,0.093752512663826,8511,894.7,4.4819492567341,0.81758313454442,648,0.015340182756498,1136,0.026892666066948,0,0.18959525323162,-0.4602366255144,0.024262931664694,0.021180341839875,1042.3097,1.016972085201,NA,0.12042236627658,0.13731722822632,513,2.44,4010,11416200,42242,-1000,NA,29276,2.65,0.57627775819528
"11",2000-12-31,NA,NA,0.5213,0.30559757942511,NA,21406,769,86,0.0080158079188726,0.0029206996094413,NA,150.0895,0,15.77005988024,389,0.012253189550425,96.81,1195.467,785.9956,1584.467,0.34252,10642.8,NA,NA,8.9026296836299,6.7169590783525,0.36144676515537,0.28,NA,-153.3636,10728.8,0.3133233672802,NA,10.855319148936,NA,0.8488,0.49367088607595,0.077,0.5632,NA,6340,7900.8,0.35793843661401,0.26358959063455,501,0.017014773306164,659,0.022380709797928,0.19323353293413,2.1958866036687,56.321642429427,0.026693688,0.26832399388691,939.3592,1.1951201106197,NA,0.1239740762082,0.13924402445803,326.8395,25.51,2828,NA,29445,675.5,11.696225018505,43508.5,NA,1.669592281357
"12",1999-12-31,NA,NA,NA,0.51286808241888,NA,6525.2,364.6,45.2,0.0038963837765614,0.0018775286406194,NA,NA,NA,67.860342555995,129.5,0.0094066710674484,96.9,343.2,230.0607,359.5607,0.32966,11555.3,NA,NA,33.669289044289,32.137273026911,0.47998687391481,0.415,NA,-129.0161,11600.5,0.30924722613866,NA,NA,NA,0.0531,0.51342812006319,0.077,0.5462,NA,2563.6,10301.2,0.12613093620161,0.11200379293996,NA,0.01632037617034,NA,0.0091924134550681,0.63833992094862,8.3471355643789,1.6351889772529,0.014255925430544,0.42789376178648,NA,1.0219042724935,NA,0.089741257606491,0.31836966210194,200.7,NA,NA,NA,NA,392.9,26.218376177144,24074.2,NA,4.4466804661147
