"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,792.3,2.25,0.5304,0.3255,2827.5,27162.8,0,510.4,0.1554,0.0188,NA,0.8,NA,0,0.0165,31.69,936,935.6,936,0,2773.5,0.75,2.96,2.96,NA,935.6,3283.9,0,0.14,17.5,NA,NA,0.3131,0.018,0.7331,0.0012,3681.8,1919.2,0.7111,0.4156,-60.6,0,0.3557,0.68,NA,0,0,NA,0.2541,-0.0214,173.9,2.45,1364.7,7209051,NA,89.1,21.54,NA,1.25,0.78
"2",2010-12-31,785.3,2,0.6333,0.37415937260744,3024.5,30093.1,0,389,0.13235794487921,0.012926551269228,NA,0.49344702352755,NA,0,0.0278,31.4362,919,919,919,0,2550,0.57384611922497,2.7747551686616,2.7747551686616,NA,919,2939,0,0,NA,NA,NA,0.52162849872773,0.018,0.6847,0.0012261947090861,4443.7,1130.8,1.5990449239477,0.61524328002722,-833.8,0,NA,0.37387998016201,NA,0,0,NA,0.2068096406148,-0.27568193089767,288.3,1.41,1808.2,9615214,NA,-282.4,NA,NA,1.25,0.60814865396155
"3",2009-12-31,489.8,1.08,0.6021,0.47405883785759,1943.3,32831.4,0,564.5,0.1473121085595,0.017193905834049,NA,0.47749543265238,NA,0,0.0151,31.414,1038.4,1038.4,1038.4,0,3267.5,1.0437963199591,3.1466679506934,3.1466679506934,NA,1038.4,3832,0,-0.33,NA,NA,NA,0.33788395904437,0.06,0.7834,0.0012518503627625,3130.4,2080.4,0.84195347048644,0.45709812108559,-1431.7,0,NA,1.0705500951989,NA,0,0,NA,0.33171479683108,-0.73673647918489,456.2,2.64,1751.6,14479656,NA,-937.1,NA,NA,1.15,1.0371051990582
"4",2008-12-31,330.4,1.06,0.5127,0.42084240378662,2899.9,35786.3,0,524.3,0.16852018513757,0.014650858009909,NA,NA,NA,0,0.0191,19.1764,1166.4,1166.4,1166.4,0,2586.9,0.57707236548586,2.2178497942387,2.2178497942387,0.005,NA,3111.2,0,NA,NA,-0.2,NA,0.70912738214644,0.065,0.6731,0.0016989741884464,4482.8,1004,2.0988047808765,0.67729493443044,-582.4,0,NA,0.34621883513225,NA,NA,NA,NA,0.26019452128134,-0.20083451153488,667.5,2.05,2107.2,10032269,NA,-1782.7,NA,NA,NA,0.62135767210561
"5",2007-12-31,329.9,0.89,0.3517,0.35451442289658,3441.6,33018.5,0,682.6,0.15260110437951,0.0206732589306,NA,NA,7.5325167687372,0,0.030653916140772,79.176,1259.8,818.744,1259.8,0.3501,3790.5,0.81530155725716,3.0088109223686,3.0088109223686,-0.07,NA,4473.1,0,0.05,166,0.075,NA,0.59242618741977,0.071,0.7163,0.016569498917274,4649.2,2582.9,0.73181307832281,0.42257047685051,342.9,0,0.23090113735783,0.7504939562994,NA,NA,NA,NA,0.17610428030629,0.099633891213389,912.5,8.3,1890.2,3008263,NA,NA,NA,NA,NA,0.83894744739113
"6",2006-12-31,325.6,0.96,0.1331,0.26688674956016,3708.6,31854.8,0,890,0.096364148205895,0.027939274457852,NA,0.8,12.782784892203,0,0.03385774249591,266.992,2435.6,1543.4154,2435.6,0.36631,8345.8,2.0020150166719,3.4265889308589,3.4265889308589,0.07,NA,9235.8,0,1.99,5.4723618090452,0.125,NA,0.2137089538848,0.049,0.5481,0.023013800118036,4168.7,7885.7,0.17120864349392,0.14618116459863,616.9,0,0.43279623926082,2.1263279943914,1.8261121274576,NA,NA,NA,0.37023901072277,0.16634309442917,739.9,10.89,1350.1,7155057,NA,632.8,12.461599241466,NA,1,1.8257259770297
"7",2005-12-31,312.6,0.6,0.1357,0.39599418378423,2949.3,27620.7,0,880.9,0.073430974550486,0.031892747106337,NA,0.8,19.486250968242,0,0.024230872429865,243.828,2171,1360.6525,2171,0.37326,11115.4,2.7774612693653,5.1199447259327,5.1199447259327,0.075,NA,11996.3,0,2,15.415,0.125,NA,0.092383638928068,0.055,0.4959,0.018218220392676,4002,10062.7,0.19215518697765,0.16118303143469,516.4,0,0.47216886134779,3.4118943478114,2.5981667957656,NA,NA,NA,0.33999313843078,0.17509239480555,407.3,30.83,1933.6,431500,NA,558,18.033512544803,NA,1.05,2.456798214176
"8",2004-12-31,307.8,0.9,0.2092,0.41575792430711,NA,25050.2,0,683,0.065899288905184,0.027265251375239,0,0.8604206500956,19.415789473684,0,0.027077151335312,224.694,NA,NA,NA,0.36596,9681.3,2.5225513952943,NA,NA,0.12,NA,10364.3,0,1.81,14.895027624309,0.13,0,0.067375886524823,0.054,0.4806,0,3837.9,8484.7,0.22152816245713,0.18135329930627,437,0,0.51417391304348,3.2123196910612,1.6179824561403,0,NA,NA,NA,0.16544883201454,216.3,26.96,1879.6,605400,NA,437,19.415789473684,0,1.05,2.2925302484019
"9",2003-12-31,300.4,0.86,0.2408,0.39566491960558,NA,19036.2,0,741.1,0.072515386647619,NA,0,0.71428571428571,24.318915959485,0,0.024295774647887,207.276,NA,NA,NA,0.35208,9478.8,3.5959028831563,NA,NA,0.115,NA,10219.9,0,1.58,17.974683544304,0.15,0,0.12773793370808,0.057,0.4454,0,2636,8883.7,0.1504103020138,0.13074491922622,365.3,0,0.56741308513551,4.3528345337841,2.1146883443031,0,NA,NA,NA,0.17898966142388,260.7,28.4,1336.2,213100,NA,0,NA,0,1.1,3.0262355275236
"10",2002-12-31,300.4,0.82,0.2947,0.39566491960558,NA,19036.2,0,741.1,0.074903225154385,NA,0,0.6137,23.427046263345,0,0.023869407214387,204.272,1421.3,920.8887,1421.3,0.35208,9153,NA,6.4398789840287,6.4398789840287,0.14,920.8887,9894.1,0,1.45,19.579310344828,NA,0,0.25833512583351,0.062,0.4791,0,2636,8557.9,0.15613643534045,0.13505018142125,365.3,0,0.55918970709006,4.1931990788378,1.6733604473818,0,0,0,0.34935079514416,0.17898966142388,260.7,28.39,1336.2,736014,0,365.3,23.427046263345,0,1.1,3.4723065250379
"11",2001-12-31,NA,0.69,0.3061,0.3832,NA,16657.9,0,648.2,0.093583968583969,NA,0,0.3922,18.849486521181,0,0.0292,171.5062,NA,NA,NA,0.36404,6278.2,NA,NA,NA,0.165,NA,6926.4,0,1.31,14.969465648855,0.155,NA,0.31914893617021,0.066,0.4546,0,2099.707,5873.5,0.1792627904997,0.15201258951259,311.6,0,0.55040500641848,3.4653961885657,1.1423931224958,0,NA,NA,NA,0.18384565461089,404.7,19.61,1052.9,814500,0,0,NA,0,1.1,3.2987459678898
"12",2000-12-31,NA,1.1,0.3063,0.27134559535334,NA,14908.1,0,558.1,0.068729834240536,NA,NA,1.077375122429,27.720106626047,0,0.019939554627505,145.146,NA,NA,NA,0.36232,7562.1,NA,NA,NA,0.165,NA,8120.2,0,NA,20.916666666667,NA,NA,0.20855801008871,0.153,0.3875,NA,1700,7279.3,0.11551934938799,0.10355656264624,262.6,0,0.55272658035034,5.1363957098504,168.00064621847,0,NA,NA,NA,0.18529494778436,NA,25.1,840.9,NA,NA,286.9,25.372255141164,NA,NA,3.5960320623533
"13",1999-12-31,NA,1.15,0.3207,0.20617355853232,NA,12547,0,466.5,0.059819963069348,NA,NA,0.53788587464921,33.199289835775,0,0.016718094066686,125.048,846.3,545.8635,545.8635,0.355,7331.9,NA,8.6634763086376,13.431746214942,0.135,545.8635,7798.4,0,NA,NA,NA,0,0.32632389384789,0.154,0.3298,NA,1078.8,7479.8,0.042594721784005,0.040854534263439,NA,NA,0.55502885042166,6.0974973506155,2.4592066545018,NA,0,NA,0.50599137931034,0.20461400505421,323.8,NA,NA,NA,NA,251,29.8,0,NA,5.04652818223
