"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,16.3,0.3,0.157,0.5501,135.9,1432.7,0,111.1,0.3155,0.0775,NA,0.48,13.37,0,0.0193,3.59,42,27.67,42,0.3473,0.3474,241,1.26,5.68,5.68,NA,27.67,352.1,0,1.07,10.82,-0.02,NA,0.1225,NA,0.2672,0.0118,191,185.9,0.894,0.472,13.9,0,0.2187,1.37,NA,0,0,NA,0.1449,0.1023,5.5,11.58,166.2,15903,NA,16.4,11.34,NA,0.7,1.17
"2",2010-12-31,16.3,0.22,0.222,0.592866756393,121,1207.4,0,37.5,0.11117699377409,0.031058472751367,NA,0.73198198198198,20.922077922078,0,0,0,34.4,31.9848,34.4,0.07021,0.060975609756097,299.8,1.1544089333847,8.7151162790698,8.7151162790698,NA,31.9848,337.3,0,0.8,12.2125,-0.1,NA,0.1656050955414,NA,0.2505,0.01407984098062,259.7,161.1,1.0937306021105,0.52238363474652,7.7,0,0,1.3314049586777,NA,0,0,NA,0.12316047747401,0.063636363636364,6,9.77,176.2,21796,NA,12.7,12.685039370079,NA,0.65,1.1349259757739
"3",2009-12-31,14.6,0.31,0.2584,0.7134375,91.7,1195.5,0,89.2,0.26320448509885,0.07461313258051,NA,0.67724458204334,29.105263157895,0,0,0,32.8,26.222,32.8,0.20055,0.19148936170213,249.7,1.0818890814558,7.6128048780488,7.6128048780488,NA,26.222,338.9,0,NA,NA,-0.15,NA,0.15712545676005,NA,0.2386,0.014219991635299,230.8,110.6,2.0641952983725,0.67365004426084,3.8,0,0,1.206106870229,NA,0,0,NA,0.11361334488735,0.04143947655398,12.3,8.15,228.3,16111,NA,5,22.12,NA,0.7,1.0590625
"4",2008-12-31,13,0.25,0.2586,0.73662153449388,81.7,1023.3,0,15,0.043516100957354,0.014658457930226,NA,0.43310131477185,20.034482758621,0,0,0,30.7,24.207,30.7,0.2115,NA,329.7,1.1168699186992,10.739413680782,10.739413680782,NA,NA,344.7,0,NA,NA,-0.12,NA,0.23169993950393,NA,0.2725,0.016710642040457,295.2,116.2,1.9664371772806,0.66289527125036,5.8,0,0,1.422276621787,NA,NA,NA,NA,0.082001863143631,0.070991432068543,13.3,8.92,228.5,25558,NA,6.1,19.049180327869,NA,0.7,1.1112185686654
"5",2007-12-31,13.2,0.33,0.2184,0.67192307692308,85.3,1017.6,0,20.5,0.072850035536603,0.020145440251572,NA,0.65934065934066,27.358974358974,0,0,0,24.2,24.2,24.2,0,NA,260.9,1.0893528183716,10.780991735537,10.780991735537,NA,NA,281.4,0,NA,NA,NA,NA,0.22121049812533,NA,0.2285,0.01690251572327,239.5,106.7,1.6373008434864,0.62082444918266,3.9,0,0,1.2508792497069,NA,NA,NA,NA,0.10104384133612,0.045720984759672,20.8,8.19,174.7,2988,NA,4.6,23.195652173913,NA,0.9,1.0823076923077
"6",2006-12-31,14.1,0.2,0.1557,0.65306834030683,99.5,1114.8,0,19.3,0.056881815502505,0.017312522425547,NA,0.6679511881824,20,0,0,0,30.6,26.4968,30.6,0.13409,NA,320,1.196261682243,10.457516339869,10.457516339869,NA,NA,339.3,0,0.09,120.33333333333,0.04,NA,0.24287343215507,NA,0.2789,0.015608180839613,267.5,152,1.2322368421053,0.55201886236369,7.6,0,0,1.5276381909548,NA,NA,NA,NA,0.099053629906542,0.076381909547739,11.6,10.83,187.3,15860,NA,5.6,27.142857142857,NA,0.65,1.1830543933054
"7",2005-12-31,13.4,-0.44,0.2246,0.65306834030683,99.5,1114.8,0,19.3,0.048712771327612,0.017312522425547,NA,0.46304541406946,27.486842105263,0,0.023092388702729,4.824,30.6,26.4968,30.6,0.13409,NA,376.9,1.4089719626168,12.316993464052,12.316993464052,NA,NA,396.2,0,0.38,41.631578947368,0.04,NA,0.21567191504943,NA,0.3346,0.015608180839613,267.5,208.9,0.89660124461465,0.47274103987885,7.6,0,0.63473684210526,2.0994974874372,NA,NA,NA,NA,0.099053629906542,0.076381909547739,11.6,15.82,187.3,4571,NA,3.5,59.685714285714,NA,0.65,1.3814504881451
"8",2004-12-31,10.4,0.09,0.2876,0.65544952285284,NA,1009,0,12,0.043212099387829,0.01189296333003,0,0.062586926286509,19.368421052632,0,0.032846715328467,3.744,NA,NA,NA,0.17564,NA,265.7,1.4200962052378,NA,NA,NA,NA,277.7,0,NA,NA,NA,0,0.10185422541229,NA,0.3639,0.0020812685827552,187.1,147.2,0.88654891304348,0.46993158084264,7.6,0,0.49263157894737,2.1457725947522,NA,0,NA,NA,NA,0.11078717201166,7.4,10.96,130.5,4663,NA,7.7,19.116883116883,0,0.55,1.394776494224
"9",2003-12-31,8.9,0.18,0.3027,0.7057546145494,NA,921.8,0,16.5,0.0635103926097,NA,0,0.1189296333003,20.28125,0,0.027067669172932,3.204,NA,NA,NA,0.15339,NA,243.3,1.4508050089445,NA,NA,0.1,NA,259.8,0,NA,NA,NA,0,0.27977303501193,NA,0.1937,0.0022781514428292,167.7,129.8,1.0015408320493,0.50038491147036,6.4,0,0.500625,2.3948339483395,2.028125,0,NA,NA,NA,0.11808118081181,7.2,13.3,130,2175,NA,6.7,19.373134328358,0,0.55,1.4104234527687
"10",2002-12-31,8.4,-0.06,0.4051,0.59476605868358,NA,823.4,0,23.2,0.095749071399092,NA,0,-0.0326,20.9125,0,0.018075313807531,3.024,25.1,17.1338,25.1,0.31738,NA,219.1,NA,8.7290836653386,8.7290836653386,NA,17.1338,242.3,0,NA,NA,NA,0,0.33169909606251,NA,0.1757,0.002550400777265,102.9,167.3,0.44829647340108,0.30953363598844,8,0,0.378,3.2739726027397,NA,0,0,0,0.16650886297376,0.15655577299413,9.2,19.72,75,9535,0,6.5,25.738461538462,0,0.5,2.1292517006803
"11",2001-12-31,NA,0.05,0.5213,0.6124,NA,689.6,0,29.7,0.17000572409845,NA,0,0.0158,17.45,0,0.0273,2.8583,NA,NA,NA,0.33047,NA,145,NA,NA,NA,0.1,NA,174.7,0,NA,NA,NA,NA,0.2152405461434,0,0.0254,0.0030452436194896,84.628,104.7,0.66857688634193,0.40068689181454,6,0,0.476385,2.3634311512415,1.745,0,NA,NA,NA,0.13544018058691,10.7,24.95,70,1500,0,7.4,14.148648648649,0,0.55,2.0643285910101
"12",2000-12-31,NA,0.5,0.5197,0.35919540229885,NA,569.6,0,22.3,0.18248772504092,NA,NA,0.28862805464691,14.44,0,0.030747922437673,2.22,NA,NA,NA,0.32319,NA,99.9,NA,NA,NA,NA,NA,122.2,0,NA,NA,NA,NA,0.28712871287129,NA,0.0119,NA,66.9,72.2,0.69252077562327,0.40916530278232,5,0,0.444,1.8418367346939,NA,0,NA,NA,NA,0.12755102040816,NA,18.66,50,NA,NA,5.6,12.892857142857,NA,NA,1.3699551569507
