"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,389.5,1.81,0.3669,0.6695,1167.9,4649.7,160.1,271.8,0.0557,0.0646,0.0585,13.11,0.8,18.63,278.4,0,0,295,276.92,574,0.0616,0.0344,4605.8,1.41,1.06,15.61,8.03,1.09,0.17,382.11,4877.6,0.3489,0.36,17.94,-0.01,0.2377,NA,0.6431,0.3595,3261.9,2511.8,0.9419,0.485,134.8,0.032,426.9,0.1015,0,2.15,1.1,0.0702,0.6,-105.19,-0.3798,4206.3,0.0849,0.1154,342.4,6.46,2365.8,917388,4335.5,125.9,19.95,4335.5,1.45,1.38
"2",2010-12-31,343.7,2.39,0.713,0.77541264544061,747,4484.6,122.8,138.7,0.032610740148594,0.033870573870574,0.030928064933327,5.3065,0.50841514726508,156.45794392523,288.7,0,0,272.8,109.12,561.5,0.6,0.70765027322404,4114.5,1.2908640271067,0.98759061014834,15.082478005865,7.3276936776492,1.0047619047619,0.17,269.7135,4253.2,0.36603041519868,0.33,12.909090909091,-0.0016,0.31614349775785,NA,0.6309,0.39731525665611,3187.4,1674.1,1.5405889731796,0.60639048246026,10.7,0.0026129426129426,305.2,0.074529914529915,0,2.2410977242302,9.2034084661902,0.066617826617827,0.40881562881563,-160.5935,-1.4717143519563,4095,0.034234799523122,0.014323962516734,320.4,4.26,2579.1,1008975,4166.2,93.5,17.904812834225,4166.2,1.45,1.2787348546346
"3",2009-12-31,343.2,2.23,0.7589,0.79348257296685,728.8,4701.8,129.9,149.8,0.035971568533282,0.036574051467357,0.031860138670297,-2.0202,0.47766504150744,24.187943262411,305.4,0,0,216.1,150.3429,521.5,0.30429,0.28787878787879,4014.6,1.1880326704546,0.98833087149188,18.577510411846,7.6981783317354,0.9801748132233,0.08,327.8631,4164.4,0.3822791271428,NA,NA,0.0019,0.17985611510791,NA,0.5595,0.38806414564635,3379.2,1364.2,2.0526315789474,0.67241379310345,56.4,0.013770203623224,244.8,0.059768543385908,0,1.8718441273326,3.0234929078014,0.05276136530104,0.33307290395039,-177.5202,-1.1807683646027,4095.8,0.044490687440814,0.077387486278815,312.5,3.89,2800.2,293923,4062,22.9,59.572052401747,4062,1.45,1.1800510059507
"4",2008-12-31,342.5,2.4,0.7425,0.85839849015907,525.2,4983.1,183.3,170.1,0.039375911479432,0.04169730842771,0.034135377576208,6.1095,0.32323232323232,NA,264.3,0,0,141.8,141.8,406.1,0,NA,4149.8,1.1726242617763,0.99637446277221,29.265162200282,10.218665353361,1.0172574398196,0.08,216.6905,4319.9,0.38833256406654,NA,NA,-0.0114,0.73488372093023,NA,0.5532,0.37514800024081,3538.9,1136.1,2.8023941554441,0.73700780110651,-98.8,-0.024219247928617,291.5,0.071456586752954,NA,2.1631759329779,NA,0.034760013727509,0.27849683777026,-74.8905,-0.52814147977872,4079.4,0.040068947978185,-0.18811881188119,340.7,3.47,3183.8,413556,4164.9,-33.1,NA,4164.9,1.5,1.1647074683203
"5",2007-12-31,201,1.65,0.5327,0.92879746835443,144,2777.3,95.9,9.3,0.004130212728161,0.0038410705435321,0.0033485759550643,-88.5314,0.48057067767974,NA,194.8,0,0,155.2,155.2,350,0,NA,2242.4,1.1139039292633,0.61712901805372,14.448453608247,6.4068571428571,0.92615232116306,NA,342.6314,2251.7,0.49551722896338,NA,NA,0.0014,0.70143149284254,NA,0.2074,0.28153242357685,2013.1,373.3,5.0318778462363,0.83421414930941,-49.1,-0.020279200396498,176.8,0.073021642160912,NA,2.5923611111111,NA,0.064100446059805,0.1541797455807,-187.4314,-1.2076767973962,2421.2,0.07709502756942,-0.34097222222222,204.3,1.14,1878.4,352205,3633.6,-48.2,NA,3633.6,1.6,1.1133801424051
"6",2006-12-31,200.6,1.52,0.5011,0.91365709941076,181.7,3233.6,94.5,7.3,0.0026992050286559,0.00302527973477,0.0022575457694211,-2.7423,0.44701656356017,NA,196,0,0,90.6,90.6,286.6,0,NA,2697.2,1.2861570740546,1.0975381485249,29.770419426049,9.4110258199581,1.1177786987153,NA,194.8423,2704.5,0.46038471053934,-0.11,NA,0.0025,0.24332041607179,NA,0.271,0.24455714992578,2097.1,781.8,2.4593246354566,0.71092623405435,-100.5,-0.041649399088272,148.7,0.061624533775383,NA,4.3026967528894,NA,0.037546622461666,0.32399502693742,-104.2423,-1.1505771716667,2413,0.043202517762625,-0.55310952118877,212.6,3.47,1922.7,332718,2457.5,-83.9,NA,2457.5,1.4,1.2851644174111
"7",2005-12-31,198.7,2.24,0.5701,0.88041833555852,268.7,3356,95.6,12.7,0.0044609926586814,0.0053271812080537,0.0037842669845054,-0.6719,0.36484827223294,NA,205.3,0,0,96.7,96.7,302,0,NA,2834.2,1.2684957257306,1.1827894165763,29.309203722854,9.3847682119205,1.1888422818792,NA,207.0719,2846.9,0.4623063170441,-0.05,NA,-0.0014,0.40399385560676,NA,0.2436,0.23834922526818,2234.3,868.6,2.2775731061478,0.69489620288735,-91.1,-0.038213087248322,131.3,0.055075503355705,NA,3.2326014142166,NA,0.040562080536913,0.36434563758389,-110.3719,-1.1413849135568,2384,0.043279774425995,-0.33903982136211,216,4.33,1978.3,155700,2396.2,-104,NA,2396.2,1.3,1.2669781931464
"8",2004-12-31,198.6,0,0,0.81602063018777,NA,3111.3,137.8,7.3,0.0029246794871795,0.0030435688972274,0.0023462861183428,0.6497,NA,NA,228.9,0,0,147.9283,147.9283,376.8283,0,NA,2488.7,1.005738533037,1.0376068376068,16.823685250326,6.6043332461584,1.0428242195684,NA,238.3787,2496,0.53000353549963,NA,NA,0.4163,0.56773526370217,NA,0.2067,0.26034133641886,2474.5,470.8,4.3016142735769,0.81137820512821,-41.8,-0.017515189608213,129.2,0.054137858789022,NA,1.0310994305738,NA,0.061985480829667,0.19727634611355,-90.4503,-0.61144699913527,2386.5,0.059781107294403,-0.091546211125712,211.9,2.28,2025.2,92600,2398.5,-78.8,NA,2398.5,1.3,1.0057216536385
"9",2003-12-31,198.4,0,0,0.81502496595551,NA,3200.3,136.6,17.5,0.0047816820591289,0.0073902027027027,NA,70.695,NA,NA,160.4,0,0,284.646,284.646,445.046,0,NA,3642.3,1.386961654164,1.5381334459459,12.795892498483,8.1840972719159,2.1637854214935,NA,237.751,3659.8,0.5383557791457,-0.03,NA,-0.7315,0.42329317269076,NA,0.2058,0.25516357841452,2626.1,1505.2,1.4314376827,0.58872069511995,-53.5,-0.031782807580348,173.8,0.1032495692984,NA,3.078118609407,NA,0.1691,0.89419592467178,46.895,0.16474840734162,1683.3,0.10839116179887,-0.10940695296524,160.5,7.37,2154.6,31300,2368,-20.7,NA,2368,1.25,1.3844000605235
"10",2002-12-31,33.5,0,0,0.69947735191638,NA,1020.9,27.7,28.6,0.022117392313046,0.027037247116657,NA,161.2,0,73.754545454545,61.2,0,0,62.6,38.1365,123.8,0.39079,NA,1264.5,NA,NA,20.199680511182,10.214054927302,1.1954055587068,NA,71.6365,1293.1,0.40219414242335,NA,NA,-0.0858,0.32038834951456,NA,0.1422,0.37192673131551,760.2,811.3,0.59386170343892,0.37259299358132,11,0.010398941198714,24.3,0.022972206466251,0,3.9193236714976,NA,0.059179429003592,0.76696918131972,-33.5,-0.87842249793676,1057.8,0.050166464088398,0.053140096618358,64.6,4.04,481.8,74458,1274.2,-49.8,NA,1274.2,1.25,1.6633780584057
