"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Revenues","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Enterprise Value","EV to Invested Capital Ratio","EV to Trailing Sales Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","EV To Sales Ratio","Expected Growth in Earnings Per Share","Expected Growth in Revenues","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Net Margin","Non-Cash Working Capital","Non-Cash Working Capital as Percentage of Revenues","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Pre-Tax Operating Margin","Price to Sales Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,44.4,1.45,0.3881,0.6469,449.7,1579.1,11,563.2,0.2298,0.6323,0.3567,218.27,0.8,NA,11.3,0.0033,5.33,43,43.09,54,0,1887.8,2.66,1.7,43.81,34.71,2.12,NA,0.125,-174.88,2451,0.0126,1.86,19.62,NA,-0.245,0.4386,0.064,NA,0,710.3,1627.2,0.5063,0.3361,-29.9,-0.0336,886.5,0.9953,0.3372,3.62,NA,0.0484,1.83,217.97,5.0584,890.7,0.0607,-0.0665,162.3,36.5,823.8,987184,1110,15.8,102.99,1110,1.35,1.92
"2",2010-12-31,44.2,1.48,0.4361,0.63999711940084,499.9,1652.7,13.2,739.2,0.466489965922,0.69480214305856,0.44726810673444,-146.5397,0.8,NA,17.3,0.0077,5.3584,-36.9269,-36.9269,-19.6269,0,845.4,1.3018170619033,0.96484820817165,NA,NA,0.79462355484538,NA,0.065,113.7129,1584.6,0.011798874568887,0.17,92.705882352941,NA,-0.1776,0.35631375307773,0.065,NA,0,649.4,695.9,1.2770513004742,0.56083554209264,-85.1,-0.079988720744431,830.6,0.78071247297678,NA,1.3920784156831,NA,-0.034708976407557,0.65410282921327,-150.6397,NA,1063.9,-0.056863073606406,-0.17023404680936,189.4,15.76,888.7,1221590,876.2,-53.2,NA,876.2,1.4,1.1411493590667
"3",2009-12-31,43.8,1.03,0.486,0.59576241750608,581.9,1685.5,2.1,814.9,0.49604334063793,0.63485509504519,0.4834767131415,-15.0894,0.7201646090535,NA,25.1,0.0067,5.2608,-258.4585,-258.4585,-233.3585,0,827.9,1.32548831252,0.65957616316125,NA,NA,0.64498286070427,NA,0.01,-220.369,1642.8,0.012993177098784,-0.45,NA,NA,-0.3666,0.29534710126897,0.069,0.9954,0,624.6,785.2,1.0922058074376,0.52203554906258,-162.5,-0.12659707073855,682,0.53131816765347,NA,1.3493727444578,NA,-0.201354378311,0.61171704580866,-38.0894,NA,1283.6,-0.41379839897534,-0.27925760439938,223.2,17.03,857.6,968038,1255.2,-27,NA,1255.2,1.4,1.1412295936089
"4",2008-12-31,42.8,1.13,0.5492,0.52144082332762,725.4,1863,9.9,423.3,0.25042891794356,0.21420980719599,0.22721417069243,-354.9721,0.42243262927895,NA,52.2,0.0058,5.2194,-347.0341,-347.0341,-294.8341,0,1267,1.1597254004577,0.91585947665173,NA,NA,0.64116188452001,NA,-0.01,50.238,1690.3,0.022329575952764,NA,NA,NA,-0.3576,0.35212794795337,0.062,NA,0,1092.5,899.9,0.87831981331259,0.46760930012424,-396.6,-0.20069834522544,1183.5,0.598906937908,NA,1.2405569341053,NA,-0.17561566722332,0.4553919336066,-397.2721,NA,1976.1,-0.31765136842105,-0.54673283705542,292.6,19.7,790.4,1606500,1383.4,-114,NA,1383.4,1.45,1.1151207283283
"5",2007-12-31,42.2,1,0.5025,0.42728383745799,1124.7,2542.2,32.1,243.6,0.15656533196221,0.080327112049067,0.095822515931083,409.1948,0.49353233830846,NA,54.5,0.028258928571429,20.256,-382.6273,-382.6273,-328.1273,0,1312.3,0.7628764097198,0.57006950477845,NA,NA,0.43273098990965,0.045,0.005,-769.4221,1555.9,0.029698686177327,-4.42,NA,0.045,-0.3556,0.5836820083682,0.067,NA,0,1720.2,716.8,1.1706194196429,0.53930201169741,-333.5,-0.10997164149575,1698.5,0.56008045901207,NA,0.63732550902463,NA,-0.12617137769571,0.23636483545473,386.7948,NA,3032.6,-0.22243188001395,-0.29652351738241,386.9,17.67,839.1,1890320,2302,-538.6,NA,2302,1.55,0.79229045727671
"6",2006-12-31,42.6,2.44,0.4205,0.38601552025352,1511.2,3416.7,53.8,215,0.10219602623824,0.045194652316489,0.062926215353997,665.1113,0.589774078478,3.2056126701862,46.7,0.017723845020369,20.448,579,367.4913,625.7,0.3653,1888.8,0.84084939678583,0.53461647325219,3.2621761658031,3.0186990570561,0.39704027579248,-0.055,0.025,-304.72,2103.8,0.022507097491732,-2.02,NA,0.36,0.0745,0.51004520341537,0.083,NA,0.0053267772997337,2246.3,1153.7,0.82352431307966,0.45161136990208,359.9,0.07565374590095,2584.6,0.54330278314975,0.056815782161712,0.76343303335098,NA,0.12171024972673,0.24251660640713,672.2113,1.8291896083851,4757.2,0.16359849530339,0.23815510852303,506.7,22.16,950.1,2979078,3533,-44.3,NA,3533,1.55,0.8547515540568
"7",2005-12-31,46.4,1.59,0.3079,0.40121845082681,1376,3386.9,55.1,461.4,0.14210040036957,0.095773829292594,0.13623077150196,-55.4303,0.75349139330952,5.2001789308879,43.2,0.0095793548387097,22.272,730,452.6,773.2,0.38,2785.6,1.5167156702603,0.5647783950367,3.8158904109589,3.602690118986,0.57821321819993,0.03,0.075,496.1303,3247,0.019486846378694,5.29,10.325141776938,0.435,0.2448,0.42124604734638,0.077,NA,0.0053736455165491,1836.6,2325,0.39655913978495,0.28395441946412,447.1,0.092805546330123,2330.2,0.48368482231817,0.049814359203757,1.6896802325581,1.7333929769626,0.15152773165061,0.48260544669545,-43.5303,-0.096178260357184,4817.6,0.24643362735489,0.32492732558139,518.3,54.62,922,600900,4932.2,434.7,5.3485162180814,4932.2,1.45,1.4129677980853
"8",2004-12-31,47.3,1.28,0.3588,0.34591817787956,NA,2425,47.1,88.4,0.02240583971207,0.01950401553261,0.036453608247423,267.9093,0.71348940914158,10.566302652106,38.5,0.0033319450229071,11.352,522.2604,321.1902,560.7604,0.385,3857,2.5253715707458,0.85098402612303,7.3852044924254,6.8781601954004,0.97601093172731,0.16,0.145,44.6808,3945.4,0.020742268041237,10.1,7.1316831683168,0.47,0.1766,0.21568341121495,0.076,0.9619,0.0075051546391753,1527.3,3386.5,0.16503764949062,0.14165864044203,320.5,0.081102282504175,1823.5,0.46143529530847,0.035419656786271,3.2044852384557,0.66039391575663,0.13215760412976,0.85695126271572,276.5093,0.8608898040949,3951.8,0.21029932449421,0.3032740348221,438.5,72.03,558.9,346100,4532.4,320.5,10.566302652106,4532.4,1.35,2.4419137216067
"9",2003-12-31,48.6,1.03,0.3895,0.40738877308992,NA,2007.6,32.5,316.7,0.09627310311284,0.087546648237733,NA,52.0336,0.52888318356868,11.265204799338,36.4,0.0070089363939022,19.44,445.3221,271.6465,481.7221,0.39,2972.9,2.7665177740555,0.82181064270905,6.6758415980809,6.1714000973964,0.86318631863186,0.175,0.13,223.5129,3289.6,0.020372584180116,6.43,8.8755832037325,0.535,0.2456,0.25192997716647,0.089,0.5055,0.0090655509065551,1074.6,2722.8,0.20816806228882,0.17230058365759,241.7,0.070177985540489,1033.5,0.30007839493627,0.080430285477865,3.3023650697392,0.6437259885336,0.1293,0.7905693795186,48.1336,0.17719202642399,3444.1,0.2527884787828,0.2931473620376,419.3,57.07,566.8,467900,3617.5,255.9,10.640093786635,3617.5,1.3,2.3644073887731
"10",2002-12-31,25.3,1.34,0.4278,0.43964735931449,NA,1657.8,36.5,269.4,0.095288624787776,0.093632698456833,NA,149,0.6865,12.35775862069,32.7,0.00088245552842693,2.024,318.7,191.22,351.4,0.4,2557.8,NA,NA,8.0257295262002,7.2788844621514,0.88898929514806,0.14,0.105,187.42,2827.2,0.02442996742671,8.93,10.243001119821,NA,0.0981,0.48258784686738,0.099,0.9723,0.010978405115213,944.3,2293.6,0.23264736658528,0.18873797396718,185.6,0.064507159738635,818.7,0.28454747671347,0.010905172413793,3.3724452286428,0.88269704433497,0.11076741276241,0.79716390935632,3.8,0.019872398284698,2877.2,0.20249920576088,0.27290104396412,342.4,91.47,533.6,786805,3301.6,197.8,11.595551061678,3301.6,1.3,2.7086730911787
