"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","Expected Growth in Earnings Per Share","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","PE to Growth Ratio","Reinvestment Amount","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,315.6,1.16,0.2468,0.1945,9424.9,44626.1,0,3825.1,0.3787,0.0857,NA,0.8,87.43,0,0.0177,138.86,NA,NA,NA,0.4982,0.4625,6275.1,0.8,0.12,NA,10100.2,0,1.89,13.26,0.02,NA,0.155,0.011,0.8733,0.0091,7875.1,7824.9,0.2908,0.2253,89.5,0,0.2806,0.83,7.29,0,NA,NA,0.0095,5327.1,25.06,2275.3,1945979,NA,494.8,15.81,NA,1.5,0.86
"2",2010-12-31,316.4,2.06,0.6786,0.18741539537926,10685,45023.4,0,3022.9,0.34245675250082,0.067140642421496,NA,0.57102858826997,7.1959963809093,0,0.0219,139.3431,NA,NA,NA,0.17813,0.047300937398987,5804.2,0.57316940700143,0.025,NA,8827.1,0,2.19,9.027397260274,NA,NA,0.17949907235622,0.01,0.9416,0.018645859708507,10126.5,6362.7,0.38731984849199,0.27918568952431,884.2,0,0.15759232074191,0.59547964436125,2.8783985523637,0,NA,NA,0.082751520823585,5031.1,19.77,2464.4,4191338,NA,418.7,15.196321948889,NA,1.55,0.67129298675225
"3",2009-12-31,342.1,2.81,0.8641,0.22907925353468,8249.7,45579.7,0,3643.7,0.36580027909125,0.079941289653069,NA,0.46290938548779,9.5577192312587,0,0.0182,136.6729,NA,NA,NA,0.28021,0.2802308537926,6317.2,0.89511718196503,-0.105,NA,9960.9,0,2.58,8.4573643410853,0.025,NA,0.18184203621097,0.01,0.9691,0.018541148800892,7057.4,7509.5,0.3264398428657,0.24610225983596,785.7,0,0.17395049000891,0.91027552517061,NA,0,NA,NA,0.095239826902797,5151.7,21.82,2451.4,4269959,NA,808.3,9.2904862056167,NA,1.6,0.93082954088832
"4",2008-12-31,330.8,3.17,0.86,0.38407446206456,5115.2,45682,0,1466.3,0.15622536171664,0.032097981699575,NA,0.29767441860465,6.7422198041349,0,0.0214,132.5965,NA,NA,NA,0.20459,NA,7919.5,1.1580586669786,-0.095,NA,9385.8,0,2.41,7.6058091286307,0.525,NA,0.76274328081557,0.01,0.9563,0.018683507727332,6838.6,6196.1,0.51479156243443,0.33984316733789,919,0,0.14428350380849,1.2113113856741,NA,NA,NA,NA,0.17966061933062,5990.3,18.33,3189.7,7250044,NA,886.4,6.9901850180505,NA,1.6,1.1301520788932
"5",2007-12-31,177.9,2.76,0.5102,0.22382341926222,8948.1,57762.3,0,3880,1.1204481792717,0.067171840456491,NA,0.50176401411211,0.35758560510321,0,0.22753954897341,135.204,0,0,0,0.22342,NA,-417.1,-0.052552666061889,0.05,NA,3462.9,0,2.58,1.4341085271318,0.11,NA,0.90421109705404,0.0229,NA,0.031882386954813,7936.8,594.2,4.8278357455402,0.82840971440122,1661.7,0,0.081364867304568,0.066405158637029,0.071517121020642,NA,NA,0,0.18570422771315,6297.7,3.7,2868.7,5166310,NA,57.6,10.315972222222,NA,1.6,0.2930488795613
"6",2006-12-31,181,1.5,0.1842,0.24951850425198,9613.7,59308.9,0,2223.8,0.17515339114545,0.037495215726476,NA,0.8,5.1715362865221,0,0.029494312760643,275.12,0,0,0,0.09712,NA,10472.5,0.97343446455295,0.37,NA,12696.3,0,9.75,5.1169230769231,0.09,NA,0.2802809534484,0.03,0.9709,0.030654758392079,10758.3,9327.9,0.3611102177339,0.26530564022589,1803.7,0,0.1525309086877,0.97027159158285,0.13977125098709,NA,NA,0,0.18761767061589,6546.4,49.89,3368.4,1735900,NA,2165.3,4.3079019073569,NA,1.05,0.97798507175264
"7",2005-12-31,179.6,1.06,0.1202,0.29744744744745,8471.8,58454.9,0,3693.5,0.2255572519084,0.063185464349439,NA,0.8,NA,0,0.020987599271178,272.992,0,0,0,0,NA,12681.5,1.5567763319421,NA,NA,16375,0,8.98,8.0200445434299,NA,NA,0.098553345388789,0.03,0.9621,0.031041024790052,8146,13007.3,0.25890845909605,0.20566106870229,-1252,0,NA,1.5353643853726,NA,NA,NA,0,-0.14778441417408,7024.1,72.02,3367.7,475300,NA,450.8,28.853815439219,NA,1.05,1.3830820558301
"8",2004-12-31,138.9,0.66,0.1826,0.25302844567137,NA,49014.6,0,4065,0.34213715786284,0.082934472585719,0,0.72289156626506,11.339456282146,0,0.029708853238265,277.8,NA,NA,NA,0.08466,NA,7816.2,1.1473152687667,0.145,NA,11881.2,0,2.2,30.6,-0.06,0,0.14138596867625,0.03,0.9494,0.037290929641372,6812.6,9259.8,0.28309466727143,0.22063427936572,816.6,0,0.34019103600294,1.2823076496981,0.78203146773417,0,NA,NA,0.10552159923501,7522.7,67.32,2621.4,556200,NA,816.6,11.339456282146,0,1.1,1.1468229071148
"9",2003-12-31,137.3,0.61,0.2027,0.21549579299738,NA,40764.2,0,3100.6,0.24601883663543,NA,0,0.60187469166256,32.067146282974,0,0.025600835945664,269.108,NA,NA,NA,0.06059,NA,9502.5,1.5181410061828,0.55,NA,12603.1,0,9.92,7.7177419354839,-0.325,0,0.10289172831204,0.03,0.9299,0.045272567596077,6259.3,10697.6,0.17812406521089,0.15119296046211,333.6,0,0.80667865707434,1.6664485777487,0.58303902332679,0,NA,NA,0.048090645677464,6851.5,76.56,1905.5,455700,NA,450.9,23.724994455533,0,1.05,1.4253030851353
"10",2002-12-31,136.1,0.29,0.2559,0.2368192078284,NA,35647.4,0,3557.8,0.28841258775272,NA,0,0.251,14.603826281246,0,0.02498728221997,261.312,0,0,0,0,NA,8778,NA,0.385,0,12335.8,0,8.29,9.2641737032569,NA,0,0.16657915463376,0.03,0.8967,0,4889.8,10457.8,0.17957887892291,0.15223982230581,716.1,0,0.3649099287809,1.7279621949406,0.37932016314924,0,0,0,0.11832256572099,4966.8,76.8,1878,1084273,0,893.2,11.708240035826,0,1.05,1.7951654464395
"11",2001-12-31,NA,0.56,0.3844,0.2279,NA,27963.1,0,2361,0.18580310065318,NA,0,0.2554,NA,0,0.0228,253.1279,NA,NA,NA,0,NA,10346,NA,0.435,NA,12707,0,7.83,10.236270753512,-0.2,NA,0.25508188364239,0.03,0.8211,0,4681.0762,11102.1,0.14455823672999,0.12630046431101,-576.1,0,NA,2.0418781725888,NA,0,NA,NA,-0.10595527109542,2779.9,80.15,1604.9,692800,0,0,NA,0,1,2.7145467104338
"12",2000-12-31,NA,0.9,0.402,0.069512025580425,NA,16942,0,1269.5,0.10681980731205,NA,NA,0.67164179104478,22.579976303318,0,0.020114565569111,230,NA,NA,NA,0,NA,10615,NA,0.1,NA,11884.5,0,NA,13.846153846154,NA,NA,0.22151898734177,0.031,0.8488,NA,4754.2,11434.5,0.03935458480913,0.037864445285877,506.4,0,0.45418641390205,2.0515097690941,225.79976303317,0,NA,NA,0.090855266698961,NA,90,450,NA,NA,-491.9,NA,NA,NA,1.9729568205588
"13",1999-12-31,NA,0.8,NA,0.068589465246,NA,15090.9,0,964,0.098992616629527,NA,NA,NA,19.82444208289,0,0.024006689967193,223.92,-1901.9,-1901.9,-1901.9,-0.091900673009979,NA,8774.1,NA,NA,-1901.9,9738.1,0,NA,NA,NA,0,0.39181286549708,NA,0.8234,NA,5023.8,9327.4,0.044031562922143,0.042174551503887,NA,NA,0.47591923485654,1.6724462534292,NA,NA,NA,-0.37857796886819,0.10118161768661,1901.9,NA,NA,NA,NA,564.3,16.52915116073,0,NA,1.6263235244998
