"","Date","Number of Shares Outstanding","3-Year Regression Beta","3-year Standard Deviation of Stock Price","Book Debt to Capital Ratio","Book Value of Equity","Book Value of Assets","Capital Expenditures","Cash","Cash as Percentage of Firm Value","Cash as Percentage of Total Assets","Change in Non-Cash Working Capital","Correlation with the Market","Current PE Ratio","Depreciation","Dividend Yield","Dividends","Earnings Before Interest and Taxes","EBIT for Previous Period","Earnings Before Interest Taxes Depreciation and Amortization","Effective Tax Rate","Effective Tax Rate on Income","Enterprise Value","EV to Invested Capital Ratio","EV to EBIT Ratio","EV to EBITDA Ratio","Free Cash Flow to Firm","Firm Value","Ratio of Fixed Assets to Total Assets","Forward Earnings Per Share","Forward PE Ratio","Growth in Earnings Per Share","Previous Year Growth in Revenues","Hi-Lo Risk","Insider Holdings","Institutional Holdings","Ratio of Intangible Assets to Total Assets","Invested Capital","Market Capitalization","Market Debt to Equity Ratio","Market Debt to Capital Ratio","Net Income","Non-Cash Working Capital","Payout Ratio","Price to Book Value Ratio","Reinvestment Amount","Reinvestment Rate","Revenues","Return on Capital","Return on Equity","Sales General and Administration Expenses","Stock Price","Total Debt","Trading Volume","Trailing 12-month Revenues","Trailing Net Income","Trailing PE Ratio","Trailing Revenues","Value Line Beta","EV to Book Value Ratio"
"1",2011-12-31,9.8,1.13,0.2476,0.5371,150.9,1372.9,0,14.1,0.0423,0.0103,NA,0.8,12.73,0,0.0484,7.64,46,34.82,46,0.2347,0.2346,318.9,1.02,7.01,7.01,34.82,333,0,1.23,13.39,-0.015,NA,0.1715,NA,0.2233,0.0202,311.9,157.9,1.1089,0.5258,12.4,0,0.6215,1.05,0,0,NA,0.1116,0.0822,9.7,16.47,175.1,6822,NA,12.3,12.84,NA,0.9,1.02
"2",2010-12-31,9.8,1.47,0.3808,0.57003444316877,149.8,1393.8,0,13.8,0.039038189533239,0.0099009900990099,NA,0.55803571428571,12.801652892562,0,0.0493,7.6366,44.2,33.0696,44.2,0.25182,0.25308641975309,339.7,1.0152420800956,7.6855203619909,7.6855203619909,33.0696,353.5,0,1.15,13.365217391304,0.02,NA,0.15443037974683,NA,0.1987,0.019873726503085,334.6,154.9,1.2821174951582,0.56181046676096,12.1,0,0.63112148760331,1.0340453938585,0,0,NA,0.098833102211596,0.080774365821095,10.3,15.37,198.6,13401,NA,20.8,7.4471153846154,NA,0.85,1.0146383467279
"3",2009-12-31,9.7,1.06,0.4472,0.61791137279207,123.3,1331.4,0,15.3,0.043465909090909,0.011491662911221,NA,0.47517889087657,11.738461538462,0,0.0499,7.6147,52.5,38.9282,52.5,0.25851,0.26136363636364,336.7,1.0953155497723,6.4133333333333,6.4133333333333,38.9282,352,0,1.15,13.730434782609,0.06,NA,0.14315642458101,NA,0.1917,0.020805167492865,307.4,152.6,1.3066841415465,0.56647727272727,13,0,0.58574923076923,1.2376317923763,0,0,NA,0.12663703643461,0.10543390105434,11.9,15.79,199.4,12243,NA,19.7,7.746192893401,NA,0.85,1.09079640533
"4",2008-12-31,9.7,0.98,0.4319,0.65284360189573,117.2,1325.7,0,16.9,0.045589425411384,0.012747982198084,NA,0.29636489928224,10.735714285714,0,0.0505,7.5902,46.7,33.3447,46.7,0.28598,NA,353.8,1.103211724353,7.576017130621,7.576017130621,NA,370.7,0,NA,NA,0.09,NA,0.33865520417562,NA,0.1889,0.020894621709286,320.7,150.3,1.4664005322688,0.59455084974373,14,0,0.54215357142857,1.2824232081911,NA,NA,NA,0.10397484876832,0.11945392491468,23,15.42,220.4,16749,NA,16.6,9.0542168674699,NA,0.8,1.0980450236967
"5",2007-12-31,9.7,NA,NA,0.70833333333333,112.7,1223.3,0,17.3,0.038265870382659,0.014142074715932,NA,NA,13.618320610687,0,0.042410313901345,7.566,41.1,29.3179,41.1,0.28667,NA,434.8,1.1780005418586,10.579075425791,10.579075425791,NA,452.1,0,NA,NA,0.115,NA,0.28448035664531,NA,0.1579,0.022643668764817,369.1,178.4,1.5341928251121,0.60539703605397,13.1,0,0.5775572519084,1.5829636202307,NA,NA,NA,0.079430677323219,0.11623779946761,29.7,18.93,273.7,14198,NA,14.5,12.303448275862,NA,0.5,1.1700310559006
"6",2006-12-31,9.8,NA,NA,0.56186198448346,107.3,1104.9,0,24.2,0.087081684059014,0.021902434609467,NA,NA,11.406504065041,0,0.050292230933714,7.056,37.9,27.1599,37.9,0.28338,NA,253.7,1.1495242410512,6.6939313984169,6.6939313984169,NA,277.9,0,NA,NA,0.125,NA,0.12540192926045,NA,0.0973,0.025070142094307,220.7,140.3,0.98075552387741,0.49514213745952,12.3,0,0.57365853658537,1.3075489282386,NA,NA,NA,0.12306251925691,0.11463187325256,25.8,14.58,137.6,10594,NA,12.5,11.224,NA,0.4,1.1347488770927
"7",2005-12-31,9.8,NA,NA,0.62513582035494,103.5,1042.2,0,26,0.076991412496298,0.024947227019766,NA,NA,12.8984375,0,0.037989097516657,6.272,34.9,25.0418,34.9,0.28247,NA,311.7,1.2463014794082,8.9312320916905,8.9312320916905,NA,337.7,0,NA,NA,0.125,NA,0.086892488954345,NA,0.0903,0.026578391863366,250.1,165.1,1.045427013931,0.51110453064851,12.8,0,0.49,1.5951690821256,NA,NA,NA,0.10012713714514,0.12367149758454,13.5,16.718,172.6,850,NA,12.9,12.798449612403,NA,0.5,1.2231075697211
"8",2004-12-31,7.4,0,0,0.7421875,NA,634.2,0,14.8,0.045679012345679,0.023336486912646,0,NA,20.235294117647,0,0.030711482682136,3.996,NA,NA,NA,0.28616,NA,309.2,1.6273684210526,NA,NA,NA,324,0,NA,NA,NA,0,0.12087912087912,NA,0.0682,0,190,172,0.88372093023256,0.46913580246914,8.5,0,0.47011764705882,3.2575757575758,0,NA,NA,NA,0.16098484848485,5.2,17.583,152,881,NA,11.7,14.700854700855,0,0.55,1.58203125
"9",2003-12-31,7.3,0,0,0.74090168386746,NA,568.8,0,17.1,0.063450834879406,NA,0,NA,17.986486486486,0,0.027366020524515,3.504,NA,NA,NA,0.28483,NA,252.4,1.511377245509,NA,NA,NA,269.5,0,NA,NA,NA,0,0.2472024415056,NA,0.0354,0,167,133.1,1.0247933884297,0.50612244897959,7.4,0,0.47351351351351,2.79035639413,0,NA,NA,NA,0.15513626834382,5.8,17.54,136.4,1300,NA,8.2,16.231707317073,0,0.55,1.4638783269962
"10",2002-12-31,2.4,0,0,0.67942942942943,NA,494.1,0,14.2,0.068203650336215,NA,0,0,18.107692307692,0,0.023653355989805,2.784,20.8,14.7339,20.8,0.29164,NA,194,NA,9.3269230769231,9.3269230769231,14.7339,208.2,0,NA,NA,NA,0,0.25480153649168,NA,0.0396,0,119,117.7,0.76890399320306,0.43467819404419,6.5,0,0.42830769230769,2.7564402810304,0,0,0,0.12381418487395,0.15222482435597,7.7,48.5,90.5,585,0,7.1,16.577464788732,0,0.55,1.6302521008403
